bm_700098550	bm_700105215	bm_700107881	bm_700111304	bm_700033225	bm_700101232	bm_700038348	bm_700021685	bm_700105839	bm_700024343	bm_700103610	bm_700106935	bm_700113555	bm_700014977	bm_700024502	bm_700024400	bm_700024745	bm_700014787	bm_700114172	bm_700038535	bm_700106343	bm_700105158	bm_700110595	bm_700102856	bm_700107938	bm_700114223	bm_700023545	bm_700098275	bm_700101084	bm_700096275	td_700111302	td_700021683	td_700037690	td_700111162	td_700023227	td_700110760	td_700113058	td_700106987	td_700095359	td_700111991	td_700038533	td_700114709	td_700102911	td_700106554	td_700107936	td_700099294	td_700097694	td_700114434	td_700024790	td_700099809	td_700107381	td_700014785	td_700024089	td_700105156	td_700038959	td_700095219	td_700023439	td_700105623	td_700024500	td_700038744
bm_700106343	-0.116883013930471	-0.0530104226952066	-0.0652570083887713	-0.0604670298499874	-0.115514601538882	-0.150507489975811	-0.0699404449682675	-0.0585660261133171	-0.0445278812154761	-0.0648334046772287	-0.0390507479675017	-0.0811535869407731	-0.0651088169354322	-0.124124939410083	-0.0828695052088417	-0.0729415424878818	-0.0546746077821661	-0.0784154825350146	-0.0420683065790694	-0.0626874731099443	0	-0.0706293908786005	-0.110016218062765	-0.111711507422627	-0.0636443922234846	-0.0528849832760286	-0.0791815964902326	-0.067103675241399	-0.0981515683098713	-0.0654245445567762	-0.0910533471003633	-0.060930574563473	-0.119459093337671	-0.0728690951908433	-0.0792845852050997	-0.193115226631841	-0.0959590873696961	-0.111883194024187	-0.0819511346864063	-0.0983194000544401	-0.090677486428414	-0.0607506961950324	-0.123285236269763	-0.108531205791835	-0.0699735518108232	-0.15142135040956	-0.160191094445348	-0.103884284406434	-0.152312234796103	-0.0747707149216791	-0.121877467695042	-0.0667714011850674	-0.113918819315963	-0.158852217564344	-0.0843190824759116	-0.121796046951702	-0.0995579303352357	-0.129714382028323	-0.170692175844663	-0.147096172524666
bm_700105158	-0.124813808845329	-0.0413349586798311	-0.0545975471549893	-0.0525597056150354	-0.136114039001568	-0.158891361373523	-0.0684684805049741	-0.0528478103358188	-0.0499605469951198	-0.0645686082503199	-0.0528869646916839	-0.0942861936959562	-0.0534429929954105	-0.150200024893671	-0.0961514774492215	-0.0841631901646175	-0.0566838104060922	-0.0872607945358754	-0.0447381123616121	-0.0569366791162679	-0.0706293908786005	0	-0.119235396260224	-0.116195687089772	-0.0452223786194122	-0.0525282665660932	-0.0882260887383376	-0.0553994394644251	-0.109633770983127	-0.0529646863192996	-0.0908610449627699	-0.0458989887970538	-0.10039331238331	-0.0583745973067475	-0.0594677041589331	-0.18711101334425	-0.0768933639360335	-0.106721332431128	-0.0632940813060019	-0.0884038151741694	-0.0734175173170006	-0.0343868556895034	-0.120149610678529	-0.0834768962343396	-0.0437371056870101	-0.148370428651745	-0.157216571334478	-0.101486409637929	-0.140279609673681	-0.0603831329143717	-0.119166517622146	-0.0527491339406905	-0.105362863772479	-0.13755675161564	-0.0666594549580801	-0.111435510043466	-0.0849094773657826	-0.10065400877208	-0.163583284819645	-0.136072361671314
bm_700110595	-0.0705856105339827	-0.0979072160250127	-0.0959842590730733	-0.107882533254258	-0.102042686419627	-0.0777159380066793	-0.0852479416037494	-0.0914102664531196	-0.0936519521968481	-0.109665043643913	-0.0967152457816571	-0.0470523798944134	-0.116945889733193	-0.0854774328758629	-0.0874634147460006	-0.100230939926017	-0.115040887578524	-0.0709245456058889	-0.0965670989693349	-0.0908537871559586	-0.110016218062765	-0.119235396260224	0	-0.0675820304152101	-0.0933072460039711	-0.11187076598572	-0.0520145539567141	-0.111063472483894	-0.0656254570503901	-0.100385964291642	-0.0900680845820253	-0.115742881292473	-0.151258899185996	-0.12616499447575	-0.135891543959821	-0.185142248631355	-0.147461645033027	-0.108067296081835	-0.122075848342996	-0.123010509975702	-0.137095298605616	-0.119396255667629	-0.131226273707977	-0.149087548549172	-0.123946283145334	-0.144089101564146	-0.15561886436055	-0.101161998629428	-0.156013165145622	-0.134316308062287	-0.0915255867850243	-0.137604048648204	-0.14884153499237	-0.160773585247482	-0.13608819559935	-0.118777332365043	-0.140814363325222	-0.143229105975291	-0.181258339481501	-0.150565163424116
bm_700102856	-0.0484871754665715	-0.093615163264665	-0.0983029835773855	-0.110138912331737	-0.0855063977894946	-0.0701408591745098	-0.0849432398042813	-0.0960216116370397	-0.0979886650306219	-0.105133321734431	-0.0943840666026029	-0.0628803378230438	-0.119974913483008	-0.0844362175692065	-0.0893771488526931	-0.0894132782438714	-0.1105334612178	-0.0778338464872289	-0.0966403852891507	-0.0886182282549611	-0.111711507422627	-0.116195687089772	-0.0675820304152101	0	-0.0963039933227198	-0.112893469061617	-0.0572387141612214	-0.110959491911857	-0.0495230494518543	-0.104972756345773	-0.0930866988288297	-0.11356758349858	-0.150160001143668	-0.125906823784955	-0.132792366268619	-0.164159378713942	-0.146257205268536	-0.103783703834794	-0.120170963354286	-0.11640496918344	-0.136487153355467	-0.116987377498235	-0.123357869466232	-0.147880768014745	-0.12476836792401	-0.125364829372531	-0.13603745856969	-0.0984340107986433	-0.148575750819067	-0.132067188465126	-0.0777461705990847	-0.136916029015672	-0.13962732729522	-0.140389705202678	-0.134819526130446	-0.101606275815827	-0.140069896797135	-0.14178007358326	-0.16217487343087	-0.129671384482781
bm_700107938	-0.1079176996627	-0.038060094457533	-0.036247943474806	-0.0394081581702302	-0.116759545401463	-0.133990255182484	-0.0602121170379305	-0.0289953496406329	-0.0350546581643009	-0.0667391916291393	-0.0506985804519214	-0.0745866362881754	-0.0508299422042679	-0.126793689276569	-0.0980582766889275	-0.0882304630364311	-0.0507293335688641	-0.0764897261324446	-0.0423584170741832	-0.0690516297632694	-0.0636443922234846	-0.0452223786194122	-0.0933072460039711	-0.0963039933227198	0	-0.0461136136779006	-0.0663690246184994	-0.0445958952068061	-0.0886044395209442	-0.0384980672086827	-0.0879653306511495	-0.0485385660544135	-0.0979403574289352	-0.0608581510634679	-0.0584729914177088	-0.176184971859063	-0.0780144294084068	-0.103989003973117	-0.0615629815029622	-0.0867405202191954	-0.0704786661126709	-0.0484077604947696	-0.118884725580297	-0.0850969927865136	-0.0420121961844684	-0.146697555133148	-0.155379975538781	-0.0975662433528027	-0.132505966972147	-0.0621528714747054	-0.113174229504727	-0.0594130934044059	-0.103452858854839	-0.143706994795551	-0.0665640874548225	-0.11302774434454	-0.0829562411232689	-0.105471713905836	-0.160789383363493	-0.134720508668501
bm_700114223	-0.118260422277017	-0.0344954438797232	-0.0569157581767961	-0.0248969212125955	-0.129912393545666	-0.151479397612841	-0.0634422543940911	-0.0283539570563199	-0.03732542818397	-0.0694035931504733	-0.0447519301027482	-0.0884137497424242	-0.0265063477837154	-0.131836024223189	-0.0914383037453789	-0.0833197517166249	-0.0446854365677654	-0.0787259613398314	-0.0362029907733312	-0.0693191785401021	-0.0528849832760286	-0.0525282665660932	-0.11187076598572	-0.112893469061617	-0.0461136136779006	0	-0.0816654751006899	-0.0288793518093756	-0.101423560818913	-0.0289609580006711	-0.0901329348639322	-0.0354726089128199	-0.108609688752905	-0.0495623565033399	-0.0506350330939839	-0.189772323040334	-0.063166525786864	-0.107323441086943	-0.0647619319742242	-0.0943252454337387	-0.073371184620908	-0.0393047030382152	-0.118855553453939	-0.0947923452407405	-0.0372477378503481	-0.147715958350756	-0.157370325851265	-0.102328398838653	-0.142701137674328	-0.0406316959727977	-0.127705750121465	-0.0615011158809409	-0.112423686726323	-0.148129370294695	-0.052055417863846	-0.113633504286715	-0.09081785517848	-0.116738722732885	-0.160798080891868	-0.141463067863967
bm_700023545	-0.0632879532512936	-0.0648605635928283	-0.0670864519397196	-0.0804867690490624	-0.0904358118070601	-0.0880434700016499	-0.0602866433634872	-0.0656524626473196	-0.0672944339499464	-0.0766985464556064	-0.064526621804626	-0.0395402831867205	-0.0885646736624343	-0.0900052799480336	-0.0745599571853745	-0.0730663532684602	-0.0863316403362264	-0.0547404254277573	-0.0650820871164175	-0.0615297179837691	-0.0791815964902326	-0.0882260887383376	-0.0520145539567141	-0.0572387141612214	-0.0663690246184994	-0.0816654751006899	0	-0.084331592282647	-0.0449507951319979	-0.0742730839656088	-0.0695072741192714	-0.0828162998256096	-0.123186335371153	-0.0935128850696241	-0.102742619442618	-0.172177655848316	-0.115529570813296	-0.0917484798921796	-0.0896934412535765	-0.0999100168405875	-0.106302889827887	-0.0855411610667223	-0.112617271571675	-0.118834743428276	-0.093615802371386	-0.130155513714101	-0.141443881066958	-0.0826504989611411	-0.14039370852889	-0.10179886222437	-0.0841499808102541	-0.105395365965775	-0.122047229101182	-0.143775032098845	-0.104187313523232	-0.102829390188618	-0.11042115929555	-0.119863134790801	-0.163978626570608	-0.134227292812493
bm_700098275	-0.122788157150225	-0.0428860592704025	-0.0611914955796916	-0.0206001875441662	-0.127144589268499	-0.151530138362337	-0.0613409869433786	-0.0279737046208607	-0.0384458007123714	-0.0709004593627788	-0.0535722931998525	-0.0865883866034396	-0.0227518004867185	-0.14086529902864	-0.103510331371893	-0.0890142853460941	-0.0503201837360023	-0.086980185049282	-0.0433329293148609	-0.0754567217851022	-0.067103675241399	-0.0553994394644251	-0.111063472483894	-0.110959491911857	-0.0445958952068061	-0.0288793518093756	-0.084331592282647	0	-0.102153984335597	-0.02721294134768	-0.0885698504390631	-0.037027062040436	-0.100532751758525	-0.0481498885366317	-0.0460053749422741	-0.18538231602279	-0.0476013209873297	-0.101957798026784	-0.0594169309098022	-0.102928516193556	-0.0681159496100768	-0.0429769815372803	-0.113241330001189	-0.087211175655799	-0.0360615175115175	-0.144021779191578	-0.1536992674857	-0.095022347269143	-0.136109512336515	-0.0359361278173477	-0.124240538230543	-0.0633926662176668	-0.112836665936872	-0.14016527601321	-0.0359958114486387	-0.11010322431521	-0.0835114240186222	-0.108953721080994	-0.154417814787768	-0.133336525329756
bm_700101084	-0.0583522926064924	-0.0833492463818868	-0.0874981722413667	-0.0993722775964588	-0.0715162028509864	-0.080432267713996	-0.0815099546584998	-0.0857119897917065	-0.0859632907019517	-0.0937875779914792	-0.0857191947520327	-0.0628459526854415	-0.108162748110671	-0.0925924191494033	-0.0892617020073492	-0.0768463820123993	-0.103519555243678	-0.0718220600962854	-0.0829309283353256	-0.0865938165995057	-0.0981515683098713	-0.109633770983127	-0.0656254570503901	-0.0495230494518543	-0.0886044395209442	-0.101423560818913	-0.0449507951319979	-0.102153984335597	0	-0.0940832340790994	-0.0909316456839426	-0.104549509717172	-0.143103665310541	-0.116562700030638	-0.123153235521006	-0.17076747618422	-0.134222490892978	-0.103778447460189	-0.111598086147666	-0.110335470219304	-0.126855401692232	-0.105381219947689	-0.118527877282742	-0.140307312501081	-0.114644759648294	-0.138409269265139	-0.148621049888937	-0.0998037996547555	-0.145637337041363	-0.120590898788656	-0.0922640394333522	-0.123689116612683	-0.125350796843541	-0.150118436227475	-0.122950349532173	-0.113102293200073	-0.131384485041	-0.137412182267796	-0.164819747272303	-0.138177748793353
bm_700096275	-0.115889779866941	-0.0363419311642589	-0.0555515744063441	-0.0237785963004479	-0.126051566351879	-0.145931226486542	-0.0585614940398803	-0.0223504864650584	-0.0394749124360036	-0.0706797734627136	-0.049599624247172	-0.0836168998211549	-0.0326064627927453	-0.133231779973755	-0.101238531143083	-0.0871015284851787	-0.0468436398885109	-0.0790419268361034	-0.0409320916780072	-0.0701101572256461	-0.0654245445567762	-0.0529646863192996	-0.100385964291642	-0.104972756345773	-0.0384980672086827	-0.0289609580006711	-0.0742730839656088	-0.02721294134768	-0.0940832340790994	0	-0.0856848659525064	-0.0337947164658359	-0.102234115772378	-0.0480992263987454	-0.0485485606327146	-0.182897935732675	-0.059604361094964	-0.100376082535455	-0.0582324487007576	-0.101319489173986	-0.0687139462798202	-0.043193003759865	-0.114019852228206	-0.0884754404710725	-0.0373705909135637	-0.142972301662496	-0.152050457976999	-0.0953955651471827	-0.136544487621909	-0.0431148459954782	-0.120184915766574	-0.0629639501261398	-0.113131443528789	-0.141541572907929	-0.048142449385794	-0.109426084235178	-0.0843648655015757	-0.110277075681717	-0.157587141452205	-0.135111487362059
td_700111302	-0.0979901363000224	-0.0756470241022773	-0.0794569004451447	-0.08376583126667	-0.128893248740148	-0.126132794643757	-0.0563142946746894	-0.082645162539707	-0.0805471261306794	-0.0793464979594209	-0.0709256249179333	-0.0715921315634961	-0.0939369108516051	-0.120293280968837	-0.0780404242518465	-0.0899404089903917	-0.0901078368368603	-0.0791032545843709	-0.0759395655005921	-0.0698843762492632	-0.0910533471003633	-0.0908610449627699	-0.0900680845820253	-0.0930866988288297	-0.0879653306511495	-0.0901329348639322	-0.0695072741192714	-0.0885698504390631	-0.0909316456839426	-0.0856848659525064	0	-0.0679148304941356	-0.109503281800292	-0.0641254207323871	-0.0938624040804837	-0.146757133154677	-0.100116172067097	-0.0662238577164841	-0.0789134899992701	-0.0859022899498093	-0.0949546351998823	-0.0807840175329007	-0.0779698679824921	-0.107041277340292	-0.090450835427822	-0.0941395820087359	-0.109413913430531	-0.0548760696375556	-0.114927021686897	-0.0833096355038842	-0.0773648921105898	-0.0998342789749997	-0.112839746406495	-0.113170796175217	-0.0853023202880654	-0.0644318341891697	-0.0932802372098373	-0.100863422547706	-0.136218757312607	-0.0963760411009845
td_700021683	-0.122321879983729	-0.033550670715947	-0.0573631010494978	-0.0320339994216357	-0.134189619224593	-0.155543212473566	-0.0550270027855143	-0.0352738270981859	-0.040432106649311	-0.0647830082943425	-0.0403086355833197	-0.0899173828079416	-0.0374003563952963	-0.143991708989077	-0.0921605875778602	-0.0824636813510395	-0.041183705551461	-0.085306424269092	-0.0382008451283761	-0.0635401612236643	-0.060930574563473	-0.0458989887970538	-0.115742881292473	-0.11356758349858	-0.0485385660544135	-0.0354726089128199	-0.0828162998256096	-0.037027062040436	-0.104549509717172	-0.0337947164658359	-0.0679148304941356	0	-0.0915801351069664	-0.027209634997442	-0.0364939471861284	-0.16938845493266	-0.0530348832857802	-0.0837472994474689	-0.047557774254667	-0.0905833386577734	-0.0595529272600433	-0.0293834327304632	-0.0952257210858135	-0.0759614874438429	-0.0344027562990126	-0.123502214476583	-0.131131447669444	-0.0784757944062284	-0.124433172337961	-0.0327420667435369	-0.105695840333321	-0.0539266658359428	-0.102097656079101	-0.1253135624282	-0.0399256220895609	-0.0905738500450801	-0.0694898917409768	-0.101041925654195	-0.144571309252096	-0.114857155566382
td_700037690	-0.167460855088533	-0.103454273032485	-0.0956627696376221	-0.102008581138561	-0.17253099014777	-0.18731694321338	-0.0854207688051118	-0.103642908791123	-0.102846432143933	-0.0984848729814855	-0.100738838541794	-0.127424578361253	-0.105841133900512	-0.184740667909664	-0.131035658955206	-0.135959950326	-0.102497626363594	-0.133872017102716	-0.107268506594365	-0.107311180396547	-0.119459093337671	-0.10039331238331	-0.151258899185996	-0.150160001143668	-0.0979403574289352	-0.108609688752905	-0.123186335371153	-0.100532751758525	-0.143103665310541	-0.102234115772378	-0.109503281800292	-0.0915801351069664	0	-0.0833872773395833	-0.0792451327886926	-0.130604694694655	-0.0715326940877222	-0.0844631668281253	-0.0680887812287305	-0.118312466848897	-0.0498569873848705	-0.0944032042926014	-0.0835726000448689	-0.0408594533689144	-0.0924861726705263	-0.131420539271547	-0.127445980177238	-0.0860722304688515	-0.0685100163312309	-0.0908864365259686	-0.143296905469936	-0.0947213668897434	-0.100701623943067	-0.095945138516944	-0.0754135770004579	-0.100619939709658	-0.0459734085341852	-0.0695827015326692	-0.102506841220059	-0.0915244113906025
td_700111162	-0.134870577485094	-0.0462643758176265	-0.0698276672984864	-0.0460266275689424	-0.144707311394498	-0.166518755751497	-0.0581845068701185	-0.0490274942665103	-0.0554127824941746	-0.0687345348442544	-0.0549091475588064	-0.101047490312955	-0.0493067452621931	-0.153607233169608	-0.0943543956236278	-0.0951516113959755	-0.0560167372807909	-0.0981630699320675	-0.0514931733274367	-0.072256931064806	-0.0728690951908433	-0.0583745973067475	-0.12616499447575	-0.125906823784955	-0.0608581510634679	-0.0495623565033399	-0.0935128850696241	-0.0481498885366317	-0.116562700030638	-0.0480992263987454	-0.0641254207323871	-0.027209634997442	-0.0833872773395833	0	-0.0504499152295707	-0.166061053912643	-0.0485406624877943	-0.0796544877070628	-0.0375519982909123	-0.0961897319754487	-0.0517389176147552	-0.043419436362209	-0.0829832512291426	-0.0694580185207247	-0.0472730043150241	-0.114580407230616	-0.123452923636945	-0.0698514304728867	-0.118348009227082	-0.0371664423356685	-0.114691641961922	-0.0663119604422875	-0.114171411949368	-0.116305327810992	-0.0377219033563013	-0.0803721488656212	-0.0605801358233986	-0.0947288907856816	-0.135606194265389	-0.105757793637718
td_700023227	-0.144250836516771	-0.0574589585875625	-0.0715485375783379	-0.0473153322619769	-0.150042350547995	-0.176428182848568	-0.0758415296902565	-0.053271016942595	-0.0554588726331736	-0.0757898305712937	-0.0597307456598795	-0.111431744365767	-0.0487888356632405	-0.160167877864815	-0.110149927209789	-0.0983647713532538	-0.058259139390294	-0.0970433209721107	-0.0628352375398274	-0.0843118169515448	-0.0792845852050997	-0.0594677041589331	-0.135891543959821	-0.132792366268619	-0.0584729914177088	-0.0506350330939839	-0.102742619442618	-0.0460053749422741	-0.123153235521006	-0.0485485606327146	-0.0938624040804837	-0.0364939471861284	-0.0792451327886926	-0.0504499152295707	0	-0.172190878978073	-0.0533199616468032	-0.0948115345489373	-0.0665379107585296	-0.0930361469138642	-0.0502675866151815	-0.0409511703059432	-0.102163587765482	-0.0705838629022017	-0.0333898379584784	-0.145450408454694	-0.14964122137445	-0.100809772326258	-0.115113496540998	-0.0359835952168549	-0.12840017866062	-0.0456192847949017	-0.0805852485262711	-0.127622012389722	-0.0486605640585136	-0.112936389438079	-0.0658548790095783	-0.0885567955889484	-0.13498828861532	-0.121274024949447
td_700110760	-0.170959527325817	-0.179586542871697	-0.170793483373865	-0.1838258032996	-0.205422369669874	-0.179772122012556	-0.145452168606748	-0.182179046517799	-0.180543926027119	-0.16530046815989	-0.171460202554215	-0.17596956799471	-0.190369447797966	-0.17665406097569	-0.179002029202575	-0.178389558581219	-0.183067781995015	-0.180269682719724	-0.18216238087281	-0.18094953639245	-0.193115226631841	-0.18711101334425	-0.185142248631355	-0.164159378713942	-0.176184971859063	-0.189772323040334	-0.172177655848316	-0.18538231602279	-0.17076747618422	-0.182897935732675	-0.146757133154677	-0.16938845493266	-0.130604694694655	-0.166061053912643	-0.172190878978073	0	-0.172580678534177	-0.127279528505914	-0.154714646575339	-0.172564437059847	-0.143638261898789	-0.179503204705894	-0.124324747437837	-0.138592754392552	-0.179964003080924	-0.103973103924734	-0.103226972834553	-0.130820084438361	-0.103727864631427	-0.174320437757685	-0.149938797290026	-0.186127692935005	-0.159859263334345	-0.125530812779739	-0.171409407302544	-0.125349721392629	-0.137336420996633	-0.149586946233673	-0.101775067343877	-0.0989331489862729
td_700113058	-0.158832656696658	-0.0742884131260957	-0.0917944553534351	-0.0550893278909456	-0.160928271936481	-0.188216384616137	-0.0831342547403233	-0.0644690950012418	-0.0752965704985173	-0.083895194239436	-0.0780950987767386	-0.12369626652595	-0.0539931048423803	-0.175772722314617	-0.121498689179465	-0.117263896114213	-0.0771935677240855	-0.120150452164696	-0.0771332852039348	-0.0972459992171016	-0.0959590873696961	-0.0768933639360335	-0.147461645033027	-0.146257205268536	-0.0780144294084068	-0.063166525786864	-0.115529570813296	-0.0476013209873297	-0.134222490892978	-0.059604361094964	-0.100116172067097	-0.0530348832857802	-0.0715326940877222	-0.0485406624877943	-0.0533199616468032	-0.172580678534177	0	-0.0848257588132567	-0.0465323390797887	-0.11829656902333	-0.0478362997064364	-0.0616593134220543	-0.0824863854328192	-0.0603098043397971	-0.0564889161879251	-0.12922287774317	-0.133374622106513	-0.0868831666665488	-0.112927732254542	-0.0436656866643067	-0.139905132633037	-0.0682953474220714	-0.115545010683985	-0.0997734374405987	-0.0233871621886575	-0.0967632742525582	-0.0496245476046772	-0.0805820086882564	-0.121697585714356	-0.105903697517788
td_700106987	-0.112952035775632	-0.0961744395190321	-0.1020954130405	-0.10215692257267	-0.128960139000244	-0.134210940312275	-0.0635754142013812	-0.100739678364571	-0.0972653711701529	-0.0886777132410371	-0.0896846239873961	-0.0958896734604205	-0.106672713897605	-0.133905934462177	-0.0879616060341491	-0.0951529371793445	-0.102842782469382	-0.0916799056281988	-0.0992822580151448	-0.088132576673338	-0.111883194024187	-0.106721332431128	-0.108067296081835	-0.103783703834794	-0.103989003973117	-0.107323441086943	-0.0917484798921796	-0.101957798026784	-0.103778447460189	-0.100376082535455	-0.0662238577164841	-0.0837472994474689	-0.0844631668281253	-0.0796544877070628	-0.0948115345489373	-0.127279528505914	-0.0848257588132567	0	-0.0704458890966777	-0.103702513367223	-0.0711257976831128	-0.0913928400156327	-0.0465269716768623	-0.0839309807873131	-0.103137203265419	-0.0733931390478655	-0.0748197348379563	-0.0489473055869036	-0.0850918639124774	-0.093239919111782	-0.0919115976831503	-0.108593301758894	-0.0999891849043484	-0.0807375206095965	-0.0842355880791769	-0.0466946854367051	-0.0724233630914855	-0.0790359535014557	-0.0939113117270985	-0.0684025388054525
td_700095359	-0.136359718767628	-0.0527688000516362	-0.0789099084280925	-0.0606683099447224	-0.140318391531053	-0.16065790105078	-0.0572568573890461	-0.0558778362215878	-0.0610774147408839	-0.0730590789717862	-0.06225259650775	-0.0986959491263814	-0.064754598115385	-0.155384438374377	-0.101188065232581	-0.104981728271813	-0.0645870464861632	-0.102103908449042	-0.0615353030055795	-0.0763770316292397	-0.0819511346864063	-0.0632940813060019	-0.122075848342996	-0.120170963354286	-0.0615629815029622	-0.0647619319742242	-0.0896934412535765	-0.0594169309098022	-0.111598086147666	-0.0582324487007576	-0.0789134899992701	-0.047557774254667	-0.0680887812287305	-0.0375519982909123	-0.0665379107585296	-0.154714646575339	-0.0465323390797887	-0.0704458890966777	0	-0.113246879804344	-0.0418841642777812	-0.0559860037140961	-0.0779568050094512	-0.0521146156685583	-0.0623005174470876	-0.106909572182233	-0.113376572430122	-0.0613994834195962	-0.113514493448049	-0.0564669011135025	-0.120238490302255	-0.0735311190646468	-0.122922845032879	-0.0970508320258214	-0.0404760129204951	-0.0758129893341937	-0.047194626979418	-0.083083029312547	-0.121200527132624	-0.0962696307120503
td_700111991	-0.121148951536856	-0.0922199316715822	-0.07814869574655	-0.0995026228085926	-0.138961147223531	-0.151668830312252	-0.088443975539012	-0.100702413052707	-0.0989663976397709	-0.0895340324990934	-0.0910027295634419	-0.109140646811799	-0.0998233665158701	-0.136458272645495	-0.0934269345158232	-0.0951156012025745	-0.105725470975925	-0.0810599835202075	-0.0984518515685575	-0.085032462362638	-0.0983194000544401	-0.0884038151741694	-0.123010509975702	-0.11640496918344	-0.0867405202191954	-0.0943252454337387	-0.0999100168405875	-0.102928516193556	-0.110335470219304	-0.101319489173986	-0.0859022899498093	-0.0905833386577734	-0.118312466848897	-0.0961897319754487	-0.0930361469138642	-0.172564437059847	-0.11829656902333	-0.103702513367223	-0.113246879804344	0	-0.110698958694961	-0.0852070538989555	-0.111364735788127	-0.121850000492782	-0.082745031292689	-0.146517219603091	-0.152843017225355	-0.108266164819062	-0.127428798447515	-0.0953610557450566	-0.112536839726855	-0.0857155130425251	-0.076165243775615	-0.143677383982037	-0.110098874736097	-0.105214883409507	-0.113133684481404	-0.102783033828811	-0.155524024389571	-0.131720713560428
td_700038533	-0.152388443621133	-0.0704613962170891	-0.0838141836136464	-0.0697144913900528	-0.153280186154041	-0.175490464741778	-0.0710695630210961	-0.0696810991463511	-0.0677088893722543	-0.0800242557387792	-0.0694262395211024	-0.114359559613994	-0.0729320404152074	-0.164464303408588	-0.111837970983464	-0.114432234396894	-0.0700098857019858	-0.109703227149925	-0.074928041084945	-0.0911019987761288	-0.090677486428414	-0.0734175173170006	-0.137095298605616	-0.136487153355467	-0.0704786661126709	-0.073371184620908	-0.106302889827887	-0.0681159496100768	-0.126855401692232	-0.0687139462798202	-0.0949546351998823	-0.0595529272600433	-0.0498569873848705	-0.0517389176147552	-0.0502675866151815	-0.143638261898789	-0.0478362997064364	-0.0711257976831128	-0.0418841642777812	-0.110698958694961	0	-0.0593490224664057	-0.0731735861700162	-0.0420740263747275	-0.0638145903400357	-0.120082049870017	-0.116506918901955	-0.0755967788761107	-0.0949754941454022	-0.0565933054704677	-0.133772419709514	-0.0685881271877972	-0.0983870160387842	-0.0993890052405385	-0.0466673205050036	-0.0900693662011754	-0.0356591103900602	-0.0737140800507563	-0.100080933749098	-0.0932005476753047
td_700114709	-0.124376277448357	-0.0341916711469054	-0.0584124057158593	-0.0411269029959389	-0.132792239865083	-0.15888262136046	-0.0626068684680967	-0.047174960583031	-0.0419257452508702	-0.0589955911097356	-0.0411175753153153	-0.0933306253245138	-0.0397798528887979	-0.146329568371476	-0.0887668153017297	-0.0740944458663146	-0.0480667283980511	-0.0799754411216894	-0.0382457563885157	-0.0608439840419854	-0.0607506961950324	-0.0343868556895034	-0.119396255667629	-0.116987377498235	-0.0484077604947696	-0.0393047030382152	-0.0855411610667223	-0.0429769815372803	-0.105381219947689	-0.043193003759865	-0.0807840175329007	-0.0293834327304632	-0.0944032042926014	-0.043419436362209	-0.0409511703059432	-0.179503204705894	-0.0616593134220543	-0.0913928400156327	-0.0559860037140961	-0.0852070538989555	-0.0593490224664057	0	-0.103836551087723	-0.0805421442618511	-0.0318428300207818	-0.135714636135895	-0.14519460593028	-0.0915130551181231	-0.131970092171788	-0.040574642662137	-0.113287095201932	-0.0420564236735246	-0.0934410915001442	-0.132373647020786	-0.0515499504390841	-0.101476956066536	-0.0757860671480373	-0.0961516330460284	-0.148005092774952	-0.127716398461734
td_700102911	-0.138238677216544	-0.112408057310614	-0.11647551057675	-0.115000208776593	-0.148765694438362	-0.155381268710446	-0.0808299546050213	-0.114686067075309	-0.112002023619344	-0.101066529278348	-0.104769599946583	-0.119132021427903	-0.118081900228721	-0.149275845776548	-0.108535761950222	-0.112400133354136	-0.116030033400954	-0.112263292555774	-0.114332248946927	-0.105282714420084	-0.123285236269763	-0.120149610678529	-0.131226273707977	-0.123357869466232	-0.118884725580297	-0.118855553453939	-0.112617271571675	-0.113241330001189	-0.118527877282742	-0.114019852228206	-0.0779698679824921	-0.0952257210858135	-0.0835726000448689	-0.0829832512291426	-0.102163587765482	-0.124324747437837	-0.0824863854328192	-0.0465269716768623	-0.0779568050094512	-0.111364735788127	-0.0731735861700162	-0.103836551087723	0	-0.0869348341276513	-0.113557366607095	-0.0855887531583049	-0.076041003546955	-0.0551168216240857	-0.0821976579599417	-0.0987708209142783	-0.105546323314696	-0.112829592658566	-0.10811410256927	-0.0638861151833226	-0.0882970614863905	-0.0554188423805388	-0.0631752481650132	-0.0782165525161285	-0.0758713686026317	-0.0570014456359048
