bm_700098550	bm_700105215	bm_700107881	bm_700111304	bm_700033225	bm_700101232	bm_700038348	bm_700021685	bm_700105839	bm_700024343	bm_700103610	bm_700106935	bm_700113555	bm_700014977	bm_700024502	bm_700024400	bm_700024745	bm_700014787	bm_700114172	bm_700038535	bm_700106343	bm_700105158	bm_700110595	bm_700102856	bm_700107938	bm_700114223	bm_700023545	bm_700098275	bm_700101084	bm_700096275	td_700111302	td_700021683	td_700037690	td_700111162	td_700023227	td_700110760	td_700113058	td_700106987	td_700095359	td_700111991	td_700038533	td_700114709	td_700102911	td_700106554	td_700107936	td_700099294	td_700097694	td_700114434	td_700024790	td_700099809	td_700107381	td_700014785	td_700024089	td_700105156	td_700038959	td_700095219	td_700023439	td_700105623	td_700024500	td_700038744
bm_700103610	0.361088145650953	0.19642937029971	0.285331787247977	0.296775209449454	0.488272992792076	0.522593567205931	0.349689549217335	0.550839377819987	0.249581492625925	0.322419604337161	0	0.421293070576562	0.227296105031007	0.341515224134871	0.231732365110588	0.274901624171251	0.187590310405768	0.265447774838243	0.1684910944119	0.322898286044645	0.218387542619502	0.404965251190964	0.465477674015218	0.431481655574573	0.451183363214112	0.203385583311014	0.40885674290091	0.366137862361194	0.448934518719089	0.389999361015177	0.320235896254586	0.242728145727602	0.609774151151374	0.366859053281396	0.364587510819195	0.582236428773232	0.580868635144168	0.446248222377665	0.591547990690981	0.38066552280531	0.5447714844643	0.24269188577626	0.502045834589802	0.605850818292378	0.309188632311558	0.434403019636293	0.461348277274701	0.48354708912325	0.565952227633358	0.284614246821522	0.34953031361946	0.415062497939719	0.465149138993211	0.548188808325695	0.539962776736823	0.435316916671219	0.572321061459432	0.543253216823945	0.524744735218117	0.510968518435612
bm_700106935	0.273384463862052	0.349603596283696	0.44021657730256	0.222188430388275	0.368573794158381	0.21306345958704	0.453431721201888	0.211228984818472	0.27890878109837	0.568415175454004	0.421293070576562	0	0.447081970878174	0.384524857112037	0.529161765831329	0.567054993538197	0.452294550832108	0.450376290656158	0.328746154784889	0.475127666602957	0.486658217988505	0.568848632434396	0.170170271997997	0.272413036763709	0.300039416909264	0.380266042671406	0.214213182199258	0.177916073727747	0.28275265153147	0.217553665371346	0.459586206142152	0.466942606310707	0.764872367068215	0.546553483454364	0.613299189500829	0.746288212630179	0.72711070289378	0.628343928201468	0.622661258396196	0.659974286588635	0.728875627238584	0.568584413451464	0.674359029434272	0.742933703371185	0.531067668596714	0.569981850358789	0.618341742646256	0.539866557909924	0.72624744931225	0.562929689232929	0.415294374279914	0.650915408307955	0.704614777088223	0.686529888428609	0.589388652284591	0.594455919410996	0.733659000602229	0.699168856012907	0.708049873965186	0.663236979032995
bm_700113555	0.363313521439753	0.214282526264428	0.317006176853021	0.3565753590773	0.5190994186158	0.496889453945493	0.412246661567565	0.537595439296976	0.309066316702923	0.416728405399199	0.227296105031007	0.447081970878174	0	0.377250539567133	0.307085410896797	0.288276563802409	0.275141564486124	0.309188157493266	0.233069486045967	0.360471709501006	0.281742292868797	0.433851771430725	0.461723410049215	0.466821208168122	0.443981219771025	0.192102288966808	0.434515266456741	0.396412916256866	0.480233162420568	0.411429276854045	0.393083163868123	0.334248131846879	0.689551329429363	0.433012598634956	0.488056885782095	0.681587191887081	0.669505861409526	0.546671405325835	0.639626761735594	0.437213790619701	0.652195390841101	0.340483334219207	0.604314231053593	0.687741391130834	0.375988247093839	0.516849504847965	0.557794676252824	0.56087711270783	0.649766590541747	0.403028605198044	0.420935843199559	0.503531436078096	0.568525006196721	0.633956169904734	0.614411190033681	0.502175145686268	0.663014794390343	0.617398571368541	0.626630561205085	0.604457550706805
bm_700014977	0.220664620155701	0.303970729435529	0.249165870245795	0.266124490658198	0.339941437448067	0.443281201503567	0.231759002544665	0.469486467858139	0.240510574369826	0.305311034587216	0.341515224134871	0.384524857112037	0.377250539567133	0	0.337201880074524	0.333049265181428	0.349924820002448	0.19131468158951	0.287618161228088	0.31389899772062	0.345611377996773	0.376610531811129	0.371490488640884	0.246320584809794	0.265937491816733	0.329591800944146	0.301423648691882	0.269493355856431	0.293420972719753	0.306760255183141	0.288353079393633	0.32059954433935	0.559536143007378	0.337556363658161	0.349529525114033	0.518246513152644	0.531724333303258	0.400469548601602	0.456862757491635	0.373510149362063	0.484180117751125	0.319579612013061	0.431621827055655	0.54959945760399	0.28660157412666	0.388074822626596	0.412232813536787	0.354436757428903	0.523890593839185	0.338812802996047	0.312205654234433	0.366070049944645	0.423244041778641	0.488859595187545	0.41308192199776	0.372533257122427	0.509399268620434	0.477137749790306	0.47433449503368	0.446064631779525
bm_700024502	0.391170299861191	0.301924317694264	0.340597400385087	0.413765761347225	0.431989343922885	0.59343769096642	0.319860705575604	0.629202547986338	0.348018956880235	0.231676500296959	0.231732365110588	0.529161765831329	0.307085410896797	0.337201880074524	0	0.220982714847458	0.305714432431571	0.265966045896558	0.30249778836476	0.19890256900938	0.267051186223413	0.323621941277124	0.546285265815968	0.450453047135137	0.464969929996143	0.298143805662926	0.48830585332607	0.439538795265506	0.489565371233387	0.454946418734178	0.349834387046206	0.301972888008349	0.525793764105691	0.320066536971107	0.358333117954652	0.536870976085136	0.484308974383418	0.362140833018762	0.458630860701595	0.302915604960956	0.454096756036825	0.197913890559493	0.404578757415144	0.521609929396075	0.256238544804653	0.355186588949144	0.369060658468186	0.381501662703204	0.493228185325378	0.310653026257767	0.375294517984228	0.332586982910211	0.404375893294777	0.459882236805641	0.440763074634574	0.331438201970311	0.477755908057423	0.450569593002807	0.440580330333085	0.41482208485124
bm_700024400	0.394009248131715	0.346356728815136	0.303846432592176	0.428245155654469	0.412871236824477	0.641799394189781	0.315654259397045	0.680504939575662	0.36752831614822	0.197862610408064	0.274901624171251	0.567054993538197	0.288276563802409	0.333049265181428	0.220982714847458	0	0.281753121354514	0.269804974184628	0.315850168683735	0.281769326217451	0.255500279571332	0.290618212050737	0.590130403243864	0.455870958967875	0.453659175173618	0.336128640499071	0.488894704341977	0.46020674250337	0.459626702115451	0.48740834298581	0.374372882581867	0.326499989586916	0.482487338459096	0.357153610297647	0.294286196961636	0.510769768868832	0.475127473617511	0.365785423920083	0.493490721151786	0.270181756117798	0.427797854210151	0.135956832890468	0.381357872448784	0.49300438216551	0.254559933129356	0.370413463075969	0.364763355869292	0.403483644142494	0.449899993865761	0.315576202708345	0.400918279678336	0.270391029992367	0.31210425958522	0.442425625737755	0.454496730509989	0.341239228233123	0.450771082415829	0.405524463146586	0.410685977825508	0.405637426491836
bm_700024745	0.348635264218731	0.279852557871043	0.266136092434994	0.334154412071039	0.449302191987677	0.528757839405211	0.361157654825902	0.571338181657657	0.242819113612494	0.345484087897551	0.187590310405768	0.452294550832108	0.275141564486124	0.349924820002448	0.305714432431571	0.281753121354514	0	0.295087972359247	0.228899621867451	0.3562141874766	0.252116576728865	0.404473858949265	0.487847552703155	0.411869979114494	0.424490841642534	0.279590281405919	0.432410801936994	0.363696499514608	0.427205473168818	0.396104527173515	0.337554311142661	0.270614472275173	0.556246972951628	0.38099684607932	0.360680271931387	0.561728356109298	0.569594901842071	0.454997607398814	0.577197394985768	0.403592330214071	0.519812298680726	0.294083961597207	0.50160604374269	0.573082485547672	0.351497769170835	0.442691716821735	0.465366391402345	0.476817973426596	0.53167028883385	0.288715044842504	0.369261373065255	0.428639951349578	0.450423834208191	0.539781468294066	0.523303972943744	0.449575033338594	0.545455123113682	0.538732936408601	0.51737876617529	0.504796255194898
bm_700014787	0.275955708480098	0.286468691726934	0.236446495877766	0.325282844213947	0.393851751364461	0.525008860311413	0.263345660222992	0.561102284656016	0.258947267456423	0.272037536685968	0.265447774838243	0.450376290656158	0.309188157493266	0.19131468158951	0.265966045896558	0.269804974184628	0.295087972359247	0	0.262032418453491	0.286667654055021	0.275094155212193	0.326179951741341	0.448182498742634	0.32888016533979	0.3288829089453	0.302207129983843	0.365270151095466	0.342067640285078	0.363929601024959	0.360479182444597	0.288473547066602	0.270807212645991	0.560843582030239	0.33530597222352	0.291460925423495	0.534821385061916	0.545766089144722	0.39988131429649	0.515754318133209	0.293764792905963	0.486428633548177	0.225425638075177	0.445127623727295	0.559583968513177	0.192695136500073	0.385256771670673	0.429190009387662	0.421995679350617	0.524771401611991	0.279920351532806	0.272635493526918	0.296298450711422	0.373225280195009	0.493877542697836	0.475503881592538	0.370308526514067	0.521791593837543	0.467691685773533	0.478638280883615	0.460353251408499
bm_700114172	0.274755247110524	0.124252712227462	0.258926120610189	0.214047956197437	0.430348127393236	0.435690959929122	0.343565130587877	0.467218090182543	0.173237174103689	0.364072855956422	0.1684910944119	0.328746154784889	0.233069486045967	0.287618161228088	0.30249778836476	0.315850168683735	0.228899621867451	0.262032418453491	0	0.304703181527619	0.262393255206315	0.36757395548296	0.379351619877642	0.370991263818369	0.379182568760901	0.197812241871333	0.316992556492874	0.276837321511479	0.360731581074888	0.309880492913997	0.321740197586299	0.263731866903545	0.663639390133157	0.387774178456851	0.446374850220943	0.639406562197337	0.62800430197545	0.506027781867568	0.584689789009344	0.458796335548119	0.617074421663059	0.30904191530311	0.563964347411994	0.652000902285141	0.361045389453196	0.465471175055922	0.513065552053076	0.468863828993673	0.62363814586378	0.366263255583395	0.336925814242356	0.467709163944211	0.526269992575751	0.59605336458233	0.528892601259866	0.468146703035468	0.624276996805794	0.599331378610409	0.599207682344001	0.558677331754016
bm_700038535	0.330776318315407	0.301271359272766	0.348705340285909	0.363704050082474	0.395165981004091	0.549310218648573	0.278111048579516	0.586925631046441	0.322335690605386	0.261108767726178	0.322898286044645	0.475127666602957	0.360471709501006	0.31389899772062	0.19890256900938	0.281769326217451	0.3562141874766	0.286667654055021	0.304703181527619	0	0.36129179137187	0.228666835007978	0.501864033733057	0.394961881962013	0.417432801970063	0.368704240342522	0.437650553710933	0.393822197595439	0.441894225015477	0.392123827443726	0.346529930880151	0.297238231045314	0.523257564105566	0.340454481940665	0.401931048267873	0.584327850083429	0.490910059564142	0.394255285717621	0.410986041917821	0.370166457185977	0.490633403251286	0.25923188090836	0.437098300192549	0.505688702846755	0.271252152736733	0.374379961817175	0.392482414687824	0.357473431779236	0.540011920333188	0.379881997023863	0.331131688388264	0.316846686732429	0.417774933639697	0.435533957509629	0.388414122109363	0.353338356669159	0.502007568192045	0.422898862487492	0.47037447976532	0.442799794440964
