Saliva_700114048	Saliva_700110591	Saliva_700109387	Saliva_700111509	Saliva_700109868	Saliva_700097361	Saliva_700105973	Saliva_700100417	Saliva_700105621	Saliva_700110816	Saliva_700111578	Saliva_700111443	Saliva_700110225	Saliva_700110159	Saliva_700106858	Saliva_700103654	Saliva_700101519	Saliva_700098870	Saliva_700098433	Saliva_700097841	Saliva_700097004	Saliva_700099129	Saliva_700105419	Saliva_700106000	Saliva_700103564	Saliva_700037075	Saliva_700103606	Saliva_700038229	Saliva_700105724	Saliva_700106648	Saliva_700106600	Saliva_700103431	Saliva_700038011	Saliva_700105835	Saliva_700111030	Saliva_700107193	Saliva_700110423	Saliva_700110705	Saliva_700098205	Saliva_700111815	Saliva_700100169	Saliva_700106339	Saliva_700097485	Saliva_700096165	Saliva_700107997	Saliva_700097574	Saliva_700108786	Saliva_700096271	Saliva_700108288	Saliva_700095778	Saliva_700034842	Saliva_700034236	Saliva_700034085	Saliva_700034626	Saliva_700035161	Saliva_700032929	Saliva_700035301	Saliva_700102417	Saliva_700035518	Saliva_700035579	Saliva_700035377	Saliva_700107044	Saliva_700033808	Saliva_700102962	Saliva_700033367	Saliva_700099807	Saliva_700023643	Saliva_700032226	Saliva_700024594	Saliva_700024546	Saliva_700032072	Saliva_700016972	Saliva_700032144	Saliva_700015861	Saliva_700016460	Stool_700111026	Stool_700111574	Stool_700103672	Stool_700106946	Stool_700109750	Stool_700097357	Stool_700111811	Stool_700110812	Stool_700110155	Stool_700109383	Stool_700109230	Stool_700106809	Stool_700105991	Stool_700105787	Stool_700105049	Stool_700101515	Stool_700098866	Stool_700096865	Stool_700096700	Stool_700096590	Stool_700096568	Stool_700095213	Stool_700108954	Stool_700035369	Stool_700106504	Stool_700106551	Stool_700106754	Stool_700097415	Stool_700108095	Stool_700105613	Stool_700103558	Stool_700106663	Stool_700106615	Stool_700107189	Stool_700105882	Stool_700110353	Stool_700106412	Stool_700110701	Stool_700098201	Stool_700098599	Stool_700111505	Stool_700110587	Stool_700098735	Stool_700106979	Stool_700099442	Stool_700106701	Stool_700109449	Stool_700097481	Stool_700096161	Stool_700096943	Stool_700096511	Stool_700107993	Stool_700096418	Stool_700096104	Stool_700097116	Stool_700096047	Stool_700095956	Stool_700095774	Stool_700095717	Stool_700034838	Stool_700034081	Stool_700034622	Stool_700035157	Stool_700032925	Stool_700035297	Stool_700035785	Stool_700035575	Stool_700033796	Stool_700101290	Stool_700101840	Stool_700107007	Stool_700033363	Stool_700100413	Stool_700032316	Stool_700032222	Stool_700032068	Stool_700015922	Stool_700016960	Stool_700032132	Stool_700015857
Saliva_700098205	0.324731783241489	0.237084109262996	0.202574336506939	0.325694668513091	0.48375910936011	0.184926669081001	0.382893622874142	0.276709556538896	0.257665437448265	0.28121882561969	0.284791166935208	0.269571843039104	0.216308846511953	0.350728985231806	0.477327958586902	0.380100599526548	0.195206540332823	0.144657113908748	0.219290244893287	0.222368862959963	0.212830882051278	0.301816057329269	0.443968240050441	0.30204823824564	0.364414843096007	0.299164476136647	0.353201779297764	0.252501356539651	0.285159414324788	0.429130342427258	0.353196175743921	0.321627498896125	0.403855840764504	0.241157549069403	0.263263669680323	0.290461519591581	0.213824120222577	0.242609651085575	0	0.392914486667602	0.224175940384013	0.323882046802536	0.262551483732194	0.181811159890908	0.277279914684239	0.308225715483098	0.267526112236415	0.267281587491113	0.187091702620495	0.16215011051537	0.216522811660367	0.286837438599437	0.251397870896013	0.277011949817006	0.405984269071962	0.230254615748132	0.487222206434197	0.191459827684956	0.146548701859912	0.196540711047288	0.181220664058637	0.270525473559736	0.267837045447012	0.237916583987166	0.249940741620603	0.40479308484192	0.45935737723709	0.30837281768958	0.438535628559617	0.270779941442344	0.298163865337812	0.298263762736868	0.304141357645636	0.241685871794816	0.400229004268339	0.678187766308946	0.550471390978884	0.52018169259388	0.660291092548544	0.749231754571008	0.539318088819362	0.597100575686785	0.528035531642799	0.483861972498352	0.683315727126269	0.68591861079293	0.55125404674235	0.539756751759989	0.523939577138314	0.526729365140577	0.710776080121252	0.641949157979556	0.724867344293181	0.704230502940357	0.594416983803391	0.593667344805015	0.643428070695355	0.720089858561184	0.676971490756436	0.539497887700463	0.624730946307621	0.547467474515865	0.546509286911435	0.628808736007422	0.534467884485638	0.742101692003833	0.703669004498111	0.700137092731682	0.70554193387879	0.520985358520495	0.563365335784594	0.608230381995107	0.603332526869996	0.598975826096968	0.616618864753704	0.703093412845169	0.669004437885203	0.677266826068549	0.723329685979609	0.565944922621653	0.637901070544186	0.619374331983762	0.588068767425581	0.52287487149614	0.491309364843648	0.536208738745173	0.728461674209568	0.656072639311926	0.668568829978519	0.555526058913306	0.754664544068529	0.547184337323442	0.631905397835977	0.603506801424682	0.689360164121385	0.623671256195003	0.589701762518872	0.671151798347828	0.617580222911272	0.6130024755087	0.508286608634785	0.556707390249811	0.576731114993381	0.551994878474293	0.536213253869349	0.693366993840112	0.673787195344425	0.704962418833799	0.7027731814961	0.531604119658913	0.650734291155438	0.651517008408295	0.638018221361858	0.752339992667414	0.633791623807597
Saliva_700111815	0.465063695254739	0.33178168794335	0.468688202739409	0.546641695987065	0.250314954019204	0.378875390928039	0.571371210540876	0.280124884115599	0.326958965811923	0.542720611980702	0.37174274126691	0.489253968857195	0.338172905987534	0.236210233206491	0.666762996065722	0.405102738462231	0.444862173873411	0.38187803958288	0.517815836791558	0.355463566681129	0.415922609027583	0.314228336016011	0.597092047069189	0.546474255142086	0.519557855876592	0.453755658158313	0.522321597667832	0.400415353768576	0.358771687135222	0.520517510390851	0.281283659198221	0.543545053982968	0.543111824398005	0.488315444729007	0.361065347222389	0.293436910048194	0.420891449502648	0.530046727317217	0.392914486667602	0	0.387353586522473	0.626441661544948	0.302365686684665	0.481905987066504	0.414218587179115	0.528727186044494	0.447025263770532	0.45808315271121	0.488727253018741	0.454227343056671	0.387991653290384	0.577493056798203	0.322461707335838	0.481314453752141	0.485089068800761	0.461397807355653	0.196341223705185	0.483144155849493	0.426384732740017	0.365350893389793	0.340474753607608	0.442853000472791	0.36474686529805	0.366061506101995	0.466827160301961	0.603627536567202	0.633360294152039	0.523129367648699	0.610488604391843	0.432453707533683	0.420692760367855	0.409609760456143	0.369181029576747	0.279000674369532	0.64844321131814	0.493105075101616	0.40721614618294	0.47183600714659	0.485170177971848	0.559870750298548	0.381677714223557	0.407913458348586	0.526549114597398	0.393491083034949	0.497072382062176	0.505775410108702	0.425884312488941	0.420744049085765	0.619430970102734	0.521644378431212	0.51910387703971	0.459217994086249	0.532039563717508	0.5078496905732	0.426470870190557	0.463310882891335	0.465193534843082	0.534017177209455	0.492556931884455	0.398455893315212	0.507592340169183	0.560718975552772	0.421536222828448	0.450677902150391	0.592162076712926	0.480814429984598	0.440638687839947	0.520870540250811	0.518967560027383	0.460996024905479	0.40574887305925	0.375882570867287	0.447595123616915	0.440939246385094	0.441096407792491	0.522903813062078	0.50320248572457	0.510806810385143	0.537157928971662	0.414635690003638	0.390147649460747	0.383708439400945	0.426085341161391	0.609150454088789	0.428865456348294	0.433987921187277	0.455874964989655	0.470458398799884	0.483017807671584	0.398985262445757	0.560208951537463	0.479823854923817	0.454564285125659	0.433432031265522	0.512283700551038	0.376170723897042	0.422987936503681	0.487594746905228	0.461866484654153	0.462018870681406	0.54529094584754	0.404264600795553	0.419374205840158	0.385217398470248	0.408327026041006	0.506959437898155	0.489071264163044	0.514721486001427	0.52648482600971	0.611973857994666	0.478292871896071	0.476799531194614	0.45619335957645	0.55852926159198	0.459526893401389
Saliva_700100169	0.249569997489954	0.295075779153869	0.272561195419299	0.304348911666881	0.405436401207648	0.159712416755552	0.320967324949534	0.366281574822787	0.239284847688485	0.316172432388879	0.250138494720626	0.196273836082352	0.207580961109351	0.302209560372617	0.476444113591239	0.288614091497055	0.276515330753027	0.226169288100376	0.236700174627047	0.255767038082847	0.18597924772643	0.192500326126653	0.386653007786847	0.296735957507143	0.264547684164682	0.266400302331132	0.294839418515227	0.21844172829035	0.305519620515074	0.33940253345389	0.31512608970718	0.365359267717253	0.378828125124626	0.275832539966938	0.1761139872932	0.349656109361442	0.213428533981712	0.290675355260424	0.224175940384013	0.387353586522473	0	0.408559092815162	0.28482430557727	0.228925267251671	0.194279394344682	0.270638464001543	0.216482733444811	0.17444392174236	0.244140706146086	0.209067090758324	0.255569963838447	0.313523620711406	0.21833384993818	0.208278358517599	0.282877404275523	0.215319068551356	0.442710188598733	0.252283412383286	0.198639305483234	0.224994471384597	0.239402129153078	0.278130472894773	0.258043814615173	0.248637709897939	0.191854609865643	0.357940705601465	0.453761552734695	0.244362391894404	0.469013754561481	0.158243541338836	0.204244404962417	0.196106384594264	0.179960974644323	0.302822113839507	0.416955957782056	0.681705662786227	0.556073766601875	0.508090957875843	0.672327590322213	0.763730276636321	0.541245705909753	0.592298685472375	0.509415859216884	0.519735847683223	0.687668222302741	0.688272576021051	0.546789398414395	0.516741876509494	0.507193136627288	0.511569695145325	0.72235539458406	0.644918402879253	0.74101351471634	0.714255536102777	0.597833178997765	0.607850135781151	0.645966182541672	0.736294396927688	0.686670757730295	0.561723886773647	0.642529664660883	0.53296669106645	0.552897663748214	0.636562644020066	0.512287588739362	0.746583411551887	0.702751882568617	0.716700306911717	0.718452778657461	0.5031835992849	0.571079901582221	0.602771870004485	0.609929748990011	0.603161361052305	0.628048645317729	0.711145099986371	0.679772569356063	0.681512815709807	0.73097008234154	0.575806952626096	0.631004712774368	0.627294601807909	0.59211390623259	0.475925463163492	0.491489516512653	0.531388216729335	0.725891338885599	0.666131367785089	0.682914758891124	0.563432798102009	0.770287417732806	0.527429865269608	0.634482972250531	0.607351228832658	0.692688214506142	0.625793784658283	0.600367993770306	0.678210108315498	0.633944132957173	0.61194505582993	0.502645336540659	0.574040101093756	0.584458855224149	0.552805364089948	0.550314950724631	0.702435735581252	0.676551059710909	0.717108880032627	0.714309155776693	0.481892812006351	0.658123268613594	0.667388666292748	0.657886491278976	0.768139208140032	0.644017406160415
Saliva_700106339	0.408762283398842	0.441927868165199	0.371042372382927	0.401666198930844	0.664835909493958	0.378239804611512	0.335224149899346	0.454535985466916	0.487436379594584	0.353918982559129	0.468412313142535	0.309061711164179	0.402228872239683	0.565966352447531	0.428188580427506	0.539509701340527	0.356963671192272	0.372982491329664	0.291429545274911	0.438817845294321	0.347931710559697	0.473934539917714	0.440858700410934	0.324646564304741	0.374899387432249	0.433586649219225	0.40701391241111	0.443259099030811	0.456474395762816	0.530926636705589	0.541675851696377	0.47660648468359	0.488643097100866	0.380213307221136	0.405193221738394	0.484153482313738	0.366902791681597	0.324043283345916	0.323882046802536	0.626441661544948	0.408559092815162	0	0.426489816546244	0.275916751688247	0.41605913447339	0.337438905364134	0.463525074889081	0.370627711845683	0.305291390903809	0.278055712035151	0.453268752681435	0.247703066129448	0.474408680832391	0.328562747907754	0.478744250054327	0.35936868770909	0.642193295937801	0.352022184058616	0.339913615104317	0.423839821958976	0.41992120422088	0.50376962209874	0.508034800190438	0.436263254987797	0.3798848963879	0.396248891380759	0.499368407746	0.323318744555563	0.517323200889139	0.391656879240893	0.405085539361163	0.44507315207431	0.481518023062483	0.434403633214202	0.355589740788273	0.82523684100552	0.700094923456211	0.661294127014977	0.799388052045564	0.8929342098251	0.681026446844139	0.743624015948778	0.680101243740208	0.610500460707778	0.827562830245452	0.825714094407307	0.696982744942887	0.713318324729846	0.66865625003971	0.678093718961919	0.859838108709546	0.793747001149101	0.874675551099089	0.861302346927381	0.732498129332766	0.724174428373351	0.786706593257478	0.869550028138796	0.821150545626263	0.671270636104232	0.759143152901548	0.694249961273787	0.699310598791768	0.770627352707146	0.682899583678108	0.888261138912695	0.854388774662469	0.840032997031911	0.857068395451416	0.673909857746805	0.705561417706811	0.766785728789643	0.732376748153886	0.729534925184115	0.758252756439229	0.843732823504883	0.798556994609844	0.807426637043188	0.866449850427706	0.706096941022848	0.807721514871916	0.769919888169492	0.729150573459526	0.666454956395455	0.645286612778304	0.683144013810986	0.881444043323343	0.802907573876416	0.814090270979973	0.694396505071875	0.903993709624325	0.696792333532817	0.774118839914083	0.741240915398763	0.821577042965351	0.77464372586989	0.730099953679782	0.814278247263923	0.75353200369697	0.752690140752668	0.646777711290019	0.704573056877257	0.7121144078001	0.716686739135199	0.663506234013624	0.839235066512653	0.819536389030669	0.852378932815679	0.841425530672101	0.652902937407311	0.802010501923335	0.796623712382694	0.787738948492189	0.901720376290776	0.776071264354534
Saliva_700097485	0.321750986244892	0.181493369034077	0.260013633970709	0.396020356365103	0.312833786684467	0.198306946346544	0.44470228286684	0.207906544303514	0.235119094494804	0.361125687172704	0.223123001931092	0.354771845405016	0.162712753963937	0.204942766509005	0.504077223987296	0.348851657006335	0.285601852660855	0.221964669660182	0.332159521814922	0.188915701252893	0.261430785042504	0.253906476629272	0.54367800767927	0.376271502702757	0.433628656255686	0.297722800933439	0.360686112241338	0.277605565604773	0.207390524243509	0.438793502042663	0.244996207524389	0.423912120259123	0.401335803605906	0.323048932918375	0.26143884234519	0.262752825191462	0.233088544669309	0.357514828238732	0.262551483732194	0.302365686684665	0.28482430557727	0.426489816546244	0	0.302723556357049	0.274803619841527	0.348765081328754	0.35019409463913	0.296359960783974	0.27091679130962	0.23813558682143	0.25134700807779	0.378001828651975	0.232534811766258	0.330601853019401	0.40596075529468	0.297262543020121	0.324649922521276	0.316208820240053	0.292496694201955	0.224564714595672	0.23539345493257	0.347209208224304	0.252622109049129	0.194841164219013	0.318217847383071	0.465552605207429	0.484989090923813	0.372145905879099	0.455861926832512	0.337812506078936	0.278664258005658	0.292518403295355	0.282808024952989	0.1891004379011	0.440289928299934	0.615614920531258	0.497420044972218	0.465851177466474	0.600257473697783	0.675987977528754	0.476336389032795	0.522255035771456	0.472053529169032	0.428948608542344	0.620094390594062	0.625571409616522	0.490498511384745	0.415578424976158	0.562268912305066	0.468654676012162	0.64420362105228	0.582556989555956	0.652444181773543	0.633842534265639	0.538895821695694	0.552987638658549	0.584757995558724	0.650397421740987	0.614469946240994	0.489944298658455	0.602153933634626	0.519882455330076	0.494450894937165	0.571190170634909	0.532586079451282	0.621120370429537	0.582389743195191	0.633958874109266	0.639688563148829	0.460206865916556	0.511973353609108	0.49400752610173	0.551465174184196	0.545621743687727	0.557608087811236	0.640089149303363	0.610067022590762	0.619769642644576	0.657840873067316	0.511817763986628	0.516589326268601	0.515535192407324	0.536601138376214	0.553206297620674	0.435964628455229	0.477190178717249	0.603148637604695	0.593815583807952	0.605489743769026	0.504977618023214	0.680034383532701	0.484829362189038	0.571792129290235	0.546957897049921	0.625191620608142	0.498617223782754	0.535744884444426	0.608537653550479	0.559700877761843	0.555988911689495	0.461879709574537	0.505594931736869	0.526103016482947	0.490410245326693	0.47855711798047	0.629514434329484	0.613344909866784	0.636606483905475	0.641728330018138	0.550204789459641	0.591630212934238	0.589815018985119	0.551824779262844	0.678474801261812	0.574079966090524
Saliva_700096165	0.298338166672763	0.296991314374616	0.271568614542759	0.313623028975877	0.503200886867888	0.222347416827173	0.292988600699916	0.308198029273836	0.317570374770556	0.290889195978052	0.342720417056105	0.188866001380565	0.248138701973214	0.402820611066045	0.448229793627649	0.382424831583758	0.18923480695086	0.227643407840346	0.166955764142243	0.260214716571607	0.201697456882695	0.292357092528927	0.416636283758591	0.252352340680939	0.303960211120028	0.288295325037352	0.32921851847765	0.25618674034929	0.341659631539056	0.392202531921405	0.400941475553514	0.346008594616405	0.379412034994768	0.291163763786763	0.23323019804455	0.339978447515986	0.170383651667817	0.166765222579198	0.181811159890908	0.481905987066504	0.228925267251671	0.275916751688247	0.302723556357049	0	0.278528434254082	0.256275009230437	0.303020034109794	0.201113749826337	0.16493904288218	0.143661070529244	0.303297486949157	0.188945980591219	0.299650077602962	0.193686225578412	0.362493507288195	0.203366115522298	0.522537551258241	0.236600498396718	0.202461510425527	0.283111718743702	0.264430570438456	0.350760634053624	0.350324835205494	0.30739863662355	0.24258153685309	0.334611122289075	0.442793618763583	0.191959653902348	0.445211245887942	0.233446994665444	0.265694613227495	0.281858135152917	0.302259938545345	0.284933753592847	0.344529847511156	0.740506353332367	0.605430668340797	0.577443054631313	0.721585754607343	0.813528141702232	0.589143852423067	0.648619835509036	0.57714572939711	0.549884420408009	0.745608726397339	0.747043094926556	0.600357385522155	0.586354199753413	0.557628785096417	0.574896326823251	0.774295438987411	0.704705340753587	0.791684259264333	0.769337994582769	0.655514275873364	0.650347567546665	0.706054155467588	0.783735919208784	0.739337772548055	0.608193971747308	0.678659935659013	0.595610507560531	0.605323762657201	0.691356061470625	0.580567379825426	0.793814741224868	0.755833524593675	0.763113194414406	0.768986743028191	0.571623945513877	0.624278949722715	0.6659860740373	0.661292342018658	0.656854516840587	0.681409656295741	0.766268255804045	0.727304301186331	0.736465787816729	0.784457585790298	0.63922943099458	0.693960537024374	0.678658251634832	0.6520665926381	0.548418885335	0.542222737251147	0.589005468993218	0.782238261535603	0.71993611967816	0.731236599969561	0.617977569054155	0.821267789606469	0.596265548548834	0.693931481404245	0.664026026391126	0.741037119967356	0.688067472678251	0.652321285820737	0.733496419849831	0.688958905079662	0.667132777556203	0.565124134506173	0.618028269358142	0.636443137472716	0.611151715312214	0.606719236031567	0.75617926138127	0.737518703858069	0.769881315464993	0.764129381167919	0.548260865575913	0.711462530917233	0.720937415089842	0.707240115746171	0.818547549773641	0.698867138628364
Saliva_700107997	0.188259401828479	0.26338562338276	0.205444754082509	0.264003983695443	0.436825684656881	0.184894595255455	0.315317821763779	0.388443866588637	0.253224729852383	0.206071077298995	0.175210378034383	0.269625406630673	0.241554037393473	0.34867328899945	0.378312938955656	0.284000537678517	0.300818494960636	0.258296943381679	0.253090001302251	0.255157664513762	0.187328946489467	0.272390896695907	0.389359446973503	0.324758258870519	0.291850079198101	0.248584402970836	0.239711293131433	0.292877207750548	0.277565750990096	0.320571875548777	0.364318852264285	0.325511867631768	0.275324989031815	0.210935144597761	0.242241416931776	0.408823544539758	0.239894926486189	0.254935905789586	0.277279914684239	0.414218587179115	0.194279394344682	0.41605913447339	0.274803619841527	0.278528434254082	0	0.17008684205852	0.255426996480667	0.254211975243953	0.22668303903366	0.214336773235069	0.253958835035744	0.356534379846657	0.256825405788015	0.246740026960171	0.264852074810701	0.209969998089878	0.47425837522626	0.22444818292175	0.258879804830888	0.228742335445934	0.3086458916955	0.302882356760283	0.260002296053486	0.211832115698726	0.227706763389432	0.349030420547966	0.375067090466371	0.285558615405907	0.369459952748309	0.245530072891098	0.2411964570116	0.222880628834004	0.226604786417645	0.350628953925587	0.305224276198821	0.724135203806691	0.599456431259491	0.541935203072335	0.713139634678423	0.799287867624063	0.594864783074804	0.640181232391206	0.515700318365998	0.520488436276413	0.729114350513488	0.72937751688389	0.589770373407937	0.515774055869247	0.493618088920619	0.515469795716497	0.757265270970043	0.691865238208257	0.778971928614232	0.751202421454995	0.647645439179972	0.643251117373684	0.692210566107282	0.772708241533527	0.727848411579057	0.598509487604976	0.676658619595079	0.543369965132383	0.601764151750295	0.681814927664997	0.502821996625201	0.756549583785183	0.718117735814689	0.753757145325139	0.756309653865557	0.530885615654155	0.620080150260169	0.627287031239293	0.653325944112813	0.648840772420859	0.668341819281769	0.748786038396949	0.718719401514779	0.719901948760112	0.767153039510582	0.622885088138887	0.6536538787567	0.659390303893832	0.641492543440631	0.47114660530433	0.543170609441415	0.576661748869356	0.741529216360858	0.710363890566046	0.720773627114817	0.612766000237553	0.805686871636222	0.565552441741334	0.681729223038947	0.65494459088441	0.7373701624391	0.641350144850037	0.642518997086875	0.719497876903631	0.671136366551754	0.655742386204637	0.497385874103687	0.617366440009796	0.630380875505963	0.599046357370233	0.586522913937087	0.742430085146762	0.720254313952983	0.756226728608952	0.751330634558767	0.47621793032111	0.700569371546295	0.707223052430387	0.68883232685782	0.803274703095095	0.689025617101929
Saliva_700097574	0.231669586609473	0.329671270085663	0.225119629464745	0.195892703091064	0.546186224892805	0.243882657048289	0.259984661102497	0.441404541711554	0.339264730129284	0.166609677235716	0.280794603856734	0.227491227429513	0.323300376535834	0.461211369555252	0.302987633911111	0.379599476069564	0.302735093748038	0.302803171200345	0.224770492705237	0.316160050229968	0.224467352093874	0.380758105189761	0.359891390129264	0.281742024128824	0.258484228484336	0.31390207792459	0.236114246414113	0.365878425721269	0.371911865705053	0.31705536132779	0.467597763384603	0.311268198089472	0.255142666989055	0.244383849357241	0.313230349683569	0.467715203212797	0.287375323267626	0.206967310294303	0.308225715483098	0.528727186044494	0.270638464001543	0.337438905364134	0.348765081328754	0.256275009230437	0.17008684205852	0	0.308480286863168	0.280271606786327	0.230123667090699	0.23454652132669	0.310746557809948	0.264674256443645	0.336507064242027	0.20387218216957	0.272246217740539	0.221079397354758	0.578249610145974	0.229630078859149	0.27315668141775	0.300845905341886	0.369414310402014	0.350671630999945	0.341168408362728	0.277876832437649	0.268404441552618	0.25802598200616	0.334914170627495	0.234686481314367	0.336201561911635	0.297407934886282	0.305742940812506	0.297478904562333	0.310276455302754	0.408156569528321	0.197430773362886	0.785292862480835	0.655365520783691	0.594131610956382	0.77263124179275	0.863910885855918	0.648029457066093	0.699414504182958	0.563196507715228	0.573902227065508	0.7910918063494	0.788999104816891	0.644345029766151	0.598996613471307	0.517290310452296	0.562828310134415	0.821151753498441	0.752637721558843	0.844795504472334	0.820188055152094	0.706883426921454	0.698965743346464	0.752898820394492	0.836217304625574	0.789730385452568	0.655090889832147	0.729507862651928	0.587657610669816	0.659549728325985	0.742400597028935	0.542108459398487	0.838425133667539	0.800903213364318	0.815391491927146	0.819647638723366	0.583015576941254	0.678100026752119	0.715469563717176	0.708418285565998	0.704189640816801	0.728100576497664	0.809137599103601	0.775385809238339	0.775535128252207	0.82870917536881	0.681512871418578	0.744377005570752	0.733743632099393	0.701824004632144	0.506402840956455	0.598948946343984	0.631676935270311	0.827108121685788	0.773455650805068	0.78343595812607	0.669973630949372	0.872188499481662	0.620513662511147	0.741653729921518	0.713504484864643	0.793249331321201	0.72772719261057	0.702263901829871	0.780314433238291	0.729822924349224	0.711631301458051	0.542327708508052	0.676797002669332	0.68744419328107	0.667310546232293	0.642003296116187	0.804805946898299	0.782031919198639	0.820825446145986	0.811397122086863	0.506604330524715	0.760227426080956	0.769136766165086	0.754549539500086	0.869488816035536	0.74962552842687
Saliva_700108786	0.285592145395261	0.321694857226914	0.292636799182786	0.311603165877009	0.479650946457068	0.218807991366996	0.387998131417264	0.4182890069999	0.277560294409878	0.314276545137116	0.270769017612067	0.301277757321613	0.29371531397726	0.349167590852456	0.479942040568593	0.328184011494301	0.331903864323671	0.255099819521429	0.280974343022348	0.275726555921785	0.251986377093551	0.305981600224511	0.357715338961886	0.332341955308013	0.313186137841297	0.304117592403378	0.325895849289942	0.255983244166046	0.365238030451165	0.310850127810565	0.378383911489095	0.340407152349565	0.375958284473153	0.267472459812354	0.294430624248319	0.41397973879855	0.285430856320435	0.31970733895462	0.267526112236415	0.447025263770532	0.216482733444811	0.463525074889081	0.35019409463913	0.303020034109794	0.255426996480667	0.308480286863168	0	0.277849342578351	0.304815585156659	0.290568024041925	0.225570884793557	0.365190915216005	0.265992395820953	0.283732682319596	0.319784246589798	0.249467621362102	0.498187278714792	0.230565470837972	0.248756894536917	0.251619528338363	0.274063517845518	0.213996302815548	0.211515957437845	0.265286329218674	0.21754320537063	0.382777324317298	0.469707274503187	0.331289964269256	0.461241236495759	0.250601276439019	0.261818136475644	0.241238199927715	0.230322741759704	0.357327152559484	0.439274019619264	0.706043048243127	0.5797125209806	0.527199812999359	0.690617836642854	0.782717071124076	0.578614070505192	0.622999883452385	0.505886307748377	0.549479659606724	0.708987866320705	0.706702235054848	0.568901713581404	0.527736575360375	0.497720545070575	0.506134073304193	0.740203654074338	0.667746267036824	0.762497794805143	0.738475482413434	0.626434280683104	0.625163233604892	0.668124089451819	0.757424811518122	0.707814446123964	0.581902900349638	0.654850677282265	0.525417881791829	0.581580641346804	0.659923047150473	0.511148557668389	0.766041417895829	0.72391016709059	0.738825317922759	0.741597250074672	0.510704054417642	0.597859708625449	0.634509127955263	0.631709008131009	0.624422378029085	0.648033294747945	0.734054998491579	0.697867215869812	0.700650727755243	0.752162878884323	0.60424774072347	0.659381667577116	0.653853646585996	0.620383582522365	0.475866389625405	0.521903475713859	0.552328407367198	0.751594152864467	0.68728366024622	0.699274106034699	0.590709378929003	0.78999563478602	0.543355415504605	0.659711032763527	0.631472225129461	0.717609734357876	0.657547695095101	0.617231784228636	0.700106267729035	0.659014520248354	0.634415609248596	0.493475871345157	0.59662464272016	0.609256487190575	0.579248522456761	0.58399185677873	0.726280105368684	0.699140124075537	0.740861996851319	0.731640656027322	0.480001953331837	0.674887483813289	0.692575836130554	0.680081512513645	0.787906078109764	0.672614533246491
Saliva_700096271	0.237426488656279	0.326291785751361	0.302474784107868	0.323866441353461	0.444948451103541	0.185889526073644	0.319029536552341	0.360541179129811	0.269859451754412	0.333144222175184	0.308117185588087	0.189662483295333	0.253828666088654	0.373360483812363	0.435379119412854	0.311295256719663	0.279047832814601	0.300875294212147	0.263485303689701	0.268906396711789	0.200473334900689	0.234392295372009	0.393549217196512	0.255459430188574	0.284369123517174	0.214620263400697	0.273013179218883	0.200206037735636	0.323537465984363	0.323839035219742	0.348585864810499	0.373929442275559	0.355922342742377	0.336227029414936	0.19393510019966	0.345399266842407	0.215629123367952	0.274069139772407	0.267281587491113	0.45808315271121	0.17444392174236	0.370627711845683	0.296359960783974	0.201113749826337	0.254211975243953	0.280271606786327	0.277849342578351	0	0.240429766588903	0.189958226878949	0.30143909623715	0.250463245544327	0.279753483046448	0.216890754601664	0.27939449528735	0.198982910596279	0.477913990825883	0.297426067685151	0.273729072640012	0.261548038331246	0.294712223723357	0.332135226769479	0.305552865554865	0.296464066836975	0.168035298801542	0.320301072499351	0.437837458555773	0.224290073480981	0.455550052691875	0.185890326085259	0.177279106187459	0.208346642883371	0.235285041509416	0.307607743616133	0.385552282085046	0.718860359319246	0.583393509649683	0.536850950692931	0.708970583104474	0.804372238926316	0.575917952975442	0.628810802070461	0.537764252408933	0.549902746708689	0.725807173604457	0.725729595964847	0.57431241091921	0.532394483270029	0.527579657694656	0.534655107205975	0.756706302623014	0.682644298978068	0.78233837700463	0.751321635457029	0.633931146019594	0.630083243823039	0.684445911287983	0.775105260113993	0.724248329015909	0.589479434127746	0.668572261231585	0.559723683455077	0.582753577034207	0.675482699921707	0.539552884965911	0.766046761361714	0.724398945424591	0.755991960705941	0.757034359965654	0.52968652406207	0.602898357323672	0.627271421072579	0.641155377713191	0.636199674036408	0.657001634362869	0.749712917879962	0.715245872905991	0.716239625631981	0.768299951998567	0.614511936820495	0.655152904057969	0.654923674597783	0.632849545205336	0.509692726382962	0.519328598183261	0.561842704475839	0.75014998334239	0.705197988573641	0.716663462624895	0.596052738112901	0.811832072348823	0.557973517916467	0.672319787201309	0.643128989083192	0.730872082930383	0.651160433469555	0.631412523461169	0.715200858426322	0.672626641117251	0.648712976171017	0.531078292549953	0.603987203937206	0.615666612546631	0.582314656353864	0.586472199650644	0.742583514707277	0.716735758848984	0.75715808304956	0.751207711833993	0.506535290041119	0.695797627029716	0.707197028924344	0.688295447548593	0.808896973210802	0.682045374340954
