rab.all	rab.win.Healthy.Metagenomic	rab.win.NASH.Metagenomic	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Howardella	-3.93206403316406	-3.88840749890814	-3.9668689990902	-0.267384913508661	3.39730454301214	-7.48621735144098	5.80541103764884	0.526410420900426	8.2303569337149	-0.0736481752531236	-4.92094921151913	3.36000044295885	0.462738310938608	0.59548092559563	0.894766761482664	0.644520509482777	0.945507937888567
Incertae_Sedis	8.61971391685209	8.64389229569251	8.59627311417984	-0.0275166187323004	0.476663047682656	-1.41662341579412	0.771355352591244	0.0838392029115355	1.55565299643878	-0.0465564943523873	-5.44956969252264	3.26285038146041	0.475694450563809	0.637081318836704	0.906046305040552	0.768324675517981	0.96599730709804
Intestinimonas	2.67084466360469	2.81743535289105	2.53841014784841	-0.468796396531705	1.28910327552902	-3.02819932824622	1.68107187098999	0.141675387833076	3.04730552773725	-0.362506242798682	-6.2514811116343	2.24874034327397	0.341421187979488	0.190140627213063	0.778520479727173	0.273772908592955	0.864173154955916
Lachnospira	3.96365846896963	3.701485671931	4.05476087242732	-0.165920916783729	1.9033778688969	-4.44157639688771	2.75543780534137	0.211484471297505	4.60276892494757	-0.0891606682794089	-4.97288520367826	3.79592071246968	0.471403820006168	0.614270440972113	0.909592588832137	0.876427389367598	0.982173788502292
Lactobacillus	1.47154493439829	1.08529460487272	1.96478678789939	1.69447846972159	2.62846754679815	-6.29529174297555	6.30008119348605	0.202857860150572	8.50692932787767	0.5736324384898	-3.85265890498747	10.5866772019114	0.239168200614901	0.185648483696042	0.787800810944139	0.0735192632444955	0.679838240940765
Lactococcus	-0.572292278413398	-0.466256795153854	-0.685860607959053	-0.242212500310732	2.51884972160005	-5.81308990713375	4.03349506828139	0.465822531871084	6.30892080433405	-0.0952969073752032	-3.88765027645029	3.0111518109278	0.466204514563806	0.656132058449293	0.916707908117918	0.764629937593367	0.969295193481828
Leuconostoc	-6.157608986966	-6.49190184569228	-5.81753985838591	0.687792862674392	4.12320381994123	-8.16601536262201	9.78316329226791	0.708562075105578	12.8905106291062	0.135167960531119	-3.26344876282839	4.62579819125502	0.433275580262402	0.521896387937128	0.860780762706581	0.5304590919916	0.90533167141436
Marvinbryantia	2.72091854450701	2.60040029521886	2.933460652192	0.0950261427144632	1.34875400140343	-2.87626466575918	2.17337273365098	0.201208004101013	3.23192273447271	0.0645380598656184	-3.58903345942173	3.43618636652987	0.472222229220857	0.903625014038969	0.966955492402418	0.858349153748728	0.981844092466487
Megamonas	0.558570620363312	-0.0106985236402251	0.830668182553712	0.561780132418638	3.87332943541897	-7.62511310031131	8.02565250200178	0.361896550408124	9.74695721564744	0.128509958178426	-5.34144062596995	3.96616331980642	0.451388901215208	0.801275610043274	0.948087194923419	0.791135166110979	0.973759511966701
Megasphaera	0.000850459930225256	-0.071844196523978	0.0960562965101834	0.293186102093149	2.69576755871124	-5.41458561307572	4.40686118657714	0.275197663253526	6.21854894502711	0.0984653957250606	-5.7359979996435	5.00428440665673	0.447140394662983	0.845997519979005	0.955662750866009	0.715752127129836	0.965397275471043
Methanobrevibacter	-1.24629783951735	-1.1433820233665	-1.3237476031852	-0.682291871458667	3.51162520091149	-7.74751371144687	5.27760766917508	0.488918019351847	9.22503805795545	-0.174979835596977	-6.82994051459599	3.04823464621936	0.399305581916431	0.393188619557834	0.865656075772338	0.55452495453463	0.942468519858723
Methanosphaera	-3.84293544761522	-4.10021100188089	-3.50647582855358	0.725552716862834	5.17381715029958	-8.93263950449842	12.418632818365	0.779101570872755	15.0674300371986	0.117266020884752	-3.86060050877145	5.51824755475169	0.422876969514667	0.546411200776409	0.888404445826648	0.652579956807898	0.954546621485196
Mitsuokella	-2.96508973350479	-3.04881209951411	-2.69372272559776	0.370993501584295	3.91161307882388	-10.8716738445147	6.81424666622861	0.569285346248344	14.1834246660338	0.0813385212821275	-5.18562292907546	3.59938345708163	0.454861122541953	0.672435683967203	0.920559714980466	0.787540729394445	0.973610930889686
Mogibacterium	-3.01681365133314	-3.29323540582806	-2.15181167826984	0.801141620410274	3.10311612588224	-6.79369221108852	6.46649489742441	0.565907644817949	9.85743926235628	0.221868670068416	-3.71564477689471	4.25653429069967	0.391681137633125	0.63226202483045	0.910386056808918	0.493850165894477	0.926734645240796
Odoribacter	-1.14878927290999	-0.0460811141134716	-1.98185526532645	-1.60825670262079	2.97046509330178	-9.31212148599451	3.29603222178531	0.521314744353575	9.2990589029671	-0.467457379994485	-6.92632899059502	1.50655920025599	0.247833706832195	0.0895918919502928	0.697244231668854	0.0776644263244495	0.682848117197747
Olsenella	-3.6588515829542	-4.12289750393125	-3.05768175130233	1.2445331319441	2.5202186768053	-3.99005034386835	8.45037143810997	0.38171355797411	8.81361730244371	0.433157435576486	-2.09940401564917	6.86373333310756	0.303819502685815	0.208065601293482	0.736099392082656	0.20530524042521	0.762286628632494
Oribacterium	-4.0007820461297	-4.12437236264375	-3.75258074587343	0.135400059856044	3.87881501934099	-10.4795071014878	7.12713084859906	0.601215017360463	12.7363679929972	0.0258489869640387	-4.82764561080835	3.68558964525248	0.482638893254799	0.609076074760259	0.908322846216162	0.740245411515729	0.960916674474816
Oscillibacter	2.5692474441243	2.3857372522569	2.71643383702384	0.402077992819018	1.55830822997785	-2.73297457803766	5.01135956397961	0.17070120406204	5.0552700843652	0.195218721964794	-2.97064008631989	7.954022280006	0.383015628897603	0.472570801593569	0.890212265433	0.493423589761632	0.940794758342876
Oscillospira	-0.832681361575608	-0.989185421996688	-0.595457679652838	0.398773125065943	1.70703147077563	-3.40247154527567	3.32022349733377	0.317165875931117	4.17945554375464	0.206892181402207	-3.24128271139634	3.92446674287211	0.400346646426004	0.590692496035706	0.907238541345822	0.548605660979887	0.942682806357618
Parabacteroides	3.62774024601094	3.92911101435348	2.98039003822271	-0.644228371049089	2.26255120713808	-4.36695388115877	3.58942869827025	0.29285630372586	4.60051746185793	-0.25324988358073	-5.01981119757171	2.57558555185026	0.383680586443565	0.437793785301183	0.876340117526791	0.460921769793674	0.930027864564122
Paraprevotella	-0.198191846740018	-1.54898249348684	0.836560521190325	2.80760841592858	3.30678372884161	-1.89435219195923	11.7520494758027	0.400480814507034	10.1890239026889	0.924805949013752	-0.886596296140559	11.0108614158246	0.128249774793397	0.00886301990791653	0.417417148145819	0.00378438318647297	0.279916934208312
Parasutterella	1.0786426880141	0.69865865690099	2.03857327788491	0.922940527111823	2.53486054839854	-4.47032600225577	4.74852224536296	0.343022394776158	5.38455801869216	0.35885770413568	-3.06664585899153	5.0214527426714	0.337954984662055	0.334844861561987	0.854195067898853	0.309078764695057	0.899296038438025
Pediococcus	-6.14454784618865	-6.10953015512062	-6.17751352048236	-0.168071574265547	4.89263276206315	-12.2258512562337	9.42002660773127	0.773284243539289	14.8502283635978	-0.0298564188589205	-4.98446585965449	3.63679317492008	0.483535532721773	0.577332448645922	0.894604914701262	0.611373243629436	0.933178989264923
Peptococcus	-2.43912413332658	-2.44795474133972	-2.42886684865473	0.0878073435794464	2.71417330762	-7.93353633096851	5.40887132253857	0.491165193802704	9.66954293039297	0.0248053666498609	-5.7516908684278	4.12108411702614	0.485268634539735	0.733578861866046	0.935365976355831	0.727458445192578	0.965288748142518
Phascolarctobacterium	2.56715592603429	1.17958513652109	4.1540457813856	1.8267110044852	2.37246894990535	-2.47700418908543	5.2335556170437	0.217263313732565	4.33285904981593	0.789827707257492	-2.52462108795126	9.33594021738041	0.232638982932401	0.0261786154324755	0.542590008851969	0.035415121836368	0.616322440016662
Prevotella	3.90833886483594	3.88384262866104	3.91890827140601	0.416827993236617	3.04150079520113	-4.56429840305664	5.93362941654443	0.31848186046766	6.1439879069087	0.126853022228165	-3.19127874857702	5.24171235856203	0.457539005506029	0.647083614629602	0.91997212810225	0.767866131546472	0.971565021778073
Pseudobutyrivibrio	7.5144439794899	7.7946414558842	6.9226818776333	-0.687525269118743	1.2811528016976	-2.41619291064046	1.68348140627201	0.177772123760902	2.82254747773085	-0.523013653110692	-5.48111090301116	2.76667645648796	0.308492257215968	0.177879407033596	0.768035693563021	0.158330615785144	0.826133962422194
RC9_gut_group	-4.27944816331298	-4.00797741520032	-4.92137351036974	-0.270695783292241	3.89235952777286	-10.3221166906374	7.06520362829986	0.590186832943562	12.39546155995	-0.0665219718224981	-5.17991080420682	4.38812019492487	0.469670718191483	0.63737591316852	0.913552884383423	0.735441102048107	0.96531314653902
Robinsoniella	-2.85370105359819	-3.2026327061576	-2.57491166094015	0.46141638574082	2.26640958129496	-4.04760173901523	5.77101567814637	0.357725719977806	6.8906230693311	0.184846111573123	-2.7607640904092	5.28022318219283	0.395147341143732	0.426870176769635	0.8461419799245	0.514376393730109	0.915467102364432
Roseburia	6.0963265037443	5.98396207117619	6.18978691001248	0.0717734643133259	0.902110990787715	-1.37676016603873	1.74744392367568	0.16149849541001	2.04532798041262	0.0777925921821574	-2.6199512271933	3.13779099777512	0.467013897210334	0.734854180220234	0.93815835412514	0.818888155188465	0.978233683413251
Ruminococcus	6.73758267429747	7.31724486014491	6.19280024773251	-1.04038965535448	1.24958495323675	-3.00929135298266	1.23202809635307	0.178600776363323	2.75894322664345	-0.773737076255131	-6.86598720601097	1.29816467882658	0.215277883610205	0.0263308229610082	0.540179534570085	0.0401142249778086	0.615889213021989
Shuttleworthia	-3.49675353510045	-3.96535002411748	-3.3065784427829	0.5641665411452	3.16113916176375	-5.17171351462251	7.12819225986314	0.590451200403661	8.70277995957817	0.165416282543441	-3.3209301990722	4.7224461962211	0.428076274882273	0.606986632100806	0.905785385169312	0.635039761902185	0.948324800584332
Slackia	-3.96460650397931	-3.81805363079477	-4.1126559716069	-0.669127024054346	4.53172230741078	-10.9627002065433	7.03190632837922	0.666066854970221	12.6747863244547	-0.106135083743548	-4.80787037258069	2.95800373822548	0.446180569232015	0.531393872373868	0.887939046874512	0.67210452569876	0.958972105225039
Solobacterium	-3.69972507314935	-3.63761646767678	-3.75569334436203	-0.00382822426464369	2.81104587417853	-7.51754091054295	5.27428018197674	0.51303713625764	10.2991159700498	-0.00144464210557359	-4.59733927301752	3.14253559282627	0.49740034727117	0.596577523231204	0.901822855892345	0.673837723808699	0.952904684087489
Sporobacter	0.428272695468853	0.70484085835564	0.153343127632696	-0.585373236976134	1.85093331652288	-4.1270015405576	3.28235396245945	0.254850001117456	4.81808776128774	-0.292657123371805	-5.5841803509923	3.98438249744178	0.361111148913091	0.506257819242069	0.890199262675829	0.36323109939596	0.90295463284326
Streptococcus	5.72504311849079	6.00239649427656	5.39005707417082	-0.478331411872993	1.35283711029293	-2.82703422960662	1.89781009778489	0.202274256820657	2.83056543493289	-0.354791408646052	-4.73067182729048	2.60590839459764	0.33448878136151	0.293501840935511	0.84350405302958	0.26025220425859	0.88079949872308
Subdoligranulum	6.4641967058957	6.50474303719367	6.35330229358563	-0.177694939711191	1.1660942521648	-2.27034713017456	1.84197433993218	0.183970304254724	2.49999432575006	-0.146870854761605	-4.23387128802163	3.70069959301602	0.422876969514667	0.520349609501481	0.887767410739585	0.656711588527572	0.954922588520135
Succiniclasticum	-4.75756448231972	-5.12373092619246	-4.47662991618381	0.053038198021043	4.94158324329579	-12.7023667058584	10.3189386581853	0.559497189751227	15.5187149694931	0.00921598860543909	-6.14270676477926	4.16623949690196	0.493055557300151	0.656478628900165	0.916282796714095	0.679912458864665	0.955724060078148
Sutterella	0.653385452115598	0.901120180244838	0.0695213203114573	0.869910349075693	4.25908394709064	-4.45370558456637	7.07460828278499	0.407629401191631	6.19276285065306	0.244374024107284	-3.48691556504289	4.68234324876552	0.383680586443565	0.433268523191662	0.87912723829309	0.416934869503562	0.925656115276603
Thalassospira	-6.87625608432991	-7.37654790402605	-6.19078914933914	1.19833607033581	5.22303408519157	-11.8082003201204	10.9834088843821	0.741604910428855	15.0746927687168	0.193185137013402	-3.14913256806904	4.48618982760324	0.38715280764326	0.578273136597413	0.896062072579681	0.481604623124554	0.895509815903817
Turicibacter	0.567960727548575	1.69704739814302	0.179015430282754	-1.34780437049696	2.86319315995065	-6.4397470115372	3.65377370162156	0.370356738223959	6.67242932704147	-0.411341633829612	-6.62594141557284	2.43432362243113	0.341421187979488	0.17178421182408	0.776074096573145	0.274950982647384	0.886167254881519
unclassified	8.30869781033219	8.40257834146735	8.21311935359649	-0.158832099210786	0.534022372339007	-1.07785876378551	0.811587794956818	0.109379802618762	1.18666170245372	-0.260963773047586	-4.17784515466392	2.75428738232576	0.388888918246793	0.455837393448801	0.86775513906009	0.400166300417848	0.895517366961314
Veillonella	-0.0548536413378384	-0.181679724357395	0.180946975763668	-0.130481281470603	2.26304994999724	-4.3440496985009	4.44988325489667	0.300175040848226	5.8350252132056	-0.0536605212390837	-4.84641860377163	4.70509591649304	0.48180243090411	0.830352595097102	0.952444165693137	0.869085273279352	0.980774672272517
Victivallis	-6.68957763838062	-6.72193884882285	-6.63764222108461	0.0113036820025005	4.52655634882618	-9.37352977711319	10.335647835754	0.759926816620356	14.1154620747764	0.00167811279850312	-3.59894455469787	4.35262936834675	0.499133449090385	0.530209850483096	0.865541157782465	0.55378614226331	0.912488204343137
Weissella	-4.4977336037184	-4.7591186371362	-4.13815774936175	0.678373953719301	3.72998116296813	-8.5181899671619	9.97760218682894	0.529722501780699	13.0453990197666	0.140527577487578	-4.85827272844061	5.87829205565204	0.417677664160633	0.546915356565117	0.878106759149815	0.53883923255537	0.910369733638239
