rab.all	rab.win.Healthy.Metagenomic	rab.win.NASH.Metagenomic	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Eubacteriaceae	-7.40144822539415	-8.12001733295932	-6.87168037408658	1.23120251657663	3.80400242023994	-5.70863033739917	11.6088824740828	0.552413685858536	13.1855690113265	0.268501742534856	-2.83393953698811	6.25979477494152	0.371527812327543	0.326751668210702	0.683163727810834	0.372230299692568	0.736709703701945
Family_XIII	-0.0472682777983584	0.259366666700937	-0.421919602531639	-0.714879809502855	1.44429823001796	-3.45003018698459	2.02615501117935	0.242506699924096	3.2314362200231	-0.438809140064145	-6.03284562327621	2.0210324192151	0.300347281882084	0.164271558927185	0.633127771183828	0.16371914173288	0.671244760778545
Fusobacteriaceae	-7.17313091970636	-7.41070707939272	-6.84761722169292	0.542328805840778	4.24386471584797	-8.529270310152	10.9086092151565	0.641259172796393	12.6598673552727	0.115146967187989	-3.45293006727757	5.5316782392136	0.439236126602159	0.533967480206175	0.825299744890231	0.628238900225162	0.873919135652983
Lachnospiraceae	8.80980926634154	8.89094211822809	8.72081883652419	-0.165763124199616	0.575158000426629	-1.27284837871962	0.808661612640813	0.0791693607042137	1.33046499751411	-0.282150337519442	-4.55676672419451	2.7020039745056	0.378472254663224	0.35437123163396	0.701247480479075	0.424750921485635	0.764341802384952
Lactobacillaceae	0.372523185139713	-0.0349480624522593	0.70519502725994	0.974951552872403	2.67362442301125	-5.96482481894354	5.94861989101744	0.401026459843322	8.58593071768076	0.366015850518098	-3.51479414667786	6.68545556408046	0.326388938473403	0.340554347834935	0.762792633320096	0.228705529184438	0.727339682994908
Leuconostocaceae	-5.49803092391059	-5.75287470916211	-5.15724837237425	0.401990944329945	3.93413554067931	-9.26746444049192	9.18537979849464	0.522547073251837	14.1622700338669	0.0783392420518617	-5.52915243824224	4.62945126937836	0.441941089254363	0.624892890270211	0.863410897366615	0.621010616705276	0.875042533827627
Methanobacteriaceae	-2.01641159471638	-1.88779167471119	-2.11046464921178	-0.360396445147445	3.74664723806301	-7.35163268262793	7.3821306253188	0.342260813759689	10.1761253542537	-0.0884937549224546	-8.48267688066125	4.63059143874958	0.433275580262402	0.604855800996789	0.875821022505238	0.692899858461972	0.902468971864615
Pasteurellaceae	-2.76027644717889	-2.8685691557501	-2.12019866112532	0.371907685896733	2.69047030231027	-6.40750970947179	3.80198191514958	0.339000973086702	6.56638244833791	0.117799273213707	-5.00542238954928	4.20734738627842	0.466204514563806	0.800920453532647	0.9354975574336	0.806539943222412	0.948696926434816
Peptococcaceae	-3.82230845814706	-3.88902144134456	-3.77056180370686	0.162974604878527	2.60689093392554	-7.53527951593515	5.17206789115732	0.339747961105465	9.59663750387309	0.0559271479521389	-5.5893587778172	4.05077714439003	0.462738310938608	0.704966098756105	0.9018560349787	0.72629001223235	0.912933372662707
Peptostreptococcaceae	3.40729940709089	3.62159964039105	3.28498701799069	-0.3599425602297	1.41211866034949	-3.1504312441926	1.96343928805522	0.213856808447213	3.64128903580539	-0.253972332913806	-6.27424255268397	2.95751508835462	0.381282527157928	0.349366458885867	0.736041307632496	0.344325421095932	0.767101451909193
Porphyromonadaceae	2.01515015585458	3.0938793766783	1.56382563607	-0.507635054664093	2.21702103034742	-3.81638789905375	3.27082690726832	0.282540421056411	3.77013463207937	-0.278540639764276	-6.122437887149	3.43251792144683	0.364583370038731	0.341243438394618	0.739613188491445	0.409113235835372	0.793324031676199
Prevotellaceae	2.97535664810435	2.86909643503011	3.04783179594051	0.713411527006051	2.77185715472311	-3.26951637882947	5.79025671558822	0.251546343077641	5.27958607006848	0.306089641130587	-3.52605686540268	7.3277379587833	0.395147341143732	0.34511219477765	0.762268890693012	0.445576192383468	0.841891246450918
