CL-116a	CL-116b	CL-117a	CL-117b	CL-118a	CL-118b	CL-119a	CL-119b	CL-125-12mo-2a	CL-125-12mo-2b	CL-127-12mo-2a	CL-127-12mo-2b	CL-127-BL-2a	CL-127-BL-2b	CL-128a	CL-128b	CL-130a	CL-130b	CL-131a	CL-131b	CL-134a	CL-134b	CL-136a	CL-136b	CL-137a	CL-137b	CL-139-12moa	CL-139-12mob	CL-139-6mo-2a	CL-139-6mo-2b	CL-139-BL-2a	CL-139-BL-2b	CL-141-12moa	CL-141-12mob	CL-141-6moa	CL-141-6mob	CL-141-BL-R2a	CL-141-BL-R2b	CL-142-2a	CL-142-2b	CL-144-2a	CL-144-2b	CL-146-12moa	CL-146-12mob	CL-146-6moa	CL-146-6mob	CL-146-BLa	CL-146-BLb	CL-147a	CL-147b	CL-148-12m-R2a	CL-148-12m-R2b	CL-148-6mo-2a	CL-148-6mo-2b	CL-148-BLa	CL-148-BLb	CL-150a	CL-150b	CL-151-12moa	CL-151-12mob	CL-151-BL-R2a	CL-151-BL-R2b	CL-152-12moa	CL-152-12mob	CL-152-BLa	CL-152-BLb	CL-154-12moa	CL-154-12mob	CL-154-BLa	CL-154-BLb	CL-160a	CL-160b	CL-161-2a	CL-161-2b	CL-165a	CL-165b	CL-166-12moa	CL-166-12mob	CL-166-BLa	CL-166-BLb	CL-167a	CL-167b	CL-169-12moa	CL-169-12mob	CL-169-6mo-2a	CL-169-6mo-2b	CL-169-BLa	CL-169-BLb	CL-170a	CL-170b	CL-171-12moa	CL-171-12mob	CL-171-6moa	CL-171-6mob	CL-171-BLa	CL-171-BLb	CL-172a	CL-172b	CL-173-2a	CL-173-2b	CL-175a	CL-175b	CL-176-6mo-R2a	CL-176-6mo-R2b	CL-176-9moa	CL-176-9mob	CL-176-BL-R3a	CL-176-BL-R3b	CL-177a	CL-177b	HLD-100a	HLD-100b	HLD-102a	HLD-102bba	HLD-103-2a	HLD-103-2b	HLD-104a	HLD-104b	HLD-111-2a	HLD-111-2b	HLD-112a	HLD-112b	HLD-22-2a	HLD-22-2b	HLD-23a	HLD-23b	HLD-24a	HLD-24b	HLD-25a	HLD-25b	HLD-28a	HLD-31a	HLD-31b	HLD-34a	HLD-34b	HLD-35a	HLD-35b	HLD-38a	HLD-38b	HLD-39-2a	HLD-39-2b	HLD-43a	HLD-43b	HLD-44-2a	HLD-44-2b	HLD-45a	HLD-45b	HLD-47a	HLD-47b	HLD-50-2a	HLD-50-2b	HLD-51a	HLD-51b	HLD-53a	HLD-53b	HLD-55a	HLD-55b	HLD-64a	HLD-64b	HLD-69a	HLD-69b	HLD-72-2a	HLD-72-2b	HLD-74a	HLD-74b	HLD-77a	HLD-77b	HLD-80a	HLD-80b	HLD-84a	HLD-84b	HLD-85a	HLD-85b	HLD-86-2a	HLD-86-2b	HLD-87a	HLD-87b	HLD-94a	HLD-94b	HLD-96-2a	HLD-96-2b	HLD-99a	HLD-99b
CL-116a	0	0.239758303735403	0.142679946394533	0.235797560140841	0.169985415716179	0.32788522810471	0.357014873685423	0.437798888757678	0.411593673889714	0.262114161977035	0.245174752170288	0.338894329409095	0.482826942093191	0.253346059407802	0.513339771482982	0.43545700273905	0.500395220344622	0.316943387512672	0.120610960413356	0.309422677196162	0.309416892896426	0.367165378311285	0.361419407721885	0.253770647161224	0.163923566689538	0.377806021884148	0.249378731535195	0.457428638238246	0.354393841807509	0.532642800924725	0.398091312081843	0.437841625942131	0.373612832083369	0.171141799195251	0.262415561436757	0.267429855660804	0.355689829458792	0.357914193018348	0.566196829686635	0.299480018718184	0.26964537826142	0.335853621994987	0.512210325799716	0.515822372151594	0.377777524623019	0.0930687008403007	0.360996408372983	0.285138442627637	0.289397022875795	0.399404388054448	0.346084308821548	0.319102728538463	0.653520066757776	0.257993563443938	0.313021782186713	0.405464618767332	0.13737435184205	0.287245352680035	0.249272643266374	0.278585087852225	0.348244416628898	0.39650645384812	0.125389866374037	0.179576601116566	0.409438773596773	0.251679053443554	0.382197916826261	0.181386039918571	0.428631997043899	0.355495220675035	0.378776918435601	0.253922407038404	0.206843696451305	0.249013637395561	0.250698849579406	0.510195615408236	0.505652671841539	0.223134367764463	0.446414250151791	0.141716692397914	0.404117952222563	0.224875887679978	0.43193094880059	0.280125254247268	0.578599125572275	0.39068886579374	0.287151632880081	0.263134312322666	0.286271853550515	0.20695539397264	0.350669804782429	0.443807856683089	0.345725961094155	0.177706951197634	0.286389435293346	0.17188452392661	0.432879096830399	0.295531955650996	0.381570133513864	0.265193200064791	0.273488548502296	0.231305859710439	0.240281564626859	0.261406171182513	0.339263682747155	0.298037571324392	0.687814168319922	0.300804064568409	0.301023314226813	0.208334641355499	0.500392770596168	0.348679424200472	0.308823731519756	0.522307077997385	0.541912922579508	0.413548336065908	0.335109200356596	0.59919018447253	0.494080534372629	0.400154992149609	0.326118349670658	0.470297297947657	0.463683028028437	0.466893040671116	0.413372821970342	0.443009779825177	0.495323488669577	0.58153602439064	0.331616435629724	0.417830881553175	0.363881213602659	0.294637719535713	0.3795179306098	0.24208179988334	0.629496658213124	0.217639195940518	0.315748915337085	0.253398342975021	0.342604177746389	0.473169011090195	0.42406914850538	0.560507799499627	0.360016201586509	0.198787018061793	0.351755285353777	0.339236332463132	0.134472364505583	0.293224774840472	0.323115659647872	0.198067782854524	0.513769694145399	0.379886424328624	0.332993982947507	0.562560100996479	0.366671485028368	0.476696551278619	0.438742590522328	0.408952879325546	0.437563660420877	0.502866291101874	0.123946613100414	0.465701836491167	0.455108544072817	0.399403321968529	0.327157431245668	0.122423311837623	0.510581947040916	0.315195930431416	0.263207298659039	0.303758731215165	0.567811176118884	0.251158236043552	0.488629451357157	0.400551348804045	0.455239523983147	0.573435057207542	0.42487137552893	0.436699037943108	0.329102390950744	0.411884192977587	0.314039682954279	0.498162169255457	0.200790158335408
CL-116b	0.239758303735403	0	0.331844951547672	0.276346409871951	0.26236003911258	0.175214275229815	0.170396612293141	0.259461309409524	0.213447434466021	0.124493994435649	0.318806190844138	0.151065215833797	0.31204233965089	0.217555438480764	0.382624208436199	0.275674983039161	0.321990599608899	0.237028839631527	0.324304787786064	0.144911337448082	0.136813156614614	0.203673406684868	0.226462714041783	0.333649427115983	0.338797531096682	0.256169774326648	0.136956345393902	0.308308286968564	0.196949543837461	0.365526165631203	0.248472249165424	0.267440984519311	0.193114821222664	0.190080193317244	0.123641356611499	0.152234366650071	0.212628215499836	0.17803146949559	0.417349142560111	0.167631329831532	0.229976792262215	0.200313113636512	0.60458685941938	0.632153160337594	0.499888103870879	0.292360839222301	0.487101524004488	0.159554423964786	0.2262313742016	0.201860391617425	0.178162873595783	0.157853222281192	0.523897359622605	0.0973435989397983	0.190848160612098	0.219942978327177	0.344232803145175	0.0985420746148906	0.225018091108049	0.194129959111671	0.21975255604258	0.262605165143504	0.177319195610728	0.267881252218513	0.259397914020528	0.201407778090998	0.314968535493946	0.299007611504783	0.270598570982122	0.235591004784799	0.250432741912402	0.139798523506631	0.390404336189123	0.170589960796537	0.119820262870167	0.323978517361647	0.342287122223807	0.193387991114552	0.315006681425563	0.337178312645864	0.392728641523948	0.180342442502025	0.247461493136247	0.142657714763715	0.41859904095904	0.267846925846372	0.147117749212463	0.0931512693957405	0.363052457724688	0.358807590408158	0.148206276977881	0.287912725197997	0.17532580765198	0.343932396980147	0.201342326593467	0.353200891208828	0.291329680237501	0.158259889042903	0.214298251901359	0.11300499921669	0.160524843035907	0.190142730775565	0.17834042990689	0.174834368246096	0.207886367609458	0.123552951399014	0.555051220583421	0.399219941418856	0.262085452799223	0.289335137172661	0.325677528706678	0.181301792923328	0.143310626812315	0.362654849676755	0.407376436192512	0.235948928609221	0.198768732313588	0.471434817857714	0.327073267412675	0.197723511360523	0.187066631277098	0.284727400779186	0.283025976639978	0.297167906847962	0.274444441949184	0.289356512780874	0.354401963069762	0.460428722883731	0.323620414634716	0.232312908262725	0.20185833451102	0.138759977071874	0.198525255233775	0.135386114595781	0.515432964772985	0.169480777413747	0.223937639372248	0.0955534983498569	0.163091037368928	0.34226601880096	0.236980727885466	0.386055429601148	0.192989044927777	0.396788223209287	0.210474123208016	0.19736374144882	0.242259900946625	0.167988472800474	0.141997568325961	0.266384628104793	0.348181036247678	0.17383227038471	0.17276932750254	0.422127480755315	0.270608301366285	0.294553377774682	0.295765201480218	0.276285133094017	0.244001358394956	0.332768650896353	0.272153945383306	0.331577163116997	0.32836799926906	0.246919661503171	0.171128537249894	0.229856128164191	0.338027245224045	0.178155534736588	0.118543235873545	0.261105138415854	0.445873889428732	0.167572748328619	0.310531266070952	0.241524226857338	0.274738767667039	0.413182608306436	0.26506768230105	0.287109003479306	0.244983956524882	0.283134318703424	0.177166710965346	0.353656126576075	0.138417766330553
CL-117a	0.142679946394533	0.331844951547672	0	0.326979225302323	0.230380419769789	0.403442089743231	0.439859380554494	0.508341172948177	0.493595816144892	0.367168911345434	0.304771379056912	0.425774760981469	0.555091389995971	0.280691014081168	0.593162163071143	0.517449727588579	0.578275875397449	0.398825052125396	0.083857259092988	0.397656698558233	0.369468477434882	0.427137628710781	0.459213544744823	0.263413025130404	0.170011273467347	0.465487585353365	0.326727685666129	0.523830352009024	0.431161682079096	0.577029912471208	0.466644259318131	0.503533255162153	0.45077096926468	0.227341548282795	0.309146103550559	0.3146372820625	0.459186102166728	0.450338619022654	0.637222366305068	0.349265154667018	0.295534737088041	0.384368882882881	0.516015061132827	0.500777284359659	0.380480665162267	0.111547092132092	0.346088173937472	0.362255364360293	0.384280975429699	0.472864427975931	0.416908434279647	0.416274606261364	0.712669990466711	0.319926064043342	0.399608311076272	0.494640407862685	0.113529237183114	0.373189551286189	0.317521654910353	0.356342747877565	0.428054072684633	0.476186823307397	0.200255381937781	0.24863370236204	0.478398984637418	0.30001306121863	0.455740570093346	0.222406781018719	0.51045308672386	0.416262685855304	0.440011851602575	0.316988517745966	0.139835559640906	0.29862588397624	0.346793150931435	0.586240435743906	0.563774062124911	0.271588642790505	0.491082989971337	0.142878401377029	0.426609655038879	0.268951321653356	0.499851731597602	0.341906578743442	0.637347538917603	0.466224854230884	0.351327932708337	0.354285740952432	0.255599209636241	0.225610133709635	0.431037327085018	0.525304491066234	0.433345309104797	0.174269571048911	0.374660345165048	0.132647961919733	0.516925017169459	0.34944911030606	0.466284364651168	0.318030973947286	0.334414720584065	0.283014111442846	0.307194452158311	0.312946349916857	0.433589816945919	0.366478454320206	0.743122057559494	0.337036006897233	0.340838910396836	0.27803428918387	0.573632413576138	0.431450630068077	0.392803601525039	0.585876989168269	0.609873145011685	0.476415621788188	0.404135341559041	0.666655858453652	0.56596339851697	0.485744122626616	0.401232637720968	0.542148761931618	0.546191084262591	0.548967659170063	0.483494986894201	0.510660353815132	0.579609644144625	0.65427545042845	0.391668701757969	0.49346676187997	0.421961207358343	0.387217566081586	0.455466754752895	0.276959220235079	0.684437381132448	0.247101162330591	0.384432884615184	0.347918808594561	0.415419087577405	0.548986249506498	0.506273126811784	0.625717703678104	0.445132430800864	0.110519074465588	0.393816829289299	0.400136735693773	0.17163830863115	0.356570532877351	0.406379002654467	0.228792794620317	0.592664858071159	0.461432594290037	0.414267150501221	0.620920510008828	0.427751798523617	0.53699146501137	0.515330622915873	0.490584830219	0.518902171271149	0.579489415011971	0.135617034098794	0.545742943273946	0.53555911355523	0.476187136635826	0.415520797384445	0.179680050189801	0.572734167276622	0.403370674755708	0.333861009629743	0.390153087243397	0.617262004337619	0.360450390709472	0.569999062605321	0.481259029342657	0.523654921521243	0.641626112770888	0.501433337174037	0.511575402255965	0.401239370332446	0.502239654850702	0.401786079242845	0.561294666352735	0.273623093076589
CL-117b	0.235797560140841	0.276346409871951	0.326979225302323	0	0.203360819302062	0.347885802810404	0.348502783674596	0.431929297426987	0.409945440424952	0.2557935353362	0.213538298651496	0.33272080721705	0.458744081280662	0.311749343112372	0.470240624899141	0.411706349541443	0.495039329392491	0.356474908149988	0.290581026817713	0.294179092545838	0.340410162982392	0.402741040950084	0.332191529278352	0.402162179902086	0.265087117351655	0.328944522570054	0.262404455471668	0.474667301577793	0.338507957238164	0.545337706989698	0.402108104017923	0.436062095518561	0.371246737511959	0.231332441130702	0.310683076821981	0.318481790161554	0.312486566759565	0.341168087598376	0.547921078252811	0.32185831531915	0.327487559698918	0.345927468158439	0.509375150191976	0.524532473574743	0.405863780272858	0.250752044165286	0.450710036493831	0.299901646910884	0.304585656558297	0.396102586959236	0.334212735938863	0.312192621142735	0.637266589544316	0.314325258057729	0.324121669097122	0.392770365336232	0.266271055140133	0.314714847190423	0.199028397672466	0.217431446556856	0.284452857589349	0.322155316080997	0.204740794961674	0.196962064320247	0.435200516854943	0.2533844549581	0.387033763096231	0.242740784212336	0.411877981821789	0.388420883817166	0.331767486280958	0.290762481241429	0.313062953021461	0.280944953826431	0.269533147378436	0.487069703719007	0.539683351256817	0.28315347461597	0.484799712510729	0.251954176241785	0.500969139582024	0.275454329559541	0.41104137858108	0.278903023857704	0.546826177469293	0.387089076467707	0.31389498173546	0.275436970721331	0.435754400511227	0.265303207562114	0.343878247973699	0.413007156467962	0.334600363003916	0.292550643909164	0.332386115729074	0.28269963904752	0.429692371381493	0.304362292009846	0.36722531009991	0.332391583302218	0.309250054966484	0.260694862453406	0.246204957763878	0.304584912741759	0.322662595772763	0.335520505629082	0.669766637969153	0.342440244943007	0.346477051776948	0.349848237855926	0.477288194444849	0.330930441926025	0.32981271797876	0.502421929987864	0.512522605472157	0.398859939223697	0.346578682182681	0.53866073379261	0.476582008900593	0.374368452575583	0.310633712472582	0.446011166498547	0.42972750971218	0.481015967031776	0.388437987857687	0.40465609154923	0.414772616975089	0.523372981629497	0.313953621888722	0.447269399899489	0.333669835362579	0.290289744575512	0.370786468862634	0.294869117724961	0.573724922789156	0.280930231502756	0.283249168739441	0.241328099022168	0.347681398794894	0.432580484126431	0.412594252709819	0.529605579421066	0.337941512151759	0.322553476173013	0.386030995567829	0.313195559248474	0.272083594960596	0.288665550699339	0.340437519982359	0.261667033723115	0.501389203209376	0.343309334796853	0.306589052752817	0.534616846380646	0.399444379861334	0.495809969906951	0.438727724325967	0.317828192093902	0.423953384506338	0.458562181628598	0.305423939875607	0.446038769151231	0.424370820244068	0.36646166457718	0.321023499881823	0.226045696503466	0.479087516411807	0.309005854330267	0.282004999668532	0.283823355915518	0.579748628604239	0.237031841092696	0.498098745431596	0.391731472204906	0.4527769306068	0.548136902149837	0.410935645060989	0.408554675370893	0.295301867825041	0.389767586095555	0.315565962407515	0.4655679688016	0.270840908526322
CL-118a	0.169985415716179	0.26236003911258	0.230380419769789	0.203360819302062	0	0.335338678944387	0.388447222860733	0.464793021594968	0.436430731613368	0.231923353532528	0.188243968149636	0.347505999920751	0.48217786314345	0.255153775913943	0.49636927420368	0.46369923656263	0.52683938999444	0.350822678257787	0.180120861066527	0.262956185227629	0.305234557760501	0.370605793587941	0.334351579434407	0.343980613405231	0.140913451095753	0.338743735603846	0.243260461172711	0.475762691487933	0.386024199833022	0.54869206012785	0.400429967538761	0.443316312345746	0.369819100182105	0.159953195362997	0.271563415936001	0.274331836542708	0.370695138212054	0.390502907812723	0.594942407702412	0.262320937306748	0.291002839650411	0.294002266525188	0.569431366008845	0.576224930753856	0.4202951967152	0.155211963852364	0.406855603203825	0.245264180716722	0.335652227824618	0.408619129036132	0.356272674996136	0.325156931469034	0.67731806282705	0.268336896612298	0.334210388242238	0.433752530890268	0.159832881738025	0.299593106003813	0.180454146327068	0.22084544573162	0.272625013674639	0.334121061549734	0.129518134669878	0.091602017603125	0.43514523690128	0.180039052747621	0.38316461205807	0.120816596392411	0.464905004663396	0.387596504482477	0.32982220333111	0.236139499734618	0.195544239484389	0.203407396449243	0.24531331132072	0.524092756128323	0.538188009709925	0.232918416049252	0.463088192784491	0.165628799417169	0.470993454717401	0.240682403467781	0.434229516630361	0.229566886230799	0.585902922989328	0.361654577509874	0.259904681303033	0.280182660501278	0.373478806880542	0.160172630517598	0.356015329191935	0.463730591358023	0.368390474989068	0.179723285256104	0.308635557235275	0.186700970003886	0.433780807613832	0.247959223739109	0.420523486381775	0.262372700510658	0.262694491857602	0.187178570937536	0.167298975390074	0.253569564420349	0.373704133165303	0.295784203780426	0.70622005816605	0.298124934087834	0.316426950217381	0.307456069398865	0.53676274003112	0.391108089420431	0.345334057373835	0.529234286075986	0.564688141026986	0.442630067529013	0.337228985653881	0.559610751808468	0.508172680384768	0.419310907803176	0.287821181118336	0.491068865261374	0.497020621894501	0.485797021435047	0.404297493359203	0.451047403170584	0.462383829631884	0.565620573034753	0.278099868476247	0.456300634291293	0.382553338032135	0.319250702298336	0.392304268854502	0.221185011005594	0.603864764784917	0.204923500457758	0.332136859117165	0.214784462030241	0.340743504627381	0.45776339168986	0.458805629915433	0.572625048984505	0.377136893006851	0.224933897747287	0.350087920540651	0.273806810943706	0.17012700842708	0.242703324897904	0.341950745068203	0.216330482635905	0.539351050187913	0.392006172726693	0.34111374891396	0.558011057369658	0.397854952779311	0.502314101160745	0.438183071014934	0.368514967926031	0.459590095275071	0.530842913452264	0.253457018042676	0.468561776540908	0.448981279180967	0.41645458190892	0.360151447734364	0.134777849026193	0.506293024539025	0.340342408056734	0.258407092172418	0.336706892983396	0.582488353290303	0.264863062572234	0.511362938202523	0.426124974249608	0.465081925853648	0.5927076947722	0.439824115682935	0.462460415577232	0.339652601086308	0.419383679714961	0.344792978628371	0.496137645154681	0.21867678976701
CL-118b	0.32788522810471	0.175214275229815	0.403442089743231	0.347885802810404	0.335338678944387	0	0.161416833775733	0.201099811050539	0.194055548888745	0.187527262212765	0.346847873102592	0.120819215909162	0.281452361115704	0.279789216005154	0.406857499900885	0.270506569869611	0.288241952865248	0.187157483948728	0.397418776769933	0.199572449797797	0.156092339024196	0.224832077178948	0.2681363812119	0.276016304822203	0.399323734020026	0.329688273025011	0.172806576368084	0.229548117505532	0.230809852424613	0.301415929507153	0.272622136791728	0.286757055538503	0.217267389957993	0.247795178186171	0.152115979244663	0.148310762167742	0.26156890355732	0.238596025786773	0.443730083048422	0.255658577819253	0.237258638483075	0.245894499674703	0.648628487037714	0.679660096015799	0.55444716785517	0.364674275904139	0.548349639330147	0.253826207475744	0.251238060993675	0.199666602982004	0.137723084244869	0.216315352042623	0.504245422739361	0.191342913419231	0.100893676247346	0.176351761868133	0.409896406216474	0.128931053859895	0.290456191960293	0.261305393027867	0.311479108721555	0.337277489605624	0.25291308450696	0.332493260352699	0.263863137436791	0.251140889464341	0.361167451716261	0.327619736691799	0.314223707952381	0.199794500013091	0.257933263800316	0.160489333389992	0.453948089341164	0.2213774407038	0.202881802493493	0.306007092496142	0.334412447296086	0.22125862979622	0.208275468081952	0.403734144310853	0.426937258267943	0.180480831078348	0.200175080839347	0.222398064323535	0.369645561564111	0.290197904096405	0.216913440024996	0.17584659547048	0.294528644346892	0.407670917239208	0.16944916935175	0.300868714245805	0.204327062869333	0.382768005152636	0.163518359114471	0.422869098820678	0.323581936617938	0.256763269992228	0.242942442648992	0.200131128982484	0.190789568292267	0.226817002484758	0.239658413524277	0.186438196989196	0.147554385429652	0.152529881396297	0.520174747575089	0.448660133311462	0.205801129944219	0.243838611086233	0.317571695509467	0.169799578898602	0.154382866991785	0.376011627500487	0.428354942063346	0.268267963842566	0.0481719839377666	0.483740474566589	0.355372185211649	0.161666820231169	0.212671654623001	0.236275055309598	0.294557684357568	0.294755720006866	0.276893742301139	0.282828813464415	0.381913008855872	0.472745992206523	0.358911753862178	0.210893955198022	0.182455257758595	0.183647824910423	0.213818036578867	0.186374494198486	0.502516386266488	0.236911708991641	0.240425642938078	0.195419400136928	0.1954381624959	0.361515141912409	0.287854523318379	0.393949412810394	0.214135659848924	0.462618042027453	0.242889518248082	0.259076536744667	0.306739423369436	0.234381888572655	0.166408023069299	0.302434461884739	0.359538176403267	0.1840240007303	0.105966734207417	0.431012431676661	0.211697326713113	0.318835385733568	0.316293642651137	0.2836522522776	0.212069775447876	0.287600289757232	0.377469520683255	0.352167991559371	0.348902589226752	0.254284301990229	0.210736573071481	0.294712492533525	0.297922318286873	0.236979827740662	0.134171426264073	0.31895521912325	0.44653073015732	0.22280320717767	0.305985195614761	0.16891496514886	0.222862863183035	0.372775541825224	0.298403501719586	0.236675716614555	0.300301857256552	0.317099890743406	0.117717471403024	0.34805753134965	0.169217763578558
CL-119a	0.357014873685423	0.170396612293141	0.439859380554494	0.348502783674596	0.388447222860733	0.161416833775733	0	0.228506993272606	0.166520597609398	0.231975856744031	0.416170366477092	0.139129972691434	0.278557039239589	0.297261739250792	0.385123900686817	0.275568623295948	0.269511332118177	0.22712737860042	0.442755803660336	0.251768927283891	0.218305491606973	0.274991854039909	0.283346285776615	0.337193697294403	0.456559134175531	0.34844220938257	0.212316529882419	0.282045123480549	0.217825045207452	0.338719100189085	0.300020502898503	0.311229863089506	0.22591654324072	0.31720790744022	0.207089101985962	0.214025847979234	0.228104369326887	0.195351397777969	0.403293956248124	0.287136655370732	0.299653112065455	0.291051580274929	0.554215041725536	0.568081766886906	0.469035117577071	0.400074156313878	0.46993144016449	0.28118855533581	0.217626773403206	0.215877859709376	0.167099115085897	0.223722169251786	0.467162350308019	0.220385587281082	0.16957292722157	0.175337558884907	0.449942886524721	0.137086233065	0.333818473864157	0.299632053338909	0.330702900651417	0.347559898443212	0.30069590054115	0.392569557064681	0.306652057878176	0.318543895602682	0.336361214976132	0.406515718309213	0.272286868361135	0.201104295709239	0.325500018428216	0.225860802029251	0.488082468083244	0.280661564386162	0.232157965994272	0.281311866378052	0.308206611617788	0.280410970510174	0.265663346498917	0.452482895901727	0.356471231456985	0.247268542068932	0.220605986148038	0.253895748883335	0.3705383328299	0.331502864634716	0.257178983478409	0.178899509875166	0.360981528275678	0.468247148817268	0.159391520826434	0.290867090681959	0.212335345473082	0.446394447530922	0.221052283948149	0.445086751686647	0.337200537514997	0.287220367385618	0.161551226389263	0.224933138703936	0.254079072576075	0.305951697205765	0.300022856070996	0.260773182595825	0.16899600382469	0.211370527181914	0.48894606488554	0.396876791993196	0.257837585348627	0.295219983240876	0.253856260313687	0.142552032968192	0.174938745697424	0.393166324659566	0.428179534426907	0.288238817505752	0.186490125412763	0.477196959679475	0.337396878982201	0.132158708123894	0.255471221898564	0.204328984261707	0.244459387874301	0.274571290790974	0.310837320475503	0.3167625132015	0.361653330969858	0.454680360428745	0.422069233580443	0.190593640198247	0.210679224770136	0.155247764132215	0.217630248207197	0.258223580054621	0.530226257257612	0.300052699763951	0.17429031404371	0.223392186210054	0.222886486378337	0.363321145182707	0.253218503022808	0.343940167517737	0.224923577567639	0.501915752970453	0.288520420123874	0.303869953368933	0.359163159167397	0.27367994986686	0.19763557840188	0.355318392687303	0.328767749607115	0.211377775770178	0.162262225404303	0.428658511349803	0.224049656164132	0.320259409237848	0.321613938589693	0.329029019906062	0.200815842267986	0.260577566111296	0.353669445276788	0.369729343244648	0.369379771199349	0.250679527954227	0.211613963372435	0.342234609626549	0.308305425232415	0.223153631386441	0.209776643505797	0.173555674255322	0.472751639669133	0.218410696467561	0.263816189467685	0.199029783566478	0.252060236757117	0.361498890198961	0.295656753987419	0.204399693615346	0.259446797159452	0.301199857112047	0.150824867144882	0.363398504400406	0.223108040020417
CL-119b	0.437798888757678	0.259461309409524	0.508341172948177	0.431929297426987	0.464793021594968	0.201099811050539	0.228506993272606	0	0.188991436237362	0.289740053372177	0.477872541625212	0.20375428333813	0.248274030855773	0.391895240431864	0.353122244499385	0.251175013366438	0.211961673022739	0.214903786554418	0.511624620675129	0.276286878176012	0.241491239291829	0.229357861351242	0.256643283584662	0.317591445271614	0.526485659945461	0.381096075651027	0.283988840676312	0.152105779630842	0.164738383182631	0.277874198058737	0.257271681276319	0.253481015855432	0.202618557995779	0.385808424620478	0.277189138416545	0.28153315610547	0.247401081531021	0.24771850027315	0.397450613564242	0.326849597911666	0.35844138713216	0.319769528903321	0.687145296376835	0.719222803887782	0.612848622083252	0.470885851632688	0.608022499342901	0.32161920784787	0.331579543577715	0.17055191640306	0.26425549766993	0.204403360262206	0.45166097435984	0.282591472066049	0.232647380282296	0.170485228044101	0.518765791668576	0.214723861038614	0.412599155371741	0.373789264515961	0.381233643182111	0.392654533812995	0.386126565472051	0.462336964274811	0.25651563234508	0.390845342602363	0.446541406980653	0.476367863162933	0.278640327644835	0.309001934412517	0.321807377128911	0.288092430063375	0.558395882598337	0.361508328765599	0.299866833919404	0.265722365400401	0.306408864202916	0.345428147393448	0.234103572679497	0.520321806221334	0.498257077780132	0.317892780787492	0.178829294871479	0.319862955566911	0.326476189806341	0.298481181882778	0.289698628501212	0.253760544152352	0.336416183794511	0.53242013545395	0.226126944108592	0.287317034036344	0.243814493511808	0.512996308895012	0.212692492305908	0.527924998371626	0.281883542877229	0.33125658193851	0.272347489740365	0.287808521806912	0.297034937315986	0.378395655646889	0.380513379904903	0.316027062045748	0.200455811662293	0.224820647059481	0.396333276751266	0.529613973552781	0.326148134415423	0.277624134380859	0.293088526086184	0.262243027330889	0.22754933174246	0.335053550654468	0.382117705680513	0.259276676407278	0.202637678799957	0.431479970417712	0.305405732836648	0.199362326430665	0.247857990285429	0.125385195400817	0.248962780195948	0.319797008239986	0.277125689877089	0.303766481137936	0.33849333734431	0.42342903937549	0.480530481486198	0.242165145801979	0.255035194348109	0.282745832299947	0.189451101161412	0.336381661555476	0.478986980853264	0.369952974780033	0.313597943000271	0.298774823070881	0.199874812436948	0.312949396153051	0.259534192478641	0.34118548931957	0.25940261357243	0.566394195211393	0.301359925131679	0.338708376353175	0.437059301888016	0.328042580681222	0.217697619322055	0.420757964532946	0.31687893419371	0.227473164862776	0.235612668526658	0.381004968555308	0.318366069690741	0.290932524897122	0.295097150234945	0.307624751584841	0.183466885242724	0.214009212954496	0.46602879172441	0.305197338563442	0.302340479490033	0.287618541669764	0.221303602634054	0.413127548891677	0.262590195725826	0.300335755557899	0.273036538449764	0.391068135024845	0.409769240255565	0.319202688094796	0.297676371710093	0.185699886238981	0.130547501102511	0.324754344234476	0.272464793530984	0.301798724749877	0.386926571283137	0.280733149007398	0.211835322425021	0.321341577217098	0.314830667392543
