td_A_700108167	td_A_700111302	td_A_700035379	td_A_700015263	td_A_700014609	td_A_700095219	td_A_700096424	td_A_700114332	td_A_700113104	td_A_700024245	td_A_700096706	td_A_700113602	td_A_700105837	td_A_700101777	td_A_700032228	td_A_700101587	td_A_700105885	td_A_700038395	td_A_700108602	td_A_700035937	td_B_700015197	td_B_700023496	td_B_700016346	td_B_700109113	td_B_700102964	td_B_700106068	td_B_700106933	td_B_700109756	td_B_700038485	td_B_700033928	td_B_700095530	td_B_700038959	td_B_700109927	td_B_700033732	td_B_700095780	td_B_700015720	td_B_700024790	td_B_700024192	td_B_700016125	td_B_700024638
td_A_700105837	0.10944454997235	0.147829400900185	0.0980232076137292	0.119876974810675	0.111638067416157	0.118131932398037	0.140167027875096	0.122798545684367	0.12134558015492	0.0945978876625521	0.144819872777459	0.122155375010009	0	0.156934179237892	0.117228766511868	0.120457719899472	0.114739295649578	0.123613754321501	0.126137245122817	0.142651419139417	0.123046176085333	0.107735265255938	0.151636091719894	0.145862259750054	0.139808448360607	0.119862738569	0.120113911321181	0.212032511565777	0.11093895432733	0.131680623753243	0.137271590196215	0.103475220317536	0.107874419505549	0.130583363755224	0.16210594517483	0.13887012630955	0.109343158523425	0.113382374623826	0.113669839766756	0.091967725303897
td_A_700101777	0.128320469697057	0.149725695026018	0.144394055426702	0.137059115960137	0.136628620032304	0.133909832056461	0.131539197051908	0.172972007271311	0.132520294664805	0.143755295982158	0.126444961820806	0.173904715029875	0.156934179237892	0	0.120319568202091	0.175983072640791	0.130981978522123	0.178980035442226	0.147746790596381	0.171095162658752	0.144227431245971	0.146231399481373	0.167905776665851	0.141634697503926	0.172196767049771	0.150866332117215	0.123241874280752	0.185616329677671	0.171218543419936	0.157567725410836	0.169708699760604	0.131618331841313	0.123689747780583	0.163226063363707	0.170939366042112	0.14034040257418	0.145085883302653	0.118781051548963	0.141196983200032	0.133553859177771
td_A_700032228	0.0885994171562352	0.120926179138439	0.0921428377601807	0.0920296161949346	0.0824515663675541	0.104336746867726	0.131404788216188	0.141885602908845	0.112111472579461	0.0983793141660496	0.101246880892918	0.145521191481193	0.117228766511868	0.120319568202091	0	0.132516885987221	0.0894702340237621	0.133834907986425	0.106795940652651	0.150328095242997	0.0938838699638961	0.116535200878717	0.129016708802823	0.10375887576199	0.137657439131378	0.125530834696916	0.0884944165192803	0.181698556070808	0.133046768259517	0.119126731558085	0.123424539297173	0.0931878982053914	0.0959753944274404	0.120789163666919	0.151241821345995	0.0893291415065045	0.115233420225649	0.079509008733834	0.104353656582016	0.0947645118432832
td_A_700101587	0.125538454093869	0.160987030048629	0.116058721221905	0.133420118710205	0.123904494468385	0.144415777391699	0.160580060679808	0.154678904576678	0.15171275354713	0.126073349127318	0.160052517696049	0.154373660840858	0.120457719899472	0.175983072640791	0.132516885987221	0	0.13622746546642	0.133708920589442	0.14276236825294	0.179053288591878	0.133849545248992	0.146039444147615	0.158796319751068	0.152331395110245	0.144187596504007	0.152151203055993	0.134498664399918	0.233305466837109	0.139669695131887	0.144843733520548	0.146241090819602	0.12633434689136	0.14113977088607	0.141157616315776	0.172585824152071	0.162714561215639	0.145482091944199	0.137523163969289	0.146411457861995	0.118156394672464
td_A_700105885	0.0959945765934532	0.133870799356281	0.100053977412097	0.0941714019436413	0.0903271488336909	0.119287941956771	0.144881964178942	0.122410624807928	0.119288476651294	0.0961535813772314	0.109341688113487	0.148113190018269	0.114739295649578	0.130981978522123	0.0894702340237621	0.13622746546642	0	0.132934816593763	0.10440418521444	0.147106627578715	0.088497557849603	0.119282394501095	0.140768158192583	0.114921626481923	0.143091205384588	0.125851718247533	0.080388915408252	0.199970204147706	0.120530705701862	0.128886042828764	0.118167088562924	0.102600460077902	0.112063884766914	0.126313293294516	0.159460544022269	0.116981470294979	0.120889619400428	0.0975564861319623	0.115437673533437	0.101387438715653
td_A_700038395	0.133230034807277	0.175235837044893	0.110513136976573	0.145489911851598	0.132933613531087	0.149151433108312	0.166360242147109	0.153884214841863	0.146466464561049	0.118441654200487	0.16459020276552	0.156591172701385	0.123613754321501	0.178980035442226	0.133834907986425	0.133708920589442	0.132934816593763	0	0.148354470921775	0.167562836966159	0.139540031710059	0.150185064458093	0.156546057851007	0.15733800727639	0.142492213845193	0.149800552259238	0.145612557407812	0.241149168142312	0.118502342028848	0.1562565207668	0.142839631611514	0.133282969565054	0.137409875567227	0.14659853410823	0.180055105617541	0.165112799824941	0.137451113882314	0.140283791791557	0.151160480941683	0.121732832663205
td_A_700108602	0.115364554057416	0.133893523873509	0.111702965963886	0.113217220853033	0.106839585093091	0.120910338813195	0.156412651567517	0.139652250723074	0.141247177648379	0.1037989110144	0.134109941481695	0.158894369359223	0.126137245122817	0.147746790596381	0.106795940652651	0.14276236825294	0.10440418521444	0.148354470921775	0	0.166135870957893	0.108736012892554	0.138553587151932	0.150162874635388	0.132603573336763	0.151981838565832	0.141116712184766	0.119282060317018	0.20067773867527	0.138909626867437	0.136825588127215	0.133720683868948	0.125792032971403	0.126239705960788	0.138032193155188	0.16858924993988	0.145241412572032	0.141011778384626	0.11687045434464	0.134865932700407	0.110347715858518
td_A_700035937	0.142900653623952	0.188276902787322	0.142717387076193	0.163060642245653	0.155046440224427	0.149619023468678	0.16060893418405	0.166610345510244	0.132124754391413	0.139939849539635	0.183151053742548	0.150646706341891	0.142651419139417	0.171095162658752	0.150328095242997	0.179053288591878	0.147106627578715	0.167562836966159	0.166135870957893	0	0.161465848993979	0.140557889571412	0.191880142341029	0.18544609630891	0.180343506475886	0.139905495416532	0.154518563056592	0.235183447675529	0.15412836972843	0.166600453661568	0.183259596730717	0.129560827316795	0.12694683946746	0.16360756790587	0.19856115040596	0.175206228335682	0.137633177367397	0.146038708942646	0.13664138586404	0.134418460221468
td_B_700015197	0.105406135913733	0.140105337494504	0.107807449016543	0.102848692010207	0.0955456337045762	0.117339114094053	0.158543810262579	0.132798937348105	0.133045765707287	0.103235610334415	0.124614568794934	0.158171596037753	0.123046176085333	0.144227431245971	0.0938838699638961	0.133849545248992	0.088497557849603	0.139540031710059	0.108736012892554	0.161465848993979	0	0.130957048389988	0.141178268891727	0.125616586331042	0.148459672069176	0.140650057539814	0.106650169558317	0.205514986351254	0.133227962866	0.137087989464379	0.12999533345355	0.118010356230869	0.123122436891676	0.133608799040009	0.162408983295742	0.130937665713529	0.13384205952567	0.10680389423368	0.12853287709632	0.110739780617511
td_B_700023496	0.110208427935276	0.146883860473068	0.121489011960715	0.12395355269087	0.113641099936144	0.116740590412366	0.138220539300916	0.15150796554482	0.0960253215285259	0.117860107069905	0.143439358355879	0.128900078559993	0.107735265255938	0.146231399481373	0.116535200878717	0.146039444147615	0.119282394501095	0.150185064458093	0.138553587151932	0.140557889571412	0.130957048389988	0	0.165812113424214	0.150588758822961	0.160759183345014	0.118125983921468	0.112076049067312	0.214725968388592	0.141282935344605	0.147532244419026	0.160140541781899	0.0948378318297501	0.093604558912442	0.140183068710786	0.18503665397792	0.136317294146285	0.0986623012423494	0.104974236412777	0.10975701208423	0.0987339503084318
