201bbv	203bbv	205bbv	207bbv	209bbv	211bbv	213bbv	219bbv	221bbv	223bbv	225bbv	227bbv	229bbv	231bbv	233bbv	235bbv	237bbv	239bbv	241bbv	243bbv	245bbv	247bbv	249bbv	251bbv	253bbv	255bbv	257bbv	259bbv	261bbv	263bbv	265bbv	267bbv	269bbv	271bbv	273bbv	275bbv	277bbv	279bbv	281bbv	283bbv	285bbv	287bbv	289bbv	291bbv	293bbv	295bbv	297bbv	299bbv	301bbv	303bbv	305bbv	307bbv	309bbv	311bbv	313bbv	315bbv	317bbv	319bbv	321bbv	323bbv	325bbv	327bbv	202bbv	204bbv	206bbv	208bbv	210bbv	212bbv	214bbv	220bbv	222bbv	224bbv	226bbv	228bbv	230bbv	232bbv	234bbv	236bbv	238bbv	240bbv	242bbv	244bbv	246bbv	248bbv	250bbv	252bbv	254bbv	256bbv	258bbv	260bbv	262bbv	264bbv	266bbv	268bbv	270bbv	272bbv	274bbv	276bbv	278bbv	280bbv	282bbv	284bbv	286bbv	288bbv	290bbv	292bbv	294bbv	296bbv	298bbv	300bbv	302bbv	304bbv	306bbv	308bbv	310bbv	312bbv	314bbv	316bbv	318bbv	320bbv	322bbv	324bbv	326bbv	328bbv
255bbv	119.563512869227	188.950124672499	86.4342573966977	86.0788139140786	175.961605908552	67.3921847377418	43.7101804748597	40.8977639997985	48.1110111678295	30.6163857216298	75.1629549162675	31.4874546716159	59.4203166735141	25.0756310265685	47.6114453392783	71.4591525283652	44.8860552328567	141.01154573272	41.0743615583318	13.5155930381657	51.0106190328585	53.4796489055544	141.737962193443	17.6341648413582	65.2756210971305	0	38.6299796321176	49.8210574769525	33.8626585145645	67.8157606159353	91.2241715903424	73.1138002520718	154.168748170355	89.4305760519967	60.3693422940756	94.3948886538949	74.7230840837041	63.4221968830184	103.955427531896	101.795164391628	82.1210904162477	120.339052462976	83.7552069880845	22.286911102891	60.595056717794	23.8727071940796	112.82548563173	46.3155489085731	62.6794745173111	60.7992189715051	41.9417323830599	51.7272449962126	28.0324560147446	101.882400461373	82.1801301380283	36.5099436360183	186.81356679513	98.2726762942378	32.5950016517007	41.2116891623146	55.583179292526	189.068629731036	102.707908700528	213.225879577404	120.756184362743	315.399890839731	72.0806195327774	93.9061577332945	40.8131001306316	47.6028389343308	151.626338412472	144.071581056015	68.0293582583531	19.2893665658843	35.6322618519059	196.746983107365	81.5869645510947	147.127485616233	49.4054395516374	154.016950697432	129.478812336282	90.3824487268311	148.062135545258	71.1092028954975	30.7013331239433	19.0938142204916	55.1960943482688	42.075379658198	61.421787488492	125.237169288677	58.9889898686166	51.667234722064	212.442516207691	160.912790226367	156.384079815981	153.83350495549	84.4704687644352	125.963968385319	230.825879892935	38.3147410963006	97.0454041157413	268.833261959501	98.121909187513	295.392055606888	82.2904993114148	42.3207307382014	223.306730576621	80.8576971362197	97.424243776878	60.0697903548303	79.4546584084297	261.668622321844	31.6654302712567	53.276736596275	28.5410189524976	140.835437772454	142.914472202639	65.144904743236	223.730311541662	29.2570763071102	20.8678290380256	138.956341867108	124.050559931571	174.125855004003
257bbv	98.2903925666714	183.445324606037	54.6914471226812	64.6487464561235	149.20011695973	39.2204433813684	45.8552767132535	37.3407718078378	27.627866336409	43.2134587537709	56.6771728831758	39.3488026118589	59.0226224196837	32.6512784096374	50.9533375303657	69.3847131906274	50.5333062721819	136.202374556343	39.5492790608947	31.6247465822346	27.6765170803473	41.044249762717	136.586670990672	36.9484462180566	69.3867326411088	38.6299796321176	0	64.5522978107175	32.3485292175295	35.6727384211116	83.031289818148	71.2414141516382	134.917925678568	82.4647917007307	49.8683951058737	81.1304086171026	87.6893547892062	62.8538598770526	90.5037608133927	85.8757647911642	104.249458176536	109.66074630575	67.1656513109969	42.6352112248389	56.6456051152576	45.282430930827	110.304858349022	44.742187407747	51.7080719365228	53.2392559886598	53.1781171648604	27.9278985858798	40.7310621573349	84.2045610482081	53.089965509215	27.9258735208043	181.19285643281	75.3818499126281	39.6615608192444	41.343177976398	68.7631138096796	187.217121095363	71.8532762322165	207.553671493124	90.6670628085072	309.504642406037	58.7620331515528	75.5962655015346	51.6248986492369	20.5526740050409	124.222159532152	139.247913615242	63.9026894263776	43.1852472064119	51.2793475652054	192.064602973407	76.0119564522436	137.952450544094	53.7216780757547	149.16010364506	123.647010079724	85.9786515802063	143.327118674592	55.6670172870517	38.5522155079447	44.918337932296	60.2587559092894	51.4207547357338	34.2732916586962	119.414693058678	39.3253257210488	26.1530723457872	207.374460520219	161.917963567944	146.349817202237	149.405186681222	68.295701743888	120.533562904929	233.688894275348	47.9418240456288	75.084320091867	263.995213895895	67.5055446876361	293.153495872522	54.5636081611226	69.5025854262531	220.253771097165	70.7714968697557	92.1417980003317	64.6258650865153	70.4801212730759	256.666291262303	28.5045812111286	45.3664459058504	27.5701724065559	137.069971147552	115.502545007751	60.4274862640549	218.540731670617	48.6309500758815	44.1021257992017	135.165950647359	119.051668836671	169.644465715039
259bbv	125.757823118274	194.148504864497	108.023337801734	101.779686464337	182.804955295193	90.1755639618616	62.6114989922926	69.6526374248879	68.4576264045701	51.4954559399296	78.8729056649298	64.6671657428299	63.6123852960599	58.262540777824	68.8471982325853	71.4048779182853	69.3734440632148	142.260646279179	62.6351671423437	50.3566632674378	78.1319965512446	69.4286900424697	143.495245745487	49.5322353814462	77.0667092844128	49.8210574769525	64.5522978107175	0	56.1790055164078	75.8307132490392	89.3219585467668	70.3023482488976	161.421651195717	92.3773918231448	72.4173107955443	85.9242312716936	64.5007686169378	67.1610665690309	116.868371241447	91.931430233145	68.9892414230098	110.435145142385	101.710452504154	56.0665360340193	66.9281921294803	53.4128370528928	114.432158693914	59.81595745773	84.7932210399283	73.8203876321761	58.9779692701532	77.5920043285574	51.1341542275237	101.714303808317	92.0309973104684	67.1324395252089	187.510721828561	101.543173402605	54.9490382352994	62.8998747207065	62.5956145094358	191.233682686427	123.081156952331	218.100972779656	138.048096971913	320.146785815697	78.3234864000126	93.3168618241863	47.5612377151907	73.045639467778	156.776732486663	146.626244033333	69.2065179315324	52.9966937873185	59.1115906773154	197.743751723992	77.7250742482645	153.335480651085	71.2950457590253	156.383536090999	130.184852587308	90.6868119183487	151.271159966965	78.4042957054717	56.2987032354843	49.6853054756933	68.0041061192637	54.7930392331479	90.5207857899398	126.399439127239	89.0075082360118	60.3890255245685	218.504236420979	150.846652493198	158.326662386192	161.205392504955	97.6293338517197	133.08409189281	239.365169788227	54.6256900139511	102.10856958581	272.983044014268	112.33400995273	301.713691934734	88.1446978526973	59.6091492657918	228.249680134429	88.2723449659764	92.3680185677884	59.3980869528675	96.3004013832968	263.916481793543	64.0401014341544	80.3028077341614	60.2939528142534	133.896044471897	145.800483262086	68.865430500506	224.6704513455	55.2696790358711	52.9210626110455	139.97587316627	124.986580453953	174.740362411188
261bbv	107.871572151724	200.79118696662	71.178115907944	76.2188634254478	162.30820473981	51.4496795160133	59.0823972082113	35.3236954602567	30.1017820888363	32.959747800843	73.5265699901364	45.2334432561597	70.8210096210189	31.5893657065763	46.5494014815056	67.4790563204941	56.9259295927468	152.117023725798	21.5050820386265	28.5862592764746	35.9058161793423	34.3695260608882	152.451685484583	39.1995954271948	45.3252821794613	33.8626585145645	32.3485292175295	56.1790055164078	0	51.7861764554685	74.6067190879478	55.5213543178543	141.080440210068	72.7490510477134	41.7753424205016	73.6598049209152	82.8327206593918	47.2680100193258	93.5966924710825	79.2210120731337	95.8542704720807	100.665537398597	75.6214616224614	48.0957563082744	42.6915445320132	35.533728480961	122.816709184461	41.811331941291	68.3404961835213	45.563988336208	38.3881132037753	40.0149107533845	24.6201732766973	100.027082738941	67.1890330773615	34.8412944741246	198.198679115036	92.2991138839419	46.1897350735473	32.6586833350788	78.7549704895948	203.629263514655	86.8188256634417	225.746342547607	105.99757490301	326.220936493278	79.6595944144238	70.1523875288666	58.0158292773916	39.1352492148002	141.357190653945	155.532164727895	79.5326090532957	35.6026855847677	57.3941831829507	207.99453531903	66.0205747413501	156.817464204083	31.5409434370484	166.090193169977	139.627251508237	101.131808142122	159.442539571706	53.3385925928127	46.5124873540075	44.2647755089191	36.4622060399441	37.6707199710235	46.3407459307413	136.36883480522	42.5544797241067	40.4196966075051	224.263390308909	145.255066355487	142.763704983654	167.294724822798	66.9591812896721	134.281387144302	247.583753741695	51.2601072440247	82.5104231314144	282.62658584097	83.2115750962731	309.227538103492	71.2695446095874	70.0046238555294	237.323769619469	87.8706400172883	109.148338072093	58.1964962843786	76.8175152683787	273.668896740693	31.3387263035059	45.2210820800338	24.6162416766875	154.149607642116	125.782472974586	52.254956584663	234.828267761637	54.3624430077104	45.7028850689714	150.874396772162	135.144568929912	185.631910216487
263bbv	73.1488143643156	174.39857465066	42.1650234225648	40.6867051910524	126.331742842337	30.3422667188085	45.9285011634125	44.5426508721923	26.4555390422866	68.7243077441527	50.3355521361769	70.8249653972101	51.0965582303662	58.4511328486608	63.6053396926771	61.3741012311724	75.2756370421677	128.188603805686	51.5850958363999	60.2229008515795	24.9367920326084	38.3065631447767	128.885477648233	64.0548625774572	87.9842996801414	67.8157606159353	35.6727384211116	75.8307132490392	51.7861764554685	0	59.5790264676143	56.9330135427167	104.644744414085	69.9792497746654	44.3210948127317	60.7440342374791	87.844815676561	57.6049298198199	69.6237715335742	59.3635945958586	99.545513326865	86.277696089061	49.6224202092963	65.7657923082284	54.203726669018	71.4498015872057	100.903632557187	51.2274021817123	52.0567403108697	44.961377007511	72.2218969275665	27.133641323174	70.9547144688329	75.6758047316198	24.2150287616763	42.065372355116	174.380033730626	67.3636171507697	44.11725895776	48.1176606630033	76.8113053347437	179.961743073966	54.3469875588164	198.511933607147	68.6063927509771	302.250550708216	52.6009691108288	44.4445410587903	49.5216021822975	28.0606764915106	111.685986306683	132.099746920364	58.8744205618096	67.0843033280497	73.6801438854243	185.307962849018	58.060371821133	128.983204315877	72.9351939926495	144.59664179464	116.215723577685	79.7449686538104	134.925083714069	37.7451062963246	50.7680476632596	63.6089306159451	82.9158066978915	63.3753657276065	39.4461574235329	112.272880539901	52.3862195348877	18.2315140173847	200.050880776786	142.354568999841	114.528841529306	142.216026949124	47.9644444877942	111.655992929058	225.233814250751	46.728192809891	53.013086303852	256.243331766242	44.0291695907938	283.845813204445	42.2800060035726	71.9450393800841	212.515178257794	63.1669573281798	85.8279996103088	67.3366515568839	48.7165104201907	250.286388381635	45.9950239043183	44.810615076475	58.1108821008603	129.733313910204	93.8480672830515	44.1646729678773	211.446069784046	63.5720065661387	70.3886237454258	127.791074934888	112.480419669841	162.633556461916
265bbv	77.7396767925456	198.777210505013	79.609659667531	61.2287275106808	140.277506697429	69.7368822386587	71.1535852326508	62.225044256938	62.3928437315963	72.7549835219885	72.9137054028761	110.579009646141	76.210931856359	78.4840065041695	61.9837270983152	65.8982028208027	112.019856334739	150.759837591075	67.9565298333348	84.7391216307546	65.1641153042828	50.9787930853194	151.98813636717	89.6621540501105	105.218512853837	91.2241715903424	83.031289818148	89.3219585467668	74.6067190879478	59.5790264676143	0	56.7387377384911	94.1519448664767	51.7745751029183	44.787391956018	49.0782856827431	80.1445383737071	52.9289727080056	78.7182535154809	36.7016485749337	87.6171678404102	39.6468632468889	53.1812954772142	88.5251711228618	50.9124638682354	86.0096461879947	123.529898916973	49.6755297877434	76.2345887799706	42.8384567852819	73.9617756892472	60.5716203832749	92.1594855669556	97.187000194485	55.7695823558963	68.0009585734873	197.059055367534	91.7014396287125	65.9076722467608	54.5057688452713	103.749839405965	201.298863310569	90.1970946302205	222.678004318837	98.6200968177218	325.380023136536	74.3143441188936	44.6138753127758	78.661249623931	70.8773348536447	133.818543087475	153.771651779327	83.8820669729564	89.325634407706	100.164817365807	206.865867153758	27.0195022174647	153.154110075357	78.1904590702916	169.936895762039	139.822744668878	106.543023655334	157.963999320333	38.9477920303082	77.8553701257846	78.0097804155414	102.649524799804	68.8726330327759	81.2345078110956	135.663842788501	92.4736413324159	67.2239155287267	220.909232589708	107.771757750903	87.405956285356	161.393985343077	57.9012765185387	126.872556524507	237.994128026559	62.8409364083316	73.7388013864157	276.027356072963	72.7414976181944	301.451917103381	70.4778642184119	81.0089892855202	233.182310000485	82.0346165926719	109.02632783692	50.3550909110194	57.195071835013	272.309797374111	66.050961648735	56.3088936138344	80.5207416314181	152.173254358426	120.828549788462	31.1457626097992	233.935746138945	87.6937261479565	92.7479680117691	149.320761334289	134.131880416315	185.384124602828
267bbv	101.049477401885	197.74781642667	85.6500424328813	71.2693173425139	159.380795326962	71.3386726768327	55.2442491729855	57.574079946503	55.0333759569889	53.1686847427832	72.6820834073158	86.7350054107645	69.2477023463372	61.0617477440907	44.7785130368006	66.6567703888614	83.28044614439	149.675869101294	58.5568221815071	67.0991742290252	62.4199567303977	47.8489267295112	151.185983462346	71.5574768126604	82.0247516730505	73.1138002520718	71.2414141516382	70.3023482488976	55.5213543178543	56.9330135427167	56.7387377384911	0	139.891190740055	50.2861871911629	46.5571320513364	70.6594712508103	72.5510632151572	27.87572398166	88.197038714515	76.6385277477579	65.1306048426843	68.4203227086724	69.5229195649651	66.8810406419072	38.8248756156636	65.5315745614141	122.42373092896	48.5028635446894	65.917738292288	51.3465076986617	49.0863399336174	62.1910818317423	69.777039690908	98.668199598794	60.6779845890413	56.286157582212	196.126151308849	93.2125851051561	52.271381096085	48.3309439174617	94.3175018994765	200.785053895202	91.0248664709993	221.709096918577	101.626810410658	324.599025630496	75.8235381366128	69.9453883988423	59.9186635636878	55.6337651106202	134.253960097899	153.334246354137	82.2705017401021	70.6338823856824	82.5275883446675	206.341894474358	50.2244910317892	152.599514332724	48.6191608074848	168.563105169646	138.898133565516	104.727625280621	157.509821637889	60.4193805424512	63.6412847399103	65.5654386697945	74.1986450122953	48.4138704027814	89.2558829927368	134.778151377017	91.9530833902899	51.4903281514606	219.514753749312	109.660112735228	131.647985092036	162.191108697973	56.6329658762416	127.281196693862	240.624818041461	45.89337064176	80.8978662922235	276.903517474214	68.8407251650594	303.452776036392	75.9504649850465	72.7975107366442	232.634031452165	83.0766222788948	108.101619421359	44.6855088410951	68.2136032882271	271.506335901157	57.5530675945582	59.4438469969628	66.939140443039	151.276631608492	126.007799977284	40.6798751907542	233.295819947116	68.3612785907093	73.2054584777032	148.670972887837	133.529678500307	184.725069171654
269bbv	64.398718913746	193.094557529146	98.010985500748	92.8763058843224	128.124629320849	103.924107414821	127.677756709393	122.039633908873	114.378908051271	154.981618172596	110.550701499182	166.09960735493	130.193652864646	144.136100918297	139.482743403017	129.628563948699	167.870182755137	144.771116815468	133.925060417586	147.032034482835	113.099247676858	108.837380592018	146.764342887984	150.1023117791	175.394486428465	154.168748170355	134.917925678568	161.421651195717	141.080440210068	104.644744414085	94.1519448664767	139.891190740055	0	134.450879444032	114.086612759628	106.474441383611	153.850552196676	128.502994573943	101.634366786553	81.1383700398597	163.866887511758	111.598267242773	85.5484814207627	149.047713114547	131.761933098523	149.066352692705	117.835385466718	123.224672630591	135.367737527632	111.297067425498	147.985663370661	110.058272791861	158.895594609743	112.703640587349	97.8879512907202	127.793412463684	190.981400824725	110.036560917978	127.475915916607	125.658176983689	157.449269040619	196.251672547765	109.53339839455	216.446226385664	109.564203418542	319.586180347734	110.913805019691	84.8531900317266	137.828246575643	124.644715389557	127.675280837656	148.559553236332	125.757949668072	151.205639380006	156.510310993164	201.910474378185	100.165528729341	147.174697808081	157.841810850958	170.9200180228	134.414497764739	110.682143311883	152.420189039626	89.8784300427396	135.555166752998	144.159122398489	172.798279916742	148.13598601446	106.983905819092	130.461151553885	121.82014040616	118.715112462953	215.030405010973	161.876339289069	47.7286511910064	155.789303832531	98.0437999081567	122.992365544395	234.892674071946	124.110041645002	95.5234253253986	270.681108963718	105.055930994352	295.877295084559	96.3448215598916	146.194183731907	227.074749478351	103.328253320452	129.776397701769	134.236795809862	114.901060144638	266.61758003257	126.256718611675	112.213276399139	144.611294202651	176.963414355557	109.621162333979	110.784336565805	228.529411744771	147.375489883097	154.423467235261	144.26816190393	129.249138206226	186.188895957047
271bbv	111.747981091415	227.004282442764	82.5688986225034	68.3478856241173	179.098016478729	72.5051614611674	66.5237605286507	58.363481554998	65.5273546368466	68.9482315900769	101.566393205088	108.423641249852	98.438260645721	70.8260580128296	56.0458660938635	74.08808660357	103.690589442816	179.185757220494	62.2026738767901	82.055883505745	67.91163856909	61.9206136908349	180.469760371983	86.6314703710008	79.1249254934522	89.4305760519967	82.4647917007307	92.3773918231448	72.7490510477134	69.9792497746654	51.7745751029183	50.2861871911629	134.450879444032	0	44.8669932009479	48.4898968979535	86.0609230876115	44.2542879665578	99.2069400107492	68.5165201454384	85.1915176544313	43.073514936671	63.4211081125389	80.209227633268	35.6562063098921	79.59528601796	152.084249655281	55.4987491826942	74.1835071615403	43.9727450471471	58.0743117440908	62.5233702331121	89.1895355865958	126.940622090363	68.5972172608052	61.2229822784161	225.634089844862	121.433897033671	63.9871704714949	54.297660802379	115.938687119899	229.817842105168	94.0188451736772	251.251742323643	100.698017572229	353.903595641136	102.271821858449	75.2748281274968	83.8650040521593	71.4874776346742	167.477467945289	182.155639099957	108.142165851209	86.7727362934523	99.2991688438094	235.404119485092	57.7876694112347	181.635002594089	65.917402434011	194.488274479093	168.231723558605	131.287520004804	186.527776129413	73.6330925521724	76.0798658920972	76.0200495191783	77.5658088076111	64.2090665690757	82.2073360384124	164.060959206699	95.3230033432793	76.2737010633747	249.470875615244	94.5149639754297	129.364279852632	189.836339615979	62.9176034120828	155.495591918847	266.473099846937	67.56638847745	107.713416192205	304.524207450058	77.7291079033605	330.010500160483	100.150005513308	90.1780020627707	261.785098589154	111.330252872542	137.594861478682	50.7035803885192	69.619500641317	301.080784753767	63.0218725607712	56.4420366808924	78.5705157777668	180.178406567308	154.770375370759	52.3722997347494	262.419134606243	85.6205154752134	90.465381764495	177.871426493074	162.422579010095	213.933459399077
273bbv	91.521762040973	200.476371762272	61.2605269843234	56.1609366086546	149.12791607589	48.8848193084021	43.1527255675764	37.0435260914751	34.0023347210853	50.4815051648735	74.2366237282409	76.9091175155927	71.9108764133349	49.2904412391423	38.6820977426446	43.9311320299335	78.2382935314904	152.713698778232	37.8000472638204	54.5752185534417	34.7030587328013	31.1646187313646	153.602629611388	58.6503106402031	73.8914682003789	60.3693422940756	49.8683951058737	72.4173107955443	41.7753424205016	44.3210948127317	44.787391956018	46.5571320513364	114.086612759628	44.8669932009479	0	50.5270149411695	74.4164736039202	31.78877158071	79.7512818317231	49.0064512354644	83.5375272633044	72.9749592853725	50.8722401834111	56.2782201610012	28.7751701074504	47.1301331868444	124.864591525887	29.3019077562719	50.3591536943136	16.6267983311754	39.0373510581238	29.8380487637056	59.3612735729043	98.8672018070591	53.3084495739126	38.6066515256296	199.15203669221	93.5753323378711	35.5189502844949	25.2812029955785	87.1066844591434	203.364992292799	75.0163431837512	224.511707533117	90.4021849902584	327.353054730459	75.7594771193406	60.6750942161627	58.8007476338452	38.7297442601418	138.273319347887	155.71315152281	81.4187761892425	56.9699196325526	67.5674882472048	209.006868569523	46.2677202080397	154.950713352414	52.4827776491847	167.962453556844	141.67603004284	104.352155567019	159.936042592615	43.114458272978	44.0611846487148	48.6891044551237	70.4549533027909	43.7026495023549	62.7265648297218	137.468163764077	71.0352235026023	45.7981404688282	222.767841751676	129.225551823437	112.048084959837	163.144719620898	40.4788526137373	128.937546177664	239.853725049483	42.0478895122734	79.0471102682568	277.812209987501	67.2420134480321	303.392985318624	70.3509584228216	63.2076453150908	235.009431833259	84.7246517447813	110.411323623695	44.6602423862852	51.3105891025964	274.264234884538	35.1303388429186	38.6742691334296	48.5387853572535	153.237450035918	125.842665598942	30.8865788543697	235.908755477762	56.0664950711367	58.2206014312009	151.282525253664	135.941611579313	187.472114704093
275bbv	91.3854899471308	216.159760708582	66.4139490780836	59.6904297374476	156.241406849956	62.0518761501623	76.3559769103559	70.2217860255875	59.6733450745933	84.7994859193736	90.2206648222636	110.487877372706	86.5389303415464	86.2939403965337	75.1509135170554	74.267196441632	113.722774279924	168.556065919127	68.9061437796256	90.1538502061096	61.2945432776219	51.9671290718364	169.685468423422	92.0018194367183	85.7577488969467	94.3948886538949	81.1304086171026	85.9242312716936	73.6598049209152	60.7440342374791	49.0782856827431	70.6594712508103	106.474441383611	48.4898968979535	50.5270149411695	0	97.7715418116196	53.4591741343907	74.8410775485094	42.6807344476875	105.706387888521	49.8826970416921	47.355710202155	93.9799059980396	49.8605752428673	89.6877443116169	140.937884592625	58.7704782049865	80.2176922567783	53.7535205716786	77.8069062379779	60.1495621148545	92.6600432329442	115.209808697061	56.78866570558	74.0376705048595	215.523951317291	108.440268905703	70.9998596805072	63.6873485749382	114.670009687367	218.697309638811	78.5677403469466	240.687615251011	87.6352034776871	342.997368673612	91.7097273052785	59.0458988882712	84.6013971181256	70.7038475913432	151.464365099076	171.529173018201	98.9096277525326	92.1936433622272	103.579876394809	224.315740405108	60.7654746086917	171.10153846883	86.0229626075569	184.999603442185	157.535764605828	122.297579764504	175.882966056327	51.0366820929222	80.4025516105054	83.5026801945443	83.2767341988907	77.6404465863149	72.1527914576561	153.314722538843	81.0710401471526	68.9723313052298	239.172959940471	111.073544193762	106.427463252052	179.128303505964	61.6920941467592	145.565260364572	255.738018519032	65.1180132442316	88.8248450698555	294.281618240402	67.4663037030564	319.552832248476	83.8198331847426	88.2872345530379	251.128407048963	102.032614840975	126.721554722974	57.9660270821256	64.1555205009011	290.320110615224	70.5175621724112	62.4873002801661	84.1973255435481	169.665836708426	135.461933604613	48.12340011732	251.592350356631	91.8497488533004	96.7125567058294	166.931195776064	151.732505472729	202.584895820098
277bbv	125.218867591879	205.081825895292	119.091949810219	111.856014493386	180.32396080443	102.120448366663	76.8532118820926	76.6177763082443	82.8408322434866	53.2406822459785	90.0900308468176	100.242060142635	87.6382991737578	77.4545743558163	67.2001478442671	54.4600268494704	103.973406817063	157.252130322656	81.0684862307258	77.3550513076978	85.3284233206602	79.4604808477094	158.25452043052	64.8303790929439	105.437977088639	74.7230840837041	87.6893547892062	64.5007686169378	82.8327206593918	87.844815676561	80.1445383737071	72.5510632151572	153.850552196676	86.0609230876115	74.4164736039202	97.7715418116196	0	71.5913082587228	127.679086708053	93.9640321756212	35.0290160279822	103.193512846398	106.147579708737	69.6841839926777	64.4848373082378	76.0846745106877	129.394055517854	64.4249612413787	89.7998336280427	74.7457824634803	66.0535556096252	80.9998379201711	81.7237690061685	108.665355961052	103.020712562953	80.0314324444042	203.577287808438	108.853712797913	66.8099242883984	65.1604520700696	37.7268459161231	204.707728748114	133.457910157726	229.325386625825	147.617563113665	331.450322452075	85.3705101556265	99.6038868395487	71.0339735503537	83.7227552353764	160.105931434166	160.27909205652	88.4142480811536	79.6194167097699	76.5190471780479	213.009829182587	74.1857441450125	162.128863670016	88.9902523064421	170.790305174922	146.157700251526	107.534162377236	164.535144095272	86.3643103523663	72.0535058218005	61.4340093508626	96.4323148602617	51.4527576664261	113.629045138268	141.777305529268	118.053860041026	76.2665593951192	228.325405336431	139.220562346364	149.830281115576	168.421753934154	104.448782689552	140.567942913748	244.767631735555	69.8677616323347	105.639255561706	283.462781309926	121.886578855931	309.094792352124	91.4932655773063	66.4580686425163	239.547211021729	95.9948992125813	110.462036225228	57.7532720065349	100.750054584084	278.248720728078	73.2786230662998	86.4893366805879	81.7452168617605	151.685177835104	152.027235713862	68.4548035241691	240.255002147587	66.4282190919758	72.0795484082993	155.551523818001	140.610063952067	190.869118306607
279bbv	102.544451994074	200.075704802819	78.7004152470823	67.109290461896	152.532079272004	63.1785887727635	50.0622948458335	46.1423028419568	46.7766587587462	52.9900068615774	75.6829992262001	83.5569099964908	71.1878748698783	51.7813447381021	29.541491801009	55.1646573137073	78.4323008397557	152.024811987729	46.1608229697524	58.2278646873022	49.1696709610558	31.2174760134893	153.078916926213	61.4269412689423	74.6010057543243	63.4221968830184	62.8538598770526	67.1610665690309	47.2680100193258	57.6049298198199	52.9289727080056	27.87572398166	128.502994573943	44.2542879665578	31.78877158071	53.4591741343907	71.5913082587228	0	86.5408952515442	61.6770179782577	63.0182521134652	62.1985972954233	52.4745560669098	57.1266089591163	26.8160333520931	56.9714575317777	124.116707720972	30.5813229779161	53.9271038537957	34.3226245153907	36.2629311545026	47.2829386841848	62.8559846534871	100.789424568919	65.5905655756755	46.8850398890399	198.043740984023	96.3790822234001	40.8008438840314	34.6651727215013	92.7253498822886	202.063219679547	91.4108713244102	224.251878541878	95.6742430659839	326.678417412983	76.1294667471896	69.0983854532754	59.0797770341727	52.5664455463595	142.73230133236	155.24155820132	81.3872285370415	61.9376239357205	77.5820915607061	208.074023989536	43.1752277847712	154.627995128059	40.4066180514194	168.24702035558	140.828588919219	104.469650049617	159.134250305457	46.7855470802825	50.9585613955558	52.228266136969	67.6443185873125	44.7833447523845	80.0369314593181	136.73832308162	84.253637096624	53.5833747461508	222.192060074622	110.015455305371	124.417865507005	162.587700220705	62.0818823114287	128.863710419513	239.581506178676	39.564920866842	82.1028127697324	277.694073511461	64.435510171984	303.018937054969	74.9101906815429	60.4658654253505	234.123141165158	85.5411713344928	109.812461630958	31.8219739143815	57.2919427082716	273.66663634712	44.0048824128107	49.6540708078518	55.1085029579548	152.969057590069	129.421239681227	34.034665559988	235.081843116396	63.002963134073	67.1201757686549	150.584885695355	135.434717196534	186.504962728981
281bbv	79.2858353306803	209.690291319034	43.8461094079098	54.6525947117884	154.072582659038	55.8851730037503	84.7923351057722	92.1949432304639	73.1490156915657	104.382038015227	84.4848777553683	113.628090731871	82.0459875585865	99.8529921208828	100.317417336923	107.487654266882	115.8897209075	162.31858802483	99.6481595464459	98.2979912741836	69.1070149923229	73.6837743847304	163.545052507458	100.502409963541	127.485629831766	103.955427531896	90.5037608133927	116.868371241447	93.5966924710825	69.6237715335742	78.7182535154809	88.197038714515	101.634366786553	99.2069400107492	79.7512818317231	74.8410775485094	127.679086708053	86.5408952515442	0	82.1629534034309	134.26838770747	100.389320462293	51.2131845335978	99.5317485121001	89.8596867141853	105.107539100166	130.905366958079	89.2782664819108	90.8816435609296	86.9018515314801	106.453491397816	77.0848618097206	110.942409684803	104.940946810819	57.7753224298246	85.8826658559077	208.482391360837	101.778678182129	81.1742049955068	84.8777018201526	116.883689112106	212.909851698662	34.2805434805466	234.341771579687	37.1535860016749	336.897767142226	89.3014965789206	74.6061722204683	86.3117422581878	79.3951764822506	145.743034528771	165.891641636543	97.6683777915564	101.683506108215	112.792656632979	218.738831837059	92.1906936006279	165.965820197998	109.500297556663	184.931405427662	151.557721969232	120.269117264654	169.798584461942	68.4171969316456	85.5888614921845	99.7814892472478	124.94446157182	100.213208723628	73.0742119014801	147.415175228589	67.1712363723418	70.6220955409326	232.278340679015	128.54100263401	74.1990924189398	174.25261644596	79.7121384168059	139.318682386589	252.491032438876	71.4234311700257	76.7322098544755	290.093501775238	61.5461246159226	315.976434049675	83.2816499095344	102.617456691801	244.237667482356	95.4280047180842	116.136428042169	97.6563886253608	80.1792968959466	283.427303760069	86.5795017915131	66.1884170094502	101.66368903495	159.648250185397	125.697213928378	74.5360939583015	245.761688878472	98.4479995777021	106.499528823326	161.201915973295	146.237733234274	197.129199834471
