201bbv	203bbv	205bbv	207bbv	209bbv	211bbv	213bbv	219bbv	221bbv	223bbv	225bbv	227bbv	229bbv	231bbv	233bbv	235bbv	237bbv	239bbv	241bbv	243bbv	245bbv	247bbv	249bbv	251bbv	253bbv	255bbv	257bbv	259bbv	261bbv	263bbv	265bbv	267bbv	269bbv	271bbv	273bbv	275bbv	277bbv	279bbv	281bbv	283bbv	285bbv	287bbv	289bbv	291bbv	293bbv	295bbv	297bbv	299bbv	301bbv	303bbv	305bbv	307bbv	309bbv	311bbv	313bbv	315bbv	317bbv	319bbv	321bbv	323bbv	325bbv	327bbv	202bbv	204bbv	206bbv	208bbv	210bbv	212bbv	214bbv	220bbv	222bbv	224bbv	226bbv	228bbv	230bbv	232bbv	234bbv	236bbv	238bbv	240bbv	242bbv	244bbv	246bbv	248bbv	250bbv	252bbv	254bbv	256bbv	258bbv	260bbv	262bbv	264bbv	266bbv	268bbv	270bbv	272bbv	274bbv	276bbv	278bbv	280bbv	282bbv	284bbv	286bbv	288bbv	290bbv	292bbv	294bbv	296bbv	298bbv	300bbv	302bbv	304bbv	306bbv	308bbv	310bbv	312bbv	314bbv	316bbv	318bbv	320bbv	322bbv	324bbv	326bbv	328bbv
251bbv	0.584229204311166	0.804059799442947	0.50395143308585	0.482059826285908	0.707611818952554	0.427167537750242	0.43950377884567	0.264446826544598	0.33809581860799	0.152263142395434	0.563093216872037	0.471112677872458	0.519714166062776	0.220845958391774	0.308615751294443	0.351692790695256	0.499226429878526	0.756801883839122	0.33591538534179	0.144496639788271	0.36339826738406	0.362855152403499	0.72539686610805	0	0.432285752123265	0.170849633431856	0.32189598435159	0.372459119453866	0.308170288131214	0.468729757162001	0.470991922712904	0.413215461715599	0.636218024975216	0.462002796214932	0.385970785197466	0.471786746092723	0.359627062965645	0.387002290650701	0.505158380521596	0.510514511723893	0.46434794603904	0.527158584857659	0.462303763750857	0.192447472171621	0.330458540845789	0.264952924913067	0.693811658458396	0.287554313254926	0.413596281706448	0.349128936399906	0.274273087059346	0.35783556150575	0.30038395760268	0.578335010432294	0.477549774287585	0.258720658562362	0.830160525762929	0.637986512392822	0.282903447314532	0.269397991642488	0.404379058161118	0.808342587562827	0.535495380081669	0.840212152803991	0.59241277896418	0.875895590450539	0.554156227638305	0.500579227025933	0.407315549782989	0.33507097576693	0.68777550731653	0.760191055454041	0.604225217124568	0.288936224815544	0.271649991028953	0.81658113683612	0.429272550023737	0.757079649257958	0.374528282758913	0.77104709440781	0.729017564907438	0.668791947502027	0.738126325505638	0.430447397187616	0.256799949045325	0.193575064556678	0.406057263057637	0.237358807878548	0.423763317427285	0.738790616415647	0.490426201064851	0.383215031379581	0.818370073101751	0.586197226255706	0.606018616529985	0.743850994394934	0.450516303983744	0.651144706156721	0.758851484213442	0.325409798559784	0.524022139296101	0.855026093387022	0.535150690367067	0.838613186146251	0.529629819203669	0.329851883763778	0.807708605071173	0.571627452318703	0.670380875639313	0.374760417690896	0.454682428048414	0.850887322498067	0.208487749946721	0.31636003596084	0.294161073793419	0.733378647237262	0.701526504463347	0.382799023498346	0.845259857958435	0.308517710241046	0.234257869759884	0.773169393106326	0.747619499770314	0.824458472328757
253bbv	0.584332537666877	0.838096017125743	0.503815847936874	0.500753989700148	0.762403970063516	0.479408443972663	0.593481210493992	0.432491895327802	0.414296999531597	0.414103547309933	0.653435314340844	0.603410425789549	0.635614299159188	0.434525763298478	0.428223560292077	0.525051245139947	0.57801642994237	0.802436855494155	0.304990379459255	0.410767131027342	0.43580392883419	0.39678307471819	0.776379097603355	0.432285752123265	0	0.404469060123546	0.489994992591448	0.438116284318517	0.277503600506658	0.483399678881943	0.465247603795896	0.428878307077076	0.636849481363378	0.335998516272191	0.367821876651307	0.359485035708551	0.475592425627266	0.349438447688527	0.532232737758451	0.460333711541142	0.599570077691821	0.439017108967487	0.509983952823088	0.516291640788439	0.364313051021237	0.447432910829927	0.738874304646258	0.413236357518637	0.561482633773651	0.428020206310906	0.388315551384786	0.494548162406021	0.376104067356527	0.648411593140128	0.487800695465976	0.484916174459994	0.85787405332105	0.706307714433374	0.501102746808496	0.380510373289288	0.640576329564065	0.848854152867441	0.514644942400488	0.867937219545054	0.586228837592364	0.893721771653174	0.663404043525227	0.543660183593861	0.590093349620758	0.485733422968155	0.730088942261276	0.80838632024601	0.703081211412683	0.472481840179057	0.534888972596842	0.847755555166954	0.499984761994133	0.807096277878344	0.353718163589121	0.81592317841416	0.779239228251383	0.742325946088889	0.787891789265832	0.459410664641004	0.491677660686772	0.468758150261711	0.0598293809332153	0.358990602452779	0.439010142778667	0.792228393568047	0.470965921885749	0.484230017151271	0.849730791503695	0.442238166673496	0.606952582205772	0.801790361338996	0.47133713460189	0.726521618657173	0.807710097409086	0.511424377093743	0.603850808750569	0.880904596528206	0.541128291937555	0.866770522272684	0.62983639942886	0.599555966560057	0.843244436570268	0.664050463732576	0.726303103308048	0.404722779006457	0.516835526183123	0.872218169337344	0.440278044066878	0.45735923507903	0.345728483142185	0.795255141559247	0.745345166093635	0.482622355157905	0.869279262078058	0.568566493346546	0.517695125386276	0.818416878754353	0.796828630363834	0.856370430078505
255bbv	0.617454414472977	0.827021135367951	0.544445971649481	0.513638913761257	0.745167120356918	0.474484323257323	0.473584505410789	0.298544542515928	0.381442897514514	0.222470475567542	0.622444094163993	0.436294889166219	0.559670548269862	0.212248003522853	0.306298614742271	0.427222178222138	0.512966316498998	0.784208235958816	0.311500619723403	0.144431215986038	0.420196715434763	0.400685386127959	0.757310833761496	0.170849633431856	0.404469060123546	0	0.3687491882674	0.38228525495609	0.260890210991562	0.512622336666609	0.479090888385622	0.419590865366374	0.667018950516926	0.476265664726546	0.397622083217	0.487992431877609	0.408409665466062	0.397145092220839	0.540103283067176	0.525265338035402	0.525517317461005	0.543906909960399	0.503994234012006	0.269379725547692	0.346978056184747	0.256329593223568	0.726433717138586	0.305063780771066	0.444271377271879	0.357852675830358	0.2642780747576	0.404413571888256	0.270672993207065	0.62273443570292	0.520433289998067	0.326030567586362	0.852590760849419	0.689073113317924	0.344349796798819	0.267861193892878	0.493003506653495	0.833956270951943	0.57460825754237	0.859213972706191	0.626545066459711	0.89273677592742	0.612893304550652	0.534015796261562	0.451359814239281	0.394276649002393	0.72583877652474	0.788920205418626	0.643667729341982	0.273322589178529	0.360224876836195	0.839955885253615	0.44704485010431	0.788634695165387	0.316713519033841	0.797865163009142	0.762345183109768	0.707129342898217	0.766317348475812	0.480766847007491	0.316548101426065	0.202406617955033	0.376322016899369	0.281382820849029	0.460557174253482	0.772523016886817	0.505864892173471	0.431189214350967	0.838886988657563	0.600107451463165	0.619765864944992	0.773277462173232	0.469986553699657	0.690239816742355	0.777742342031547	0.359295817355357	0.560172590403828	0.871422956313205	0.573474748593814	0.855363781432119	0.579048238188909	0.389075691252731	0.826723740367246	0.620161108047886	0.710639738148572	0.371601774694513	0.47988520570608	0.867959672000467	0.25709221242792	0.363502570220824	0.230417957675238	0.765073187686135	0.74184997016319	0.398774673343399	0.866056865996301	0.381114702460014	0.296122128284173	0.801430958937963	0.779223506477793	0.849622222141083
257bbv	0.515105280157234	0.786297067353547	0.349571113112408	0.386675467388962	0.650933663003758	0.271142973276768	0.417432192740443	0.309748259472979	0.216136646039834	0.362074145537009	0.47355651890822	0.510504785739946	0.498588674451254	0.318578506190526	0.40565642074914	0.450780952478181	0.522175226178948	0.73524887578918	0.359503662113307	0.296160167946186	0.263394268175186	0.33216342489729	0.703327091979458	0.32189598435159	0.489994992591448	0.3687491882674	0	0.46903802168197	0.30622132751074	0.302738168401824	0.463479288647382	0.452867115162134	0.589544739161421	0.48516211921459	0.373915316675692	0.440287075417181	0.511888231195166	0.443436100563217	0.472738431673134	0.46665768104972	0.633545627657197	0.519207053436043	0.405240318477686	0.388487314147369	0.364986888910891	0.410904165324929	0.674695567484646	0.351180574088846	0.345757302615102	0.355836238367043	0.417928451693815	0.232866857394956	0.395771587048373	0.515847589508546	0.33479882256221	0.230560444018459	0.810626969003738	0.568989067383547	0.352759620987093	0.353997052472846	0.521396232176247	0.805340236137079	0.390904245694804	0.824064992956047	0.477365095717511	0.86604182336266	0.482442182154904	0.436972831425183	0.466960555816099	0.195760055905043	0.619034369301572	0.736904983146843	0.562696005787449	0.457022582618788	0.461955276430113	0.800569410858715	0.459522316211125	0.72979024622355	0.430829505234007	0.750721170102376	0.698960948370734	0.640895244265367	0.716338719382688	0.390532755639301	0.360898755091855	0.400617352806985	0.476570858513835	0.383373610819841	0.275951657074204	0.708407566715975	0.399185141700588	0.242969162546398	0.805356043458558	0.63682230663608	0.598671369819123	0.730094831503496	0.38656413477492	0.646761186471302	0.767760434023866	0.40148575881151	0.442337985816543	0.843668365761211	0.406552106707219	0.834904649996787	0.409374267839333	0.548292647084691	0.797109328744477	0.506370314900006	0.637675324045063	0.442911632410767	0.419399508549589	0.836723057320532	0.262396633057653	0.292214810250469	0.300298242089118	0.715811985064219	0.629725583387395	0.396691966912857	0.831469448155972	0.456622792448319	0.415437072240711	0.755426354555145	0.721475728469545	0.80972200756406
259bbv	0.56646869879609	0.743128786800745	0.571399617885561	0.519787515631408	0.689500859361421	0.510849668897331	0.451814909584453	0.427197968144582	0.434177838855971	0.313499869842275	0.51188276828252	0.595268459243353	0.459141353727953	0.411659105861559	0.407911594495948	0.386373526287401	0.545432661055907	0.668944961326865	0.429617595351331	0.396527521853884	0.524516589864142	0.42911856575272	0.645469354117074	0.372459119453866	0.438116284318517	0.38228525495609	0.46903802168197	0	0.42292878617236	0.47223163393378	0.452853315757859	0.372731473595262	0.622471253724681	0.427647755434956	0.419919107280152	0.393353535989703	0.317481108241934	0.384492617670858	0.517286344664953	0.435462091679384	0.396280277592588	0.459419275081071	0.542020428501035	0.410776168425997	0.35795957160122	0.401193646018038	0.6081386942928	0.383969719402279	0.508202167070797	0.440221879907605	0.365350199051165	0.490120498386713	0.403996383812268	0.519904916766489	0.501183132406041	0.434154462031644	0.752765099112105	0.584763464733557	0.370528235731251	0.377872290050921	0.413546588670379	0.742927441065886	0.573767600646718	0.782602441873211	0.637319720035654	0.831953379311571	0.514120693182038	0.478855599393199	0.347925907151527	0.476498563333329	0.646601229953813	0.675788738703338	0.493973580949004	0.418610272796925	0.432357234415903	0.740664919054171	0.40002243194707	0.704436651114899	0.451022983950119	0.691488369231772	0.636704691308096	0.562976058648536	0.666706924737663	0.450338178302127	0.412074983351428	0.353125003710041	0.421414204888972	0.334073141803992	0.556001489594469	0.645746095916509	0.608991092451782	0.406662481901303	0.768284563752757	0.511347731392599	0.57742875433658	0.694302538050216	0.483990804484546	0.618021475400859	0.719126881083523	0.342384563093521	0.50315164937706	0.805472735336422	0.555428940231128	0.797605829238443	0.507350398704574	0.38682478019417	0.75028490212114	0.532500457591264	0.541849063188726	0.345210760293746	0.512680250993742	0.789616454262795	0.430192939964129	0.452404842423595	0.455945938934868	0.612898367640581	0.653120254942237	0.385928113319025	0.778045936163981	0.393880144540137	0.391345241189345	0.685721480987695	0.654147687309925	0.744689897747757
261bbv	0.518233392013729	0.829968113842922	0.397211990265287	0.407390373419015	0.705249311305435	0.319925230917903	0.528571106663062	0.305202371872793	0.236143608272614	0.311123203909967	0.572687064662323	0.515665301205686	0.579728477420424	0.290718868531521	0.338948594354759	0.461042289339108	0.545325244135571	0.785992375417344	0.175609579057784	0.246124896374341	0.257412509187672	0.237916478460608	0.758299645937991	0.308170288131214	0.277503600506658	0.260890210991562	0.30622132751074	0.42292878617236	0	0.35580858152959	0.388101129349853	0.380336955579401	0.57799472209996	0.407647202053834	0.287428473730711	0.367668807964539	0.463130836179471	0.333709492668279	0.439850529417826	0.399313312399098	0.58855603129939	0.445859793995847	0.410623165309443	0.426224136370145	0.28309819351477	0.346558331106475	0.724874248674036	0.30626948258852	0.461328009687751	0.288326159260683	0.317184543008166	0.329610944190384	0.270649283284541	0.589139765674892	0.386858097374394	0.333475734949248	0.852199940227865	0.640988145178795	0.414342290438506	0.258058007089563	0.589897107075971	0.845578620707633	0.432467330934133	0.862668159683706	0.507712299709601	0.890794300728058	0.608157386201666	0.434307978588765	0.520207696077598	0.351782440439643	0.678526083241384	0.79232883259987	0.658488944344252	0.364079930932271	0.479789025833365	0.840005170695542	0.435734350824098	0.789016614923263	0.231990016169854	0.803469310594965	0.760166829194163	0.711305295981471	0.76986857542492	0.33519371154323	0.39136691364624	0.366323651236652	0.251487915192622	0.263194611656471	0.301883523779628	0.775233689085857	0.336473790163539	0.312411293590209	0.840743824872379	0.545056817819103	0.548652070234753	0.784783260102367	0.366805545896176	0.692719085849221	0.796845402652239	0.420399226275016	0.493391676267523	0.877181845150568	0.442186180889385	0.861470122858021	0.519021916246789	0.534104673719239	0.836109583636414	0.602325592889137	0.719616846634946	0.389739529486721	0.419545995819728	0.869223423079061	0.285017075696527	0.296830414671587	0.186774953618941	0.777656429934786	0.681738386111156	0.372090459443672	0.865110627900677	0.514310219120511	0.448239984157002	0.805670463015698	0.781008785951244	0.850389534391913
263bbv	0.295101604397732	0.665249848545146	0.165625289448725	0.157947540819852	0.537028459751525	0.130797058403849	0.320776035409836	0.309676169278048	0.185115388036866	0.459055501333158	0.352242002247294	0.663249505063726	0.35820800272645	0.449728810388881	0.40962878952538	0.363761543482943	0.601883719223394	0.592406185323312	0.326672413251194	0.460332189935456	0.165871146911601	0.207761056747179	0.565463088449302	0.468729757162001	0.483399678881943	0.512622336666609	0.302738168401824	0.47223163393378	0.35580858152959	0	0.276910906320053	0.311837923896759	0.371598421029893	0.312473471430578	0.252759596783782	0.263255538891415	0.416815726836072	0.335580987593849	0.251288791142743	0.247062529962232	0.5083118171526	0.334497989659511	0.226189206298843	0.473341670374433	0.297879883850252	0.512077002264947	0.522413219559001	0.32548021282216	0.300958813217638	0.253976666251254	0.470013026647059	0.200251530051077	0.542785849252205	0.398814147835386	0.109355505824096	0.299316256665558	0.692919166149367	0.440867416832301	0.29802157310971	0.346973422883711	0.487785740471791	0.689888527217377	0.176045475953945	0.714746807719434	0.281039792444578	0.782054698215588	0.360100345204598	0.25534514882445	0.351959647941236	0.23973906369141	0.508580698882571	0.597821278305158	0.41291863845342	0.539865763525021	0.543490284063473	0.681394840263612	0.328798137814804	0.601280632243214	0.461701467272096	0.629117535712227	0.554201628280517	0.486606181568203	0.583783085575831	0.189701305763307	0.395470125356608	0.454473347348869	0.480401143268083	0.360374654748952	0.222729160059996	0.561260790318344	0.362669128778342	0.144794982794051	0.702803970380432	0.460868963734821	0.378385097810256	0.610202923040134	0.226742894306339	0.522902161625653	0.663641279597112	0.300456103212371	0.308163179556544	0.752641764704513	0.175354650694295	0.74413578464997	0.304585593487183	0.463169886353254	0.688460769439451	0.38227488120662	0.490363123840373	0.378304682545131	0.229789588413479	0.739325349762458	0.340232843074402	0.224541560735569	0.414784318367134	0.578816054783748	0.501264460181629	0.268832691119502	0.723695322559043	0.442952746990563	0.510188835596414	0.616972466313796	0.578691677004593	0.684446953716492
265bbv	0.315264335281461	0.652630265852362	0.307745698294456	0.239984113120912	0.510427091974472	0.337961426455644	0.359184071075053	0.3073234174567	0.319981642512706	0.378193489116589	0.382097809238416	0.702082719239495	0.398542700905075	0.432415669616719	0.292659148786097	0.313093949422026	0.639326696683252	0.581098054059239	0.324420001044863	0.461962404004126	0.331180413049955	0.216921152087241	0.560006625572027	0.470991922712904	0.465247603795896	0.479090888385622	0.463479288647382	0.452853315757859	0.388101129349853	0.276910906320053	0	0.244514742766548	0.303117743801831	0.225622593044244	0.195454219110341	0.170347370954307	0.335201115687361	0.243200554313049	0.252936273181997	0.138713154722131	0.394446219609905	0.134668057334607	0.209209995899776	0.468404885232553	0.229194010758437	0.467634145484683	0.524621831308631	0.243819584955475	0.348641941944279	0.209933889875915	0.371835334757261	0.297602053306791	0.532358017350014	0.413166906769296	0.27530163403812	0.354827997622464	0.672511804966822	0.460137845255484	0.327723404431455	0.275143463245884	0.530988073545683	0.665901238979567	0.298736704401875	0.697935321020582	0.348217665120976	0.761228156616872	0.385027515065453	0.263230435406619	0.41421424458594	0.381080023087642	0.508093236613591	0.582300701789305	0.444310203337665	0.509756608492351	0.535946300703347	0.658243835636394	0.146642875667113	0.594937191176787	0.391515945716156	0.623209802014626	0.552028870542767	0.512086243233394	0.575947731779	0.173943190880546	0.416795050505265	0.402185029619149	0.467693633610111	0.311222216273928	0.377694435967343	0.557144332809884	0.473195332461841	0.337292377684628	0.679135956502425	0.299586694659871	0.25938278746461	0.586936757665283	0.268879195859971	0.497390834624768	0.622855729819912	0.29417919146382	0.333628577911443	0.725543471914793	0.284793067895764	0.714158414626636	0.368395923729794	0.387646783354036	0.664395847502341	0.389886623653976	0.497241506423735	0.223220664731518	0.249822434750397	0.716066695771909	0.350902063100416	0.29510965105576	0.420079072786802	0.568672416060584	0.518963333773701	0.16878784087177	0.701384823492922	0.446663038144759	0.505773897934937	0.599248758663108	0.565742473200802	0.664995188734258
267bbv	0.398229775678494	0.66346482142272	0.389815318326172	0.308543650228645	0.567810187037061	0.338360932027724	0.300272645390165	0.311368015802886	0.305347594572518	0.304482613489057	0.372929573763922	0.626067302574972	0.350641303063097	0.372215585507996	0.231404012405757	0.322578829207346	0.531474276917856	0.588341476473692	0.361965153324747	0.402642547999624	0.372391919818558	0.269501137567373	0.56667983166841	0.413215461715599	0.428878307077076	0.419590865366374	0.452867115162134	0.372731473595262	0.380336955579401	0.311837923896759	0.244514742766548	0	0.481474624066819	0.226353123576345	0.25170213492321	0.28899585918966	0.289665644849731	0.166435661441186	0.330771206352787	0.311087101857791	0.297228531182037	0.248245453632526	0.32544298574575	0.389781796305303	0.182981797867506	0.396236203463644	0.527340912279727	0.259163472291222	0.339611208864597	0.282418445422879	0.273480719595609	0.345091594257556	0.454617130615291	0.424589916229827	0.275901112857954	0.331287589170089	0.685079869837242	0.461622722426569	0.281762959332827	0.266678958642729	0.494432815088956	0.679150271641273	0.359453072036256	0.710314203881919	0.413503713413407	0.77421324380315	0.385870980945712	0.308282660487152	0.340894124157592	0.323316066322228	0.51029420295575	0.592097638339664	0.438588228765013	0.449787437244122	0.489118649675859	0.671402715937055	0.218698731206152	0.604449887451729	0.300170998124358	0.633915349303271	0.557986881546305	0.511055086176587	0.584797682362872	0.299702435465097	0.375815722012768	0.371539079356469	0.419001243175718	0.267024634592173	0.492874941940373	0.563750142025227	0.561316957368532	0.273999246334	0.689292527359503	0.326756338386585	0.42620174487786	0.600340446570246	0.249656173814957	0.503047919739822	0.641116454391686	0.214690324790642	0.347272147330106	0.741851591375549	0.29142550448744	0.732235807128772	0.390412040246801	0.380330050080232	0.676542836759407	0.38850672107501	0.498210043176704	0.210734667415216	0.320711903764	0.729291595051451	0.338479317703487	0.290459731936189	0.394103557451744	0.576038586095113	0.541657997141902	0.199980172692107	0.715223400839235	0.388883712457288	0.44487088463784	0.609537890133506	0.574022716021682	0.677577213333232
269bbv	0.195866701047095	0.502880184379041	0.384997292269769	0.342975994188428	0.368597682744365	0.423092221731237	0.513761278203183	0.489042953653152	0.459594706765873	0.623329704082485	0.398405225095868	0.794747044224576	0.537814354167316	0.623780068811787	0.542124168196741	0.475847106161377	0.74044745575811	0.413988029594962	0.519341727150686	0.640988811995359	0.442264539841197	0.398175819221456	0.395952227885788	0.636218024975216	0.636849481363378	0.667018950516926	0.589544739161421	0.622471253724681	0.57799472209996	0.371598421029893	0.303117743801831	0.481474624066819	0	0.454747265804387	0.411353605027081	0.369085362525189	0.52882345260803	0.469534692556722	0.342626450760637	0.266202683918635	0.535609893094845	0.333989842545694	0.316948453303902	0.623251853439391	0.480998269196886	0.628378646275926	0.355008588664504	0.483598373712765	0.501589302383443	0.410651645727142	0.586470911651289	0.439821823686391	0.693011423961207	0.353862194188359	0.372223440282056	0.524473137807688	0.518407084787191	0.365720918744162	0.510881495687269	0.513660826139996	0.586088524572872	0.518620566748364	0.377540059145506	0.557013590576427	0.38670990784018	0.641086809534886	0.392998225322416	0.279887801545126	0.551946951264777	0.525357633483897	0.363379030495349	0.415735564009001	0.4811787733215	0.676253759761159	0.666883728825502	0.505838110183185	0.351080006187381	0.43864480038215	0.617061427222647	0.479715765188855	0.380824743173342	0.372894290610544	0.415762688892715	0.308540167563201	0.576610156145437	0.602055020192232	0.643143542248835	0.542520410661609	0.422427613803049	0.383934839610935	0.52043073602038	0.46652723973121	0.540991736898961	0.412245437718496	0.114049826915227	0.434495352413395	0.363553051959541	0.35481803125654	0.495132586451329	0.486861892702499	0.329460122116643	0.600615884977386	0.364362186474947	0.593716914845514	0.322689599755927	0.571602130070454	0.521229756636788	0.357505506562842	0.442648462510227	0.481933343283636	0.394470652188957	0.580203915169134	0.529003893612621	0.445794544005913	0.605035557264013	0.525089691745544	0.361930659167754	0.384271605603804	0.558375833019481	0.589726273196306	0.654341714886361	0.433837847017006	0.39551908026547	0.528030599503838
271bbv	0.434479653272125	0.721648309818698	0.368382038459947	0.290944008670844	0.61512374218924	0.366515609539805	0.349129273508838	0.295525749517674	0.349732971544786	0.365275689442685	0.493102280043779	0.699820718111903	0.480432408385593	0.397968977044947	0.269629803680566	0.328697786405515	0.602795769638365	0.66626879936502	0.3017845081173	0.454497613270096	0.358868713713652	0.279569000732586	0.646736680092572	0.462002796214932	0.335998516272191	0.476265664726546	0.48516211921459	0.427647755434956	0.407647202053834	0.312473471430578	0.225622593044244	0.226353123576345	0.454747265804387	0	0.205059466409802	0.193762662895153	0.308465714352072	0.172362298711942	0.374499640408872	0.280055966170374	0.357405546976713	0.175170773164218	0.295580065162481	0.432703083095131	0.203282111633022	0.440635323271417	0.618184459145918	0.275905572509285	0.35567309467864	0.232648123868378	0.309677554619352	0.326331586145286	0.523960330521631	0.521218564599077	0.327800478197713	0.338548977611425	0.743009339346146	0.558730716503781	0.322981810387641	0.276616399921114	0.556741410283616	0.735237410341807	0.367549094053589	0.759917440086778	0.403199828414773	0.810301912120609	0.489322720358115	0.376052526217049	0.441930036859412	0.389727865120608	0.60164019758542	0.668070830106566	0.541059097106035	0.502809521776215	0.537417937192668	0.730238862723853	0.245231428714302	0.672431121705021	0.340335662674406	0.689822809117676	0.643612805458376	0.598353912581689	0.658402101282537	0.316757514369921	0.413163712923402	0.397446916794319	0.360191820362066	0.297797805056713	0.439181277901783	0.649779211717103	0.552866406773406	0.384304264128898	0.741060772975743	0.26211780597409	0.413846239749934	0.663241757226843	0.288370212046126	0.579333482123601	0.685767737231399	0.32475303322968	0.454633408572854	0.778855410926129	0.331038481566383	0.765807003194742	0.478604300684942	0.430567488332495	0.729690915805314	0.495996920570569	0.600077147118737	0.22630695270818	0.292466821626027	0.775504000775411	0.343826667087386	0.30881582163485	0.415601824112141	0.653992820776375	0.618878253040352	0.267409655638971	0.764739168723899	0.467418595994939	0.500633870736931	0.68357950175218	0.655798420495159	0.738161363556513
273bbv	0.38173765558661	0.728091006859644	0.266931012774897	0.246110299519616	0.593856768064403	0.25896468042255	0.319496551871378	0.239003168355425	0.246215577630183	0.330168316309158	0.462220824962776	0.632826623878549	0.451259419293039	0.352228094109082	0.237235955528149	0.267681496237229	0.569041945663841	0.668346123164345	0.223498146527362	0.375229490995724	0.231611282559278	0.180794869498267	0.64502576844299	0.385970785197466	0.367821876651307	0.397622083217	0.373915316675692	0.419919107280152	0.287428473730711	0.252759596783782	0.195454219110341	0.25170213492321	0.411353605027081	0.205059466409802	0	0.187591543713784	0.330331127448396	0.181514361461576	0.311418799095487	0.187929844189877	0.40938542619101	0.256298156961654	0.229368385778279	0.378535832945027	0.14791538694768	0.333472973636858	0.611250071664811	0.180655433110149	0.280636316958581	0.123633601334269	0.236239604552539	0.203596084960521	0.443790798287058	0.487941343873212	0.280603947894951	0.261024458988122	0.751525548552935	0.540486768707985	0.255810785531285	0.177081173614531	0.531265776273472	0.743020298221915	0.303929962489944	0.767925342647327	0.366568318045886	0.819966909488316	0.465679136299101	0.347845518368266	0.413039391871708	0.271926838256239	0.581510540164048	0.670511329760302	0.523967970727583	0.415759325049139	0.457792360379327	0.738095879092429	0.262266226594587	0.674183178636546	0.315315928824804	0.695445435091711	0.642704640522304	0.590678341307539	0.65908202624968	0.241114756310609	0.305339222471423	0.314815009934534	0.366266911707329	0.237295824291974	0.342665552458787	0.649537221027064	0.448415966400348	0.299922217121832	0.747736007181779	0.394705489518884	0.376879832064416	0.664028845723947	0.206325025367488	0.571629731935577	0.688414910744848	0.279445483974464	0.409011830789114	0.786972827273033	0.296444998258788	0.773027793848576	0.432417483655991	0.386690120392799	0.735603012007732	0.473023964129959	0.589976115005337	0.221678637404088	0.248848555055517	0.78404334662152	0.247314971808381	0.216573619149817	0.319184510147211	0.652836694824389	0.599335744344866	0.221856246394592	0.774008828483537	0.422176757868003	0.416193921620002	0.68706243072117	0.656789731770917	0.746807800611682
275bbv	0.358060158707568	0.690008697471838	0.287165605498153	0.255778978346662	0.547094341225079	0.311457254187261	0.382305928877679	0.332191707442554	0.296129279963495	0.419206454188622	0.433965751681426	0.695435572724511	0.413488457652537	0.46112803976089	0.341776444769733	0.327753749527942	0.640603748403428	0.627258687817726	0.308318643799625	0.479189024383393	0.306317999420505	0.20407113180173	0.606179222194157	0.471786746092723	0.359485035708551	0.487992431877609	0.440287075417181	0.393353535989703	0.367668807964539	0.263255538891415	0.170347370954307	0.28899585918966	0.369085362525189	0.193762662895153	0.187591543713784	0	0.35623470858118	0.20155284246702	0.280338755670758	0.169596214584934	0.434828255381616	0.182822000533607	0.228806677052818	0.485255382484342	0.230109096202328	0.472708454275126	0.572640948464716	0.270431665633831	0.34963933104663	0.23958033608098	0.383121676448568	0.282143562647755	0.523836717810167	0.461039894218848	0.278996485180716	0.367451850049472	0.713554595925553	0.504495323476378	0.336016718036708	0.304115306836364	0.55025818594374	0.703264367653123	0.292584844065132	0.733135089642373	0.351257541556056	0.788951133111915	0.437055447914964	0.305761158312002	0.442641867357991	0.365520798345813	0.548438268023127	0.628819413301336	0.492730539080957	0.511801616562357	0.543254403656574	0.69705976556835	0.251272070388637	0.637495724815973	0.4118803982766	0.657689502482411	0.601063195619077	0.557142056701994	0.620699423956048	0.207007108962786	0.419139841278864	0.416728897179498	0.360994411270912	0.331036627092989	0.362488563629319	0.606595997113778	0.470181459584541	0.32791788112104	0.71476145330413	0.323247939682479	0.344678207364687	0.628050103888911	0.275871160904618	0.543222600969115	0.657097619729778	0.300818729505037	0.374157616539905	0.756674109495774	0.278082605749985	0.743777829023784	0.401185240491457	0.41676003241774	0.700952680197156	0.450738772312404	0.550772999520449	0.239235090503276	0.260292890149049	0.749777891240569	0.357876320081106	0.314617397250354	0.424922255889214	0.614706282212902	0.554398355202728	0.225481928723093	0.736610670760891	0.473560791437555	0.515951033538327	0.644291079604516	0.613788290790492	0.703321125959066
