td_A_700108167	td_A_700111302	td_A_700035379	td_A_700015263	td_A_700014609	td_A_700095219	td_A_700096424	td_A_700114332	td_A_700113104	td_A_700024245	td_A_700096706	td_A_700113602	td_A_700105837	td_A_700101777	td_A_700032228	td_A_700101587	td_A_700105885	td_A_700038395	td_A_700108602	td_A_700035937	td_B_700015197	td_B_700023496	td_B_700016346	td_B_700109113	td_B_700102964	td_B_700106068	td_B_700106933	td_B_700109756	td_B_700038485	td_B_700033928	td_B_700095530	td_B_700038959	td_B_700109927	td_B_700033732	td_B_700095780	td_B_700015720	td_B_700024790	td_B_700024192	td_B_700016125	td_B_700024638
td_A_700096706	0.394646280805174	0.278407810818948	0.468006075910071	0.364047839496442	0.292951294020664	0.416084473981601	0.404200254474827	0.560403537855846	0.461399130372355	0.461416892445518	0	0.563641014769558	0.511064676864955	0.288260344363972	0.309326368782111	0.4541760956378	0.365073011456183	0.513085959812431	0.432951507146447	0.611895699249478	0.401928836393757	0.410687341216426	0.395005064817325	0.322819846094453	0.471115783866992	0.457729407787604	0.278363108039832	0.331408310452287	0.554662981948282	0.332599190344361	0.377163439748186	0.365206969361365	0.519470933237963	0.426489366084479	0.466425515813172	0.256616223777384	0.481411387147507	0.291127574422913	0.389909395894761	0.461139337206297
td_A_700113602	0.32992180701629	0.416963693564365	0.352149773261612	0.40505093701475	0.422208564375938	0.284177495185415	0.239453829666683	0.296148659212659	0.220009263565529	0.338574046040611	0.563641014769558	0	0.217030637446742	0.379708203435029	0.488926044617794	0.291551799261029	0.39812075629793	0.306569229197114	0.34676837059025	0.157629177660517	0.390337028053682	0.23696408447959	0.372553909943984	0.406978404193649	0.300666571903347	0.172848307818986	0.424816606895136	0.331249022562479	0.269323732292088	0.362969563341121	0.358722401783858	0.314596751673246	0.189176167303328	0.306286250246882	0.297839596081703	0.64688854546394	0.258558179995955	0.427898926710243	0.275428649053491	0.268314201789993
td_A_700105837	0.219486099428184	0.342918702673316	0.194388570561383	0.293365391321015	0.319560644477791	0.268093300729638	0.190268873845295	0.254015326518048	0.302443242640791	0.218314021080086	0.511064676864955	0.217030637446742	0	0.344256138041233	0.39434626969826	0.161404818831386	0.285268220604792	0.203914768521899	0.20475413843694	0.28904051523872	0.273542834592864	0.204779360255424	0.26960121503329	0.307012413903219	0.169829422940778	0.175641241543709	0.348490213332922	0.242942560300026	0.199687634279597	0.259952792577936	0.249091364025164	0.341170365672447	0.287106233845615	0.189502573874757	0.170498983585829	0.597537927604464	0.186840516645519	0.386781570420118	0.284902796152954	0.184671406420449
td_A_700101777	0.25282685712633	0.172981836818943	0.357054982639988	0.313096016392181	0.271322430328361	0.207466884904027	0.220005088507648	0.400270247457213	0.272121635914638	0.322906437320891	0.288260344363972	0.379708203435029	0.344256138041233	0	0.298450297588766	0.314416025704204	0.28156841521879	0.366838944652086	0.333151486104827	0.411956155345608	0.307160591817029	0.25471793288185	0.256665550219355	0.263152446502715	0.323289918697339	0.281134517630517	0.211495480470297	0.191249725209033	0.379010374947956	0.22398643873465	0.25285826613834	0.249979677901126	0.309034526551878	0.272237649923149	0.301750047130652	0.367669932561556	0.316904381611798	0.208105029551146	0.203114246491818	0.282583672147776
td_A_700032228	0.22967179989285	0.201831267813709	0.281100866181454	0.215052887173969	0.16657646318764	0.301603356709031	0.375541231311678	0.43549382213237	0.46022603962628	0.311791927269272	0.309326368782111	0.488926044617794	0.39434626969826	0.298450297588766	0	0.294559815790456	0.181855828207246	0.302542230370923	0.259345833157883	0.540473985634115	0.174173932344731	0.385216398798951	0.161482845343016	0.185814192122174	0.293510012650071	0.42220085793156	0.155774714445859	0.270677494837773	0.401721943322496	0.217653830880523	0.181145431158299	0.383869848946222	0.460136406223412	0.331391594494726	0.343300923775773	0.374668606165803	0.424068310461824	0.354347524700569	0.363133208397119	0.355589902220219
td_A_700101587	0.120776359809696	0.2714473605088	0.144303279867767	0.215094525515464	0.217418683542954	0.258387778292054	0.245921661394712	0.276802851642888	0.35470928458952	0.141413309702585	0.4541760956378	0.291551799261029	0.161404818831386	0.314416025704204	0.294559815790456	0	0.205995009966968	0.149352287775363	0.13558068987461	0.384051338107462	0.168184641160992	0.244863466008594	0.175778016712055	0.218633592656959	0.0924013480853427	0.220493019440203	0.268092001961802	0.227857211434891	0.18780078935595	0.180606570077685	0.154806432428936	0.350070234001328	0.340749784716824	0.180111139037114	0.16391902658987	0.541536417489232	0.273422582837535	0.371949353523289	0.291891948638269	0.196949471880177
td_A_700105885	0.136024774029236	0.213184758625106	0.172474428002092	0.0969965685467353	0.120406324107064	0.277571556996449	0.331135580348858	0.336778724087165	0.416837534749751	0.222434513238366	0.365073011456183	0.39812075629793	0.285268220604792	0.28156841521879	0.181855828207246	0.205995009966968	0	0.257655623468941	0.144579059308967	0.483648317058225	0.149239964661798	0.327405695866947	0.166628948699528	0.124451234665245	0.193730634547043	0.332919618041001	0.174757325930753	0.181087653031942	0.319194846762523	0.165627641656596	0.121073627369652	0.375433444221408	0.424036049353619	0.286569725529195	0.219042931970206	0.448732942218463	0.376604725387381	0.340298261625502	0.337505277903835	0.243417476986709
td_A_700038395	0.202440874420736	0.341032963248313	0.195387107038397	0.273998478870646	0.276489473828271	0.302240282434828	0.314806713379816	0.251662070278747	0.361892599865925	0.165318132263563	0.513085959812431	0.306569229197114	0.203914768521899	0.366838944652086	0.302542230370923	0.149352287775363	0.257655623468941	0	0.206570338324274	0.369165810543103	0.179326734264998	0.315560745874266	0.20088874780762	0.254398995469076	0.149579391361196	0.286009486715174	0.313477881273617	0.297897901351589	0.157771746035825	0.254444618214855	0.194328647131501	0.405127741791969	0.353837090003172	0.222646667032692	0.208091811283458	0.6048073276665	0.339037396765354	0.435794475930115	0.354295616880299	0.226428686402915
td_A_700108602	0.134768319182373	0.279006010066298	0.128956474998426	0.169003634837708	0.183893383361888	0.28645879177969	0.274212321421378	0.302414820044887	0.403102821745348	0.196540905330198	0.432951507146447	0.34676837059025	0.20475413843694	0.333151486104827	0.259345833157883	0.13558068987461	0.144579059308967	0.206570338324274	0	0.397444662804988	0.153286220606998	0.285607257769893	0.186983095997371	0.183698486470825	0.162755040658133	0.284371659415318	0.254845798899493	0.227704793288332	0.246595470596679	0.179281335844387	0.147999170899453	0.395929285515009	0.395538979197326	0.212583987740868	0.214560233190966	0.521548113605459	0.307461825893912	0.390689008410334	0.343457138360013	0.23537396957238
td_A_700035937	0.413157490084372	0.472579586486395	0.420982765680455	0.501739308049878	0.514717231668785	0.338200111262858	0.286226728612467	0.323676563594025	0.259975660797382	0.395302080775707	0.611895699249478	0.157629177660517	0.28904051523872	0.411956155345608	0.540473985634115	0.384051338107462	0.483648317058225	0.369165810543103	0.397444662804988	0	0.450277352549041	0.290917094793061	0.436759155835505	0.506647606262773	0.396673271249423	0.282758384168839	0.48620896943671	0.428009476879644	0.306642967255339	0.432686319245313	0.445480375009749	0.362881172106851	0.237820184743225	0.328678410535492	0.400347060236269	0.695891236705006	0.278655421424941	0.477138848057951	0.317270295762064	0.350388578115511
