td_A_700108167	td_A_700111302	td_A_700035379	td_A_700015263	td_A_700014609	td_A_700095219	td_A_700096424	td_A_700114332	td_A_700113104	td_A_700024245	td_A_700096706	td_A_700113602	td_A_700105837	td_A_700101777	td_A_700032228	td_A_700101587	td_A_700105885	td_A_700038395	td_A_700108602	td_A_700035937	td_B_700015197	td_B_700023496	td_B_700016346	td_B_700109113	td_B_700102964	td_B_700106068	td_B_700106933	td_B_700109756	td_B_700038485	td_B_700033928	td_B_700095530	td_B_700038959	td_B_700109927	td_B_700033732	td_B_700095780	td_B_700015720	td_B_700024790	td_B_700024192	td_B_700016125	td_B_700024638
td_A_700096706	0.0794676902102257	0.139758784354755	0.261365699061699	0.264802024074281	0.428088981403184	0.198346571374741	0.0772455945868948	0.196913389760028	0.239443544898798	0.100720403126863	0	0.173862200085976	0.276377947868574	0.0510947266830218	0.222444030356951	0.0987340660675668	0.124745962558295	0.143822386411928	0.110997342492667	0.153661889904886	0.225103632577309	0.208519644118577	0.335956427599916	0.0670782116757043	0.0871738852189048	0.293039891335178	0.147206380104113	0.095493669322888	0.146259955724566	0.114144358674861	0.0697073530933429	0.0814266249013105	0.258529991387443	0.37046856246981	0.0965553392017219	0.164134224299124	0.28166365791272	0.0666415201108017	0.442749026607744	0.233807297599385
td_A_700113602	0.131676963585813	0.190357717653024	0.250389308514304	0.297787136172096	0.427840586038722	0.131505036455627	0.11728887433483	0.120004182473331	0.148746750230171	0.123024500338878	0.173862200085976	0	0.18773636799331	0.14312700511932	0.259067570790236	0.120187695972387	0.170031814430515	0.130510616056043	0.142861205778029	0.0700196989029307	0.239778155134714	0.143904375623	0.307436588866543	0.144396410205672	0.144681285283503	0.177059453709712	0.198519802800911	0.159714524513061	0.102658610347038	0.154047316779239	0.137703732444423	0.131066786366859	0.158503628935398	0.294954717393654	0.12830985433193	0.287554834223945	0.19376460392694	0.150547890498343	0.375092865854091	0.151733634636509
td_A_700105837	0.226946837477507	0.214021185050503	0.118473759519169	0.18932813497369	0.308347740963582	0.159744193463978	0.248769953723024	0.181593428119949	0.186668719230751	0.221733283429928	0.276377947868574	0.18773636799331	0	0.251223571689718	0.223833291910565	0.216984884147176	0.203061473796069	0.184519189853112	0.218622734136157	0.214971274261152	0.169218149481032	0.123935407794658	0.211213712286466	0.268291226211899	0.266717661726671	0.117764289761596	0.208500297154371	0.222936865382998	0.200416141029573	0.198331907935089	0.249684897947598	0.237043726345309	0.170030199707737	0.174928880464113	0.250966770767599	0.309836132607544	0.109249647710866	0.247699393001121	0.310266144501851	0.0923286747939258
td_A_700101777	0.0714419015735731	0.12096388339776	0.246780951722894	0.265351186415061	0.428568518275801	0.170616705304199	0.062663432058219	0.176910747715324	0.214073292478478	0.0929875937931319	0.0510947266830218	0.14312700511932	0.251223571689718	0	0.209146700744712	0.0908292326955164	0.11863049839561	0.127506498124227	0.103004352647988	0.123301642828399	0.217146492142585	0.187949115709437	0.318760981768737	0.0710669898769857	0.0864069093275157	0.269687580265597	0.138384510740332	0.0848676513296771	0.12623024221244	0.10534032899344	0.0636061348200419	0.0666713416426321	0.228398944074951	0.356303597422841	0.08564335419068	0.185947589742257	0.257259640508329	0.0472530376925872	0.427200495826863	0.212701466183288
td_A_700032228	0.189310515015021	0.114952160314791	0.154663760142137	0.131607106686159	0.280637788246248	0.158641723434465	0.246766871004803	0.252319743952296	0.246448387693105	0.215692183488447	0.222444030356951	0.259067570790236	0.223833291910565	0.209146700744712	0	0.206040379113303	0.141413019308045	0.176553072876552	0.18599829202542	0.279777779034552	0.0887524345582551	0.200378999192803	0.173080089811763	0.236731660812226	0.254443510523398	0.244556536927791	0.10752500914507	0.186763401185567	0.232055748790789	0.153410420974951	0.20402903236228	0.222553297039438	0.24811233384897	0.259088217011819	0.24871887890521	0.166815710434981	0.233206357104812	0.215456655548398	0.354933469254114	0.192477719738282
td_A_700101587	0.0403513027684345	0.1347462998396	0.200109611810492	0.246008454232492	0.39471206672688	0.167552459903668	0.0785867767090475	0.122377193169238	0.22762724990003	0.0342979861190912	0.0987340660675668	0.120187695972387	0.216984884147176	0.0908292326955164	0.206040379113303	0	0.0960308166468061	0.0763167196311866	0.0551506487212355	0.130889861554846	0.178020622691639	0.195362954188946	0.300071619219579	0.071858459071846	0.0759517575731344	0.253241122683326	0.141950645456866	0.101997229566724	0.065336995820297	0.0730504915633903	0.0471869781165994	0.121312492172977	0.237248575331422	0.329353556283569	0.0660443947657031	0.234000963843949	0.25006762842051	0.108005565821352	0.425228451534643	0.184347252094537
td_A_700105885	0.0769284834625696	0.107601868124955	0.174201760301194	0.172229112418104	0.353099621527243	0.154814115903898	0.14742105150709	0.142974634919298	0.224361575939311	0.104369756345755	0.124745962558295	0.170031814430515	0.203061473796069	0.11863049839561	0.141413019308045	0.0960308166468061	0	0.107212612328015	0.0704912260720073	0.194889748417063	0.145276685337658	0.190124574223779	0.275367640383023	0.129317166748469	0.146448008667627	0.238976176548321	0.090958829879457	0.0705343290811687	0.130510181464073	0.0618927965764526	0.0931186050437377	0.144383326007226	0.236046620834848	0.321487240523832	0.133464568260951	0.195626039618471	0.247348080229168	0.129241603410046	0.411059166463675	0.153795782842834
td_A_700038395	0.0859617674190958	0.162815968595529	0.16968050310672	0.226969877546441	0.362954364221538	0.153204721017216	0.128619742794098	0.111006362099028	0.213692962951932	0.0794677049698373	0.143822386411928	0.130510616056043	0.184519189853112	0.127506498124227	0.176553072876552	0.0763167196311866	0.107212612328015	0	0.0909378659121362	0.15217345492606	0.154831000400038	0.187658494653817	0.262907931267213	0.127169163800753	0.129438985429883	0.233563917945128	0.139213958433323	0.136452187294974	0.0691573341280418	0.10798504511289	0.104187553752354	0.150462258067708	0.224490357952884	0.288582306893275	0.119564494036977	0.261824093976892	0.236520971444021	0.144939015941323	0.40433238459137	0.152729981910889
td_A_700108602	0.0461319656323729	0.136710984847982	0.190697826836016	0.227350351807602	0.375596792496358	0.176644679353008	0.111469335007405	0.130077576078934	0.238682943050553	0.0677645217346445	0.110997342492667	0.142861205778029	0.218622734136157	0.103004352647988	0.18599829202542	0.0551506487212355	0.0704912260720073	0.0909378659121362	0	0.149271433293338	0.168114080409438	0.197265433574378	0.30464309045838	0.101381859429131	0.113333705174762	0.251418385666109	0.129180189460355	0.0942790683612636	0.0922732875976063	0.0675066721330323	0.0693143989776925	0.13025782790305	0.240656574916457	0.329552327188179	0.101623700816088	0.218882207604139	0.252224974847328	0.116399755904526	0.43269366138759	0.187926847253651
td_A_700035937	0.138743283258301	0.202933726620625	0.263183721998411	0.328006535854357	0.449289021597096	0.159832265596054	0.0898155973590081	0.144960308336948	0.185145672034969	0.124061242695409	0.153661889904886	0.0700196989029307	0.214971274261152	0.123301642828399	0.279777779034552	0.130889861554846	0.194889748417063	0.15217345492606	0.149271433293338	0	0.260279491793937	0.157117839432971	0.331446317136523	0.120364274490859	0.109617740486383	0.220119456519066	0.219051462568	0.17688688227442	0.11144287547439	0.172832224590847	0.129829309837087	0.120505329632231	0.182860154945841	0.316353611862935	0.109724412158077	0.282006997778544	0.211274131511839	0.13208881515993	0.40480534242299	0.188140699950084
