rab.all	rab.win.Healthy	rab.win.NASH	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
30	2.78956466002008	2.6459266357979	2.82878609199588	0.372462229665765	1.50606445709359	-2.3509198072073	2.78470137413099	0.210627985656581	3.39831262809213	0.229116083705866	-3.10200673088986	4.32532360060162	0.401041670304498	0.242482456379748	0.6736772097852	0.284576749878076	0.719670969126849
31	2.82462471989698	3.14063716783254	2.63351189534144	-0.519648972115746	1.03053919752347	-2.67429576234835	1.30339209501044	0.148478414665069	2.69756606414446	-0.454188410389913	-6.85694969710531	2.0868696797605	0.300781258364551	0.00815121547539214	0.364219898940618	0.0157986957239043	0.403839344042733
37	2.62884266339207	2.98925639525971	2.3095838052847	-0.554724877114132	1.34488324183584	-2.94460653287488	2.18825790279165	0.231990063839006	3.39099386546991	-0.355518705537224	-4.67559570732281	2.5520742168132	0.342225120039178	0.0646556320776896	0.553534421486932	0.067613276046687	0.5550010884209
1356	2.7131265051409	2.71876992667054	2.6993125741421	-0.0045041466542175	0.88406971682263	-1.6445245772974	1.64873709258841	0.141299154438198	2.15167629342994	-0.00335296531433301	-3.51747108072419	3.56096018353834	0.499348958356329	0.902502209208313	0.971112247113653	0.877123550712737	0.972813529872827
32	1.32730059759852	1.33961853591121	1.31849938355789	0.188132658982895	1.93051258609356	-5.76788791231974	4.74704394134142	0.271998503146234	6.70752883134211	0.0834699734050395	-4.90009554659851	4.4736299324101	0.458333334815344	0.894890268130052	0.969059784031151	0.681416122818418	0.927502642932802
26	-0.100083013978626	-0.225710314970119	0.0870362878447812	0.375300331957169	3.79371826015422	-7.15028682597274	8.28530647024844	0.619245160618838	10.2963131029947	0.0861168530335209	-3.35566999569984	3.95501955856673	0.450878336167367	0.664768690808587	0.909970250849381	0.522697403724721	0.852769828958455
350	1.08182206261266	0.548063122749321	1.52812107514724	0.970294948939548	2.53770551467649	-4.74122851744462	5.99519175925845	0.364332337989803	6.85256488607937	0.347552047994767	-3.47692237832393	5.28390552069214	0.307942716291171	0.0593441282990082	0.549457762897732	0.0267150108447313	0.47297421550882
1444	2.39781774542291	2.76059142425711	2.15947888792737	-0.511404803290992	1.39001688484041	-2.85244248334361	2.10793776722166	0.2187548983102	3.44853937774395	-0.333517721702951	-4.4176262392558	2.65876063493593	0.360026047031142	0.0985688694031021	0.571697184393179	0.094634791290747	0.583354241166621
28	2.14611018851181	2.62966960443737	1.83106585928145	-0.556672281959681	1.66742061796524	-3.60623225980744	2.42966440044273	0.27437721954276	4.11317582143928	-0.324444764860645	-4.46521948391174	2.39550550710239	0.371744796515869	0.0835305559571376	0.563820749428831	0.111296441464957	0.593002574387733
27	1.11952369783906	1.03985164134158	1.44738903385942	0.169813766511898	2.92278061679841	-5.79476635854297	4.60342314086296	0.446409416676498	6.33171811378328	0.0468026021078486	-4.1799655531382	3.77588663362691	0.478854912913794	0.896102712558746	0.969333131576795	0.838006610239209	0.96690111483016
