rab.all	rab.win.Healthy.Metagenomic	rab.win.NASH.Metagenomic	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Lactococcus	-0.604161786862645	-0.44763985147738	-0.76280698218713	-0.261329266408972	2.53312130625596	-6.04677361666971	4.25554836318927	0.409272775960576	6.37429083696618	-0.0994775943687918	-3.90193032941554	3.24246774811281	0.447140394662983	0.633009795946358	0.920887828467864	0.747919891640867	0.97263224900439
Leuconostoc	-6.15456417477926	-6.47076068897806	-5.78349638922137	0.443502683651324	3.96285453895124	-8.94971731245888	9.31286309735621	0.798879142252197	12.0105836009688	0.0938245033427604	-3.83868006452827	4.57848209058199	0.454072801888179	0.516356305046091	0.881840868995936	0.543158442756934	0.929444400003784
Marvinbryantia	2.71441091323299	2.59035345448308	2.93043747133535	0.0769708224254755	1.33189085802809	-2.87890409824987	2.2534945155829	0.224910969943575	3.22115037603377	0.060854472496523	-3.7004587252338	3.73595113465713	0.473136921821375	0.899108866458776	0.97152179153928	0.823248805180887	0.982711396993397
Megamonas	0.550385019926075	-0.0840175275652992	0.848807739420652	0.587163224051815	3.90314134775202	-7.6755508005888	7.97863649885552	0.374942319394298	9.53291103284879	0.117218228929548	-3.87217311084683	3.8643846545243	0.444444458572938	0.798767062388813	0.951973567364713	0.794378125744225	0.97906000471278
Megasphaera	0.023275637217063	-0.0685217189094498	0.102839731921295	0.324431586165965	2.86656275797199	-5.74884892194722	4.48237949726602	0.380458754734127	6.39357316074389	0.115104978410465	-3.84725217536429	3.53725865158466	0.435008682058385	0.863857471386119	0.962838048139354	0.700477758503107	0.969381610440436
Methanobrevibacter	-1.22678145642592	-1.17966966978366	-1.26688053106213	-0.640315084646434	3.69789679145153	-8.86041866666821	5.30984538324651	0.480589129265709	9.5937339380942	-0.174045850700149	-5.49421726177999	2.72624814607504	0.407986135032666	0.401597527381066	0.876881112011048	0.580209336909221	0.959118979904265
Methanosphaera	-3.80143185228804	-4.02351183923891	-3.47826048030111	0.395492852396722	5.00401017285034	-8.03760841776312	13.6755897275339	0.795375138668588	14.2296937964165	0.0606526268573879	-3.31562145585664	5.40338442900964	0.460069454538307	0.522766642181906	0.893605074942852	0.658298478804477	0.957561583088188
Mitsuokella	-2.97622054989187	-3.05136007137345	-2.77106822445329	0.318657912324521	4.05976122527056	-9.8180690050954	6.17983632281883	0.702164465771652	12.9143153806772	0.0670577606995276	-4.86490610589102	3.27385848877458	0.468750007879944	0.669039473782519	0.925640716622183	0.7966483497153	0.976548924395382
Mogibacterium	-3.03409088297074	-3.33023635944034	-2.15569302459624	0.854529011285043	2.99556880900809	-7.1089003336861	5.80390216197844	0.433559265536399	10.0964526500845	0.238448013334119	-4.19447706289334	4.19479771118641	0.381282527157928	0.62148043030687	0.908831556521335	0.485368878412609	0.930845636481585
Odoribacter	-1.17895703299562	-0.127478075642992	-1.98191979068378	-1.63817337132453	2.91743807735934	-10.0043757108299	3.33246469972546	0.456484865986245	10.4090959842286	-0.473971607350248	-7.27803017455692	1.70700016017991	0.258232314683557	0.0870816602880453	0.692244954930652	0.0709215803546299	0.679949079204241
Olsenella	-3.63702354474073	-4.13061605391979	-3.03266050819272	1.31513631598781	2.54862885764562	-3.69885607103889	8.03895279154234	0.517563694689275	8.64299403386449	0.43902110114396	-2.55546603595058	6.10700670370271	0.279029531472539	0.199066785116061	0.733985951811516	0.185076025947737	0.759487443270788
Oribacterium	-4.02095207880193	-4.13905522217929	-3.76637656416183	-0.015067425546599	4.02754707526355	-10.4348666850316	7.41199803419745	0.696893185524141	13.1976937914809	-0.00389648842507854	-4.81818238782849	3.17301322098597	0.498263889324959	0.633179887427343	0.917460864702455	0.764418848372989	0.974328075607489
