CL-148-BL	HLD-53	CL-119	CL-127-BL-2	HLD-112	HLD-85	HLD-39-2	HLD-50-2	HLD-64	HLD-111-2	CL-141-BL-R2	HLD-34	CL-128	HLD-100	HLD-22-2	HLD-104	CL-176-BL-R3	CL-151-BL-R2	HLD-25	CL-165	HLD-23	HLD-24	HLD-72-2	HLD-43	CL-147	CL-118	HLD-51	CL-134	HLD-103-2	CL-139-BL-2	CL-154-BL	HLD-77	HLD-35	HLD-87	CL-137	HLD-94	CL-142-2	HLD-31	HLD-102	HLD-99	CL-167	HLD-74	HLD-96-2	CL-173-2	CL-117	HLD-80	HLD-28	CL-152-BL	CL-146-BL	CL-130	CL-160	CL-177	CL-170	HLD-47	HLD-38	CL-171-BL	CL-166-BL	CL-136	HLD-45	CL-169-BL	CL-131	CL-175	CL-150	CL-161-2	CL-144-2	CL-116	CL-172
CL-141-BL-R2	0.242463077250171	0.231960573986627	0.238243155954555	0.201548982576473	0.126069141121211	0.159219411213557	0.134198156907206	0.235145336001948	0.209375798370082	0.154739630494275	0	0.333561366651036	0.211117600109092	0.232929083612455	0.242335696209247	0.224248598675523	0.186496833171873	0.259940776277181	0.265283237479887	0.180842399815871	0.273089429727396	0.386229884194088	0.304312557029758	0.18234233803163	0.239674948599507	0.156333474953071	0.213254000574393	0.200501655175128	0.321270359556408	0.297157025498045	0.196306571793052	0.177221438255096	0.188085413379536	0.297604116100297	0.378376598520531	0.221580007186732	0.18020180243037	0.147930484863083	0.139553268615834	0.203567485049235	0.40806277295821	0.130007755532319	0.141224332948639	0.202636129940217	0.388595637906739	0.184213699642946	0.260559893110173	0.206368053618504	0.389766258392972	0.324519119923723	0.250980790175275	0.333201297378671	0.374868683869029	0.14411041264742	0.12735607184628	0.247805490309491	0.237387415194602	0.192434911568497	0.286275016310169	0.154853582597076	0.24920814725639	0.183334616558121	0.164716350602035	0.296970584764892	0.217457705565812	0.238772286797534	0.182302908354005
HLD-34	0.44569249553345	0.328320191755348	0.428709254100049	0.308242700984756	0.352144558468149	0.416853840776745	0.305839442262553	0.32751132119338	0.318734148142029	0.358096690093573	0.333561366651036	0	0.258814445059251	0.408005071148082	0.418524448009931	0.212929069060609	0.362657819838066	0.23022699405382	0.402727566010509	0.301143927198736	0.339383201099256	0.265541097853377	0.252969017909731	0.290464780828149	0.490024859550415	0.344595314732082	0.375605128337294	0.325224970451482	0.30484193581534	0.269556637747786	0.442318115884183	0.310045205223546	0.398579311949419	0.332019937522251	0.391193495226992	0.388965321037919	0.304525876106453	0.395687558958871	0.29070323619133	0.305259406421585	0.584508044525129	0.331006602148604	0.297877851941849	0.429836453849373	0.501224906900452	0.368675808047231	0.381083002411483	0.312189534383324	0.556099723186537	0.501938193802774	0.217066773367986	0.471360844085088	0.483929784870591	0.295199339502153	0.305370857270329	0.430964943405267	0.377607884657931	0.382851688321661	0.390020197494737	0.355482307275623	0.383391568942946	0.318874705141327	0.379515766557624	0.409020851092964	0.360595868967534	0.447945021674256	0.249371250783769
CL-128	0.30471430759318	0.175863676289002	0.297270608767755	0.243774289404003	0.202743079164196	0.288977645557866	0.159255622890895	0.187515906147293	0.309046204039092	0.156176219938235	0.211117600109092	0.258814445059251	0	0.297556926082489	0.288768984824943	0.118278380461132	0.190574555460519	0.27144525733307	0.366807681195164	0.132612286581232	0.2345358082902	0.25427918289997	0.226826390064691	0.166663980838138	0.34928668486084	0.251716797829278	0.270528555608103	0.259602088003298	0.247634252501488	0.212426063527142	0.31087520795447	0.194689786791125	0.241774300834018	0.22601255854574	0.442886883389518	0.325145930358778	0.143276492567548	0.242109755864833	0.179433022380502	0.192420274612473	0.516773231548204	0.225381031906002	0.149954216083576	0.313955679110831	0.477815053833593	0.322518380124926	0.311423353165663	0.173992232478577	0.481280256884681	0.359024145907592	0.288430179815371	0.381570647473538	0.437276885858497	0.185821467261727	0.176439606261953	0.338593369737458	0.251227593558588	0.268689079539852	0.352020631974939	0.245599805824907	0.326534996073749	0.215929929947282	0.253156576707178	0.365894386631583	0.255267456683545	0.36334634990622	0.165886758566974
HLD-100	0.192683961011825	0.296942130886772	0.168115269368924	0.299615969052449	0.260836916644166	0.263706845618656	0.248123569627646	0.273309726369934	0.347786460352555	0.195371790035941	0.232929083612455	0.408005071148082	0.297556926082489	0	0.16953665149643	0.324346713430425	0.227501947319684	0.364865845974246	0.426469175344188	0.259339180500932	0.30902498065017	0.417080747746943	0.374299454257653	0.203986721308493	0.255576356238233	0.319809729702503	0.142344281608155	0.270225851024261	0.366424443858608	0.32021718603853	0.294982754796568	0.242488336085509	0.257959493768688	0.302395684967355	0.515322787775408	0.267793917218233	0.261650341831553	0.209454304325423	0.253244687474816	0.248826967530153	0.368877984813448	0.247298054072411	0.23770658326609	0.213511411325294	0.529420375072178	0.311269956801453	0.23783079603476	0.315299700570454	0.464555688560143	0.257372774389337	0.378309973348714	0.269253220273444	0.524649297440069	0.278082703591072	0.270991155431261	0.408989894591294	0.369731267570227	0.36051795120412	0.45246328421973	0.313541981156567	0.41813595928211	0.33307928089458	0.331309402088622	0.460547152499614	0.364570238873849	0.358918205281644	0.305031299283742
HLD-22-2	0.168121922649069	0.250735017343845	0.163896302789018	0.271238879171373	0.247612976275154	0.17876799286222	0.232437862798543	0.22264505730873	0.32700309963439	0.196447067541327	0.242335696209247	0.418524448009931	0.288768984824943	0.16953665149643	0	0.291214427974823	0.280156656925505	0.340594067030346	0.407804900406988	0.235045277778742	0.32921362625383	0.411397386630767	0.352499076091411	0.218635400793029	0.231613172477193	0.306627670869883	0.163893866285411	0.257596634081189	0.325096923505263	0.295963252282022	0.266024714032052	0.235133468081691	0.264164329916985	0.268955699572759	0.503679972460451	0.278107227859184	0.249686769355609	0.216311452031297	0.253871933393806	0.238955526408823	0.386590414316237	0.278855478706133	0.235168243368568	0.247802074292015	0.529527980465536	0.317564123961598	0.245698242481228	0.308673339623977	0.492369391897828	0.253837697384435	0.394170486217725	0.232405281547287	0.51282788354713	0.26336969787067	0.255115130565973	0.395407763421326	0.325004042210378	0.339336951567108	0.433035701330876	0.287593253825507	0.401553265850365	0.309765753330183	0.304758795496736	0.445928788977053	0.330140681644605	0.3371959581165	0.279380029099196
HLD-104	0.321861089687558	0.207075899726822	0.315054046336027	0.24086417433508	0.22432230870167	0.292327265599618	0.172930351732519	0.209308082700393	0.308307134557325	0.220939344782424	0.224248598675523	0.212929069060609	0.118278380461132	0.324346713430425	0.291214427974823	0	0.231547439207315	0.241613050154987	0.388138568257477	0.143215093837151	0.235194650300143	0.247527931990033	0.189507196705863	0.183071555624897	0.366993936117666	0.243898892027946	0.246944491404359	0.279318446689473	0.249822040470288	0.194104317848625	0.319099118007269	0.207610555049173	0.285790594976492	0.219088655543408	0.432733126230925	0.345013509172803	0.170197617330303	0.281344907735161	0.216137100269001	0.219306472121673	0.525658171548211	0.237874175709564	0.16329958617838	0.345278973584974	0.479315588840144	0.334609603851325	0.328999732100395	0.197997326864438	0.50589187883796	0.383571028371361	0.28908696995541	0.402672182525862	0.454060380835297	0.192302736046124	0.189761212366482	0.358348618602803	0.299261128844866	0.298526779696996	0.365036407649438	0.25542746155305	0.334776434433482	0.233864098063496	0.272602984418826	0.382286126271634	0.280774198073993	0.384306494716955	0.162328721647656
CL-176-BL-R3	0.298296901669231	0.217638299346867	0.243866171085384	0.276849654332295	0.163892550676673	0.25041615993029	0.195518054772355	0.234805923164898	0.301373984944691	0.137173113677097	0.186496833171873	0.362657819838066	0.190574555460519	0.227501947319684	0.280156656925505	0.231547439207315	0	0.3391192354034	0.379250404058208	0.171414678085939	0.279635639804787	0.351281483713449	0.311242021032688	0.18130649317881	0.25416538748356	0.270847452284737	0.23553246223058	0.281636437179791	0.314543821466503	0.294224084854615	0.226283235893711	0.201960979705676	0.187829333771012	0.282631162729954	0.48386479755671	0.270914620754228	0.191073116866932	0.15746163840852	0.198483657266116	0.241048566457933	0.390904196541892	0.223393870754687	0.16919736151127	0.213155797665644	0.48469367128883	0.282319709821171	0.31973029901401	0.261411211223035	0.392950546978479	0.347320815492343	0.341810904695763	0.383586523821188	0.478903767026261	0.205178233521188	0.221664182547866	0.353675888323047	0.310841719256031	0.306308713854658	0.403442909328096	0.2680002822521	0.373765307582041	0.277902563003296	0.282210567327669	0.407539613497639	0.307987319669629	0.347223387247691	0.25583513400851
CL-151-BL-R2	0.380275450484219	0.348823694654592	0.381054828237452	0.227969246934724	0.294977452128974	0.323305054830443	0.244906242496487	0.337159804272173	0.229868018102173	0.320707285910537	0.259940776277181	0.23022699405382	0.27144525733307	0.364865845974246	0.340594067030346	0.241613050154987	0.3391192354034	0	0.319393280902226	0.293679701379288	0.351908910309572	0.355452590370135	0.341166737262273	0.270665072154675	0.418994921210195	0.270468596357036	0.332496475534024	0.275461946417121	0.384105808020295	0.349175197139247	0.374131063698026	0.284480319153846	0.334970132738775	0.365181651400672	0.277590543322157	0.325104665818429	0.304037777492069	0.329390757143739	0.258017379431814	0.25831056226068	0.512797929871992	0.261183795038638	0.273214642689812	0.366002260454657	0.401264500059401	0.299353014187969	0.327008044026925	0.279179885960304	0.476608655638031	0.465860890925414	0.182500138233545	0.438608487165032	0.409138439183824	0.259604304263944	0.22293236991774	0.366286107368969	0.338148463958521	0.313284968419954	0.305129521833887	0.273734258419925	0.289372934271079	0.250724857075311	0.290040973053924	0.345549748810514	0.309890983853813	0.367192587519985	0.223815860479559
HLD-25	0.365527235699256	0.38556010034013	0.418125754160341	0.297046258310113	0.294283544726915	0.292911950689274	0.336616094536236	0.380706728070649	0.236173656404401	0.353199383804926	0.265283237479887	0.402727566010509	0.366807681195164	0.426469175344188	0.407804900406988	0.388138568257477	0.379250404058208	0.319393280902226	0	0.367616674750156	0.429448752481682	0.498794635744861	0.452235534066186	0.362437503159976	0.344713422312529	0.216942994665424	0.40624856065917	0.302364285457157	0.425385863992763	0.471942191671545	0.307960359272848	0.342443396774699	0.327131778566858	0.47030920104202	0.206922527897756	0.363964091788241	0.367551067083759	0.301994863521089	0.276756243598703	0.347870760117513	0.421332783545093	0.266845416079597	0.338900342141871	0.336913650143025	0.337763600306391	0.255906909955296	0.340943897365873	0.314319394641148	0.362790410635105	0.475124168060062	0.262768304873792	0.355937693691806	0.23976432145528	0.278675339618103	0.265594356598646	0.194758432387093	0.229147365060757	0.182380778567853	0.158266728914364	0.22299579944953	0.180909251412704	0.229936849373313	0.212499274960243	0.19070750605846	0.233634233191086	0.219057333031209	0.301153157540132
CL-165	0.279542151878701	0.12300974350925	0.253293066332663	0.224990136232026	0.162938972739754	0.231734465523009	0.158646566439777	0.146718462092842	0.278732330445831	0.144143427240538	0.180842399815871	0.301143927198736	0.132612286581232	0.259339180500932	0.235045277778742	0.143215093837151	0.171414678085939	0.293679701379288	0.367616674750156	0	0.200480780998223	0.29314536186593	0.205168634402743	0.135792729124103	0.273971336903159	0.25341496265306	0.208866589320495	0.257933329826442	0.222670130308715	0.195685931327206	0.23949612456728	0.186934230136928	0.22122201660838	0.187012722358628	0.455132119689346	0.277917319253326	0.112510615674714	0.197024181278864	0.181905478812692	0.207750719953873	0.437384278501362	0.227033720909758	0.116305162874591	0.268847639233458	0.49706970854378	0.269901310003939	0.316128660994669	0.204263920785057	0.47432310153839	0.30583106445314	0.333511053149123	0.364571859463624	0.474338532073959	0.165916027869284	0.189665842376822	0.355714040765378	0.305864113178135	0.297118411380111	0.392461184321215	0.240261012266766	0.356650602032463	0.264745919858761	0.26618121167877	0.406930725816031	0.290012507803729	0.322994416504253	0.195294804477218
