CL-116	CL-117	CL-118	CL-119	CL-127	CL-128	CL-130	CL-131	CL-134	CL-136	CL-137	CL-139	CL-141	CL-142	CL-144	CL-146	CL-147	CL-148	CL-150	CL-151	CL-152	CL-154	CL-160	CL-161	CL-165	CL-166	CL-167	CL-169	CL-170	CL-171	CL-172	CL-173	CL-175	CL-176	CL-177	HLD-100	HLD-102	HLD-103	HLD-104	HLD-111	HLD-112	HLD-22	HLD-23	HLD-24	HLD-25	HLD-28	HLD-31	HLD-34	HLD-35	HLD-38	HLD-39	HLD-43	HLD-45	HLD-47	HLD-50	HLD-51	HLD-53	HLD-64	HLD-72	HLD-74	HLD-77	HLD-80	HLD-85	HLD-87	HLD-94	HLD-96	HLD-99
CL-137	0.0646719458095873	0.0941169341850549	0.094412251523627	0.135844381157095	0.0762454514432598	0.143526777883729	0.120598862741221	0.0630052844582075	0.0905514397517548	0.08829541939208	0	0.060443103574743	0.0985403159193905	0.0741425113454798	0.0588427770035177	0.063046743695804	0.107328398621002	0.103187577536747	0.0706905514397518	0.0866734064504195	0.0878572271424061	0.0931799554153737	0.120630435545237	0.0504724758499941	0.071545887403089	0.115373404217999	0.155421433150169	0.0535117568830307	0.0993733276778681	0.093652590723974	0.0981104155172359	0.0596030756375952	0.0806675575087463	0.134648760528254	0.142948580977864	0.113593846173472	0.0779809989124923	0.0679370202289188	0.0793899751563492	0.106407365711935	0.0872366142473075	0.153785068933955	0.0939574755789145	0.0963544573464174	0.0761064035387054	0.0656312487841281	0.0825019693137858	0.0959443298114242	0.131538998791304	0.063439649701334	0.100033486307289	0.0790563877523034	0.0613430879477996	0.0616422322929191	0.0842356032797446	0.159398330787311	0.123632084347224	0.113265361444823	0.100686628758041	0.0903932568144635	0.127178124830575	0.073916717959185	0.0800603391365635	0.10838656593135	0.0677316375442099	0.123926126016947	0.0849002267501379
CL-139	0.0545973510736348	0.0872978463520655	0.087039523410118	0.126124422361199	0.0778266429817484	0.129719576095241	0.166791469602406	0.0566530914239972	0.0876116608889498	0.100536099833844	0.060443103574743	0	0.0828680862734843	0.0558896036177969	0.0521997314717073	0.0603404122323886	0.0731500409808618	0.10198270830875	0.0712818239513205	0.0695992167393266	0.0769840637069023	0.0844677750102851	0.124007768823291	0.0787279030236541	0.0673980501401641	0.0896540067163965	0.179894502186177	0.0526092211722759	0.104910368317488	0.0878578649768307	0.0733197049377952	0.0684912983438629	0.0719553771036577	0.12922015174081	0.176091095512516	0.12403838487567	0.106236426086152	0.0738605885298236	0.0610898676812486	0.105071102592478	0.101902341171255	0.142702695807195	0.0944709322906867	0.0778336591604185	0.0676098111691186	0.0652849046915911	0.0820280583363365	0.087329100238869	0.138142498588791	0.058380984880135	0.103844546994046	0.0832144303660213	0.0718488587547558	0.0630920299399479	0.0684319797423787	0.127693495045621	0.104856152391401	0.106603180880275	0.106630607760531	0.07350914176189	0.1386750903333	0.0703914070946323	0.0874981263613778	0.0685353089191577	0.0977832064574357	0.105833952564254	0.142531756181413
CL-141	0.0705680872302359	0.0550559540248947	0.0545794917097471	0.126605987351743	0.0547045072569612	0.0814999314327993	0.192658844690507	0.0660413763191213	0.101695682817697	0.0719719607986963	0.0985403159193905	0.0828680862734843	0	0.115617056968182	0.105908579191928	0.121127946396395	0.0863194083447878	0.0658194099393738	0.0511881260743524	0.114860585340651	0.0357397763114673	0.0559036359751372	0.102973903004519	0.0587643233692966	0.104652045375541	0.0606931346691712	0.140581577428315	0.0785416553716821	0.0759494962702632	0.0526615235950899	0.130887450926614	0.106668877826005	0.076159343795944	0.104017400123102	0.16689416094476	0.11297004410625	0.105346647063889	0.101163091073188	0.0601503375738692	0.0668986257857323	0.0742592350451746	0.115530311486441	0.116242134704252	0.0640417653981203	0.0921964147326995	0.113855358287542	0.0672028728062482	0.0611287755811469	0.140617933990515	0.101191793622294	0.0576315294312749	0.107836752657378	0.0959137137590453	0.104872098252015	0.0805667796696655	0.186223095346679	0.0979362867193305	0.0576946750393065	0.110351095959	0.0875395855989744	0.168683286505656	0.131997920659776	0.057590708028103	0.125113135881057	0.0698084264305829	0.0976792394462321	0.126517647283942
CL-142	0.0534160817193465	0.0969253191564002	0.0771492628228638	0.147347725004066	0.0813168729529501	0.109044811057498	0.173516795774985	0.0680767059678978	0.0556357455168213	0.100908595137788	0.0741425113454798	0.0558896036177969	0.115617056968182	0	0.0864463373952756	0.0562927149741199	0.0706982054528465	0.0807670596789779	0.076195700358144	0.0561779047776988	0.104933968191197	0.098251376925064	0.0801413441084829	0.0974432407091443	0.0533912061767886	0.0918583624876818	0.194530250892171	0.0422227254027127	0.092185571547482	0.0763896020232108	0.0573763956614502	0.058407136091542	0.0634045688079831	0.137446940148807	0.182072706746056	0.131765111094811	0.0729593284879178	0.0936832067763529	0.0785524985568996	0.0790334257130192	0.097579099441576	0.141637512318177	0.0927947034229384	0.10185960626481	0.0689186474083193	0.0876614119740657	0.102243582588396	0.0875319315858796	0.164241407573008	0.0364994371111203	0.0943178520287918	0.092242338811268	0.0735225362848058	0.0828138703473965	0.111839163671503	0.134053979927351	0.06420951585178	0.0918985460564292	0.11885789367938	0.0819808585889189	0.174148889689725	0.0416735499631651	0.0959762215326523	0.090878648811555	0.11470240240336	0.104790455445671	0.101476905610073
CL-144	0.0641068245094256	0.0771326791278252	0.114086892183658	0.150637037131531	0.0991398802784785	0.158074505439133	0.139208319912234	0.0558717442539091	0.10892489818568	0.076939415297183	0.0588427770035177	0.0521997314717073	0.105908579191928	0.0864463373952756	0	0.0506740315281556	0.0868220218713424	0.109090097301641	0.0787859459562892	0.0936678987501634	0.0835441907635197	0.100039226817111	0.133674149527524	0.0645188655476925	0.0985033215227659	0.0704392446764744	0.181776751573059	0.0635908164599552	0.0661128137746722	0.107698980421672	0.0920484371462012	0.0292600163923447	0.0718335507285664	0.122311767088382	0.129519615003141	0.116526608857607	0.0912811223334535	0.0636392918762219	0.0878859296915114	0.124233562209586	0.126006741909868	0.180569012090151	0.0970267348299055	0.0955380292829784	0.06684377202522	0.0187134241822165	0.0816600278733643	0.0988770924955591	0.149977516336534	0.0903970838210109	0.114826142281725	0.10824113968255	0.0595239841689496	0.054511243426319	0.0771046144131445	0.152841392902816	0.120107411317096	0.125243891938092	0.108250069364494	0.0949282595730974	0.117104167929047	0.0660790085501705	0.130712046459859	0.0998599953438087	0.070605719461285	0.120713991854854	0.122009433571139
CL-146	0.0505598591661591	0.109836363578379	0.0906420122400426	0.168216391706877	0.108617461993041	0.146114472144176	0.152037083693444	0.0787247138515313	0.0896361473525088	0.0752855106342945	0.063046743695804	0.0603404122323886	0.121127946396395	0.0562927149741199	0.0506740315281556	0	0.0749563880712206	0.0958569464952593	0.0998427738143455	0.0780645552221099	0.102146631755862	0.113462452282012	0.110068535308919	0.0739964472622552	0.102707288215052	0.099165393655461	0.213754580448461	0.0811701710353009	0.0644589091117837	0.0842541004780569	0.0806012227285919	0.063759842582464	0.0690927762062246	0.142563647902641	0.156449622242562	0.132404221188222	0.0818698753990452	0.069112549073386	0.0915898341949413	0.112786347791977	0.11829723722019	0.170204840525448	0.0683082398640137	0.120798185998897	0.04938688165939	0.0630907542710988	0.104960757237029	0.114754704826174	0.155977624768386	0.0747937402929574	0.132405496857071	0.12936557798961	0.0444946916230016	0.0621926834013159	0.0806299252776971	0.139034191114329	0.0990225187443591	0.124812078032663	0.126431539636626	0.109374571454996	0.14215383928486	0.0380659584578439	0.105471024776678	0.0923494949945943	0.0881646633350449	0.131841013391334	0.110049400276182
CL-147	0.0576340807689732	0.0642063266796572	0.0529517382582655	0.159185294089507	0.0725051903776299	0.118531322454004	0.193771227926942	0.0794052831825386	0.0960763615373085	0.0699474743351373	0.107328398621002	0.0731500409808618	0.0863194083447878	0.0706982054528465	0.0868220218713424	0.0749563880712206	0	0.06866287580407	0.0506230047741907	0.10518463712005	0.0797580056193213	0.0655515194810579	0.0850877500709591	0.0824152238320454	0.0977034771543655	0.060897241685031	0.16722264567341	0.077042744473962	0.0612244507448311	0.0555049894597861	0.106642088780174	0.0912434901024043	0.0666670918896164	0.107797206923055	0.151111585943405	0.130430123644203	0.118204113394204	0.110290501688667	0.107056681156139	0.090795730336362	0.0659329444669458	0.160297358408731	0.062509687110323	0.078452996386668	0.0775032609284956	0.0749359773696346	0.0650125493923032	0.0916210880817449	0.149958381303797	0.089632958180386	0.0918271086008783	0.134702338619918	0.0960846533848278	0.101962297607164	0.0834204508851547	0.15950165996409	0.073442169147311	0.0753410022292313	0.121726235086634	0.118336782954513	0.188942183498586	0.090832086898562	0.074247116191108	0.112762110083843	0.0945385427396902	0.088378337867273	0.115876017744554
CL-148	0.0718169670335278	0.0525773294510478	0.0222833834564885	0.150869208862071	0.0490175755275688	0.0756407844087753	0.167641702890347	0.0717308593862119	0.0783305321771521	0.0526723667803075	0.103187577536747	0.10198270830875	0.0658194099393738	0.0807670596789779	0.109090097301641	0.0958569464952593	0.06866287580407	0	0.0652613048178823	0.107508905763153	0.0393142004267112	0.0680059063467714	0.0655725680170684	0.0562180883464461	0.110272642324779	0.039084580033869	0.15146048137364	0.0944938943299709	0.045207152675237	0.0216296031713128	0.122165703005157	0.103056183645288	0.0629255551551373	0.102086037485529	0.154424497944579	0.12775759740529	0.080643319800613	0.0823648349125051	0.0735831305551392	0.0530372080711568	0.0576079295575661	0.132873029490275	0.095802092734747	0.0917020930536642	0.0895506775396175	0.108728445182915	0.0800922308577916	0.0733496831557496	0.153816003903547	0.0835505691077653	0.0897834871045825	0.114933298465051	0.0681130625300978	0.113658905284777	0.0992731876732119	0.174085106247269	0.0671875647800587	0.0676002436527502	0.126974336731928	0.0876773578346797	0.174486304100319	0.105990859832696	0.0507263339509697	0.137494777730649	0.0720051281887735	0.106795169042068	0.0933183654855036
CL-150	0.0510790563877523	0.0356153985986778	0.0557180261575898	0.127451117964288	0.0343390919151298	0.11965072186911	0.178037766176278	0.0414828374702211	0.0976294883611163	0.0712594997464608	0.0706905514397518	0.0712818239513205	0.0511881260743524	0.076195700358144	0.0787859459562892	0.0998427738143455	0.0506230047741907	0.0652613048178823	0	0.0875772178300235	0.0572583962929063	0.0362551465265132	0.0851559983543872	0.0468119440874343	0.0735990764157532	0.0633037909689024	0.132215103281339	0.045118493690223	0.0823374080322489	0.052223331345416	0.108665937409308	0.0739728473885464	0.0680990301727575	0.111414365944744	0.153084407818574	0.100284155236142	0.114802542408016	0.0929471458504087	0.0864680237657107	0.0744104018037957	0.0631067001317128	0.114144297281869	0.0977621579214252	0.0480531698776315	0.102772347326358	0.0772659865225586	0.0610815758337293	0.0635659409173972	0.116615586759833	0.0719247610512787	0.0526812964622514	0.107732785646174	0.0978814329588182	0.0885288667914696	0.0805750715171848	0.161160667302375	0.0849378589811871	0.0742343595026167	0.0956981257235434	0.0999933027385421	0.160981435829073	0.111197502240393	0.0808340322935569	0.111388852567762	0.0613360717691294	0.0990282592541802	0.108579829761992
CL-151	0.0634326335226638	0.0948740436470097	0.10150305682148	0.160728215562522	0.0946973635114061	0.106885103695932	0.17566374644806	0.0660254304585073	0.0511938665841734	0.116397766303845	0.0866734064504195	0.0695992167393266	0.114860585340651	0.0561779047776988	0.0936678987501634	0.0780645552221099	0.10518463712005	0.107508905763153	0.0875772178300235	0	0.0958792707001189	0.0937163741664301	0.0857938327789489	0.0976231100168707	0.0655610869974263	0.11226523706711	0.20792094680142	0.0521104346522686	0.125725456928636	0.0966931474258597	0.0420326507441933	0.0823067919798699	0.0815318231540274	0.149231568977009	0.19944348946457	0.0981027615041411	0.0997560283326051	0.0915183967393904	0.0830594366008528	0.0820720689116312	0.131170011576695	0.122201421732932	0.101132475020809	0.108135897002497	0.110653429476242	0.106084621493107	0.11849432805738	0.0817773894074837	0.169331326281011	0.0445131888213139	0.102124945385427	0.0963882625709192	0.0863940349724615	0.0987546282860432	0.0959685675195576	0.150304725396334	0.106815579743654	0.09453152656102	0.12780798632483	0.0776180711249167	0.163187067269208	0.0730562793204512	0.116765796766817	0.0782278408347977	0.109567835285638	0.120927666387083	0.127935553209742
