rab.all	rab.win.Healthy	rab.win.SS	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
33	1.64871497258722	1.60695675140738	1.68214345694617	-0.00925329216886261	1.81774405386126	-4.72652462161409	2.52386380099598	0.231614730785464	5.8365930842801	-0.00273147255588641	-7.1532909819013	2.9772750906369	0.498439126051356	0.184679431327769	0.646972845945254	0.907168878324884	0.957564480546341
1489	0.896377714385471	0.748047460833234	1.18473132624516	0.211988375520404	2.64819711620084	-6.17378317439992	4.57759582138387	0.318177759774107	6.89180457600441	0.0661043759834215	-5.96906168854504	4.57156511646255	0.466181064460035	0.752624275186153	0.940351551953547	0.753149984055117	0.889755172642285
25	1.14993013045021	0.664814498494144	1.59249161784447	0.665354344092056	2.00006110029897	-5.52185204148499	3.45906615537717	0.261634038549223	6.70987195173873	0.250079109505576	-5.35283103886885	4.9904285169837	0.372916678951454	0.942268230119172	0.980260784699514	0.174529565696568	0.630893806202697
997	2.11862820716048	2.71179382528534	1.96144547809348	-0.470233264718162	1.96649904890422	-3.5899878944269	3.71525199180198	0.226101995743084	4.19093870078064	-0.241849950142522	-5.32760988968135	3.33519952678941	0.387096784928663	0.207908287008005	0.671770898561516	0.256035830760667	0.687079455421448
24	2.50917733451234	2.32800757614445	2.75298100696997	0.477348098923612	1.69821368984224	-2.4043980925578	5.24115692960696	0.254879595780463	5.62084831741954	0.227715929978291	-2.48787578588796	5.82964982448727	0.365244550052658	0.153015485267283	0.619715226463722	0.170009091597032	0.625380496114212
34	1.4461465349398	1.20746071474204	1.62394254371718	0.232338594943248	2.04911746828362	-3.84332343507158	2.90289622538153	0.218171013636949	4.88979898521762	0.110198968202287	-5.81425332438836	4.39989914030937	0.447450577115223	0.653644336069895	0.920025325124495	0.561406579755726	0.811778034634984
30	2.42654040694227	2.62938084761338	2.33175660179746	-0.369596251964078	1.36652094376828	-2.82688843444954	1.83090020924435	0.219065108122003	3.27971596233147	-0.236533217026026	-5.91363159255307	2.59721631471256	0.406867854699515	0.156097898297717	0.618280841619568	0.355093901441954	0.73751297649033
31	2.80597732811249	3.14549937823699	2.58382083784807	-0.574688302094777	0.900868683605878	-2.65745941487218	1.04345020369126	0.144194331834015	2.68333389329642	-0.562037283049544	-6.64509916061474	2.0393454335754	0.27679503035627	0.00340893913738388	0.163722183288029	0.0163462841645532	0.246868407595503
37	2.79804475745382	2.99355052482077	2.56973365908836	-0.33423253655521	1.39556851550077	-2.83079651944304	2.38802192121346	0.251403080305323	3.33287670445962	-0.230104709038386	-3.89465325163347	2.98881853877761	0.406250008785984	0.31157018536896	0.767185484219561	0.310111818184423	0.716712023654494
1356	2.83889771985004	2.71925362405954	3.28455768867495	0.516746769386306	0.855921229746671	-1.10847591961169	1.92343375498049	0.124414312255879	1.91823586616448	0.542121736718838	-2.35548053214636	6.44359639359695	0.27812502498172	0.0187294843489674	0.237344878577697	0.0188728158773835	0.256827342004924
32	1.40694497415575	1.32703531310446	1.48224240171666	0.202257250344989	2.18386132104464	-5.79491464182488	4.64439288956298	0.355185571394457	6.5144307007133	0.0847651499025555	-4.04047469060269	4.28114907081598	0.463059316567013	0.720736182114626	0.936343000704889	0.662023303209313	0.855484738595078
26	-0.0572275552639381	-0.247912903321388	0.534558874614673	0.348188021836521	2.95208566585678	-5.99024376034026	4.77994786205704	0.387299558804135	7.43699431059934	0.104540797019416	-4.12551742801572	3.54977503260402	0.458333337127281	0.833948060878727	0.956191085553012	0.51497384613863	0.798269959544248
350	0.729203288268854	0.523361644716838	0.896823235964693	0.456817248313521	2.09436375022254	-4.72747269746804	4.12243947398213	0.370239499030325	5.9496489152439	0.185421838006341	-3.14740800839502	4.07954067331669	0.422916673806421	0.462190108372117	0.850061233380551	0.377709624565523	0.742710530985944
1444	2.35444724210631	2.74999176126192	2.01299198984802	-0.713166709485384	1.30299783730009	-2.9171188596784	1.86836968801034	0.178745758701446	3.50845514646322	-0.493195107115101	-6.11693506371723	2.88973661768556	0.296566099001482	0.0235410085180419	0.256270113463715	0.0262579889359134	0.278747965492152
28	2.5715782083525	2.62987327323676	2.24680643102587	0.0587823790506947	1.98878141831117	-3.15188418382924	3.81359662582847	0.25923110656806	4.30206455891775	0.0298302984559251	-3.61515030641478	3.82730804236398	0.487500001130987	0.768600390594868	0.944251713647182	0.903559705368665	0.956112451573062
27	1.02679778758914	1.05324114254247	1.00415960429184	-0.161414257305929	2.29274102161163	-5.86419169948586	3.04734095331912	0.348564830447114	6.40789703630334	-0.0687907618319463	-5.5489527254668	3.0826653893997	0.472424560248184	0.234378315623573	0.705871016486684	0.782615304050594	0.903181822917013
62	-1.0688676778952	-1.89897813270638	-0.0537236193007828	0.871945760603448	5.85064648475537	-11.5681150758315	10.0985234340076	0.705983144610774	13.9352112009149	0.152250254866356	-4.70152970373718	4.32735711481546	0.405208342224178	0.617141760664578	0.895718962519288	0.363311131976466	0.73608831632608
54	1.76948753776597	2.02568226671344	1.33150846035213	-0.604617238014037	1.77143827696191	-5.49051088624676	3.20844891186311	0.236344021165603	5.5466901118747	-0.303239248614041	-7.16019991183287	3.20165275106236	0.341666682579224	0.158016832913503	0.622095822546587	0.0976559842781937	0.5092690545292
