rab.all	rab.win.Healthy	rab.win.NAFLD	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
0	9.34498311797794	9.55150338108541	9.06211694968328	-0.333927779467982	1.33647718999067	-2.3245303411819	2.32090471450341	0.225255325819848	3.0131420702885	-0.217414768080344	-4.35609992797012	3.13035995240037	0.411272323805947	0.367773827458243	0.765275346835139	0.274443305034054	0.654726651817769
1	8.83502942926887	8.91494554587778	8.75857415181253	-0.18566095659288	1.03294866656448	-1.86620889049752	2.16740298403715	0.188229227235155	2.92813312300169	-0.165221953828923	-3.81156303393983	3.77814416826996	0.418851089723142	0.540427818104539	0.848634120962589	0.258305315907564	0.637289464158398
2	8.43858809893472	9.00212597185354	8.16293511241663	-0.718802030988823	1.31745271737381	-2.87520762507008	2.23959417524591	0.212624987974408	3.37465634356724	-0.485371309249547	-5.70723662481304	2.47509632477907	0.299665184764372	0.0147893421122096	0.359780504854255	0.00530267814368365	0.195253123485654
3	7.78061483733968	8.31283504887777	7.62584761184892	-0.373239257862368	1.77154401454004	-3.12259526154752	3.07519409673378	0.269450526752558	3.75479618155277	-0.213394035017395	-4.20027677284084	3.03575566933934	0.413504466599545	0.305656459042041	0.731209994319981	0.221462848949442	0.60811819037846
4	8.09090446780926	8.21721126656691	8.0081521136539	-0.344298021341421	1.18533364977178	-2.66433787482481	1.83381429431059	0.199654572189411	3.02414753736667	-0.262431206749411	-4.54015214632052	2.52731483085598	0.377232146247399	0.0981225172716494	0.529479870962858	0.116422177668192	0.498110164025044
5	7.98074893913578	8.13243227713389	7.87045589313583	-0.388130873140817	1.26874218580677	-2.79014174072429	2.02260731234349	0.194668623217292	3.1746561943143	-0.272474496082448	-4.86438992473832	2.87594415157885	0.367187503708162	0.0743521365965926	0.504397137709083	0.0742279922762497	0.433042532255512
6	7.94866928862785	8.31511283100182	7.71470749573757	-0.62625730213508	0.985387644756871	-2.18617629678925	1.63934208498533	0.151690558864164	2.49211756207578	-0.568829198150434	-5.73137546504044	2.5513033942415	0.267299114851119	0.00479354013144238	0.230000879228942	0.00136725155166592	0.132899787397791
7	7.13537930127372	7.33334909292043	7.02529427729203	-0.358310076246387	1.77283435995356	-3.28804110931882	3.21542590592732	0.286246665703652	4.15105655144322	-0.184005288857631	-3.59590674247883	3.20721294810243	0.419408814191604	0.351523366686033	0.756908778431859	0.291233756170894	0.66845249684798
8	6.69494918578877	7.48190608767287	6.60715027774768	-0.315731879657382	1.99944773668822	-3.87918888119135	3.41787874007176	0.257100648566047	4.44515153147241	-0.157056377590303	-4.94080668693906	3.57849340186803	0.440602344004542	0.284702276137536	0.718988481420213	0.453259578677906	0.773390844327367
9	6.89280713422073	7.33781113713533	6.53782069588732	-0.212165780687953	2.06417997373288	-3.19025001146816	3.57355029347704	0.30344045216029	4.40451272721106	-0.103011793400439	-3.86074595661598	3.97793312899014	0.461238149365548	0.75626732656308	0.930594455487137	0.653846286596582	0.873138755836953
10	5.20064185426876	4.42068862854684	5.35108037791371	0.00539383183011477	3.82015090385277	-6.93368117000188	5.55788694580437	0.592528695353186	8.06887099820796	0.00182101696130955	-3.82719234942925	3.18810274252593	0.499441964300195	0.665832173708825	0.900583555761636	0.95293795449864	0.984983644947326
11	7.83046298649284	8.03768471313989	7.35103056499845	-0.634203635465443	1.17521778797413	-2.59655582856671	1.63580077795552	0.198762428219077	2.83410383706077	-0.499720605665326	-5.16415582289543	2.32686884867079	0.292410720794696	0.00290725658986639	0.208773209426668	0.00417206779571281	0.183123206282423
12	6.58577771668652	6.9883708704224	6.12045630737311	-0.649961571706487	1.72667058182328	-3.42770610259563	3.00065736894855	0.247527629888095	4.0551070341607	-0.339057701447676	-4.73781702314349	3.03981053037507	0.358258932571075	0.0999305887882997	0.531452313314634	0.0522887158233972	0.3923255338592
13	7.29594994197287	7.54604506996598	6.94917853030318	-0.619082190171314	1.19825350287045	-2.81670814898069	2.10745973751463	0.17304075407152	3.18815933374706	-0.44377686373465	-6.30764767621703	3.08637886847674	0.287388399592297	0.0209177674152773	0.387547641681796	0.00286641359617842	0.166213547424718
14	6.44779834327656	6.94804343950951	6.13414527360906	-0.651401340731577	1.65013235441784	-4.04433268433438	2.87583551202216	0.266710943142592	4.46259621297053	-0.346255172072597	-4.84031599304951	2.88659767071717	0.348214290053011	0.0920539646872274	0.524746590230636	0.0334016221917516	0.351532184535576
15	6.4249348510694	6.21533688320662	6.65985293826389	0.535395633506997	1.63031199137743	-3.36957048514693	4.09246302533832	0.245641366220797	4.8546928334291	0.28521738640823	-3.45676149384233	5.59399506127732	0.354352682701467	0.106633994444439	0.541705098988599	0.0346150292468964	0.355217894013642
16	6.65048129616453	7.17878517641868	6.28444287483726	-0.568964853839852	1.27988237836945	-2.67149377281157	2.25559590527206	0.200768162369715	3.2474444529945	-0.411297205209145	-5.50358559682197	3.05310074787154	0.31529018412223	0.0515643777016185	0.467072779747925	0.0113166372402859	0.260093411498647
17	5.50921448592634	5.44286234788489	5.59579259548497	-0.0200643310530646	2.89943087648379	-5.33790019681653	4.59644257173938	0.38317802977102	5.99643080563217	-0.00900440304094823	-4.86241831696219	3.69265608705928	0.495535714401573	0.396904385374453	0.78447856161854	0.93359923827065	0.979921092671381
18	6.57055235215195	6.95411437046232	6.37571360036341	-0.478038712693799	1.56242964658858	-2.96719096764998	2.50637073649654	0.242166965670247	3.70268880993374	-0.293714714435276	-5.11127018774302	3.23446170265394	0.378137203581435	0.206542370218275	0.650948052857226	0.110167445628693	0.489986208699668
19	5.99186588614221	6.27935905363355	5.84182060231664	-0.210825564507004	1.69630498630036	-3.70662888867429	2.79292980849316	0.287526472850008	4.20837156536013	-0.125059693356747	-4.3979455878404	3.09258691039437	0.446737313164476	0.340157266812578	0.75067935315643	0.434455900696905	0.76420333047321
20	6.64194157850125	6.83597088837375	6.46071029144788	-0.404435386208468	0.887482608291994	-2.97639859352368	1.77656528009639	0.155206282593399	3.15674349549357	-0.382093978370039	-6.1397497378878	2.76524162585341	0.310825898586399	0.033697563268401	0.425950706656083	0.00758863814999332	0.219853462266578
21	4.72049089141581	4.09883584263364	5.15696128879714	0.850369496747204	2.94718759996124	-5.13342822041679	6.72542728260082	0.469856226366594	7.40652072000843	0.248781880150533	-2.90254886893589	4.65144590558953	0.379252652515079	0.108969084160013	0.543672140265306	0.0902950887813279	0.462257129118829
22	6.23092195024641	6.57029349682879	6.04803940248576	-0.27665321933448	1.53491675968892	-2.68937930725814	3.07896404675208	0.206452479381701	3.61958641823199	-0.176498165311398	-3.85336066116125	4.26055020490591	0.427774681220499	0.627244537006892	0.88548570913415	0.324410778741379	0.693867653647349
23	6.20291738870861	7.02234895210181	5.93296240254155	-0.954500356636863	1.52270726243934	-3.31015002556109	2.11307325864286	0.239356523398108	3.47879859170739	-0.53743117181577	-5.52879542295867	2.33996865486186	0.305803577363274	0.00329195277348378	0.210987219406388	0.00493826092322339	0.19003285122422
24	5.3974491103077	5.25795681381251	5.47197372259642	0.172938753801966	1.53623248473967	-2.69967059948294	4.53295902721054	0.214929850790121	5.12780940092489	0.0886277170312134	-3.58314692739038	5.66903547200736	0.451199108917978	0.31548698935852	0.737572779023908	0.478413842255209	0.784801753443508
25	4.09696191367449	3.62064681110901	4.37967582300417	0.517535874922033	2.71801725100956	-5.90810469254728	4.8411351929734	0.383749078416228	6.8624389323083	0.174879161073832	-4.83165171436681	4.74168488438522	0.400669645540707	0.856855244819284	0.959940512786365	0.167680584632449	0.556532466927632
26	2.81625969408839	2.44194028112864	3.06828181670914	0.580223740435232	3.51615268980669	-6.86967096743955	7.61374683679203	0.506031880550349	9.31412336555133	0.141590147328877	-3.45908518684905	4.53874474344468	0.428571430463639	0.720180284464463	0.91630270417155	0.423313086080914	0.757499298082406
27	3.98419682923177	4.03197354511696	3.95962492123087	-0.0191851319484542	2.76233669701106	-5.96340031658909	4.2929587545055	0.379654611518151	6.54638094939722	-0.0108846460664849	-4.77472541374987	3.33088300506555	0.497490239886586	0.512096055878774	0.837933165145813	0.923782092018559	0.976707677878661
28	5.01092708327907	5.57474505948951	4.8171953960648	-0.463572897221429	1.84319536366277	-3.39850555666087	3.238801039823	0.296598313264236	4.16990894210658	-0.23296679020481	-4.06295966343361	3.09776244007035	0.402901788332764	0.295072321103838	0.723091747597376	0.209831002000133	0.597776477972487
29	4.60492591958875	4.76693910197735	4.58271664698019	-0.192333277924367	1.9277415922942	-3.38009493667263	3.23405874775311	0.275654384303638	4.16292551743094	-0.0969191827926636	-4.70737788567064	3.75945268878638	0.459821429620852	0.465267105794541	0.816802759076274	0.583568941352172	0.841675598236875
30	5.51896219394086	5.59254040694107	5.51445137764437	0.0145935241092392	1.66971690375228	-2.81378986490459	2.87591341780854	0.232642699342128	3.52281756865847	0.00664644748784405	-3.54525034216684	3.68445465990053	0.495817066477649	0.932334177198776	0.980847175198867	0.922812297149099	0.976773324811787
31	5.61554724707032	6.06869096880557	5.45404521165154	-0.590633295704358	1.08689875567033	-2.72942310399774	1.48469975895585	0.190454902497108	2.8551707447452	-0.522944485176765	-5.91928183532166	1.93165328618156	0.282208595924449	0.00383779557846876	0.215827922333184	0.00263710700493155	0.155354912409709
32	4.29891887491674	4.30374832288252	4.29696388424898	0.163595822152463	1.92713181636896	-4.90631263348075	4.31085972345827	0.335303093108763	6.47660106471288	0.0742818496487899	-4.58100768871087	3.84238795042249	0.459263393921335	0.84370426512831	0.956401177842314	0.628129230783582	0.859911075125515
33	4.63068856727438	4.47715651065005	4.69451455865397	0.0876735393661017	2.05507732962871	-5.0838846204017	3.2198320928985	0.296412453023453	6.00179671803823	0.031690952360657	-7.10319037637707	3.75446947669735	0.480468750507617	0.283619355364749	0.71690100928488	0.889721177908821	0.964915933028535
34	4.39857124461874	4.11094401090079	4.53259100048511	0.310008492787395	2.34164658416852	-4.23470903929823	4.13434559817868	0.247819662470464	5.07016263003333	0.127955774873276	-5.60894174795936	4.92707956501729	0.419084823584816	0.831838251829528	0.9531980866721	0.292855316606433	0.667002269533829
35	3.69658280710389	3.39739076272136	3.99503827442917	0.494836692857174	2.04180848807669	-4.04509821223391	5.15917916490789	0.25404484657383	5.65176186542751	0.210866653817067	-3.85967036129585	6.41101427020802	0.385044646006756	0.159365897532409	0.600551228084036	0.130894113730263	0.510394351287383
36	3.01956593563718	2.92175478556215	3.05077145459403	-0.126918635963751	3.10520109976219	-6.30632937310448	4.81528275545624	0.402085015821019	7.14270370982814	-0.0465899201786829	-4.91179925352669	3.28299438555467	0.473214286411384	0.279338513957004	0.713204713026345	0.692031454709359	0.889147976859401
37	5.51283991426141	5.89208057577942	5.30083331121183	-0.470627265702138	1.34491441867838	-3.06190930044324	2.21625452173604	0.239767036795756	3.39887084074863	-0.320718943977685	-4.97906358355124	2.86781417305793	0.356943673865944	0.0687575837746235	0.49452780923387	0.0408225159226524	0.364336524507719
38	0.930615594521749	0.405844869645628	1.21071944513123	0.659831575020913	3.77674316123647	-9.41674286620183	8.32538739122342	0.517262691634244	11.3937328052293	0.141882204855847	-5.03305247112372	4.4842745404861	0.416062467381093	0.841669303827591	0.952915764407655	0.279239747313763	0.651796874926011
39	6.57967221920188	6.82547702226382	6.27442384858913	-0.309000595869914	1.56867252777187	-2.77815118957797	2.95096372450918	0.28808810427412	3.71384249898921	-0.164354838699366	-3.44310117101949	3.13695108555758	0.435025099314954	0.547919186373741	0.852736594513391	0.359939953618675	0.719579856993486
40	4.95419898654005	5.23390246543074	4.65174644670307	-0.604753897351351	1.64318296053463	-3.77078600709623	2.39751797841767	0.285463286904225	4.00007207932532	-0.359614785209996	-4.73447277648602	2.64954150490214	0.34263393310412	0.0326817736364084	0.422365737384021	0.0335601047606026	0.348470730215564
41	4.4136553557664	5.08546924484629	4.04631580187914	-0.753768668061436	1.88259955918288	-3.72501564066693	3.08485216865052	0.316258021286425	4.10640784300042	-0.376610334793982	-5.06626801391399	2.54863473856649	0.354712776004036	0.0488325386065655	0.459776110442214	0.049904366823023	0.384768493694302
42	3.91520738376286	4.29453290891543	3.79215454751768	-0.319483021724638	1.95244818185595	-3.89083810406585	4.68915399959834	0.319940905846579	5.19831177103868	-0.136264506734695	-4.36445385977427	4.00672319719272	0.43861607304588	0.575982831868145	0.864865886597217	0.429055224568072	0.76066193566745
43	4.7102483491373	4.9311333068485	4.66362108952307	0.114236783843332	1.60521321197531	-2.40617947054822	3.37414889180578	0.260682999917068	3.42145409427505	0.0689594875108834	-3.17699025739322	4.09652478439694	0.47796988345002	0.481314542289928	0.823968215654766	0.727100212434855	0.903214245086206
44	1.55977071192391	1.12786981127019	1.90208409361838	0.441664026467309	3.63011299964057	-7.51501885800535	7.74134756861394	0.517698458109844	9.08204120077934	0.104461339394933	-4.73131055594405	4.55872481564103	0.443080358639334	0.742447576883827	0.924713623373517	0.516939180233424	0.802423899644651
45	4.38131595032574	4.70161167386223	4.17989552145973	-0.41751636118037	1.85172900418236	-3.41572609454039	3.00681351871286	0.321242941098721	4.03236755539356	-0.203272214689596	-4.89199986011234	2.91238065001436	0.424986058877137	0.293318407740826	0.719836806353168	0.336472052169183	0.702018442273264
46	5.2028567600321	5.50372008145699	4.77012389544801	-0.636516127225994	1.42794242027006	-3.20623692317585	2.21874244368025	0.243585666181941	3.65210334990862	-0.397181475831596	-4.86017417338086	2.59105841375573	0.332031254913331	0.0426833184905536	0.446907415001858	0.0256958554328927	0.333734324055663
47	3.08628352942644	2.46896184652657	3.43361317754603	0.543598649207861	2.73934616156176	-5.7302625630181	5.34623296101915	0.375735328309468	7.26159361714241	0.174775790951464	-4.27760996127148	4.6609030420663	0.416852680790494	0.564464265067377	0.859924528459782	0.258031291418174	0.640007775527628
48	4.7931814984107	5.17097377944623	4.32168461666868	-0.360545021489427	1.49474225418928	-2.66773116005582	2.33843437114915	0.222451570333372	3.24865423643039	-0.247405560632771	-4.48725276808346	3.01752352241759	0.397321431353285	0.174711137860479	0.61647756575787	0.143080282400832	0.528904098526016
49	4.4629427992771	4.65113769907389	4.36461195466024	-0.184634573339554	1.85048990228189	-3.15650649124842	3.27504275905489	0.254758763594555	3.83124443166391	-0.105893994648499	-4.35957910038566	3.26053106719053	0.456473215423874	0.509440569690599	0.835729369219606	0.595218306098197	0.844912992613225
50	4.67555350009623	4.96539125117247	4.50776602493269	-0.480880600295376	1.56183685078045	-3.46000392082837	2.40161814540245	0.260733201459656	3.85042847871487	-0.277377634372914	-4.38590831524263	2.92102594244532	0.381696431823505	0.0896776617711562	0.522545414296307	0.103892854758766	0.477021546152896
