CL-148-BL	HLD-53	CL-119	CL-127-BL-2	HLD-112	HLD-85	HLD-39-2	HLD-50-2	HLD-64	HLD-111-2	CL-141-BL-R2	HLD-34	CL-128	HLD-100	HLD-22-2	HLD-104	CL-176-BL-R3	CL-151-BL-R2	HLD-25	CL-165	HLD-23	HLD-24	HLD-72-2	HLD-43	CL-147	CL-118	HLD-51	CL-134	HLD-103-2	CL-139-BL-2	CL-154-BL	HLD-77	HLD-35	HLD-87	CL-137	HLD-94	CL-142-2	HLD-31	HLD-102	HLD-99	CL-167	HLD-74	HLD-96-2	CL-173-2	CL-117	HLD-80	HLD-28	CL-152-BL	CL-146-BL	CL-130	CL-160	CL-177	CL-170	HLD-47	HLD-38	CL-171-BL	CL-166-BL	CL-136	HLD-45	CL-169-BL	CL-131	CL-175	CL-150	CL-161-2	CL-144-2	CL-116	CL-172
CL-141-BL-R2	0.667315006720692	0.685484059061156	0.741967389628227	0.798276108805612	0.656002310670883	0.495240297760165	0.599605294269858	0.79995937764208	0.685316491820479	0.600830160173942	0	0.753959104248738	0.603644285172926	0.70879296655454	0.64561175066233	0.608972928565665	0.737058153738443	0.800731028809327	0.773992217305753	0.605251194893589	0.784625774935985	0.816166695720132	0.777665574994207	0.70180276620955	0.675539237172974	0.610056861497018	0.747875859381853	0.769877005357493	0.880007629286462	0.736675708455743	0.67545301083515	0.700640632345517	0.682947077925156	0.770001901705363	0.798332522038826	0.972587717077361	0.691216773286395	0.763472145881575	0.710549256636976	0.683000217519482	0.754679112755098	0.692369213304823	0.680092248206496	0.674841769347843	0.777752723422161	0.722620398965289	0.848611987509074	0.69367841957613	0.809092462422714	0.799378651683954	0.794386798898212	0.871365086132258	0.774174415959982	0.749425957900811	0.728592685120474	0.800431100015754	0.89007141177475	0.749053470731422	0.826062856625832	0.691712525900503	0.780765169575319	0.766588159467978	0.789363940022866	0.802731412742853	0.830318320371477	0.80378977849459	0.801243067466208
HLD-34	0.892084967404745	0.846313697120189	0.986246386747564	0.818808287347008	0.839584552941713	0.89527087301726	0.761520816666747	0.945537397175865	0.557120135418632	0.804217552437804	0.753959104248738	0	0.713164919088081	0.757453304473413	0.935661751795444	0.671395064739329	0.802380248749348	0.610479746617531	0.716011645160486	0.691859618110531	0.777476700738984	0.629746428335582	0.713642750678632	0.783754228015584	0.898482755466361	0.757245129536963	0.848189171169457	0.822913508334649	0.895984327545303	0.759748384517457	0.850329275227856	0.767068085486887	0.85557961356464	0.861702565658505	0.59328402134223	1.00764675542765	0.80899098331869	0.90063772136097	0.748469999254774	0.712978493541024	0.895869328169384	0.722078750822864	0.840864950409617	0.863332037357525	0.737397343256641	0.785726705188604	0.821282632708604	0.723237684602683	0.866924406684234	0.901581629335853	0.390295719730299	0.95434539651286	0.832184839370603	0.86309321284816	0.800367138163876	0.969701959518274	0.948488071022432	0.849975944145557	0.867726297196158	0.817056576882157	0.806047796627514	0.798951662475316	0.881995766921625	0.866927551012731	0.852760902072189	0.920711844833744	0.826730073976336
CL-128	0.602779715057465	0.641867160073155	0.791981349107475	0.7708335635081	0.666691107318102	0.716538606514226	0.610314560101396	0.72956939303137	0.691041483225597	0.499659128939207	0.603644285172926	0.713164919088081	0	0.720363122125206	0.755361088397594	0.522395607626812	0.693862811256569	0.774461731159796	0.734619106879017	0.586459499649481	0.671477036868446	0.712073308264219	0.735775735098509	0.632099222461083	0.755139437120546	0.612919143495855	0.769514112976286	0.674661985004569	0.846928445764426	0.642940643125382	0.720131617141249	0.634794596511926	0.695924747749064	0.743957596226637	0.719364156283501	0.977771910308727	0.60892417864571	0.69145282849988	0.567209336979701	0.573417348297219	0.743245043304012	0.60300369051346	0.693419243045831	0.704635010035105	0.818302649089099	0.724577365812549	0.786420773452846	0.560246074696237	0.784723076356066	0.784311050623699	0.642592810850468	0.858844278517553	0.765119626861451	0.752709239575891	0.633584737478788	0.7670933672083	0.808665393199857	0.662485106682898	0.761218548189365	0.653315568081024	0.752799233180875	0.634553549973768	0.721405460406993	0.754662033136337	0.784403076104138	0.807036133526669	0.725769581561963
HLD-100	0.694444169812573	0.807125793975647	0.710786904162381	0.797309949941508	0.670988263780688	0.768952462643939	0.7385175022242	0.776787538771796	0.773270643696367	0.676103951311438	0.70879296655454	0.757453304473413	0.720363122125206	0	0.717233911314711	0.686272494328768	0.696532958194618	0.735328759792856	0.796513923726888	0.67458714882534	0.686116875463144	0.743559534911822	0.650496919094193	0.66253070928685	0.742914347490174	0.697475040571517	0.623015204769308	0.734845759132591	0.771474510828762	0.706395869012038	0.76160347027801	0.664637710753717	0.621254984942984	0.657614126433216	0.790319932510559	0.827224387283041	0.704463736490567	0.681501939153758	0.688632171858187	0.628941035607474	0.697966450780195	0.670540586168779	0.709804847295811	0.671995958896525	0.799085964506239	0.643362824358884	0.658039401779343	0.737247383174405	0.817261840451989	0.688332968009642	0.798385222182769	0.819651684821015	0.831369792185117	0.800629485978092	0.727239434953834	0.855368348148285	0.873096053226713	0.765405101899384	0.827266061202714	0.802645506791516	0.754377109123412	0.734031098267558	0.779946354893922	0.846894468883393	0.771125378193183	0.781445762949123	0.820544169951454
HLD-22-2	0.6898777128901	0.744542666317849	0.606834721350445	0.795792558563932	0.657843160831734	0.506139285563632	0.669843755458175	0.678657370033854	0.795534160644363	0.62924600904919	0.64561175066233	0.935661751795444	0.755361088397594	0.717233911314711	0	0.7416447480363	0.746557201404517	0.875822211172888	0.787473509606665	0.680962321237995	0.712166677904062	0.865589436276856	0.76635032728439	0.76984649091444	0.654928656260712	0.637154611229419	0.735647967816096	0.754990219904178	0.784418569930408	0.790560280858409	0.607771527542212	0.718817764559852	0.68610466503626	0.686730220273896	0.855560273724796	0.858345645460337	0.746922654361156	0.704237075868177	0.752116520648307	0.739606194770322	0.658032209916464	0.783310984987192	0.722362921773112	0.64585661053692	0.826649294159274	0.73683468177463	0.712512633935148	0.771231583382284	0.840357289423657	0.739643649607337	0.902833801376029	0.69568817821261	0.832184463805185	0.761736902952381	0.763578146772761	0.774966053428955	0.739600574776162	0.648772431001748	0.842848079287024	0.753297844141152	0.740912662347776	0.872193883612267	0.639595182738167	0.811994778738834	0.781778801405275	0.687459097592597	0.90124232255589
HLD-104	0.645920316569061	0.720061429500254	0.825855376236226	0.703872661449112	0.667260893242604	0.707517804336273	0.632087973607091	0.818012503815518	0.656441660505131	0.634690146280757	0.608972928565665	0.671395064739329	0.522395607626812	0.686272494328768	0.7416447480363	0	0.634099507802956	0.661407660702396	0.760649803150927	0.53539822754608	0.67667848691192	0.685158744949468	0.666552214581765	0.574585728930161	0.761628929254613	0.452940762498537	0.592666897266446	0.689897899121316	0.826663629062608	0.662514543350883	0.759392383806699	0.553727401297156	0.677050701591597	0.694013195929624	0.662287429971692	0.977362051180473	0.665466698034022	0.697863715929129	0.606946574074079	0.629354512847781	0.722948077362551	0.587265626148774	0.592595037040323	0.757164489450318	0.743201260624228	0.695101594801185	0.773213857003118	0.624599905770011	0.771953822029434	0.765417346345179	0.662980023351768	0.837005681183115	0.776425665036532	0.665693918478572	0.592480580578286	0.798975628062603	0.823768786980443	0.682963673161057	0.718660226731733	0.652786789359127	0.678710589560584	0.62789907084159	0.719878071635402	0.718956681390806	0.724462896160259	0.812035837990424	0.679600959392012
CL-176-BL-R3	0.762721582032032	0.787675867609203	0.757403505142692	0.681739917494046	0.637918416922648	0.722871783416374	0.727612166596846	0.72412771513653	0.732303395363239	0.645670940388681	0.737058153738443	0.802380248749348	0.693862811256569	0.696532958194618	0.746557201404517	0.634099507802956	0	0.763717794847856	0.797239551024089	0.654020486795363	0.643725822457551	0.709716658654836	0.714379769163808	0.653517037347948	0.675202658563554	0.655359699038472	0.639666851320821	0.766636799384713	0.828626004167872	0.716572578703489	0.678786632612191	0.646377883810674	0.666915431298727	0.728744486195593	0.763779219763566	0.870068241993844	0.703270301822528	0.508320327030839	0.661294345816109	0.719767140538894	0.664115024089783	0.670512678609791	0.647520748996082	0.68267189959273	0.657644441584262	0.666774315935039	0.709395672317529	0.680499619750122	0.640126985492038	0.704088133099774	0.718508826126063	0.721606255317795	0.771263029501618	0.724391565903005	0.730533685610675	0.750876554961533	0.729988240409348	0.696651597668541	0.814410965590629	0.762125922850949	0.720726203368658	0.714267036680956	0.703471911169036	0.771911767655701	0.736259289834814	0.743956405059486	0.825033858376839
CL-151-BL-R2	0.866170117125481	0.914147777387988	0.958343565005094	0.761820764440003	0.819796056497266	0.865594612540889	0.78868337725336	0.92578107218283	0.676250351793708	0.842236349550845	0.800731028809327	0.610479746617531	0.774461731159796	0.735328759792856	0.875822211172888	0.661407660702396	0.763717794847856	0	0.711213604869807	0.71501314764414	0.810260601411876	0.620081748574046	0.658615035327305	0.679977583096142	0.895456883411704	0.757486520205143	0.721192982486918	0.792122069706855	0.893799180592334	0.677893923839073	0.847329142959891	0.797270457697737	0.808030375034498	0.763011283966804	0.595320937006782	1.00997278374768	0.738147172567035	0.861592777860407	0.774833625050842	0.756157534258667	0.838398722370996	0.733570143638749	0.775721285377615	0.8151454372348	0.696756665419797	0.716384015548756	0.808639713580608	0.782430490395347	0.786926636421708	0.910833257814415	0.635324699837891	0.962154062503402	0.905706449254785	0.822151426084749	0.697198171610342	0.935538957863936	0.913574262377167	0.843836239056033	0.782821385637195	0.73692831819005	0.741977051769027	0.739697531558206	0.835985559406269	0.878137227804889	0.774620097643956	0.770580434087262	0.672699886290323
HLD-25	0.806285539556319	0.764879443461482	0.877928759703631	0.764844744728544	0.754972977629697	0.725153958585958	0.802700159281779	0.753594876827922	0.719863424174822	0.744868797675672	0.773992217305753	0.716011645160486	0.734619106879017	0.796513923726888	0.787473509606665	0.760649803150927	0.797239551024089	0.711213604869807	0	0.77693194879136	0.746000240597758	0.712722169012184	0.714567754972186	0.847535429817563	0.792059288838761	0.662061228352712	0.824106878262646	0.755429689029815	0.776515511824951	0.773011364580893	0.784579132577023	0.82535908272233	0.774373093650984	0.799700493903188	0.463568058021417	0.897081322621092	0.745404537586578	0.79419522151908	0.79544595892242	0.784834732934462	0.80570026613967	0.705725936990523	0.787938223481505	0.817181334988369	0.74699920373446	0.720624391266088	0.769029839935384	0.750595034560539	0.798159981979494	0.859748058319493	0.703507334420043	0.852616167244561	0.716943839164726	0.759622004716497	0.762148371524415	0.817082011713802	0.820890493682438	0.686858657285145	0.750199342281713	0.816726919226469	0.722424784119753	0.797076159770691	0.798512323833731	0.796771751088372	0.708275071580283	0.757644769852611	0.774086900379128
CL-165	0.677401332363208	0.611062803232368	0.761289357154437	0.70309815755962	0.613901926785061	0.666931135146405	0.63839322942316	0.802535455832808	0.651537092453062	0.576857943260438	0.605251194893589	0.691859618110531	0.586459499649481	0.67458714882534	0.680962321237995	0.53539822754608	0.654020486795363	0.71501314764414	0.77693194879136	0	0.692040877528916	0.694617817819818	0.645221444964297	0.59606160498294	0.609607537283723	0.589676751171055	0.652123504394057	0.71957061688033	0.829289066817677	0.662520850047329	0.620480259951288	0.591212406559365	0.643219817869276	0.676476649662629	0.786636597084363	0.965035898722832	0.598856342024148	0.673924978511544	0.615600282513314	0.605784035607236	0.616384667613425	0.639756859560325	0.597967363722698	0.652846648282108	0.782965555903353	0.70391430260355	0.792215887064018	0.648461868283031	0.759596574744587	0.700006583069233	0.730143465415812	0.820444925018082	0.747307344683601	0.630370148519841	0.527825624031874	0.761223116544239	0.785785992191666	0.669399681164266	0.787362497903101	0.56440359004024	0.681848236257859	0.654599959170801	0.671532189515155	0.810475520558891	0.789104128528258	0.731211542402592	0.706289115881474
