CL-148-BL	HLD-53	CL-119	CL-127-BL-2	HLD-112	HLD-85	HLD-39-2	HLD-50-2	HLD-64	HLD-111-2	CL-141-BL-R2	HLD-34	CL-128	HLD-100	HLD-22-2	HLD-104	CL-176-BL-R3	CL-151-BL-R2	HLD-25	CL-165	HLD-23	HLD-24	HLD-72-2	HLD-43	CL-147	CL-118	HLD-51	CL-134	HLD-103-2	CL-139-BL-2	CL-154-BL	HLD-77	HLD-35	HLD-87	CL-137	HLD-94	CL-142-2	HLD-31	HLD-102	HLD-99	CL-167	HLD-74	HLD-96-2	CL-173-2	CL-117	HLD-80	HLD-28	CL-152-BL	CL-146-BL	CL-130	CL-160	CL-177	CL-170	HLD-47	HLD-38	CL-171-BL	CL-166-BL	CL-136	HLD-45	CL-169-BL	CL-131	CL-175	CL-150	CL-161-2	CL-144-2	CL-116	CL-172
HLD-23	-0.285827942293782	-0.2886650103912	-0.340534764888692	-0.345813381428787	-0.328967590719634	-0.348020573052376	-0.323252276285665	-0.269263837369112	-0.35903511644336	-0.3319490469213	-0.332221714785462	-0.392812046694357	-0.303851608138128	-0.315573614175807	-0.36100531306453	-0.290049780199404	-0.360125401191151	-0.387074042078208	-0.365862123392878	-0.317598143323081	0	-0.427681217482583	-0.324877132801975	-0.320669530104861	-0.353218753209167	-0.280486905063253	-0.304386906311404	-0.298746701118165	-0.390472838531533	-0.351487928629771	-0.318910003028429	-0.30646436101597	-0.361015752777627	-0.35631898436112	-0.377895751418263	-0.405628696118663	-0.322760628010035	-0.333735176509873	-0.28830239587213	-0.223295799122816	-0.424247740314574	-0.320479246658326	-0.339914556148413	-0.373707270551422	-0.391090465631941	-0.328241041379008	-0.271539429396797	-0.290767220060635	-0.405049074293032	-0.362329439649655	-0.341731242028862	-0.289887158782534	-0.291912923738414	-0.333683473504923	-0.288402869677492	-0.320890615147044	-0.298105292477622	-0.288511210059204	-0.283115732342086	-0.293250700891429	-0.301852169909046	-0.24779375594204	-0.31896367040078	-0.303219546902476	-0.278259441012439	-0.327016858770494	-0.302201272831775
HLD-24	-0.36513579416827	-0.395459083884793	-0.392575787734658	-0.31659650257773	-0.365469609898881	-0.401481302657213	-0.373477629544739	-0.350596753877924	-0.366242095243208	-0.373305674939455	-0.362257330968667	-0.321730055753138	-0.341303323361191	-0.406686332024458	-0.405887687372427	-0.344624736585043	-0.383188327451831	-0.271159726155166	-0.297723215239487	-0.372237751032738	-0.427681217482583	0	-0.297634768958039	-0.361373812488948	-0.424735932938385	-0.364603537512625	-0.378011637400165	-0.344105471666943	-0.459128553387712	-0.375459712619722	-0.44848970840633	-0.346141368193144	-0.432950138907167	-0.426778382113684	-0.235832794524709	-0.479396090869456	-0.351994353328082	-0.356566434926249	-0.338289294720557	-0.338089329255704	-0.486149261756986	-0.384616877453421	-0.351554159706489	-0.418548105260981	-0.359376010179381	-0.394955540957996	-0.332254749281392	-0.350410878946078	-0.421271677225225	-0.396552398575191	-0.305136977862925	-0.415503699496059	-0.373003623931855	-0.363113403496392	-0.341649911619607	-0.384955523839662	-0.397693570172632	-0.337479072047163	-0.344221831102599	-0.343442359503927	-0.349571191253281	-0.340996627760965	-0.368333997144873	-0.350340476088049	-0.378891760683439	-0.359053140967825	-0.335918222964987
HLD-72-2	-0.275665054335165	-0.273898915654861	-0.312262120089776	-0.257527965094413	-0.292652183817656	-0.334126305210804	-0.269443307679277	-0.28019324249979	-0.312635214324471	-0.300674912162505	-0.286885054834268	-0.328609746703723	-0.282309801650376	-0.351133098746084	-0.330272439492963	-0.242731234284268	-0.361900419610592	-0.30557457170732	-0.280923332834808	-0.266950860399775	-0.324877132801975	-0.297634768958039	0	-0.324820230885871	-0.318910866342332	-0.263444805472243	-0.292832110432905	-0.222677341307703	-0.362363771769548	-0.265390738682141	-0.297273303745333	-0.253329733531525	-0.357714433241559	-0.305918632234226	-0.267904900264123	-0.418611115162537	-0.259443572593407	-0.328389069398958	-0.250923362727169	-0.251503145480562	-0.421626057800466	-0.315153797964413	-0.259022794182312	-0.353553722441862	-0.330523677016552	-0.323234270528903	-0.265675827229613	-0.225039846599707	-0.3652402381795	-0.299080711389772	-0.25798196893178	-0.28451694234756	-0.243198049952319	-0.255798891625111	-0.214516002988671	-0.283716137075049	-0.325374085147908	-0.2326403152903	-0.214861588988131	-0.207252374952175	-0.232418591467447	-0.207936205926005	-0.239731272734588	-0.246134243475675	-0.207837670986505	-0.250193186231186	-0.193220903068071
HLD-43	-0.182503693395532	-0.273126833094792	-0.231051481417228	-0.250083285210144	-0.211939189101608	-0.248032671351501	-0.256437048295443	-0.255698303878748	-0.258954387302798	-0.200764262949853	-0.214199151042119	-0.371940989430921	-0.230758092709598	-0.249452251751602	-0.240548071218769	-0.20452536501907	-0.248359212131249	-0.296550379522412	-0.290155037994109	-0.188219095216705	-0.320669530104861	-0.361373812488948	-0.324820230885871	0	-0.277105680340403	-0.154558435594316	-0.180267096291349	-0.230626669953673	-0.386603478183541	-0.342469711155218	-0.300087439519196	-0.23847637491778	-0.264747830861218	-0.282692315310681	-0.32548517797937	-0.330105827699118	-0.243452779694148	-0.219652604789144	-0.212060943309603	-0.244788078937839	-0.360162909370451	-0.219224941600993	-0.241157995532844	-0.280476222174515	-0.286372104582161	-0.212947745535754	-0.261900320080554	-0.284607802972052	-0.34491477589052	-0.29298484390731	-0.313458533114641	-0.281274947769896	-0.214871097580777	-0.229421486089957	-0.184274524472503	-0.208453941174656	-0.310457275204955	-0.219891677819725	-0.197275209486265	-0.201385777499648	-0.164766351048875	-0.211830493611549	-0.20751140469311	-0.22114842081514	-0.269144362914617	-0.194019536185534	-0.231236360398428
CL-147	-0.233019186472456	-0.256022700003708	-0.192270518147668	-0.292640396904303	-0.214485683773449	-0.2335173791344	-0.178899797769117	-0.243977773928516	-0.238336501271169	-0.210574532916899	-0.18389368020063	-0.471010951956877	-0.289371920667489	-0.261837851022103	-0.222013648397611	-0.307925905800393	-0.233905118338122	-0.391711302141258	-0.282481709729012	-0.199899917369037	-0.353218753209167	-0.424735932938385	-0.318910866342332	-0.277105680340403	0	-0.250726889399508	-0.275567390302065	-0.26285795089067	-0.349969975277946	-0.301985902096211	-0.114184274705893	-0.253746107975914	-0.257845437328395	-0.299310848255214	-0.358215259319048	-0.326915002085805	-0.237628926082255	-0.197157099070191	-0.244674103690925	-0.288968425169593	-0.316118285937898	-0.252828968485548	-0.228609076668203	-0.203895812669716	-0.309977987598858	-0.266744614934707	-0.296412120233674	-0.310565185817418	-0.296650405512244	-0.262056496529455	-0.399678020449759	-0.256152307648418	-0.215295254732282	-0.23802081860901	-0.230646887182144	-0.199038176256282	-0.296651032732037	-0.212412217113331	-0.235115445986074	-0.218615417370372	-0.216476510818408	-0.250017088807183	-0.200062494425546	-0.231177149967594	-0.292985469560543	-0.175012731132809	-0.272261122355471
CL-118	-0.130850816405421	-0.216491062979659	-0.207435441204766	-0.218650055238811	-0.178185204327198	-0.238212452155582	-0.213668667589057	-0.217944297109658	-0.243507203408205	-0.171284862859801	-0.19528658505827	-0.352624662603512	-0.202997616341887	-0.255392737556137	-0.247137787587585	-0.125941741807235	-0.245532549164985	-0.29918493000723	-0.266129225246217	-0.155215881156078	-0.280486905063253	-0.364603537512625	-0.263444805472243	-0.154558435594316	-0.250726889399508	0	-0.16236585251356	-0.175739235613988	-0.36933784643463	-0.297816423647195	-0.25161257537147	-0.175458433555123	-0.252991645283086	-0.270962054998018	-0.297774448362076	-0.33470087750181	-0.208041456724538	-0.203319938080077	-0.187024005867428	-0.211992087330595	-0.363549510426419	-0.207526021563898	-0.202904543679158	-0.286003564684031	-0.281076316713777	-0.222331170097203	-0.247287894718721	-0.238323074142007	-0.348474100112548	-0.260635782816436	-0.279334200644878	-0.239903298883856	-0.145507412815017	-0.173673308263856	-0.117291886287125	-0.157875007579024	-0.282024122566972	-0.150350066043556	-0.131870839987198	-0.133194806766949	-0.114312907723721	-0.149347176106659	-0.158007630947168	-0.156033198520699	-0.194954965168466	-0.168741511297458	-0.174462667242682
HLD-51	-0.202073111104745	-0.285909655873877	-0.255853502313805	-0.262257527411941	-0.234460018553262	-0.282928938203169	-0.265784148374379	-0.286415759246642	-0.268276586064195	-0.241441640290026	-0.232341531192067	-0.382509675554477	-0.292498308102763	-0.2535063188954	-0.274561050851765	-0.196740380530003	-0.284649086868609	-0.305375655933963	-0.300152991157299	-0.196821684403424	-0.304386906311404	-0.378011637400165	-0.292832110432905	-0.180267096291349	-0.275567390302065	-0.16236585251356	0	-0.253219001029225	-0.384261213050826	-0.347288190170373	-0.282137629500643	-0.244223233722781	-0.312441732491454	-0.302618075917788	-0.313262184105745	-0.35236168893993	-0.257504120050016	-0.255722480156512	-0.254500978041467	-0.266779337092227	-0.38866261133929	-0.256901309175	-0.242495261244435	-0.319561197864091	-0.293657018601847	-0.214344100723568	-0.26844732268818	-0.311192266910599	-0.363576847493729	-0.299324012447583	-0.332208135220643	-0.302723057781151	-0.221195154200881	-0.217895451278366	-0.218457688175409	-0.245471090961446	-0.346020886156102	-0.248896624501429	-0.212737993107948	-0.218569086527697	-0.191985129601891	-0.232493261737687	-0.242232702960588	-0.255832923076166	-0.275842046298419	-0.225767461615055	-0.24663744908502
CL-134	-0.193415389609304	-0.207119033766607	-0.238643717099454	-0.240146342936765	-0.192492500757713	-0.267195886754516	-0.205532671519418	-0.197517448192428	-0.24661564801245	-0.217209009060093	-0.232993661041476	-0.356406948601077	-0.183022185722341	-0.301772848739734	-0.270709262786347	-0.209548566386154	-0.285044301603109	-0.325033435079625	-0.297612232876194	-0.210186879976268	-0.298746701118165	-0.344105471666943	-0.222677341307703	-0.230626669953673	-0.26285795089067	-0.175739235613988	-0.253219001029225	0	-0.318646028463181	-0.246308544949334	-0.258887868234622	-0.162099707996875	-0.262163453694051	-0.279802792217	-0.300368829528667	-0.345123099065966	-0.215526371530513	-0.238383302245709	-0.127297360356841	-0.199752307175473	-0.387868352172245	-0.256234691967058	-0.2217319478096	-0.283675398875832	-0.30426607649703	-0.27468217834039	-0.222759675579529	-0.230741313137826	-0.344347542605433	-0.28206986100725	-0.275324739978751	-0.197135955532959	-0.174537356568114	-0.189192386735377	-0.149544988165603	-0.199057330498117	-0.249610697582753	-0.168114719292869	-0.154053583944396	-0.155633901299084	-0.173712733917031	-0.149112517933916	-0.17979669119012	-0.169694809308077	-0.179547803668592	-0.211914898509915	-0.168422367179066
HLD-103-2	-0.369378059990556	-0.34936990915309	-0.361841010035211	-0.413350669068893	-0.363036035303785	-0.397744765511234	-0.328066631299503	-0.330596048433056	-0.369338710840682	-0.377706052787809	-0.365196818156276	-0.464897046469063	-0.378561312406402	-0.410824008088877	-0.376311325943639	-0.397570130571076	-0.402141823790173	-0.446393140387962	-0.357803021824163	-0.378774676125778	-0.390472838531533	-0.459128553387712	-0.362363771769548	-0.386603478183541	-0.349969975277946	-0.36933784643463	-0.384261213050826	-0.318646028463181	0	-0.345865148483989	-0.357404485452409	-0.354959886827351	-0.368294453512595	-0.35617151554985	-0.432749265739073	-0.394139311007714	-0.330180209785554	-0.373364559454808	-0.327984916104462	-0.338017190049742	-0.460721276390439	-0.346895503925588	-0.390196233083066	-0.379505168358286	-0.347193402369821	-0.377391002877877	-0.318591962802376	-0.325423945273531	-0.434642302344528	-0.397079344930626	-0.421267429398427	-0.304828782698172	-0.354500421948749	-0.339304507667151	-0.356388062865318	-0.375470743068144	-0.350891644997711	-0.34218841712718	-0.322208032444854	-0.335011589451392	-0.364992216232777	-0.33633237136888	-0.349594848686821	-0.351197105222839	-0.346858537331566	-0.366593565672299	-0.326013324819032
CL-139-BL-2	-0.295985107992576	-0.277353863123883	-0.296053107465633	-0.272974991416679	-0.286197709157572	-0.337222724813494	-0.226798752635173	-0.272754448490777	-0.329022143140046	-0.328318267804062	-0.29148271158682	-0.403323703953511	-0.292272438386534	-0.352075477633374	-0.340182317212755	-0.298403882209533	-0.357536893965116	-0.371929704258869	-0.373723654315057	-0.308948351468737	-0.351487928629771	-0.375459712619722	-0.265390738682141	-0.342469711155218	-0.301985902096211	-0.297816423647195	-0.347288190170373	-0.246308544949334	-0.345865148483989	0	-0.283763757680879	-0.26747670029658	-0.331960848486981	-0.281300375296614	-0.352189504059192	-0.412503823428294	-0.29646798462345	-0.339528337045894	-0.261184320228046	-0.258079333452291	-0.420146169282499	-0.302888307989159	-0.305555061847538	-0.347498722704627	-0.354305874049303	-0.381576460658742	-0.268202420591085	-0.226175747601149	-0.362166487319596	-0.317166156189381	-0.329402532695582	-0.27538303419827	-0.272715928000868	-0.303342438797967	-0.261272611551797	-0.294709966490781	-0.319578990002778	-0.259727266529168	-0.254290659749591	-0.239872808407474	-0.276094914302324	-0.24203326821129	-0.256609351843649	-0.267871716560224	-0.234312983995228	-0.290039077360895	-0.213037614413934
CL-154-BL	-0.238194228627157	-0.208873915589102	-0.218108285530846	-0.288913851826821	-0.239211355877969	-0.228528851604595	-0.16019692194472	-0.230359507464081	-0.231715398601988	-0.215048938297636	-0.189181426383715	-0.452010248274142	-0.294321166995375	-0.280707357056909	-0.231072628998853	-0.300731570300942	-0.271028560852168	-0.393824004685652	-0.283442381361258	-0.221041349072799	-0.318910003028429	-0.44848970840633	-0.297273303745333	-0.300087439519196	-0.114184274705893	-0.25161257537147	-0.282137629500643	-0.258887868234622	-0.357404485452409	-0.283763757680879	0	-0.272263455486242	-0.277031298269601	-0.295610813571236	-0.349239975191331	-0.332295836356342	-0.257129325896688	-0.233714597580988	-0.237175204866477	-0.290416418389027	-0.316761073305874	-0.245091287110342	-0.245068170069373	-0.244957326531194	-0.326757509839836	-0.290417107544924	-0.317938461053905	-0.305148142743176	-0.297963506260076	-0.28553902803356	-0.384210203561039	-0.252488000591949	-0.224877396884754	-0.231616391898072	-0.23430399734974	-0.218516543642499	-0.283974164280293	-0.221056241057623	-0.234387064865208	-0.214688869711164	-0.221094327396773	-0.253410547978572	-0.213027078674251	-0.24022458459904	-0.270289735728776	-0.189350011853891	-0.257211482285286
HLD-77	-0.202446739595249	-0.20676743737313	-0.218684310219334	-0.225315467379161	-0.0960708425909942	-0.273750988711762	-0.209248058207758	-0.223498861957951	-0.285723245570092	-0.205160008722948	-0.225204462363017	-0.387204204653765	-0.202068926701229	-0.29632712811279	-0.288779902760179	-0.203211282105411	-0.229299013541524	-0.346846088880193	-0.325507519378833	-0.189066239765956	-0.30646436101597	-0.346141368193144	-0.253329733531525	-0.23847637491778	-0.253746107975914	-0.175458433555123	-0.244223233722781	-0.162099707996875	-0.354959886827351	-0.26747670029658	-0.272263455486242	0	-0.239636658639886	-0.290705832597851	-0.342095362256626	-0.344857500129386	-0.2313365565294	-0.203637669042795	-0.185836093786852	-0.239393046659349	-0.377207212286956	-0.263162809935813	-0.191176206028483	-0.263757615233982	-0.289637929979063	-0.273315310631667	-0.234921128959603	-0.269972332630327	-0.347774837404251	-0.274516925549551	-0.3191291001484	-0.219942590381178	-0.176464715307375	-0.218306402223364	-0.152969974274936	-0.179958426159805	-0.27240654027933	-0.161669663939096	-0.175178353303791	-0.164582017067647	-0.179327261858947	-0.1809083700752	-0.177987362911714	-0.148609622149001	-0.221721236178112	-0.190507736579249	-0.203256357567591
HLD-35	-0.245867299390511	-0.258417502661394	-0.166610019457153	-0.286914280919056	-0.209602346621732	-0.279219275153764	-0.276260677942096	-0.287165510706198	-0.30256476292383	-0.236863002977181	-0.239447629054466	-0.447907014750519	-0.259666368605366	-0.251266344059274	-0.297250672555493	-0.305317647145426	-0.206196018417324	-0.398086219340293	-0.340639692034218	-0.251212673043492	-0.361015752777627	-0.432950138907167	-0.357714433241559	-0.264747830861218	-0.257845437328395	-0.252991645283086	-0.312441732491454	-0.262163453694051	-0.368294453512595	-0.331960848486981	-0.277031298269601	-0.239636658639886	0	-0.295535080068437	-0.403230365966527	-0.342281375890497	-0.282761595587316	-0.238298348557821	-0.234958063938423	-0.309562264910108	-0.301108995358441	-0.267672263257841	-0.274766869441329	-0.187328776644125	-0.291695115074784	-0.300877078695722	-0.296636990302444	-0.325497286396896	-0.29958246361535	-0.302667118025535	-0.378994390670856	-0.253640874234559	-0.218125169889537	-0.259131594343088	-0.244197515620618	-0.179023844690775	-0.275014011463582	-0.2294222803912	-0.253524771306193	-0.250662221612945	-0.246450664682534	-0.265214043306676	-0.232014391000196	-0.202655640823401	-0.283915075329895	-0.237500186430938	-0.280885395702373
HLD-87	-0.273521702594648	-0.303966940547128	-0.278789387872872	-0.285578952318022	-0.301322805270483	-0.280647034217526	-0.242036532770113	-0.309781798546741	-0.331836086405904	-0.290902608738444	-0.271178777166207	-0.450745853897543	-0.296148004420795	-0.328173487006001	-0.250930075498803	-0.255418384894488	-0.329288691941406	-0.340057588398565	-0.35063984377445	-0.265465224913652	-0.35631898436112	-0.426778382113684	-0.305918632234226	-0.282692315310681	-0.299310848255214	-0.270962054998018	-0.302618075917788	-0.279802792217	-0.35617151554985	-0.281300375296614	-0.295610813571236	-0.290705832597851	-0.295535080068437	0	-0.359003379672181	-0.411256687252884	-0.264368039438005	-0.31205032980051	-0.292628680069327	-0.322592747517746	-0.386703717051811	-0.261974018209103	-0.305925671368814	-0.33262103216074	-0.346012058437916	-0.335602091235165	-0.331110895675207	-0.273490513517636	-0.377211486629634	-0.236959022281147	-0.392116670894344	-0.311449915058281	-0.268265237683654	-0.292171592996357	-0.243595846473651	-0.272392800406339	-0.324328572350112	-0.269586186374887	-0.241107563762048	-0.226099286465441	-0.251156512572318	-0.269423468450889	-0.24096443002238	-0.270159617801177	-0.265799142491427	-0.264567639697237	-0.197056307391566
CL-137	-0.309675717221645	-0.369153554026006	-0.350572769157155	-0.281585396465116	-0.353457136018878	-0.36936839467699	-0.316169834891655	-0.356251761543514	-0.296231015524416	-0.353795714039491	-0.316928723550195	-0.27573639216289	-0.341497150995193	-0.356933452486083	-0.362039533124377	-0.29225845621859	-0.383675575787667	-0.216843574606879	-0.242967415144178	-0.312202627187843	-0.377895751418263	-0.235832794524709	-0.267904900264123	-0.32548517797937	-0.358215259319048	-0.297774448362076	-0.313262184105745	-0.300368829528667	-0.432749265739073	-0.352189504059192	-0.349239975191331	-0.342095362256626	-0.403230365966527	-0.359003379672181	0	-0.438494638684832	-0.336432246959682	-0.363865570479686	-0.309239438597815	-0.332629747206639	-0.428065397827549	-0.324170195576606	-0.321904730083756	-0.379273648923077	-0.318354895209856	-0.326709808050587	-0.34504139900846	-0.30984772112601	-0.393174977757139	-0.345029062189651	-0.251142402983049	-0.355286108645735	-0.291858160764522	-0.318302831381062	-0.281418214570809	-0.336127077939493	-0.386894257476687	-0.300831261073145	-0.268513983010039	-0.272759331926101	-0.269877994054386	-0.277240900306905	-0.295082970246444	-0.30497690667316	-0.283059553551677	-0.293068788048547	-0.261517722998237
HLD-94	-0.320468589106317	-0.331970813904611	-0.30328361949819	-0.394450335300439	-0.327049227021375	-0.354804338754162	-0.352289992499519	-0.32933855128777	-0.335388704138801	-0.317068508988353	-0.304493711612558	-0.468090584044195	-0.374990863090206	-0.351996590935954	-0.363710616385967	-0.39941561863483	-0.309638374324792	-0.439026949594418	-0.353689868409354	-0.329674188728098	-0.405628696118663	-0.479396090869456	-0.418611115162537	-0.330105827699118	-0.326915002085805	-0.33470087750181	-0.35236168893993	-0.345123099065966	-0.394139311007714	-0.412503823428294	-0.332295836356342	-0.344857500129386	-0.342281375890497	-0.411256687252884	-0.438494638684832	0	-0.320242733753686	-0.271782006551566	-0.325760415248099	-0.378770223444266	-0.412633833986069	-0.322296993219093	-0.350683922614439	-0.331880992149849	-0.370694765593128	-0.307584919561841	-0.395905213561142	-0.403303257673267	-0.395445054419957	-0.379461265293723	-0.42248127348757	-0.344809342064964	-0.323290187985847	-0.312998374460673	-0.336160288334486	-0.314677461138009	-0.377137228912922	-0.329962804971718	-0.328575095504553	-0.34059779503609	-0.319497049601584	-0.352964524578714	-0.329437090767745	-0.336109442102077	-0.388331866984768	-0.315246077853763	-0.369356538295041
CL-142-2	-0.194624154150782	-0.247732991682551	-0.238380694339566	-0.264228659502475	-0.227090770757684	-0.247901033988022	-0.226498559414023	-0.199034439078606	-0.299557368248708	-0.204070683473847	-0.189012037091894	-0.420973669220751	-0.224371001334842	-0.26067372520119	-0.240307374019496	-0.253770993672406	-0.271277800801481	-0.358997971523682	-0.264048115361225	-0.201773495226071	-0.322760628010035	-0.351994353328082	-0.259443572593407	-0.243452779694148	-0.237628926082255	-0.208041456724538	-0.257504120050016	-0.215526371530513	-0.330180209785554	-0.29646798462345	-0.257129325896688	-0.2313365565294	-0.282761595587316	-0.264368039438005	-0.336432246959682	-0.320242733753686	0	-0.221073440893955	-0.204427377158566	-0.251258991831383	-0.359311523019924	-0.239590842122541	-0.205674128133651	-0.282241223972891	-0.314786628314031	-0.266957065462307	-0.272673747914901	-0.234732290042285	-0.346811517063581	-0.220146978827478	-0.347705356472463	-0.242286472123111	-0.187075135690316	-0.243408429877616	-0.165657966057145	-0.193071122796154	-0.245587463252346	-0.168853528968805	-0.180366471722653	-0.160195462719915	-0.178940649085781	-0.18840488636496	-0.166378240694207	-0.205616030239737	-0.221407017319932	-0.184713688507031	-0.19717266090777
HLD-31	-0.178772791923807	-0.223135965615786	-0.179708782977771	-0.264111017759268	-0.183539480738647	-0.248997422440792	-0.220336396025272	-0.207135037195111	-0.259208656771372	-0.123894910397417	-0.175949895296167	-0.441944304051657	-0.216610588798468	-0.248791722718851	-0.250691225637646	-0.273818308419678	-0.119660755531725	-0.383121809098847	-0.265532063642059	-0.195442803740059	-0.333735176509873	-0.356566434926249	-0.328389069398958	-0.219652604789144	-0.197157099070191	-0.203319938080077	-0.255722480156512	-0.238383302245709	-0.373364559454808	-0.339528337045894	-0.233714597580988	-0.203637669042795	-0.238298348557821	-0.31205032980051	-0.363865570479686	-0.271782006551566	-0.221073440893955	0	-0.207321473908917	-0.266031915054926	-0.34867620120953	-0.217732975371789	-0.219195000973307	-0.23646823859321	-0.2886821285714	-0.222187794585914	-0.277262039633453	-0.294746069185841	-0.31228688480661	-0.231780500831772	-0.365923699764037	-0.262650395723028	-0.205603919188887	-0.221203885935914	-0.202094803008378	-0.169707822149451	-0.276608121165922	-0.186007393929564	-0.211087114992979	-0.216863009910017	-0.191787597640263	-0.231951572442214	-0.180439859021184	-0.199095451870906	-0.28343155717327	-0.168561129780626	-0.256144418763835
HLD-102	-0.191209686800133	-0.198131867722786	-0.20669942720956	-0.22069129158213	-0.177333976374527	-0.240749117921194	-0.218824719900711	-0.169912664197623	-0.247750327315818	-0.202135709378915	-0.203042928268049	-0.364982144521256	-0.189165826731417	-0.247261965020601	-0.23968420093857	-0.24629668606131	-0.242087194707699	-0.348695801505853	-0.260008461528657	-0.208992041659792	-0.28830239587213	-0.338289294720557	-0.250923362727169	-0.212060943309603	-0.244674103690925	-0.187024005867428	-0.254500978041467	-0.127297360356841	-0.327984916104462	-0.261184320228046	-0.237175204866477	-0.185836093786852	-0.234958063938423	-0.292628680069327	-0.309239438597815	-0.325760415248099	-0.204427377158566	-0.207321473908917	0	-0.20908413582396	-0.340765124993255	-0.234897876667656	-0.197892014513702	-0.24558209283277	-0.294047297190152	-0.249240054067339	-0.233479112527174	-0.230678087430008	-0.288225179798937	-0.250261091953135	-0.281355105419836	-0.177915471075409	-0.155842501660697	-0.194535116602361	-0.17177449637848	-0.181138870495196	-0.207238708441757	-0.144889325702408	-0.151573955707052	-0.167143626856744	-0.170649839991351	-0.159886644780907	-0.17081604465372	-0.150946527865533	-0.208440317099995	-0.184611414771993	-0.193758268473665
HLD-99	-0.215962003429189	-0.242075351754263	-0.286350655321741	-0.278396405305234	-0.253559548660246	-0.314838587692575	-0.236315298112876	-0.219781421144236	-0.296845407198109	-0.256596346623578	-0.282021321763002	-0.351062976034961	-0.208543200907146	-0.279948070061251	-0.304998485176263	-0.241523680592657	-0.310405980198116	-0.340637726747448	-0.336906660499102	-0.27312712291268	-0.223295799122816	-0.338089329255704	-0.251503145480562	-0.244788078937839	-0.288968425169593	-0.211992087330595	-0.266779337092227	-0.199752307175473	-0.338017190049742	-0.258079333452291	-0.290416418389027	-0.239393046659349	-0.309562264910108	-0.322592747517746	-0.332629747206639	-0.378770223444266	-0.251258991831383	-0.266031915054926	-0.20908413582396	0	-0.399205314537154	-0.277213938165292	-0.295988862756276	-0.327603888642011	-0.351797982239389	-0.290612209365419	-0.138828388113907	-0.223141770127318	-0.350112576815918	-0.325271849685875	-0.27802404214562	-0.231929184110137	-0.243062668879051	-0.259772996502205	-0.222675329925728	-0.269165962367129	-0.289940227565664	-0.22353109075916	-0.224118792992289	-0.215782708673251	-0.239743888968283	-0.168968873006917	-0.240955494596999	-0.239425907146057	-0.227932681693159	-0.271668847919884	-0.225683020199764
CL-167	-0.349391122341709	-0.340827284156983	-0.283746438908982	-0.316515582218258	-0.324826466946179	-0.30537627539271	-0.358554269418631	-0.333266796879049	-0.366455624146483	-0.348342263039865	-0.339415387293962	-0.522685953600599	-0.397407083227921	-0.316400928238111	-0.325151553081251	-0.393256173339106	-0.295388880772789	-0.433710141800537	-0.369318447164339	-0.303172346507317	-0.424247740314574	-0.486149261756986	-0.421626057800466	-0.360162909370451	-0.316118285937898	-0.363549510426419	-0.38866261133929	-0.387868352172245	-0.460721276390439	-0.420146169282499	-0.316761073305874	-0.377207212286956	-0.301108995358441	-0.386703717051811	-0.428065397827549	-0.412633833986069	-0.359311523019924	-0.34867620120953	-0.340765124993255	-0.399205314537154	0	-0.350528771518582	-0.35255533747023	-0.274302175602285	-0.381996625744428	-0.375754907020103	-0.400765916185241	-0.395235676600773	-0.218308067100703	-0.352858833171604	-0.463175932978008	-0.322478018405444	-0.328901050489199	-0.372808826824196	-0.35398438047425	-0.296566414859811	-0.341508115580029	-0.320619239963366	-0.350837876455792	-0.339530664772323	-0.351908767519202	-0.370803749402536	-0.329848403970743	-0.320919556285317	-0.377069941136312	-0.308590145133603	-0.38337178439521
HLD-74	-0.179554379742986	-0.259650192750932	-0.220730408089275	-0.254657192416982	-0.24497605875458	-0.272867901605182	-0.22430808535336	-0.240983145683417	-0.246047918711259	-0.194391316446256	-0.196537932292402	-0.406507274084127	-0.254641369006729	-0.218384333673833	-0.270778118869338	-0.263624236027837	-0.247473787225106	-0.351659195164711	-0.255264409022765	-0.246690149776835	-0.320479246658326	-0.384616877453421	-0.315153797964413	-0.219224941600993	-0.252828968485548	-0.207526021563898	-0.256901309175	-0.256234691967058	-0.346895503925588	-0.302888307989159	-0.245091287110342	-0.263162809935813	-0.267672263257841	-0.261974018209103	-0.324170195576606	-0.322296993219093	-0.239590842122541	-0.217732975371789	-0.234897876667656	-0.277213938165292	-0.350528771518582	0	-0.259623139898141	-0.29285629675104	-0.269875314126525	-0.22579704777082	-0.291084998102413	-0.239354006910365	-0.350692227530252	-0.243703501050352	-0.334452954204179	-0.288005998367822	-0.225063475674891	-0.223823590388037	-0.211041872857126	-0.2275651826183	-0.307642880984381	-0.223352315555201	-0.202557717391328	-0.215875163103399	-0.193944144541987	-0.217606104985156	-0.230080674667251	-0.232365503880729	-0.242539324407193	-0.202808983965695	-0.210758068387711
