CL-116	CL-117	CL-118	CL-119	CL-127	CL-128	CL-130	CL-131	CL-134	CL-136	CL-137	CL-139	CL-141	CL-142	CL-144	CL-146	CL-147	CL-148	CL-150	CL-151	CL-152	CL-154	CL-160	CL-161	CL-165	CL-166	CL-167	CL-169	CL-170	CL-171	CL-172	CL-173	CL-175	CL-176	CL-177	HLD-100	HLD-102	HLD-103	HLD-104	HLD-111	HLD-112	HLD-22	HLD-23	HLD-24	HLD-25	HLD-28	HLD-31	HLD-34	HLD-35	HLD-38	HLD-39	HLD-43	HLD-45	HLD-47	HLD-50	HLD-51	HLD-53	HLD-64	HLD-72	HLD-74	HLD-77	HLD-80	HLD-85	HLD-87	HLD-94	HLD-96	HLD-99
CL-137	0.187361214517386	0.189186597541777	0.181848651364841	0.209883998351286	0.164217644221793	0.209708229466694	0.218740730236974	0.172650973122194	0.191115754192618	0.184971270619273	0	0.195667078657583	0.190828383063256	0.207977432712491	0.197475067917173	0.271623084030001	0.208791977718045	0.189393687276473	0.186246251490777	0.141824222275189	0.194840027052661	0.205756186128481	0.154303024874523	0.186972062374122	0.189315894816145	0.243011634588493	0.312460606702229	0.165682202552599	0.185105722157159	0.208732068604903	0.166705363174689	0.23169232743617	0.175610939928971	0.238130555130666	0.22197797045638	0.22050019870121	0.186072489761953	0.257636900528074	0.182435450494725	0.219075543993213	0.200716595443242	0.214484822846833	0.233177950792464	0.123920337969088	0.183797662941043	0.200138352820781	0.23190189582218	0.160436811766716	0.238576661405796	0.176802591264666	0.185934881348088	0.201931621800227	0.169885698601667	0.188467171807014	0.212896175360161	0.185977292419277	0.225296583732798	0.185813777869495	0.171643655038339	0.200102352791004	0.19978711464536	0.193538678616023	0.212879140972148	0.223343494045638	0.280925006643324	0.18176299993113	0.194877870763634
CL-139	0.139242013960256	0.181984409199845	0.128965140303695	0.145622837953594	0.12386844617299	0.139125879234554	0.154225320402743	0.12042844883646	0.116567220576999	0.118644914234061	0.195667078657583	0	0.160916641637325	0.146539537803024	0.125501998738619	0.231853296017997	0.163405335831392	0.13582906313906	0.11730902254364	0.20552140780981	0.108122501954345	0.142337639071172	0.165884251086286	0.121071527574067	0.137102543155016	0.159640529298451	0.284031364521326	0.100147865205154	0.126291853000461	0.14021497143098	0.0886812490807114	0.203796219359601	0.111512735942976	0.192911524243448	0.133918859340001	0.201172691167065	0.118970028937036	0.154852586281326	0.131052140514005	0.161358798960499	0.129672634329339	0.172794544811425	0.181878859843155	0.204523459106008	0.187992350357161	0.121276831626287	0.175036967187149	0.224908769776968	0.159297325759026	0.115861270936003	0.103671084196411	0.161568989315393	0.109704134248123	0.127864971389903	0.12840281063289	0.169983655317397	0.130507316649944	0.182746528469583	0.114878451607249	0.141895642962356	0.1228297036093	0.198285179582228	0.172390180420698	0.135912598537877	0.250268816851795	0.147265940599178	0.110718540140284
CL-141	0.0629434914805233	0.120964579528948	0.112814101654211	0.0863623109359002	0.116265066048201	0.141983712983395	0.137951658284263	0.090904029880916	0.134800318222583	0.108036241959241	0.190828383063256	0.160916641637325	0	0.116050285656099	0.171744717797358	0.197704162467006	0.0886643524317289	0.094075270434942	0.0952042507608143	0.192001217561478	0.168960623673562	0.095778873253182	0.196928077589897	0.116396961098458	0.0944620980583016	0.177697653364819	0.23504075803775	0.101260935366575	0.117805323030369	0.0926925024646707	0.132022367906076	0.119077664167264	0.141493733180952	0.101197126708883	0.164263622363773	0.108145594990647	0.113230455733657	0.202054189943398	0.129960857642298	0.079883481769102	0.0995667198932709	0.117361288394237	0.201907139023282	0.188083895235478	0.138423238825299	0.154483851534075	0.0923267937113135	0.247673378354892	0.132920435560721	0.106409793931217	0.0899524183772297	0.112378084988131	0.11519944336579	0.109218953224878	0.134254115960558	0.102826111785849	0.145453751654935	0.132643382303909	0.16126076910573	0.0982171110198162	0.117038644837776	0.101330431231818	0.101026337793536	0.161329268015878	0.159987263870369	0.0772025471981345	0.159135537972022
CL-142	0.099680578235235	0.158676442096024	0.0934256904449161	0.124144255237761	0.143081719057635	0.108638317669229	0.111137705804174	0.077480665241401	0.0855790796572577	0.0783855878601109	0.207977432712491	0.146539537803024	0.116050285656099	0	0.11060151724699	0.248292468222914	0.142593004441461	0.0940790208934555	0.0820113057168313	0.209491784743908	0.128264945645939	0.14659039734397	0.183939460864966	0.0831538174473745	0.105284301494832	0.116666842693189	0.277247599467852	0.080759488199217	0.0807090339942011	0.089166178425595	0.0967191738138318	0.170874843347285	0.0939602179544831	0.161556570313575	0.119595148696429	0.16804495820698	0.0899292913278102	0.153022935153555	0.120176618457776	0.115071943464255	0.103135470797805	0.152302343739498	0.189260628935262	0.196623519807735	0.143499198658806	0.12712665719228	0.133921540300208	0.232899024299744	0.120758161782531	0.0737948366836649	0.118547297872776	0.125676110569805	0.0797070640394104	0.108492418086532	0.104641087396025	0.130044053717314	0.120633671544907	0.181162683089863	0.11833764327733	0.130439023493799	0.0932049330243471	0.14675581182328	0.151456253543457	0.158521837234199	0.201976393207494	0.0971438372471004	0.129638396755653
CL-144	0.139389251123115	0.202000379219909	0.113947786185357	0.159502509557098	0.13583091870606	0.117741584393853	0.139673399567842	0.105224388685931	0.0921685832306779	0.104795674854485	0.197475067917173	0.125501998738619	0.171744717797358	0.11060151724699	0	0.249597390595609	0.192814236679929	0.130003627565031	0.109778115328334	0.219862057525401	0.0662966419702273	0.16970635101473	0.157243949650686	0.095930789987784	0.146465000107748	0.102169156741379	0.28424981920874	0.0964039403064536	0.0892726027224358	0.122384827016463	0.07964600540731	0.220416936176554	0.0602893278685315	0.20862789186412	0.091991473030348	0.207561978848076	0.11402977236175	0.157871251579209	0.123083671286741	0.165368595515013	0.142499246155423	0.19182842647001	0.171368144005097	0.231265396454884	0.161418558578933	0.134377569486312	0.187308432343683	0.22162551544486	0.147029305414504	0.093689657415042	0.155874338359741	0.163905917329879	0.0861926708637395	0.128878141166469	0.1252489568155	0.169288434207405	0.106016554600125	0.211143574618538	0.0976164878318644	0.148843233355676	0.116214905189373	0.194681017496233	0.191947041906002	0.159692872434434	0.265181316341801	0.150624145913486	0.127558078750963
CL-146	0.188653367427071	0.231408359578409	0.228253677252189	0.181473634647104	0.171317414089598	0.240620279428998	0.23626654721515	0.219284497012609	0.235456888367228	0.203991229603722	0.271623084030001	0.231853296017997	0.197704162467006	0.248292468222914	0.249597390595609	0	0.185629466338342	0.222832755512122	0.211921702976746	0.257430810799443	0.249958464192147	0.181451004900956	0.272672526221912	0.201048909736313	0.209905208496937	0.238898142098937	0.142669525294516	0.211460002708587	0.213181646702823	0.19408779491919	0.227317929294734	0.135857621797571	0.23206641287133	0.166521687349417	0.222612974550648	0.189028655828927	0.201048667541704	0.269324289599731	0.239031629760312	0.213753847136078	0.200956003672591	0.183596762830242	0.277111654169733	0.281969220771296	0.228078861284574	0.238839863932901	0.197714732678529	0.317005792524979	0.209139834944577	0.227618219126796	0.209246068406269	0.222666627058752	0.214933051735609	0.209556837164073	0.21476646766753	0.224847538516258	0.216447628752997	0.208315467695128	0.243961780910949	0.212988886353075	0.231255532649093	0.2139060333308	0.176834632622786	0.236198275504423	0.238412810404736	0.21835948802105	0.230889880181136
CL-147	0.0840285411193986	0.159461107255168	0.135730576600211	0.104715160567473	0.149637446270554	0.174444309656162	0.159157076246672	0.117847791101286	0.148748862493223	0.125943511701923	0.208791977718045	0.163405335831392	0.0886643524317289	0.142593004441461	0.192814236679929	0.185629466338342	0	0.126394242895878	0.120097736879142	0.215120625668823	0.191571494112913	0.0557550130902061	0.2162144649599	0.136399524456867	0.108913696163908	0.197163337526233	0.223543549714637	0.121934830920222	0.131130860573825	0.111402790416031	0.155004186857739	0.11626700535224	0.154508159391488	0.107375346203281	0.166964224595883	0.134031856476045	0.130957790174663	0.186241601697361	0.166492851103254	0.110593981713455	0.111963914354658	0.119864147603703	0.216390980691288	0.23219932133044	0.146540631243363	0.160405927370093	0.0946976737914285	0.265884953734543	0.15281280904594	0.1337426702475	0.0996547893755841	0.142935298810658	0.134520449579946	0.118389523580472	0.151985411259938	0.130771915490133	0.156084084696725	0.108979214727573	0.174774133929164	0.120044388368405	0.138642042992333	0.117040626743208	0.122808195656828	0.172758770352768	0.168145627393034	0.120025481955293	0.16003160285662
CL-148	0.0713180428655522	0.12822031920965	0.0543903295719136	0.0863170806246673	0.114995983491798	0.0852377281471199	0.125690714861298	0.0498478394090632	0.0925630327303393	0.067622946475802	0.189393687276473	0.13582906313906	0.094075270434942	0.0940790208934555	0.130003627565031	0.222832755512122	0.126394242895878	0	0.0583970224770289	0.182450846028342	0.12449811026168	0.12480661439288	0.171159060609661	0.0782680165839268	0.0683648461456769	0.153873392838214	0.255678746697634	0.065661578887875	0.07382094566916	0.0698485037797881	0.0977556550220958	0.148981373992212	0.0883938408802239	0.121348062121561	0.131583682375	0.135959542268799	0.0821160845980806	0.180819555813425	0.0869782051023967	0.066128132389725	0.0713050859446716	0.135388332687003	0.16471955188679	0.194200715102097	0.140661943334389	0.112608066143802	0.0944404704802538	0.226677218052542	0.108519682360559	0.0554850651206644	0.0830846098385205	0.0802976078591195	0.071180761828883	0.0839955421432762	0.0949530446020667	0.0888965098351579	0.101145760123721	0.150595096601296	0.127695629716558	0.0909561986359656	0.0750182350550239	0.116559968661845	0.131590918542832	0.14612360360374	0.189089599702464	0.0775311205238499	0.10431479657479
CL-150	0.0563978958805139	0.12971800799637	0.0653954745196765	0.0850318662223524	0.103373466702357	0.0840525744371624	0.105007962822434	0.0402341348961556	0.081615970061782	0.0496635852371026	0.186246251490777	0.11730902254364	0.0952042507608143	0.0820113057168313	0.109778115328334	0.211921702976746	0.120097736879142	0.0583970224770289	0	0.191127345086402	0.114772179625305	0.120482788315993	0.179196883524451	0.0576883908708407	0.0657998567636366	0.132112954858987	0.251523758817463	0.0392841268735359	0.0597401148895497	0.048213591863213	0.0690295260724885	0.132420545182269	0.0824325711099757	0.116077061881911	0.108234826502834	0.142657680523346	0.0686278309376253	0.165553096268837	0.0993685993571277	0.0761682186210348	0.0685733177389539	0.130532393644156	0.184395706071563	0.201247214068065	0.145699775264081	0.112030747904404	0.0965764534896593	0.240933917440215	0.0931610497712379	0.040220303493226	0.0762267503361011	0.0895987902120263	0.0592582984699493	0.0799503266928004	0.0999073683008044	0.114359165946124	0.0997438730410579	0.15776216435354	0.1135363781994	0.109557437665642	0.0736639052346698	0.139476214753057	0.12906570322503	0.128068663643359	0.192034798241666	0.0785264630007947	0.112165347978876
CL-151	0.189618888205216	0.16478526099495	0.174833096098809	0.20829231718858	0.16592843306529	0.191982692294623	0.243028045154272	0.174452462447045	0.1946036225019	0.189728113825744	0.141824222275189	0.20552140780981	0.192001217561478	0.209491784743908	0.219862057525401	0.257430810799443	0.215120625668823	0.182450846028342	0.191127345086402	0	0.218864045818618	0.226016358446459	0.142370320470227	0.193342911426553	0.180847862591846	0.252766728749054	0.295697026603057	0.178103429722399	0.199317476676421	0.207351072788277	0.190536695246678	0.232464947230653	0.189717086635474	0.224374068949591	0.232588565508221	0.223117637714135	0.205277558935769	0.264006198519302	0.147700514112264	0.208303246673632	0.194484105635462	0.200347327438699	0.232822598868104	0.151940552359414	0.205969331280963	0.179287819968217	0.225232981370228	0.156031536537487	0.226218698117854	0.17934085762894	0.188030184728748	0.165763208750993	0.183287138581037	0.207695027586836	0.219088551400618	0.17156748529908	0.238631632520229	0.172907417223053	0.181990238908097	0.212806639315852	0.185989614099014	0.189628756469386	0.196378730860826	0.190058751126494	0.269871217646947	0.176782120169435	0.186202843509857
