CL-116	CL-117	CL-118	CL-119	CL-127	CL-128	CL-130	CL-131	CL-134	CL-136	CL-137	CL-139	CL-141	CL-142	CL-144	CL-146	CL-147	CL-148	CL-150	CL-151	CL-152	CL-154	CL-160	CL-161	CL-165	CL-166	CL-167	CL-169	CL-170	CL-171	CL-172	CL-173	CL-175	CL-176	CL-177	HLD-100	HLD-102	HLD-103	HLD-104	HLD-111	HLD-112	HLD-22	HLD-23	HLD-24	HLD-25	HLD-28	HLD-31	HLD-34	HLD-35	HLD-38	HLD-39	HLD-43	HLD-45	HLD-47	HLD-50	HLD-51	HLD-53	HLD-64	HLD-72	HLD-74	HLD-77	HLD-80	HLD-85	HLD-87	HLD-94	HLD-96	HLD-99
CL-137	0.419763998022968	0.356604029073172	0.426208531792824	0.703014378474033	0.389066063699412	0.52391020159278	0.784417959009129	0.325729715049674	0.513705868086617	0.398484581432922	0	0.598996484590478	0.473110943051045	0.610883683052238	0.468693135606201	0.541990388153608	0.620361942918105	0.642561665454287	0.508007960820676	0.324830269291101	0.457890090572991	0.535575395434989	0.312506184442416	0.31800415278846	0.512091274022455	0.528426563228452	0.647445502789726	0.49015347328484	0.332555717020969	0.426244003707603	0.41607481474274	0.583036124433247	0.425244561468741	0.578933871332395	0.675367435615781	0.695023500456147	0.482336847338551	0.70962075124612	0.454630787511935	0.581710560693912	0.577235423353998	0.651361557816866	0.627649255925234	0.512897736109907	0.341246120933101	0.620300129812197	0.64710779676291	0.425676451684565	0.578792624695629	0.50085906659883	0.467436091567265	0.578317540884057	0.338542909308534	0.482074045415442	0.643686094830611	0.657401091116776	0.586842786223076	0.334845435791883	0.50735960460052	0.44336392695705	0.604001573145725	0.467649194804925	0.528304607512969	0.686716252032249	0.672941202362371	0.535715035267322	0.62369940198694
CL-139	0.390378928834909	0.482463315897182	0.32976423990716	0.35846619103529	0.356903511619422	0.306369571300917	0.462670309069448	0.448569317174223	0.204935553216561	0.39343413311358	0.598996484590478	0	0.337955627534976	0.198091729742836	0.288848462992345	0.445055894049699	0.259677055680408	0.304584989562224	0.222437672246307	0.438801132793484	0.280521524229325	0.285347464364382	0.453300975031774	0.499185784316337	0.246816140653673	0.319528929932291	0.353067443324008	0.244022506465509	0.513431334835863	0.381416890285081	0.30413418121563	0.262423407403145	0.300720352912029	0.318137254667617	0.321994843917025	0.311629311094315	0.273548009868715	0.258533397549642	0.309029210878077	0.244972921123949	0.236173695467558	0.28667567662498	0.250692990835238	0.383900103525418	0.498083169449257	0.220296368596284	0.221910441283505	0.470353309994042	0.246963341112528	0.207200983853186	0.291428684086902	0.231335063893624	0.524780124303385	0.278705118768961	0.205160719232381	0.307460334557599	0.261592697505476	0.491118474225475	0.267007809025194	0.375579439639892	0.201651742674574	0.343849172630953	0.316420517508605	0.237579580809322	0.321902583423824	0.218814909042514	0.20260835725924
CL-141	0.230705632023047	0.278946306717035	0.204585930374651	0.435646636517711	0.210491188977811	0.276108929200417	0.57371361402643	0.262164699876332	0.251380244014351	0.219986324681838	0.473110943051045	0.337955627534976	0	0.282210380270603	0.275308553313829	0.32793650256737	0.311185700431199	0.374730570632231	0.269155263341286	0.29965351294759	0.260085854499493	0.203375321576126	0.366357127682745	0.323827430622175	0.175222098828009	0.286145690372076	0.42503930933671	0.327137579436246	0.337575837695134	0.220728399373938	0.204062543046862	0.311023763113867	0.233345737243812	0.249735356568844	0.470810989708694	0.402168367557676	0.183637791564789	0.468943698964123	0.224670590927729	0.208341466183825	0.250490344749414	0.358277954059075	0.361250306864463	0.406218986389641	0.289254197258426	0.370620021964522	0.305490626664271	0.435884213736013	0.236934280167729	0.23946007823685	0.155975157720575	0.249964363460552	0.365537804573035	0.199945631723072	0.340510627586313	0.363388959161798	0.284777421084524	0.297624498668102	0.290654764880973	0.218390022308577	0.326539299364883	0.190485884359691	0.177779620628438	0.411581356094912	0.36786614102603	0.181993871833418	0.375289886462644
CL-142	0.372134596803954	0.469697707946089	0.339295584740813	0.331220854247454	0.384661006227613	0.291172044863459	0.409569674952179	0.448644191464689	0.219864428585256	0.402647172132204	0.610883683052238	0.198091729742836	0.282210380270603	0	0.306429633649698	0.456700629821736	0.207150910370592	0.269471436112724	0.211549898262847	0.458895082020337	0.313745609087825	0.269603125142726	0.490761993274532	0.512737295879168	0.226286470351614	0.309856091103405	0.375490191632874	0.255892801530858	0.516397692582828	0.372775601836303	0.334693991316905	0.23938803896297	0.325452071438268	0.292609055276208	0.358897046975408	0.267091347274079	0.267646521987234	0.245290778603966	0.327960425136876	0.163570246435084	0.168564550235016	0.275576539423995	0.241236836498842	0.379529288935933	0.444750040464453	0.217379365259023	0.161886219326357	0.483346583660573	0.219989284657239	0.204897533735477	0.316185706641882	0.166250883154748	0.536549394125855	0.277552838606201	0.177894133650555	0.259356507336235	0.196548371312914	0.484024384114792	0.287850506674056	0.371205611801434	0.249078262139164	0.306866161843384	0.301493617036478	0.263745851001977	0.269363347415967	0.17479765420236	0.203672613051537
CL-144	0.211538994234535	0.419036953176025	0.248713639236175	0.462051323898934	0.256228557238387	0.301908160188757	0.592649831543889	0.296030431020254	0.160902460302856	0.200698452846658	0.468693135606201	0.288848462992345	0.275308553313829	0.306429633649698	0	0.331202829220642	0.355624142662624	0.38567970797117	0.238779005063506	0.383873103885515	0.223124820175021	0.305419705944824	0.361356025409887	0.302081451925214	0.229351491576808	0.211169924254227	0.423840812311841	0.241508259042425	0.31905266653449	0.280591744313723	0.110379314234854	0.359552470974908	0.194247967008313	0.386207646211575	0.368478031238122	0.452703207739083	0.227327823364248	0.429278471507832	0.259888557177259	0.266461602397203	0.265791418275658	0.389439656464562	0.342546824020935	0.465197230427911	0.33116403780237	0.319321310914943	0.357886019876524	0.452572243827019	0.219535777764894	0.182702536561436	0.305235288952858	0.270517418373343	0.307362333164562	0.153335359919558	0.355845177934961	0.418559199370346	0.310847263955994	0.41116085715246	0.334992893217631	0.313891891706749	0.301534391064459	0.221221055332498	0.253940544980346	0.421038911858269	0.438482257435493	0.236451184583642	0.326735968874511
CL-146	0.220115643721296	0.449078520780898	0.367605853831294	0.524457137181741	0.323037939799973	0.477483667102447	0.669171471126296	0.37935762945222	0.358809737124221	0.26342247346625	0.541990388153608	0.445055894049699	0.32793650256737	0.456700629821736	0.331202829220642	0	0.414965373289081	0.492577377467427	0.338243928359058	0.47672771742271	0.428641971504287	0.380381914259531	0.537816791907218	0.400845030740146	0.337635919521451	0.394761521024382	0.287204792258017	0.336228008128643	0.398741454856581	0.323617493769123	0.297184163975133	0.30585499480927	0.398146653572183	0.38988152023512	0.497329975758992	0.494033815645563	0.36355828443656	0.546776637682183	0.450851694518823	0.376460713634961	0.371742512845612	0.459903464572523	0.490987003761769	0.583925648541008	0.43373659154079	0.464397249385784	0.430396326460068	0.633693866121043	0.322252130916351	0.358000871703668	0.404086342073714	0.401087631321153	0.369926126228515	0.297727271068886	0.45641509083214	0.507493544336687	0.426946792585334	0.446821464096277	0.503624752653152	0.459619226204806	0.445361630141434	0.297647422450583	0.278007927513549	0.528291074889801	0.476261193486766	0.366925487365783	0.475586167900654
CL-147	0.374175541506173	0.473919614335649	0.34609355019712	0.272135015929587	0.401225356695737	0.43621544213563	0.433012788579397	0.453261326048087	0.274236084969549	0.403074948868152	0.620361942918105	0.259677055680408	0.311185700431199	0.207150910370592	0.355624142662624	0.414965373289081	0	0.25988912442022	0.20915322391105	0.496636037752595	0.420819105493882	0.194661108657982	0.560932230845609	0.511408494194025	0.277951636534245	0.385457591580257	0.303789302512206	0.241038765586231	0.517908324858361	0.371480877968168	0.361524705114783	0.185378305925195	0.367326453377509	0.320695976744154	0.368920952850589	0.248354706689254	0.33767948358943	0.261419111974206	0.414859487789858	0.20199704388024	0.173824410452218	0.236027293270423	0.354654995739223	0.517541012017767	0.453052581552862	0.215779250209297	0.14826082882642	0.579828073069845	0.259961943399551	0.227994659278702	0.332937242744889	0.244006672922813	0.545020963430061	0.29706200394267	0.242079271848598	0.229802800952528	0.28817169295051	0.460463540585602	0.42172162314139	0.398539321716759	0.270236564931509	0.315192824279578	0.277435674431961	0.332483675998534	0.263474536905877	0.258429243686984	0.200304131632612
CL-148	0.42039685708055	0.511382286248646	0.36718369635959	0.138864913448622	0.425031151425237	0.441952642083655	0.328972735770627	0.489957278112061	0.309077116181066	0.44252727181792	0.642561665454287	0.304584989562224	0.374730570632231	0.269471436112724	0.38567970797117	0.492577377467427	0.25988912442022	0	0.262882217639144	0.511134366985543	0.442956600325442	0.343067342273146	0.564762790998537	0.546198427644208	0.328688401929018	0.417914638320482	0.365215119665554	0.286825257257366	0.55421058915127	0.415381604719315	0.393567156064744	0.254873735546305	0.391609748097591	0.421996092030687	0.146902968996699	0.203740438224244	0.371856290148728	0.344545173577897	0.426743139962048	0.256152348963357	0.247842184547944	0.13723669847628	0.366222106576259	0.53810257956758	0.506384574342074	0.183141577579793	0.221993685167781	0.580613225814652	0.321434675219168	0.25743894583074	0.389064964834987	0.277292412146922	0.57713968777814	0.337992617539384	0.197324027400472	0.126784827537515	0.336108722363744	0.52165765839471	0.458662731724468	0.437813545382996	0.16914289063677	0.353244394297658	0.351337101329305	0.272168225205948	0.251748625685316	0.300391347041209	0.213231637452519
CL-150	0.214370207433191	0.393823092317025	0.203084646104624	0.345645652901562	0.269559334439172	0.398408160646498	0.519037052553706	0.285922804063702	0.159346453735263	0.228612581607216	0.508007960820676	0.222437672246307	0.269155263341286	0.211549898262847	0.238779005063506	0.338243928359058	0.20915322391105	0.262882217639144	0	0.410614527695898	0.346266198305718	0.253621263127972	0.460108431033094	0.347657534144407	0.245448382948297	0.27945414100398	0.277657435016939	0.074294109287874	0.361126309442095	0.206600105637965	0.212657093248005	0.153467368187669	0.25429610060194	0.371284728756463	0.307713124285329	0.357009217467921	0.263825485645669	0.353193337152609	0.357602038422191	0.193188839072269	0.17625480034319	0.260851852478764	0.3054811600951	0.512582747718087	0.404580931549811	0.223959502867614	0.238630645216293	0.538927355889976	0.214090460275031	0.0838199622638841	0.312610285995046	0.212829740688321	0.389418310151274	0.201206408025506	0.250527491664123	0.301475880174722	0.286475940331446	0.431280225881746	0.386548243809194	0.39576729919209	0.199717940015874	0.238932773966258	0.225169747158083	0.353493514504261	0.293992715997743	0.211481859287834	0.24489990235442
CL-151	0.376735971923073	0.279734495803539	0.315943284334615	0.576777205265505	0.2785008579932	0.342541955227136	0.688913322472452	0.27842182269071	0.375499859155176	0.359838074854418	0.324830269291101	0.438801132793484	0.29965351294759	0.458895082020337	0.383873103885515	0.47672771742271	0.496636037752595	0.511134366985543	0.410614527695898	0	0.339589815454645	0.402940089273013	0.25969897097811	0.321182142441403	0.339740197561439	0.425038691333699	0.546755517835959	0.435494765966997	0.346202543572005	0.357130997060179	0.324676100338834	0.468915383937278	0.314008356302845	0.391634772264705	0.586254020212503	0.552057145906659	0.336786633893716	0.58345985999933	0.249841204900009	0.404977408813353	0.406858205775074	0.49816934911358	0.473510431363546	0.373067233258867	0.357685290887348	0.456573042263802	0.487786074088229	0.336239636688888	0.409474396623465	0.373214114099346	0.283303615942407	0.370845952411424	0.349179441198209	0.374666967001742	0.490905813632773	0.494336694619581	0.44929000255383	0.291942095013558	0.351038799716884	0.304686249374854	0.448505531853356	0.346274488769734	0.366072168071991	0.504926105506819	0.524912522051288	0.36950003949268	0.462845743492772
