rab.all	rab.win.Healthy	rab.win.NASH	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Clostridium_sensu_stricto_1	-0.958894844868471	-1.15830216422418	-0.231371591692764	0.276547063472868	2.86874059184694	-5.27104144177632	4.66627541001047	0.434785958440574	5.86791933842133	0.0999622352892736	-3.53286291002007	3.72184033164194	0.460107978538091	0.700914926957842	0.871870550433334	0.622453749474825	0.800734410152612
Coprococcus	1.86011977547352	1.98822020582223	1.82018521700709	-0.0276848649170502	1.38347157315439	-2.64175922715795	2.51740811669009	0.180345757498758	3.34500406706572	-0.0188286324081788	-4.29990318155632	3.89056907815995	0.492701459732382	0.836359422622206	0.917504997101852	0.939754231387999	0.950032226545987
Desulfovibrio	-4.05056013183582	-4.26966399341579	-3.68708558900047	0.320326161206386	3.67862116535304	-6.92092333992893	7.81277468158668	0.54980107487245	9.57910599752181	0.0808324116204458	-3.56098238414691	4.26683844881177	0.46030793854541	0.791901120427984	0.897155155534576	0.671453241519707	0.81886901439953
Dialister	1.37394917478896	1.35119893385609	1.4511356544121	0.172308732588199	1.38412526566883	-2.40204644278409	2.74168234515178	0.261997563506704	3.05054481793201	0.122411645814155	-3.01339074001014	3.81427198060538	0.442511497894578	0.534344986599732	0.775361860170878	0.514322967411916	0.783650334670974
Dorea	2.98194620047378	2.89147392292887	3.03041870029219	0.0648971537113612	0.933322963629347	-1.82443414347631	1.70303770924275	0.128912395655205	2.48730955942399	0.0660084484149145	-3.88130575489714	4.301490324042	0.463000000124012	0.834885464002549	0.917347238586502	0.664254644863924	0.809803675293122
Eggerthella	-2.33349380985079	-2.33691025932105	-2.3259053667098	0.248083191163209	2.38307311636499	-6.54966256587962	4.09571531025939	0.336794470189435	7.33018517508194	0.0883358597520353	-5.09920572062531	4.05889843802397	0.455908818384416	0.826956340690157	0.913345358193848	0.65041747569262	0.808668720836277
Escherichia-Shigella	0.163759841214543	0.332938896943893	0.0640023425955758	-0.351862055233354	1.24846000652312	-2.52262228414077	2.14948595294246	0.225274156031024	3.10382684923065	-0.250011659307579	-4.53167516035664	2.78449314866051	0.389000000389181	0.209041452552872	0.666491667537254	0.215440955276558	0.753392508331485
Faecalibacterium	3.29795957338348	3.46679518330936	3.12631466845498	-0.23250063287693	1.37608965440195	-2.64058269795394	2.50409045289201	0.22345156640034	3.28450811521849	-0.159770272889036	-3.83633133299611	3.15392187716675	0.428114377369153	0.484545687839873	0.762021305481862	0.356204375383337	0.761124105508299
Haemophilus	-2.57553892102299	-2.60403011093473	-2.54713827724597	0.212343125985414	2.00490857363929	-5.1161161367701	3.5767124364501	0.332670340937437	6.34291101600343	0.0848218135048435	-4.50844686658212	3.59810094889412	0.455800000148493	0.868317199510833	0.926838477135243	0.63294911726805	0.807532924747999
Incertae_Sedis	4.93778930913708	4.95697647219686	4.89102360301723	-0.120983134337713	0.780666552708464	-1.94559009137891	1.30113086795275	0.124871798114019	2.0778601900256	-0.135094303679925	-4.82361450300522	3.00220448380069	0.434800000221093	0.236646402898759	0.666444560371891	0.398391970611621	0.763557276494682
