rab.all	rab.win.Healthy.Metagenomic	rab.win.NASH.Metagenomic	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Escherichia-Shigella	0.295786782858122	0.402400451165136	0.21386018480844	-0.138926054151713	1.04152982962181	-1.96286590494302	2.06921327683341	0.149890552160723	2.3892622510236	-0.12511750185996	-4.11231842158404	3.43698125641305	0.445710858011484	0.790695061217375	0.962167012036241	0.711746692935548	0.977457893804092
Faecalibacterium	3.56047431798544	3.67146788417082	3.40345399001385	-0.335332146006816	1.28891906620378	-2.60932091235653	1.86959497118784	0.182678817605849	2.83323486147609	-0.243181047119593	-4.57574943938756	2.6086761386631	0.397320536250013	0.378600471858499	0.9069790522024	0.449822879906471	0.94974239276201
Haemophilus	-2.59289177018113	-2.72914959176587	-2.36897177225106	0.309752003528718	1.5819014034401	-2.82437123212264	3.04439168645464	0.260111371969761	3.62651130893297	0.18028336212571	-3.25076913572032	4.02828944702582	0.416400000286681	0.668635725464407	0.956941431443014	0.578464168957977	0.957576875928567
Incertae_Sedis	4.94199464506825	4.93812581302239	4.9516666371491	-0.0618874000722531	0.722892868393504	-1.56885265213581	1.39047832623973	0.0829706395106575	1.78573076405675	-0.0707395804618512	-4.78381053827729	3.5092118231671	0.463400000122658	0.703520989264146	0.96157316200901	0.784086005325944	0.979970249636917
Intestinimonas	-0.505092490888217	-0.788130045339051	-0.167308572587018	0.442257551736584	1.33137356279468	-1.92574071781832	2.51276825358014	0.192752984727588	2.73496696114681	0.321510022973265	-2.44608665512728	4.62215565022181	0.357600000516566	0.292369249031184	0.827197851605294	0.320886423174349	0.905544297246667
Lachnospira	-0.388416400801593	-0.435896043521746	0.136780986128862	0.845119897147558	2.68499452768342	-2.9563473751377	5.90003828571919	0.30634597744863	5.04389124388608	0.326560691157704	-2.51910812322993	6.62248197340622	0.364327135061078	0.192050621267688	0.761233817940366	0.338123221979259	0.910265280356382
Lactobacillus	-0.449181094747679	-0.736145539649856	0.459616153291249	0.657648564293551	2.1378327728247	-3.42467118138919	3.67854693976789	0.233495257764738	4.34545320517286	0.33765855149791	-3.0063841123718	5.80914675604255	0.357200000518274	0.336724704762102	0.866854841643489	0.321468996947325	0.907823573067781
Marvinbryantia	-4.94281104667121	-5.06590530497752	-4.84954615573662	-0.00352465868663732	2.9664277035137	-6.11932554864168	4.99204381054623	0.467949315102458	7.28164550298909	-0.00123793770143541	-4.18068804238111	3.40075611923544	0.499600000001334	0.796120270351148	0.961843099828421	0.844416809196995	0.981119440449817
Megamonas	0.0482333084987059	-0.534639522351279	0.0725560924431443	0.660772213082589	3.30026581605263	-5.727204850744	5.63158980561501	0.265384803703096	7.35554397144555	0.193004271520096	-4.40714738343126	6.04476366050647	0.462600000125368	0.633705284491487	0.96115668416673	0.793806360821841	0.980588142731243
Megasphaera	-1.12378549061599	-1.18700893418654	-1.12043010934495	-0.106560516543168	2.18807398264547	-3.29806235432299	5.09556122029712	0.250026132169075	5.64928799539368	-0.0448407578263321	-3.88498447941156	4.80107102509985	0.478104379197271	0.821882367865802	0.96293016844392	0.878436391781593	0.982803665329099
Methanobrevibacter	-3.2832650994521	-3.66645333439314	-2.69152478933427	0.289403165698428	3.6637875963953	-7.12058163087257	7.25335845075698	0.478065350082834	8.45469880471321	0.0655174566410336	-3.73832919637572	4.25441928267522	0.468600000105081	0.851410132087362	0.96497743847217	0.830480991145078	0.980992575926748
Methanosphaera	-1.2215971676306	-1.55265373625731	-1.04155904664134	0.0122162730915525	1.64886656937346	-3.12816288207725	2.41066743262437	0.18145408658605	3.78095944596632	0.00818725507491254	-5.01965400587982	4.02640965801145	0.496200000012667	0.873443499512768	0.965751748106553	0.933819199376475	0.985497747343831
Odoribacter	-2.4138883103343	-2.92927059308039	-1.22875639519108	1.71344414231505	1.94981777535148	-2.60413506767963	5.14924887418594	0.289539072727692	6.22734436979663	0.783915551646273	-1.95569393935303	8.35376264757902	0.188800001693279	0.0295592065087528	0.369399662435124	0.0194941328021823	0.382752382313249
Oscillibacter	0.735038816954131	0.360808389345282	1.00549923507759	0.605939802636305	2.55202103958819	-3.89556840672793	4.89709278678078	0.255719830845544	5.18295067372028	0.23823628818211	-2.85852220024659	4.79167648955668	0.40540000032704	0.448563644466868	0.939103714826398	0.503384810236204	0.960042442451754
Parabacteroides	-4.05201090212759	-3.98046224580921	-4.18035698096122	0.0948915961444312	3.30948459423926	-5.63111580100489	8.37463873857486	0.482410648045439	9.53860218324681	0.0259744743897115	-3.55966754201068	5.06243232260918	0.486502699505113	0.747289562967887	0.960946767398783	0.874765799216264	0.982537897287373
Parasutterella	-4.66520233266368	-4.73310554323742	-4.60473703140078	-0.389447660892611	3.541881479634	-7.93363351176246	5.34152649200083	0.397916162242451	8.98154259140725	-0.103796733045254	-6.04128052064565	3.54146085295076	0.451600000162859	0.494097920618087	0.924172336241868	0.729003940332114	0.972747733476862
Phascolarctobacterium	1.15214925430488	1.21802638046286	0.949778169967205	-0.269352623113093	0.807398039344916	-3.70305405367217	0.982453084798001	0.12682664022107	3.69475236929457	-0.247449040679343	-8.92633363812946	2.09684338467625	0.345600000568917	0.183986708329607	0.756909737909801	0.278814555413627	0.888655647273637
Prevotella	1.44400192305532	1.71122728868202	1.22422936911605	-0.571741113898267	1.28963175674271	-3.02467468651962	1.46574215763702	0.143686637569528	3.18774134658284	-0.402300005784167	-6.2931872215456	2.21353604649351	0.340800000590534	0.151280705509554	0.753516399192569	0.246246844486783	0.879921405906077
Pseudobutyrivibrio	3.84864594237143	4.1008125834451	3.74666306442025	-0.477422728083644	0.983775072481361	-2.07873469416484	1.35308856972624	0.122128849145374	2.09717800430637	-0.461285813761058	-4.96574370570259	2.22756878297877	0.309538093123858	0.15933900948763	0.753785951740221	0.170768970967113	0.865911620080032
Roseburia	1.68619364051047	1.73669874600074	1.68619364051047	0.073467894190439	1.02055866147468	-1.83888334969501	1.78730230059793	0.10224774956536	2.37013845888589	0.0632939399440432	-4.15957436099682	3.80470978761928	0.478800000070795	0.941342178558248	0.972274452590188	0.896068263006344	0.983101062590267
Ruminococcus	2.78047975432393	3.10541098623832	2.66337387394273	-0.0939235101652289	1.23834508341794	-2.02191292334661	2.30424822359216	0.139189992791489	2.50063378617059	-0.0704222319679118	-4.92988622650286	4.03050813461646	0.489302139607747	0.772320298335146	0.961853394058023	0.936383359674381	0.985211210894635
Streptococcus	2.53992796950332	2.47621573485451	2.62668223067899	0.279597388729433	0.950799192155302	-1.26176846196664	2.14780137558802	0.125671515971469	2.15845800391177	0.29188243281508	-2.42210862547687	5.10027517760165	0.385400000403181	0.275020248463778	0.816161059244019	0.405101615103163	0.933901081590565
Subdoligranulum	2.3204987203776	3.07857084450941	1.56680341897544	-1.3994582906885	2.07212408567554	-5.04194670943574	1.77144317249913	0.184005736850751	4.41738252883894	-0.731706504651353	-8.84361077413262	1.31418736745238	0.200200001560288	0.0214223118266786	0.351385309260707	0.026033611898937	0.395247320790664
Succiniclasticum	-3.93298506696535	-4.6445913327846	-3.54087956089612	1.15169187286404	2.36585177689899	-4.71624253613486	4.98781018088456	0.29584680395172	6.22749178939323	0.434199350072337	-3.36470562792434	6.91718905649856	0.293800000828186	0.218302037324235	0.775819891633696	0.145161218038927	0.786537393551559
Sutterella	-3.85816527396824	-4.10209880095925	-3.74526785105121	0.0703908627711303	2.43491785907152	-4.50222096391058	4.95327016272505	0.382408473405309	5.9232278714469	0.0270517778305997	-3.67380397418376	3.97460035711648	0.492000000026674	0.838807674235786	0.965188349152315	0.880803524648726	0.983038346538969
unclassified	4.45223423849888	4.59771376876476	4.39848927016603	-0.107580948321333	0.614232947121891	-1.12010942282419	1.05380081551375	0.0655153929695992	1.26594466025561	-0.16937918114116	-5.22041182946946	3.57732061194178	0.445910818018792	0.629979463585976	0.960772721124699	0.727629045876724	0.978120515446436
Veillonella	-2.17462668177424	-1.79648499069797	-2.53172630711944	-0.81275410254619	2.45946111928937	-5.42399772679534	3.61974278779127	0.305308452117198	5.96895766583753	-0.324682310347469	-6.49730490782863	2.53512820228368	0.337332534099468	0.240525636739753	0.787636421308573	0.251480114312932	0.881864892853979
