rab.all	rab.win.Healthy	rab.win.NAFLD	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Methanosphaera	-1.07700411453107	-1.4108127375343	-0.981407205847521	0.0198313925679776	1.80831618144277	-3.31876344523568	3.17829976838396	0.249667342722254	4.59356914067968	0.00866892260925964	-4.3683787359599	3.99452273716664	0.49570085984236	0.937955130875221	0.953082218784196	0.859013514398939	0.921100236896671
Odoribacter	-2.15333792971568	-2.51363277961678	-1.69922872848138	0.919821205661272	1.9316914299967	-3.56018752632304	4.90635343208644	0.306479077028441	5.46103825207431	0.423176223363943	-2.7934286899333	5.40578369084387	0.297600000806885	0.0178469994473628	0.33219236345475	0.00680267948449039	0.154042366612855
Oscillibacter	0.190438517558653	0.376781636730446	0.153777102616224	0.122696685376185	2.02909518503132	-3.17482715926419	3.86105428218272	0.336148131878943	4.43990330360525	0.0588825019197087	-3.35683358442679	3.98765392189677	0.479304139241242	0.699407660850101	0.882584187500764	0.779257550183963	0.887314263513476
Parabacteroides	-2.98920043510956	-3.25563067751225	-2.70071676500941	0.621000043058389	3.84733198722522	-8.13111963914942	8.01521370585881	0.545870583808762	10.7497552231548	0.1421287623453	-4.04774448820972	4.61640954585951	0.419716057063228	0.546137203799342	0.80210517472309	0.236784758107983	0.512487588391584
Parasutterella	-4.33102144748819	-4.97513802443335	-4.00373764538833	0.78372670509872	3.76394091472908	-8.66788721589162	8.42938994706837	0.518051311331119	10.8678942204391	0.170487674560206	-4.5138528458598	4.55220561042739	0.402400000338221	0.628656249610451	0.840606871932045	0.163993521085009	0.47498342476838
Phascolarctobacterium	1.08170829622596	0.954837642059929	1.18489186945659	0.117600320210034	1.03158978569974	-3.68039058754571	1.80507555198092	0.168632541736874	4.13388201769527	0.0913159610236417	-5.42765510700018	3.88551096932393	0.447400000177296	0.670250461030419	0.86774711374769	0.486451079212915	0.727448648193816
Prevotella	1.29305936907216	1.84419279378364	1.15119019187882	-0.573602079402365	1.46179945907045	-2.95614407042883	2.24185690362552	0.216010013771813	3.48545046650336	-0.351825439751773	-5.49886891394178	2.89167615383677	0.364727055075408	0.0764915925663515	0.436005382787438	0.0674624779993613	0.456799421340987
Pseudobutyrivibrio	3.87871430421813	3.99879509189153	3.83733017189723	-0.0540503680513043	1.15721704678121	-2.01080459706878	2.30849408257052	0.187991436399337	2.82060165227483	-0.0473480661082057	-3.62764840036908	3.83576952059528	0.478304339204599	0.85546387790765	0.920438884779755	0.807380033191071	0.900001472401825
Roseburia	1.64330820364646	1.8922915633044	1.49686115825554	-0.229905520364486	1.2715108809171	-2.50510444087865	2.06087152620208	0.194845266628347	2.89815057724892	-0.166241860860053	-4.27786567507505	2.900347465456	0.426714657318134	0.305073335463847	0.665660598790079	0.341592240724145	0.599386797026858
Ruminococcus	2.63322007521662	2.9394044707606	2.55328497603161	-0.271935381445346	1.3497483937072	-2.75264419484081	2.30003965759999	0.2148117764866	3.21120509558967	-0.196226682319448	-4.24671286887344	3.11183963095233	0.415200000291038	0.241578900042246	0.646291629828353	0.262789915499477	0.529196752208773
Streptococcus	2.39544384648679	2.59281890134529	2.1869291066822	-0.32787113917653	1.05772687203573	-2.50869382419122	1.64101241696374	0.162839322755984	2.64585243830461	-0.279110895889328	-5.00148194344569	2.83209249962166	0.375724855470344	0.0915712638916538	0.446736614743262	0.0978673491646461	0.459239029667715
Subdoligranulum	2.28723004805605	2.42642966092429	2.2250644115593	-0.243134985601741	2.14759914368347	-4.26960160510823	3.377751793286	0.387197331678481	4.8771035132061	-0.115811256387906	-4.10979334980283	3.03734443472242	0.442600000193889	0.460529789554446	0.76181762545413	0.486496796466733	0.734746570471037
Succiniclasticum	-4.12553048735755	-4.3722089553578	-3.8745389401697	0.254663124511491	2.65310676396364	-6.84349776632906	4.68639669400363	0.397926241590658	7.70241145792088	0.0792899711479216	-5.04613799271408	3.94357983363748	0.456200000147129	0.799928347270092	0.906167041107707	0.558926742695963	0.761835612657798
Sutterella	-3.76227474305823	-4.02155408951402	-3.59800187504025	0.496469876533316	2.92033662471634	-4.3376424593149	7.72763887852622	0.469405347188997	8.64037941602037	0.156686202728202	-2.72758502074638	5.59804531874859	0.417716456990459	0.125989328601756	0.504521487594188	0.226736672550905	0.507468518261343
unclassified	4.51968592096907	4.69353073373453	4.39186077146607	-0.252781550437971	0.727604562262932	-1.83848674250345	1.00584103868196	0.108589910592293	1.75022745901012	-0.317146389213164	-5.43991849598377	2.52345022585157	0.355400000525992	0.0298616970078343	0.381701339523563	0.0497852859763033	0.446384218011229
Veillonella	-2.24135385926963	-1.30541932796737	-2.43945616654462	-0.802690500587587	2.50767987850277	-4.95924984661754	3.98318244137438	0.383491064482427	5.60660917530806	-0.303380250974153	-4.66177912097664	2.82812400071978	0.379324135599929	0.109265262751348	0.479564131970336	0.102905839222008	0.459284738140445
