CL-116	CL-117	CL-118	CL-119	CL-127	CL-128	CL-130	CL-131	CL-134	CL-136	CL-137	CL-139	CL-141	CL-142	CL-144	CL-146	CL-147	CL-148	CL-150	CL-151	CL-152	CL-154	CL-160	CL-161	CL-165	CL-166	CL-167	CL-169	CL-170	CL-171	CL-172	CL-173	CL-175	CL-176	CL-177	HLD-100	HLD-102	HLD-103	HLD-104	HLD-111	HLD-112	HLD-22	HLD-23	HLD-24	HLD-25	HLD-28	HLD-31	HLD-34	HLD-35	HLD-38	HLD-39	HLD-43	HLD-45	HLD-47	HLD-50	HLD-51	HLD-53	HLD-64	HLD-72	HLD-74	HLD-77	HLD-80	HLD-85	HLD-87	HLD-94	HLD-96	HLD-99
CL-152	-0.262971002720451	-0.331471165279728	-0.235512110999092	-0.29176796971348	-0.252405529276121	-0.23618414955092	-0.276628371212864	-0.217514538607424	-0.229197053821805	-0.229593657549393	-0.301292507763021	-0.220913400128133	-0.260290477091852	-0.251405441903025	-0.155207585775423	-0.377843912013127	-0.304433359121269	-0.226104481461151	-0.213578617291703	-0.357394169327939	0	-0.299868029488109	-0.307063361209105	-0.230494022664292	-0.291319546829792	-0.286384189616789	-0.404366977184926	-0.201509012793766	-0.215144652826972	-0.252789359606528	-0.182814330046339	-0.327553882926286	-0.14302903442811	-0.344023547091342	-0.239405674757609	-0.29842744832916	-0.235625220337404	-0.339115571317451	-0.264658775639135	-0.280099928537133	-0.279660328678363	-0.328189734782063	-0.297526692624316	-0.365053664748317	-0.300182267781286	-0.219141727709046	-0.297542822560787	-0.401825115978068	-0.315758314971853	-0.195584351913654	-0.250389772039571	-0.279687353641716	-0.198818469665083	-0.276650442079389	-0.253262821343235	-0.311837755551801	-0.249773931049902	-0.345440050420752	-0.225522898760203	-0.236174956744685	-0.263844458909616	-0.293532617763966	-0.340452053535424	-0.293939507226479	-0.408025305370281	-0.276962584844204	-0.224089884150685
CL-154	-0.170361144233807	-0.319212009172174	-0.244324652565032	-0.224945241303816	-0.288467466509895	-0.296941747168747	-0.286104847550642	-0.205341864894073	-0.234437891803337	-0.206704104868142	-0.349346361288516	-0.271637958772228	-0.176345189288468	-0.250856326755093	-0.264032863631038	-0.309939319333831	-0.116903371899075	-0.228069097158682	-0.200970873512459	-0.397498957955093	-0.299868029488109	0	-0.381925323081345	-0.230708531545017	-0.216634148740272	-0.287108775887127	-0.340872792488357	-0.198962433215796	-0.211469360812113	-0.210782680218702	-0.242174166348816	-0.256044141392296	-0.235943145046241	-0.27270770126278	-0.255073315638622	-0.271099260485893	-0.214056720944062	-0.35493121983822	-0.293160914283037	-0.204075381722471	-0.235268131156325	-0.228011699778585	-0.320524243812834	-0.449984591996785	-0.27113394821992	-0.310625196655033	-0.227988836390107	-0.453575978185969	-0.286816085365008	-0.218343823961937	-0.160085234510809	-0.297439214321277	-0.218069393502754	-0.211045828695496	-0.219870421431774	-0.264585150077668	-0.204041794041958	-0.229489312018288	-0.275594938555775	-0.22812612818778	-0.253623560858702	-0.260720757279761	-0.232857763017556	-0.309770776168918	-0.311446196930885	-0.216741282222643	-0.284304729488159
CL-160	-0.339506810055968	-0.304604357932738	-0.2897727327242	-0.389857320532226	-0.329678889783039	-0.321489873405631	-0.411438219443191	-0.297016037174217	-0.295385122013399	-0.316228769983943	-0.242546744470577	-0.339411568189326	-0.375472838364706	-0.364788088134981	-0.276213818360672	-0.434934391714738	-0.398562909544939	-0.331310352755699	-0.345158546029188	-0.241377842851397	-0.307063361209105	-0.381925323081345	0	-0.311155707923771	-0.365305065748788	-0.366495002250367	-0.479441510342852	-0.321849965402086	-0.294499460407212	-0.349681655329037	-0.313084954903288	-0.409853621076653	-0.259886807700951	-0.40353724827997	-0.341703186701392	-0.382871470211859	-0.299914749356495	-0.446947138784807	-0.323535808409468	-0.362795472835107	-0.359549544313618	-0.411327417788008	-0.333839541858516	-0.296638987557094	-0.290602480290641	-0.311832185214324	-0.379776063263775	-0.113479731095951	-0.388197286393206	-0.309406074563732	-0.370978752591327	-0.332684101091862	-0.288593850694938	-0.353584122779026	-0.356902684726931	-0.3462538278898	-0.36735239535449	-0.258497288279383	-0.260520472197266	-0.352359395967151	-0.333935745481427	-0.331548222403771	-0.401395458221374	-0.419070155812641	-0.44361105268495	-0.358824624833564	-0.28947821802884
CL-161	-0.12079401857168	-0.239040809514937	-0.155802298956385	-0.171081033938289	-0.168464436837597	-0.185573933712218	-0.2298546666294	-0.121049001266148	-0.160690647126042	-0.0757483072870353	-0.3089352743477	-0.26657827641675	-0.186237893012962	-0.206903046964947	-0.180891709143987	-0.264373524747965	-0.228054520878347	-0.171084020185953	-0.114711695181457	-0.335444114251044	-0.230494022664292	-0.230708531545017	-0.311155707923771	0	-0.171233839416419	-0.219588700306334	-0.31526610981678	-0.119203285696744	-0.0865769338739078	-0.0896502222142339	-0.15019897259998	-0.227055728369053	-0.133008388671919	-0.198041217979826	-0.190647985711404	-0.254652303578183	-0.140427356242472	-0.360098588447677	-0.224770669821169	-0.16605764451351	-0.139182303835359	-0.232978860348289	-0.304823099888561	-0.352692663497688	-0.273124990002757	-0.236737053865921	-0.193355206512023	-0.410833207515418	-0.19975131476464	-0.115011275723312	-0.199073637947461	-0.214523016758417	-0.106673827936741	-0.183045598178277	-0.185033025162297	-0.248269155342053	-0.191271036825441	-0.275603019751569	-0.242217726865306	-0.221047573846252	-0.137825724913886	-0.253521535036079	-0.213211805040768	-0.273887059105505	-0.343747351678853	-0.16558549074097	-0.23607940352643
CL-165	-0.127837398092234	-0.271976004677822	-0.151592572459563	-0.201405845262324	-0.220756466909569	-0.230337665387581	-0.248066171713504	-0.138494650754399	-0.209756252001135	-0.159933775513959	-0.319275828245335	-0.304881658113024	-0.190063475103922	-0.223341565822394	-0.252549849060558	-0.311972090955236	-0.192443473376227	-0.173364382573097	-0.144335699728889	-0.322565257150398	-0.291319546829792	-0.216634148740272	-0.365305065748788	-0.171233839416419	0	-0.303685627659864	-0.304326339754257	-0.138919108501505	-0.171059943823287	-0.133100653111214	-0.192777537205108	-0.252939015228337	-0.210788284340591	-0.220227179541848	-0.265174540089329	-0.26015179718263	-0.206791243519257	-0.392263058642887	-0.204491043283617	-0.151618099742191	-0.152463072443988	-0.212888470882757	-0.330274704790226	-0.378495838915604	-0.259583546935092	-0.299829303578835	-0.185955777229131	-0.435617894839265	-0.253937431274941	-0.137295421055712	-0.197997426583618	-0.173750571123956	-0.169505356402732	-0.174526975628294	-0.224662309929258	-0.182689557694062	-0.209121347763126	-0.239032268336192	-0.275697437281016	-0.22589609574784	-0.172101161025203	-0.221608591074092	-0.214767283890553	-0.260357905837369	-0.336818778843197	-0.166627175887477	-0.275675090786036
CL-166	-0.267548636805974	-0.38480658009135	-0.290592611999151	-0.283219005924675	-0.292551730326134	-0.278027533273123	-0.260366444477812	-0.272063879702704	-0.245977192892164	-0.223618633979466	-0.409989539541985	-0.330686977594598	-0.290148640172853	-0.24329938402464	-0.226795385452084	-0.345181028519623	-0.317258496819884	-0.296575238151682	-0.24265628283707	-0.445715361221094	-0.286384189616789	-0.287108775887127	-0.366495002250367	-0.219588700306334	-0.303685627659864	0	-0.361539143207591	-0.258205740949147	-0.23317173228565	-0.237066015996345	-0.273275230979685	-0.32204263249867	-0.229828610806266	-0.32871612004194	-0.16978758530431	-0.313707573906422	-0.208331200543054	-0.357797403701699	-0.348826314851602	-0.290027459359179	-0.293366792357166	-0.275362067966496	-0.314542674449568	-0.416308424286022	-0.293370538658034	-0.308971632690006	-0.289594839542413	-0.442563269385114	-0.28187052351571	-0.257098351601164	-0.333834215400285	-0.316679004739586	-0.237030753600705	-0.285150987396985	-0.219781010940663	-0.355828676229372	-0.228902028669229	-0.36915261007351	-0.33269708905488	-0.315790409992135	-0.269575687283688	-0.320409223797101	-0.271754312690916	-0.350777658798823	-0.36703241436258	-0.273917389525694	-0.300184550510662
CL-167	-0.308441048335071	-0.37737002285209	-0.360724091064856	-0.283968850992369	-0.30817025564002	-0.401943300855726	-0.373653741838687	-0.349392277074624	-0.384207247106358	-0.319917741683269	-0.451700390636721	-0.427758043390404	-0.349652214910742	-0.392113854298849	-0.383667316748002	-0.201073190032322	-0.341593776202316	-0.354541996444567	-0.32874310546869	-0.432811558055543	-0.404366977184926	-0.340872792488357	-0.479441510342852	-0.31526610981678	-0.304326339754257	-0.361539143207591	0	-0.338165305578972	-0.328009991759288	-0.29034334978016	-0.378623708911418	-0.278030349185303	-0.369764402844192	-0.287282699433166	-0.327310388930485	-0.323428875089042	-0.341253387640148	-0.485687723874315	-0.384801354877212	-0.349085130121026	-0.315269491610429	-0.331861140632242	-0.449997139249368	-0.496634924444954	-0.391300645966122	-0.411589344712652	-0.344513634845837	-0.549915599610399	-0.307629492727481	-0.350281317940205	-0.369034615788758	-0.348473392937714	-0.346775565534838	-0.368473280191707	-0.33806785695432	-0.382449566654989	-0.33988918533121	-0.383153274761249	-0.435044713247483	-0.355777250484837	-0.365001701597082	-0.377745090330267	-0.308838667526158	-0.385960232775087	-0.432447999379427	-0.357073243184676	-0.400610848215602
CL-169	-0.110533056458567	-0.264185765804148	-0.127602724707181	-0.203303218296937	-0.171288625365224	-0.19034595346722	-0.232070415406378	-0.0891986900549176	-0.148676577525622	-0.0937939536184694	-0.274222487708479	-0.230150678551115	-0.169974324421201	-0.180629768992925	-0.160695946210484	-0.303817485610981	-0.208833308621754	-0.147546012894729	-0.083086693729318	-0.312242467599009	-0.201509012793766	-0.198962433215796	-0.321849965402086	-0.119203285696744	-0.138919108501505	-0.258205740949147	-0.338165305578972	0	-0.119444450853705	-0.12812669375624	-0.09457899816977	-0.253673142069776	-0.127204727928128	-0.244950109298434	-0.209171408995128	-0.257449210975356	-0.164146671762296	-0.351935763107989	-0.182512534189807	-0.170272143925255	-0.16268175904406	-0.204763299339403	-0.29762224548705	-0.353303474867871	-0.263516578536246	-0.242537639221191	-0.214479929302549	-0.409320551609134	-0.253710253709935	-0.064759631800125	-0.163752326128435	-0.192988841591324	-0.0711316664812364	-0.172029399720384	-0.184880881133228	-0.208616348674462	-0.197923798034575	-0.253180458842897	-0.207941105536895	-0.19716540603441	-0.150576061939688	-0.244484490144767	-0.205083540592275	-0.229662655955648	-0.34839129325126	-0.156975495789652	-0.214966110499637
CL-170	-0.127661132236873	-0.242650929606857	-0.145248464854034	-0.172041958826086	-0.192115815932321	-0.200455384932324	-0.215273212875972	-0.0986752296065688	-0.162039787804575	-0.0933928149180582	-0.292947044261083	-0.274265782989892	-0.187107429933298	-0.182284940534952	-0.159276875472074	-0.296688520774765	-0.208434252680537	-0.157640437362363	-0.114997750573185	-0.334618670587452	-0.215144652826972	-0.211469360812113	-0.294499460407212	-0.0865769338739078	-0.171059943823287	-0.23317173228565	-0.328009991759288	-0.119444450853705	0	-0.0942751830619688	-0.149183360748518	-0.231293860897657	-0.11734972846809	-0.21452008481438	-0.186697566883153	-0.235789808389599	-0.13669567943708	-0.361617746987498	-0.224110011342794	-0.176344242937378	-0.150415311798946	-0.228430311221293	-0.291542940243223	-0.38280979744228	-0.241605291535531	-0.239757855238612	-0.202979712368694	-0.398534306871765	-0.213452729381689	-0.110782811922255	-0.205350718513722	-0.207441946846996	-0.0897515887939037	-0.184364672223617	-0.199297374503845	-0.214545684047434	-0.189778706495167	-0.259176375739994	-0.236731904855212	-0.211428326267004	-0.169575650868117	-0.21719740181517	-0.22407516798321	-0.272813966436149	-0.314831266658834	-0.180449042298334	-0.242790371957993
CL-171	-0.0951693784476242	-0.257535550504779	-0.153800318754392	-0.140519974915595	-0.195531274557062	-0.204849580369863	-0.224523266456734	-0.120662827630054	-0.186227995664213	-0.10338427648206	-0.343446365431598	-0.295416127726738	-0.16454235444142	-0.203876047615188	-0.208355077059963	-0.263627614931088	-0.192440980473256	-0.163252505493303	-0.0945848363631124	-0.3624445469792	-0.252789359606528	-0.210782680218702	-0.349681655329037	-0.0896502222142339	-0.133100653111214	-0.237066015996345	-0.29034334978016	-0.12812669375624	-0.0942751830619688	0	-0.18264539608186	-0.194891683584263	-0.170762471500067	-0.162993409399116	-0.211295221922732	-0.208566374217393	-0.162759818046587	-0.388379301245716	-0.23818461564125	-0.133434470213476	-0.12920729482089	-0.216149799000544	-0.330081247805481	-0.391782781219792	-0.259312365189788	-0.262312383826075	-0.159116796581079	-0.44664960875555	-0.175223578748728	-0.121812583831271	-0.21068793676078	-0.201521547226979	-0.130640042451456	-0.181875821523269	-0.204473961845807	-0.230898147021488	-0.187979087203784	-0.261908197683564	-0.28285478865501	-0.212675718434978	-0.163813496588608	-0.232809421753066	-0.195086825434664	-0.275558843067764	-0.307680114330114	-0.17503094624411	-0.269036273743939
CL-172	-0.15759155336362	-0.277507047288872	-0.175252683333924	-0.243787691497278	-0.195834380080187	-0.216020149382194	-0.229422180512413	-0.128597187067745	-0.173104644914543	-0.147875010476889	-0.26789298362145	-0.206541058106681	-0.214794495717908	-0.210506044199487	-0.142634976834785	-0.33216392616387	-0.25765391962247	-0.198984442888986	-0.131270778453149	-0.313494925875732	-0.182814330046339	-0.242174166348816	-0.313084954903288	-0.15019897259998	-0.192777537205108	-0.273275230979685	-0.378623708911418	-0.09457899816977	-0.149183360748518	-0.18264539608186	0	-0.293084400358053	-0.126947998050787	-0.281972051914053	-0.226313637308887	-0.280830307144603	-0.196927767794617	-0.345121971302091	-0.205819780929161	-0.218630979312496	-0.217826589690015	-0.24565884584196	-0.308096825681355	-0.355183003332999	-0.275711999156108	-0.255131250689698	-0.258677237847323	-0.402738891779208	-0.280483044874733	-0.114004464300768	-0.178158945586218	-0.226988203014473	-0.101027792154392	-0.195307971037919	-0.230557169641732	-0.247208812736852	-0.225171775748397	-0.275725492202186	-0.193062782071671	-0.191681923325488	-0.197918118629902	-0.273216142423959	-0.263392490626808	-0.200771204386258	-0.376825331595017	-0.211574811041282	-0.231402429826697
CL-173	-0.217748181188213	-0.300839844587211	-0.286887753179524	-0.171921802881668	-0.283457669130675	-0.30923105282013	-0.302905398369879	-0.257328147816415	-0.276028956850908	-0.235985010977302	-0.382211759415094	-0.358431154148442	-0.220674629587517	-0.280361809358464	-0.329934173407621	-0.239915329828003	-0.204613495284764	-0.267272128907917	-0.214289266828387	-0.417342137712882	-0.327553882926286	-0.256044141392296	-0.409853621076653	-0.227055728369053	-0.252939015228337	-0.32204263249867	-0.278030349185303	-0.253673142069776	-0.231293860897657	-0.194891683584263	-0.293084400358053	0	-0.282300194677694	-0.18612509359927	-0.279181045208677	-0.245938732823114	-0.238319083402456	-0.375505793163621	-0.344999631377791	-0.244556046351966	-0.206645277792118	-0.285183226901094	-0.384742145126731	-0.423191866339609	-0.330767858753687	-0.300304050877067	-0.222498524035263	-0.480007990668389	-0.192441015680819	-0.258736647340083	-0.263674476835075	-0.28221991656421	-0.260720481986563	-0.260145830060273	-0.291557783345356	-0.313206196865363	-0.295511042784988	-0.292209169130536	-0.348496665210301	-0.289783723963917	-0.251671346625898	-0.252877448161204	-0.282496334352274	-0.344113901795722	-0.317567775453045	-0.254952763994037	-0.330576563781265
CL-175	-0.176911381534315	-0.283694988888222	-0.143440129841857	-0.228522380754011	-0.206043091145078	-0.175865294808186	-0.248199588944151	-0.128540071609395	-0.138687003553775	-0.13270028603339	-0.274102636868521	-0.234929215810792	-0.215063179666972	-0.195166632138306	-0.115042235172558	-0.333060505498381	-0.238116283884271	-0.160859842035306	-0.148710854976631	-0.308744531981393	-0.14302903442811	-0.235943145046241	-0.259886807700951	-0.133008388671919	-0.210788284340591	-0.229828610806266	-0.369764402844192	-0.127204727928128	-0.11734972846809	-0.170762471500067	-0.126947998050787	-0.282300194677694	0	-0.274309888624077	-0.185435775291553	-0.261112411260756	-0.151055364257013	-0.345131562079962	-0.183350636026826	-0.208804525054319	-0.19821369262822	-0.259485717219527	-0.242343188640698	-0.355375693218592	-0.277421088465485	-0.194521724192585	-0.232910794910019	-0.368238747923209	-0.25978606147336	-0.112867861105579	-0.213176563340586	-0.209160684869696	-0.104485657160321	-0.195363859503313	-0.1928371150668	-0.230246607696691	-0.198770422983093	-0.280626056179222	-0.200922910346959	-0.204682755453683	-0.168094654051163	-0.244936080860999	-0.262463195591627	-0.282770748693231	-0.354278458118014	-0.201187425488466	-0.16999357342698
CL-176	-0.181020685070829	-0.276825565951417	-0.245588696264911	-0.164097962061723	-0.229430816203811	-0.262230121256201	-0.286083131684252	-0.219505539460666	-0.286904355602619	-0.209139212595688	-0.397495922726444	-0.352787037047535	-0.218362058263985	-0.293938175409589	-0.324935166656011	-0.258956241639452	-0.228625960822112	-0.236268114589995	-0.203847889098141	-0.395155733458332	-0.344023547091342	-0.27270770126278	-0.40353724827997	-0.198041217979826	-0.220227179541848	-0.32871612004194	-0.287282699433166	-0.244950109298434	-0.21452008481438	-0.162993409399116	-0.281972051914053	-0.18612509359927	-0.274309888624077	0	-0.290652015601056	-0.225660553806816	-0.243184631924497	-0.425973464131334	-0.297622908643268	-0.178745777709005	-0.175811292931023	-0.287205375896202	-0.370318189467631	-0.383131228263706	-0.312885490959183	-0.306047233290715	-0.11001813887525	-0.479586119063551	-0.209830024637468	-0.231647236351364	-0.245495985669004	-0.241457838701093	-0.241368878507764	-0.264009164089374	-0.256508073215044	-0.283137035533456	-0.253997634295003	-0.287841659905043	-0.372425753299371	-0.244691252240502	-0.219364597290171	-0.253734232458918	-0.274190926612664	-0.336923868300947	-0.299446151734008	-0.259072733682139	-0.308788744557506
CL-177	-0.239740899863286	-0.32353575225694	-0.23746594882632	-0.243499193449704	-0.286379927752663	-0.272411912546561	-0.281135123865968	-0.231896205105366	-0.188191059193792	-0.187295913671017	-0.37180278240719	-0.282577368937993	-0.265435478931477	-0.251729569857877	-0.201876965640873	-0.319048302204284	-0.260289709054224	-0.255683756065684	-0.201873782236365	-0.402591443368886	-0.239405674757609	-0.255073315638622	-0.341703186701392	-0.190647985711404	-0.265174540089329	-0.16978758530431	-0.327310388930485	-0.209171408995128	-0.186697566883153	-0.211295221922732	-0.226313637308887	-0.279181045208677	-0.185435775291553	-0.290652015601056	0	-0.311993664605247	-0.168140414951124	-0.307695557789842	-0.298667626599551	-0.274188811148642	-0.216109330888575	-0.296044888802284	-0.30185495685819	-0.421573216688211	-0.312311500476938	-0.229597664543099	-0.261462648831118	-0.437761292914136	-0.248020325218229	-0.216483041481446	-0.258713338932997	-0.276359949258871	-0.20087747806764	-0.228070473881717	-0.19797293992982	-0.300482000935144	-0.20186522834733	-0.30882961353477	-0.283129119426726	-0.283016404605569	-0.209292883906414	-0.295926166432441	-0.290424612585986	-0.33421992188674	-0.353732181272151	-0.268367819102677	-0.224042352860253
HLD-100	-0.220114593667379	-0.318667402206405	-0.244007735887676	-0.198741645861826	-0.252513981039833	-0.299941909888842	-0.268310720451007	-0.225440050255561	-0.297474031108175	-0.252588267907384	-0.36940583310129	-0.351450492599627	-0.209539238345149	-0.271513430386636	-0.289492029484587	-0.316641881154972	-0.256639111673285	-0.219194404202064	-0.233015079565171	-0.397303097734184	-0.29842744832916	-0.271099260485893	-0.382871470211859	-0.254652303578183	-0.26015179718263	-0.313707573906422	-0.323428875089042	-0.257449210975356	-0.235789808389599	-0.208566374217393	-0.280830307144603	-0.245938732823114	-0.261112411260756	-0.225660553806816	-0.311993664605247	0	-0.234049878537642	-0.432286989718382	-0.315036185983681	-0.239674526016519	-0.237803092886756	-0.283214904921697	-0.318084925825064	-0.421540128099808	-0.316840278453627	-0.280525495111788	-0.24615122078405	-0.45127915738259	-0.237141097685278	-0.243369993503923	-0.265141299263179	-0.240472533112053	-0.260494238649486	-0.2839165475631	-0.293400896978464	-0.236818969773389	-0.323485781135485	-0.304219117857024	-0.357463315116135	-0.209301263771182	-0.284777628118187	-0.23272935116194	-0.286085366485594	-0.336806343757012	-0.338095232607887	-0.266775354259767	-0.27852336335132
HLD-102	-0.175432439719952	-0.281068326654184	-0.182700239370888	-0.206345977081246	-0.220966182429312	-0.196914824900593	-0.2506016744955	-0.158428274700599	-0.12872470136319	-0.133948510480166	-0.323046258802573	-0.272192790231165	-0.202836800737046	-0.207466684551541	-0.211134266410877	-0.295311617828476	-0.229443266962474	-0.185458441958922	-0.160065795484782	-0.373064324246344	-0.235625220337404	-0.214056720944062	-0.299914749356495	-0.140427356242472	-0.206791243519257	-0.208331200543054	-0.341253387640148	-0.164146671762296	-0.13669567943708	-0.162759818046587	-0.196927767794617	-0.238319083402456	-0.151055364257013	-0.243184631924497	-0.168140414951124	-0.234049878537642	0	-0.33315096138106	-0.258981584702316	-0.190661065351565	-0.159216586006137	-0.238087382388013	-0.290261008998764	-0.357338317626673	-0.267349993411123	-0.231891069035188	-0.207658595378765	-0.390913409142584	-0.225722620134587	-0.166429942790779	-0.218158922021714	-0.213440451674127	-0.147099990389609	-0.178358655271818	-0.163299777110251	-0.251762823641975	-0.183521179261779	-0.257995800507129	-0.260403839882778	-0.219466006579373	-0.175144712647686	-0.232322474548226	-0.235282507549757	-0.306236751399837	-0.323821683288341	-0.193325960221675	-0.213094202913046
HLD-103	-0.384683619363977	-0.338638352995531	-0.387566445486255	-0.384868087469555	-0.436319865833292	-0.4018306817385	-0.403605395500629	-0.378216035095301	-0.327241848646439	-0.35553863007371	-0.462009658627663	-0.368753550864376	-0.376621864812847	-0.33814132729885	-0.367733801025266	-0.464505740395093	-0.336413307467499	-0.392186777186477	-0.368580735955213	-0.486113165647945	-0.339115571317451	-0.35493121983822	-0.446947138784807	-0.360098588447677	-0.392263058642887	-0.357797403701699	-0.485687723874315	-0.351935763107989	-0.361617746987498	-0.388379301245716	-0.345121971302091	-0.375505793163621	-0.345131562079962	-0.425973464131334	-0.307695557789842	-0.432286989718382	-0.33315096138106	0	-0.420788192225024	-0.391318202590526	-0.369404366650862	-0.394187556710944	-0.41198083284452	-0.478462571303066	-0.37649345306002	-0.329653791675384	-0.40048102862115	-0.490015749208523	-0.374275780759402	-0.371582381464217	-0.341803031151104	-0.405177250601196	-0.336083408192622	-0.347641486371616	-0.346845158275909	-0.394387131804873	-0.361460340263976	-0.385942749790769	-0.373668401859493	-0.362081052101656	-0.354691247000655	-0.380410029282321	-0.412101757537955	-0.402984162127879	-0.404425081370817	-0.387309123504823	-0.355891222404182
HLD-104	-0.232809811320053	-0.279084734298815	-0.129868929572121	-0.279976759921345	-0.204204961874829	-0.212903389958505	-0.329871530573839	-0.17549235160321	-0.214534034012148	-0.222204176123845	-0.303104269765054	-0.295061035409071	-0.245834116559745	-0.272338750443524	-0.219699734673899	-0.362696278311736	-0.301463433459811	-0.200785508674001	-0.219149839843405	-0.253862038437778	-0.264658775639135	-0.293160914283037	-0.323535808409468	-0.224770669821169	-0.204491043283617	-0.348826314851602	-0.384801354877212	-0.182512534189807	-0.224110011342794	-0.23818461564125	-0.205819780929161	-0.344999631377791	-0.183350636026826	-0.297622908643268	-0.298667626599551	-0.315036185983681	-0.258981584702316	-0.420788192225024	0	-0.240609879719264	-0.24153432478625	-0.253980422095041	-0.284075164373074	-0.359738640588673	-0.345806980100738	-0.267987370781711	-0.284959067620787	-0.389714563652695	-0.307539780229942	-0.171180700788027	-0.241480137557468	-0.183443492511034	-0.184485097256597	-0.242047544433715	-0.268419401883656	-0.188271224120703	-0.280473682732767	-0.292367835861774	-0.269678036969922	-0.257980930700472	-0.203705830216368	-0.298501970214135	-0.235243349644997	-0.250378679217886	-0.416589405770749	-0.227623088428832	-0.244340261226317
HLD-111	-0.139632883131052	-0.261193532049797	-0.170171211736859	-0.180015176460697	-0.244205628476718	-0.148284091153255	-0.241645055937231	-0.156414508343792	-0.19938872332814	-0.153459833303281	-0.360256826523857	-0.317727599980972	-0.149546633945186	-0.21164037039938	-0.263170265464343	-0.317605721095744	-0.192200491575361	-0.132134937733077	-0.148638743845637	-0.373557228202759	-0.280099928537133	-0.204075381722471	-0.362795472835107	-0.16605764451351	-0.151618099742191	-0.290027459359179	-0.349085130121026	-0.170272143925255	-0.176344242937378	-0.133434470213476	-0.218630979312496	-0.244556046351966	-0.208804525054319	-0.178745777709005	-0.274188811148642	-0.239674526016519	-0.190661065351565	-0.391318202590526	-0.240609879719264	0	-0.160962678585636	-0.223601349216028	-0.338728303330734	-0.369608972277761	-0.259025960389655	-0.283613996858533	-0.123419611656188	-0.443823481580269	-0.240376087556183	-0.154155464012218	-0.179816064268601	-0.196085609982197	-0.177860828727352	-0.185353030371238	-0.18546728997735	-0.223529810059257	-0.189688612822419	-0.25674205911599	-0.296106376359518	-0.174621026452191	-0.175069141660868	-0.207825109184772	-0.217009164910609	-0.293547112747101	-0.298389357878165	-0.178291802339822	-0.253840222749638
HLD-112	-0.151690442141403	-0.267128674014704	-0.171631016043691	-0.174355811212201	-0.206734590911446	-0.213787608107576	-0.274488411419405	-0.157262355596091	-0.179631940760069	-0.143728113819494	-0.355362267806835	-0.283258064375301	-0.199940410019217	-0.234575671836601	-0.251580740035992	-0.306056020555994	-0.206038142956186	-0.168006751502715	-0.149384869304404	-0.3627470679234	-0.279660328678363	-0.235268131156325	-0.359549544313618	-0.139182303835359	-0.152463072443988	-0.293366792357166	-0.315269491610429	-0.16268175904406	-0.150415311798946	-0.12920729482089	-0.217826589690015	-0.206645277792118	-0.19821369262822	-0.175811292931023	-0.216109330888575	-0.237803092886756	-0.159216586006137	-0.369404366650862	-0.24153432478625	-0.160962678585636	0	-0.252433320832286	-0.326242955185291	-0.368103317033034	-0.30576762814979	-0.229692451064652	-0.167080045317067	-0.440406305347413	-0.210085480081685	-0.156728726263469	-0.187984413993175	-0.194470524959185	-0.182286706129525	-0.193556419586788	-0.193368687409054	-0.222984780630477	-0.191883185922106	-0.254497038746818	-0.297752905803031	-0.228177429453287	-0.0982214732151431	-0.238193467660704	-0.233212783202071	-0.306102923316042	-0.329769433148547	-0.202481256145689	-0.238687073944732
HLD-22	-0.204940957014573	-0.323357427579147	-0.238124001511864	-0.235350152173113	-0.243921884451065	-0.281198285772267	-0.280782271701641	-0.230272770658203	-0.265048429322444	-0.206679532571135	-0.375856454804125	-0.33150736685868	-0.207776354480342	-0.248864837880828	-0.30998218326223	-0.300585484280382	-0.228991900942193	-0.235059242027104	-0.209540487029454	-0.349458605201662	-0.328189734782063	-0.228011699778585	-0.411327417788008	-0.232978860348289	-0.212888470882757	-0.275362067966496	-0.331861140632242	-0.204763299339403	-0.228430311221293	-0.216149799000544	-0.24565884584196	-0.285183226901094	-0.259485717219527	-0.287205375896202	-0.296044888802284	-0.283214904921697	-0.238087382388013	-0.394187556710944	-0.253980422095041	-0.223601349216028	-0.252433320832286	0	-0.384221158582535	-0.412133139407322	-0.285459351916712	-0.338452763786981	-0.252278139323277	-0.48337313846883	-0.305892256771887	-0.23249354126737	-0.243782418029	-0.224758202501534	-0.210610701663574	-0.246071055133035	-0.233001205883287	-0.256606865818888	-0.256711264060162	-0.27750503201603	-0.33391226413526	-0.264688875540756	-0.275066217385543	-0.290126270136676	-0.101245164544451	-0.250569117106162	-0.350534849452232	-0.245882158214064	-0.305063299796063
