rab.all	rab.win.Healthy	rab.win.SS	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
Clostridium_sensu_stricto_1	-1.05734496456319	-1.1547737286621	-0.904604213392677	0.0611289580055727	2.37945801195852	-4.8081349747531	4.09818411029666	0.295101795656625	5.72943416590436	0.0244188304007197	-4.52740760875834	3.64374075275129	0.48790241955643	0.69523775140218	0.851193428728224	0.885584950488724	0.96531575227744
Coprococcus	1.8648491395011	1.98681455168844	1.75885480223375	-0.112671930812312	1.65296475452359	-2.92768195157752	2.82276753341242	0.19268384613208	3.41354086480761	-0.0644343370551554	-4.7016910379315	3.78083045221026	0.469306138874905	0.900613920144226	0.926753464734586	0.833615170177825	0.957882589006543
Desulfovibrio	-3.94934597729259	-4.27421057817926	-3.22515380494	1.00738830993702	3.34019274156669	-5.64406492970366	6.3529652053093	0.559239241515091	7.68290135382581	0.274692813650497	-2.89813660537595	4.15770314097252	0.379400000426832	0.279204839625143	0.657289384986763	0.215635342637562	0.525761973516197
Dialister	1.19043721305928	1.35166648655702	1.10356820006069	0.0338950394211506	1.5595917111689	-2.28915548769716	3.68352829644782	0.190190894232456	3.66790396551925	0.0178395983469478	-3.64713276204104	5.5937397118831	0.488302339571091	0.495367411523103	0.791209122764473	0.83568167195315	0.956011686802844
Dorea	2.89133310625582	2.8925648311914	2.88829686269955	0.0278922014780307	0.923040678280887	-1.87707446498373	2.41160231906701	0.114655980547814	2.53925801655119	0.0276327630766619	-4.69506006516638	5.22350912116268	0.480200000066103	0.84864694829972	0.907579722036555	0.887844599287537	0.965766488919759
Eggerthella	-2.14753240512316	-2.33693067176847	-1.39575176551129	1.15621823544311	1.87905192146336	-5.42886001279665	4.61946892056872	0.265368413821226	7.24204111403835	0.453398752894141	-4.56365435500502	6.54738684928093	0.267946411703324	0.10370771404338	0.412701614076178	0.0108279502140169	0.164980142258355
Escherichia-Shigella	0.297726063603408	0.336836539943945	0.249768038045551	-0.0846281219657881	1.32368772414731	-2.38904779451993	2.33836195914776	0.243853512548369	3.16201177491488	-0.0609039377640356	-3.41011174107792	3.54109466558759	0.474000000086902	0.789391049773303	0.882499353394232	0.75812100802673	0.93749299463451
Faecalibacterium	3.25539119620735	3.46587096227476	3.08756797985643	-0.398495860063187	1.22923071461351	-2.62201458012423	2.07963666603247	0.158635863675901	3.19647263082196	-0.293512115097149	-5.06959125633187	3.49754874790069	0.370200000463932	0.248156096437529	0.637051899129	0.165259302265972	0.481170080726703
Haemophilus	-2.64168391384447	-2.60677556252965	-2.78239410708504	0.02009403373776	2.00251863500382	-5.49503126795782	3.08834198424938	0.304102901501409	6.25349354578715	0.00891840728843515	-5.22110640163076	3.1743981115871	0.496500699871688	0.513645248094209	0.79513648765264	0.87785155556262	0.962772050512521
Incertae_Sedis	4.87817389609971	4.95665607281045	4.61852862532714	-0.366305240081787	0.762241976287315	-2.11261146974602	1.13628332012644	0.0996403538533124	2.09709449816954	-0.407676671807833	-6.89364926951144	2.4838074200481	0.306738653026597	0.0273101255144259	0.254689566011801	0.0341569022775711	0.223121222520971
Intestinimonas	-0.646191554284922	-0.69527678126652	-0.634223022533947	0.226556961503785	1.53300691800595	-2.08085858233827	3.65243944343484	0.199386616448426	3.38313890060736	0.140946739869296	-3.05886020716052	5.37629184233381	0.442200000195276	0.299714847234447	0.691603927859604	0.543530714776811	0.856718335054753
Lachnospira	-0.181538320025891	-0.145518209866483	-0.183573161249114	-0.299509174606112	2.09393570779876	-4.28018102815979	3.55510301731355	0.31367707371273	5.40649857182735	-0.126036760981929	-4.25443001338573	3.27915948329655	0.452000000161489	0.481716368218509	0.789380504869833	0.585790482448785	0.877316717645135
Lactobacillus	-0.121526137704843	-0.139915272381281	-0.121526137704843	-0.124714945016599	1.74782567579677	-2.96143196512112	2.87860554776196	0.23068085489262	3.67331127140564	-0.068444133360987	-4.21805404794733	3.49422116945899	0.478504299211928	0.67379143587286	0.844574693800362	0.840312292774507	0.956859533044442
Marvinbryantia	-5.19440774790004	-5.0160753530319	-5.38515457628415	-0.644219583241247	2.84833889949648	-8.27899589365054	3.91122782972752	0.466330172004166	8.9322124033893	-0.195315978662513	-5.85981035255225	2.781582237486	0.400119976351431	0.169199337101476	0.517813772126811	0.350873024279442	0.67014359693977
Megamonas	-1.0764565748859	-1.56477634342608	-0.23089931483941	1.18742443999117	2.57961127021514	-4.2872091050472	5.91903037940248	0.385274060892176	6.47898760412699	0.441738640859467	-2.75928777693314	5.35110306927619	0.303739252922617	0.0672086148853631	0.367087627110212	0.0405998203933845	0.231711068813203
