rab.all	rab.win.Healthy	rab.win.NAFLD	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
9	3.90655721313355	4.25116977927513	3.65049631532743	-0.193814992380263	1.96399864949244	-3.18650718629252	3.51418133641189	0.306209804185791	4.34027453170279	-0.0890680033107251	-3.54036889287319	3.44918322127121	0.466706658779694	0.804341304038532	0.928588927391111	0.633364663336613	0.841016220643465
1143	3.96491213874047	4.37054685086207	3.87902139880044	-0.207628553083985	1.56181634872736	-2.59381678111815	2.76652091023539	0.23919043497796	3.27794365830369	-0.128598947643015	-3.85995245158608	3.39352885288927	0.447710458084574	0.567708959724194	0.854444656715652	0.4747261588009	0.754371229728217
15	3.58128707940734	3.23552225614994	3.75892332392372	0.596261322935919	1.50529746908476	-3.64857998004915	4.05376966438831	0.222861394921496	4.76702696235096	0.34361965031477	-3.46352903495159	5.92762558559142	0.325134973669245	0.0723027530896919	0.454884791112278	0.0142188436057401	0.224599021686322
10	2.16854868272205	1.66123378571595	2.33413724267911	0.102911156136369	3.76586163751685	-7.13819975896765	5.65709294112298	0.545151070491517	8.28681847809139	0.0262615137310201	-4.44303105032176	3.61095149361321	0.491400000028675	0.71109234835301	0.90401722375104	0.931497399829892	0.971515415927849
14	3.48634557410494	3.93776957809714	3.2708126656394	-0.582724349719856	1.57397220193863	-3.9191098922775	2.71735528783321	0.254875239989	4.22017165769156	-0.32230231651034	-4.75031068791103	2.99044061042564	0.354800000528576	0.0997327890064835	0.479442047290407	0.0455156515182036	0.316017129656038
12	3.60436702026654	3.90763272336733	3.22405316195244	-0.59907257760004	1.61495498432609	-3.36763793145159	2.89721019229289	0.251082279947457	4.01651680193544	-0.329596360731063	-4.77863900956283	2.976484324161	0.367800000473788	0.110740986111923	0.489602590339634	0.0715841133961027	0.372652796880547
39	3.58081698717249	3.7592400418183	3.37113463773747	-0.238938250392655	1.4441373492935	-2.68696007651524	2.94030004219251	0.211100723426238	3.57002731521131	-0.152394575064277	-4.25293836308382	3.74790330946586	0.434000000223901	0.626285826993763	0.875703816713151	0.364353259549085	0.682868583754693
17	2.60519925774493	2.40223159861544	2.72375088923788	-0.0416293848611602	2.9841264632385	-5.3350808071319	4.56741822850819	0.37959778803188	6.08722156484578	-0.01485118196126	-4.98385636888825	3.74094185938135	0.49350129976171	0.449862366333697	0.803302646593167	0.93195687045792	0.971090802705851
16	3.71603171795011	4.1776236334372	3.4314936950882	-0.545487897112659	1.36462089006909	-2.71077562955216	2.35892594958641	0.195034006978473	3.48584366240724	-0.361099204162511	-5.10986391231872	3.07298477065614	0.342400000583283	0.0815692982383731	0.468163481142387	0.0286011415375606	0.281306106864913
18	3.64589120526212	3.94490188987236	3.42406995611609	-0.416937493737613	1.48524494038906	-2.90743504672315	2.44441784961489	0.208413773621538	3.46456649447857	-0.264368405729932	-4.67247155090443	3.40163882105413	0.387922415910096	0.230129435440045	0.655587241250894	0.141019869275008	0.498047418758517
23	3.29717656813485	3.93914999973162	3.04700645546224	-0.846339374967354	1.44680758805739	-3.31862848523766	1.87288698711408	0.233760037026861	3.33874252850042	-0.550682324146713	-6.10311082926513	1.97207632330402	0.291941612516091	0.0024246011911366	0.14731755263456	0.00433788628777709	0.137273203451592
20	3.70037695292232	3.90754399623131	3.53085815303524	-0.381846386375682	0.848109374444477	-2.98376730001341	1.36661543761886	0.135212693390248	3.04560791892606	-0.383840238489788	-6.49063900362389	2.77225872454378	0.311400000732951	0.0377930698762762	0.390074834761745	0.0116364276903403	0.199848295731279
1090	3.59853030192167	3.74218980381208	3.58784182788079	-0.0314260505855657	1.08303283912765	-1.69204751393577	2.0259739833808	0.186587470508477	2.34596085768634	-0.0281112158029981	-3.37593498138185	3.70464612723234	0.489200000036017	0.919346913557549	0.965436865499284	0.854038597451618	0.937866941566813
22	3.37348472555479	3.5513064740838	3.16084829447684	-0.264381757807759	1.49532697591836	-2.65290483371073	3.02219607875437	0.195476861164236	3.58120208280135	-0.155305774222109	-4.3610782411146	4.12329941486364	0.437400000211989	0.72065034213007	0.90409338046136	0.357396810948919	0.677887176922448
19	3.10863383631427	3.39958874614008	3.00548433321221	-0.197805780856668	1.76002977809602	-3.85441421778243	2.88031613015361	0.272438747590639	4.27515747185536	-0.10818698004664	-4.5067005487526	3.25316337617744	0.456508698406366	0.416862371450416	0.787733703319761	0.518774692783803	0.780372273308829
21	1.76709059094194	1.0790300173928	2.25072969513701	0.986534985625848	2.98260948679866	-5.32066467626703	6.69078475698861	0.499359090795816	7.40107035618664	0.307814139618679	-2.99213403684637	4.66450264140536	0.366126775125584	0.0959945684475001	0.477742678145618	0.0812289901574043	0.3931032595374
33	1.75116576928746	1.61477676921218	1.80341953307118	0.0654724065212462	1.97774719516701	-4.93080054333243	3.1781254275584	0.278582013375323	5.73639794994033	0.0269275530487078	-6.05603609683811	3.84904482648543	0.485200000049376	0.31369276098812	0.734942582861756	0.872009038539876	0.947372395047558
1489	1.04454508845596	0.746564728150964	1.28425233993318	0.155624626088205	3.03316058797914	-6.35438335696612	5.40230111053039	0.419371715265892	7.2873005185519	0.0448013538271005	-4.60239004609986	3.92207319340051	0.478304339204599	0.768429521962251	0.918705619879289	0.724662291445483	0.883932620797594
25	1.19345518189268	0.684098609488051	1.46396039821555	0.529364477092316	2.63773471005417	-5.62506400993584	4.8286987432851	0.346700195602677	6.77921228128345	0.17836824268514	-5.2665078180396	5.13723240695843	0.396200000361584	0.795743545373783	0.929191617328504	0.149359419568321	0.503967873508465
