rab.all	rab.win.Healthy	rab.win.NASH	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
0	6.45823085319255	6.77159509423563	5.85853737394274	-0.639129578169943	1.07098444287724	-2.50556244652124	1.27936232392289	0.115439584178914	2.43213619674714	-0.573054987873974	-7.94919446923784	1.87421535261228	0.287800000862723	0.078194448519073	0.685491101683308	0.116648054731646	0.827616384161465
1	5.98342609528414	6.10555375289703	5.84005547187166	-0.262705846828988	0.796273743537769	-1.44332640965575	1.56960279202921	0.107557148622331	2.07761960530149	-0.295110330314786	-4.92086720821294	3.94799460002724	0.353200000535493	0.604491462088449	0.967801108202334	0.304332146181991	0.914512522217602
2	5.84945135046087	6.10046039373114	5.44983226531039	-0.655083265702273	1.24282486670973	-2.85307047910023	1.40430460105176	0.137425362281987	2.68869984223255	-0.533445752817101	-7.02241502398917	2.05084344860992	0.312800000725729	0.0850085201050141	0.698493198045733	0.169685726038667	0.867874582472276
3	4.80107193196408	5.31631981947199	4.63352234649051	-0.469662469827132	1.74180770823086	-3.42778287815399	2.90911359489044	0.181676229131998	3.58737701560692	-0.253109198765812	-5.00064645893496	3.00592438045295	0.388600000390729	0.477197746065253	0.960557276006777	0.45036233735305	0.951373243586278
5	5.14800467976038	5.37573444409817	5.03353432863451	-0.34816487608798	1.27318672977229	-2.52463142919324	2.11216496694009	0.136114271334217	2.74112687315824	-0.248278800542454	-6.16191122406451	3.30797833248159	0.372525495355292	0.384394759296957	0.954132862253443	0.369591948299379	0.930358351203577
4	5.05710102764157	5.18219703278489	4.91779402197468	-0.347508608292627	0.868580461775541	-2.4556170323455	1.30031048509156	0.105200666119312	2.33541334744848	-0.349925581636522	-7.24558247616695	2.33668831913696	0.322135573563927	0.18280324086119	0.854866386020887	0.193168330121891	0.8740184839162
6	5.09988517040556	5.22463282383407	4.95396232475852	-0.309342609408985	1.10864269225845	-2.28709685850759	1.79995000381056	0.157254049125904	2.38746274291872	-0.280071622609892	-4.43420802133546	2.62881864204197	0.370400000463114	0.387377246961314	0.953264731274385	0.348053075407565	0.927985081959405
11	4.90222187552763	4.93404434515454	4.89062414433714	0.112314549199034	1.06378347103369	-1.65069929748264	2.13404792822683	0.127923965672925	2.06845330028914	0.104235984680477	-3.37213710852864	4.28804818367351	0.440000000202923	0.680069590957148	0.97629331492433	0.698267769382321	0.978472261475879
7	4.23317818729545	4.82714326902099	4.07712805800316	-0.406865115227439	1.52246408402899	-2.76656682523927	2.88587244973295	0.169655474071729	3.53359571374632	-0.243347311629174	-4.79820111334509	4.0215216139403	0.40651869658351	0.563852334144018	0.96564564518231	0.50610242698478	0.959208446910147
8	4.42281239106454	4.79106260605042	3.65917219478224	-1.2946326534502	1.71740384499494	-4.35296669718838	1.60279576415573	0.153610486447591	3.84459921575288	-0.826614986437406	-10.7226334574951	1.36993587665013	0.187762449215945	0.0141716912208595	0.568112618635709	0.0184596548961874	0.608797411763204
13	4.59054247956069	4.60948986074345	4.49348894553598	-0.225597522864147	0.951026220839235	-1.68639893462461	1.7582188147937	0.137318354453133	2.47358268808451	-0.207502881437965	-4.25728410206258	3.72389839799797	0.424115177223416	0.775935614650533	0.980913673725645	0.603273333477668	0.970178696603997
9	3.7633264974994	3.37852639496622	4.3515477085153	0.215535998506254	1.9498215824361	-3.26851192075845	2.9231706373562	0.152223114649774	3.75736844541496	0.112802968195792	-3.90040837892818	4.5219708558532	0.449400000170412	0.792067770572017	0.981423952178695	0.732957024399749	0.981813125668869
1143	4.1080604022764	4.40161718922696	3.75161266057841	-0.425021476839633	1.51410195693566	-2.80264017637601	2.05897378634227	0.155070320854278	2.64763967113271	-0.310523285079524	-6.18824979095284	2.56032748407154	0.344600000573387	0.292216955538486	0.925610852400067	0.266725107709628	0.908114477905043
