rab.all	rab.win.Healthy	rab.win.SS	diff.btw	diff.win	diff.btw.025	diff.btw.975	diff.win.025	diff.win.975	effect	effect.025	effect.975	overlap	we.ep	we.eBH	wi.ep	wi.eBH
0	6.44381727452889	6.60704475860977	6.2450322941451	-0.209038602510507	1.2733960416054	-2.14850421789091	2.71024169498275	0.148398500987994	2.89260227271994	-0.160448686977773	-4.08831425429427	4.22651504942988	0.435512897639021	0.760113377925806	0.945350995966934	0.512001363799095	0.797953065868543
1	6.10600369818766	6.11743290526522	6.07929415797161	-0.013052078034498	0.996939711433099	-1.48105206078793	2.5206507902108	0.137617749895976	2.87715157014704	-0.0109662274134368	-3.51163182288653	5.3187130425227	0.492800000024005	0.522283448235599	0.886655920819418	0.912327646833115	0.958951223016736
2	5.62696178225129	5.9496935912337	5.34858970847346	-0.64246956904999	1.22344642556022	-2.84064372691349	2.19045838869058	0.186977378802312	3.35099579581327	-0.479709990803994	-5.44914915343468	2.79458565115022	0.297400000807996	0.0406472113900038	0.328347811116109	0.0266380063106394	0.281012659722629
3	4.9603908991388	5.30517847486394	4.80395399389284	-0.186652339557925	1.50916163957428	-2.63556893888847	2.85215757912674	0.211462695085447	3.34555934026847	-0.114158021541946	-4.10367515332086	3.63202876182358	0.458200000140314	0.723244957541896	0.938588856814107	0.655248967362274	0.850428463450655
5	5.10474958995158	5.20963624696211	4.94161492504652	-0.28548589700493	1.04563372909022	-2.49922864260045	1.37921593771192	0.146337295914071	2.77665505753601	-0.257478468791145	-6.00142243090249	2.51678574897063	0.380723855650363	0.0531849188380036	0.381469674582998	0.192210527806874	0.647753309084648
4	5.07395349490188	5.27467371339225	4.84104819899701	-0.458046354514401	0.964128847678393	-2.63330050652675	1.27019341881934	0.147202128335856	2.81855646655006	-0.415375939228733	-6.55903807221783	2.17012505424449	0.320200000688344	0.0137652254321691	0.221196602727167	0.0563099032348797	0.389708103915812
6	5.17448174731774	5.3062592216697	4.80268012259863	-0.514894527980209	0.837094440436799	-1.94298790831265	1.22214694591665	0.139108806235601	2.12578238058821	-0.553964215645027	-5.75909919375461	2.27848632516905	0.278144372046214	0.0154495410744446	0.226209783926004	0.0188849543614419	0.260920735185898
11	4.94227618902755	5.08533705264524	4.353144354751	-0.715757742915679	1.07640754544847	-2.67732102367323	1.52546224891652	0.151532053958474	2.65527635288285	-0.614351710156798	-6.75754494681897	2.44870449150971	0.238152370728278	0.0153092649816689	0.226136296624668	0.00451950846377577	0.20257038180897
7	4.30010619569622	4.40805991231134	3.83419591701881	-0.506838411922758	1.63103639011762	-3.3407362711111	2.54173832416058	0.232850305259774	3.67074079730714	-0.285487194221974	-4.79713669592351	2.96195029489324	0.384923015801804	0.178752365677994	0.639165070715244	0.194925169327845	0.653228331530434
8	3.99685518657448	4.48404836957407	3.88754030988097	-0.142049348850601	2.05896353776331	-3.69980371609668	3.55605069799376	0.294495435111914	4.38748982511872	-0.0675170523445604	-4.19023916515698	3.76368987363365	0.470800000097667	0.681533892636391	0.930773677020537	0.764884415231885	0.893264197194971
13	4.39720420919577	4.55562194883333	3.88257913438002	-0.731928697377688	1.02275052258078	-2.93369525619202	1.40777244021044	0.137543403833292	2.8584246456223	-0.659580164704033	-7.99833037148275	2.36693823331868	0.208558289813121	0.00343109787975588	0.161963920365012	0.00175309326233843	0.185822651663331
9	4.00007989151653	4.24603890210038	3.73320461089614	0.114199091678057	1.94576771737809	-2.6762517167649	4.14538331434432	0.232097392804712	4.30037751100663	0.0561586019910465	-3.49073433126192	4.90596649613435	0.489702059622409	0.574272198076833	0.903712634937799	0.937329560608564	0.970906116103031
1143	3.99635842372461	4.36793171839799	3.68424087901764	-0.340004462848338	1.44837371857111	-2.46131628193374	2.42743482071086	0.214353084386091	3.04181187970034	-0.235231429475946	-4.32352260024287	3.04866353553969	0.397720456264497	0.307562286290316	0.770559881119559	0.27339017093459	0.699482080217859
15	3.34425276370044	3.23883951819691	3.45178666580973	0.200349650018825	1.28946564969545	-3.92067011890952	4.7363259146918	0.162512428914432	4.92527024997543	0.112882117582878	-5.31104512239591	6.73998931995432	0.416116776932264	0.617175828301498	0.914719340702126	0.394721832428725	0.754264068871709
10	2.36277602162374	1.66394247999887	2.67130381505133	0.57268366737246	3.64379208473963	-6.39371628911009	5.82813119026214	0.443510630934714	8.18723783847656	0.152093637296916	-4.70882994180068	4.52225080382561	0.459600000135552	0.940247684217193	0.981997931119443	0.663329966869018	0.852227580147521
14	3.70387909362322	3.93273665079793	3.4358889830279	-0.36049170132145	1.53388707599254	-3.63265646023913	2.90887347428356	0.24863296201581	4.23574562894232	-0.200113222308986	-4.39942520863625	3.50963200628496	0.403200000335231	0.418548018192446	0.828262487139602	0.275512239571947	0.699865808430588
12	3.79354540417353	3.90822557573861	3.32353663462481	-0.515873550479868	1.65195261260099	-2.85154215347815	2.96534220831037	0.240072701324881	3.7412319338858	-0.281257046180408	-4.4674914867007	3.23069084933693	0.393000000373785	0.386958579410022	0.813240266214376	0.291753518014649	0.710353736526626
39	3.62396170608009	3.75896830089761	3.30351032224538	-0.288017390570534	1.41907847499388	-2.65646089053014	3.45436089629998	0.198777109836567	3.9191143700403	-0.172852276347212	-4.48537884253148	4.7397387904613	0.412517496801397	0.889548093973619	0.969320422022868	0.379325710276096	0.747827101265088
17	2.97756714224245	2.4035491472714	3.45974278950075	0.723302741138465	3.08163622528099	-5.16174189812481	4.85402247730598	0.317142292520557	6.65002207909864	0.223453496944844	-4.62400889964971	4.90269977776968	0.410317936721471	0.647257384531774	0.922311502713676	0.350357189616325	0.738441378866112
16	3.97838353437364	4.17504742695636	3.44289093592875	-0.428708093475829	1.3769762232684	-2.56904543526436	2.44035148129635	0.182956957587856	3.39290249054563	-0.284885584351437	-4.90059672721559	3.6685696037083	0.371325735312181	0.313686085419697	0.774586760483696	0.167320212322241	0.628067996497733
18	3.82021969335435	3.94608405732518	3.50949180806417	-0.319140474771458	1.50402773683642	-2.72586636256856	2.88108343585966	0.216981072721249	3.55852508997277	-0.205106738407124	-4.16618003594468	3.63546999239796	0.412200000301978	0.623401760646177	0.91708647486628	0.429363044228376	0.766950800387291
23	3.6332456085447	3.94041451869236	3.15100513710874	-0.818859112768437	1.35380835233445	-3.21649700499763	1.53663268942998	0.183955953042532	3.30829276950717	-0.551764266427559	-7.33698284496444	1.99923441876487	0.297140572694737	0.00518582839864053	0.168982155017756	0.0239782003681053	0.273258629541952
20	3.73538212986333	3.91018968932636	3.38417210096159	-0.47806139110607	0.743508820376533	-3.16744463804972	1.33703481623924	0.110422788903951	3.02751443611763	-0.505137275462436	-7.48476984469538	3.05815878953483	0.248950211076477	0.0218417645751335	0.249590493284852	0.00622510471294931	0.208803695673504
