bm_700109181	bm_700038583	bm_700099010	bm_700038015	bm_700033734	bm_700024454	bm_700110295	bm_700033003	bm_700110762	bm_700016040	bm_700015137	bm_700108103	bm_700016632	bm_700033460	bm_700023288	bm_700014607	bm_700014517	bm_700024550	bm_700108604	bm_700108226	td_700038581	td_700103608	td_700110095	td_700103490	td_700038437	td_700014409	td_700033454	td_700023286	td_700103566	td_700038686	td_700102525	td_700034087	td_700024452	td_700033732	td_700101082	td_700033136	td_700016125	td_700021312	td_700016301	td_700095473	akg_700015140	akg_700105102	akg_700014606	akg_700038016	akg_700033735	akg_700015272	akg_700024551	akg_700014518	akg_700038689	akg_700023061	akg_700016041	akg_700099011	akg_700106863	akg_700021315	akg_700016128	akg_700014418	akg_700016635	akg_700038584	akg_700105978	akg_700016304	hp_700016347	hp_700014734	hp_700038014	hp_700108102	hp_700016629	hp_700101645	hp_700021313	hp_700023059	hp_700038582	hp_700024501	hp_700016126	hp_700038438	hp_700014974	hp_700110761	hp_700110594	hp_700033137	hp_700014412	hp_700038114	hp_700038217	hp_700023497	s_700016036	s_700014965	s_700033448	s_700110357	s_700015191	s_700014501	s_700033134	s_700103488	s_700014403	s_700015125	s_700024087	s_700014559	s_700102523	s_700014611	s_700108222	s_700109321	s_700038579	s_700108477	s_700033730	s_700015991
td_700014409	-0.188942840786386	-0.190546188530433	-0.125337853181353	-0.17818755498537	-0.184148045135525	-0.194545244177155	-0.248872641956469	-0.170212800911831	-0.268120510671295	-0.183682379876384	-0.183405552624904	-0.243737489633266	-0.177834492392565	-0.186787010640168	-0.167054139674754	-0.194991306319524	-0.168327328266678	-0.173359764329645	-0.189577710484557	-0.254797565339348	-0.226994307943598	-0.145666614942823	-0.163636005680797	-0.132266708003798	-0.18044341604008	0	-0.232012525778951	-0.163582148816031	-0.158076856260729	-0.17902189708448	-0.161176848544676	-0.195724168916081	-0.207633985700036	-0.159423321274503	-0.131503413422413	-0.151702303274907	-0.106544893480177	-0.166708383085866	-0.143011287222218	-0.142377945096531	-0.189347652795079	-0.192939367615823	-0.221788463732195	-0.202167881385678	-0.188948360257584	-0.200964393882182	-0.18078457123259	-0.19166291071625	-0.164864929159478	-0.199099690064009	-0.180364028643826	-0.160425451465999	-0.196364953649663	-0.193582545178889	-0.183606976637089	-0.172016459643429	-0.224589191943268	-0.192836753853816	-0.198984833941672	-0.178910887119966	-0.184451099998034	-0.132580802625941	-0.184676564205655	-0.17898617492994	-0.172364680895655	-0.191609918603507	-0.153834303724336	-0.179815104650567	-0.194881800629779	-0.196762177110093	-0.128004769019852	-0.143748331727714	-0.145993408404056	-0.16312694213278	-0.211303724543652	-0.160421230958008	-0.120773064804788	-0.171481754616168	-0.182055049277016	-0.163766219890534	-0.180445020464462	-0.1851029505665	-0.226180666506826	-0.198186011559778	-0.190025244483118	-0.210136874216898	-0.186601486668454	-0.220172617831447	-0.162055687759631	-0.174463545135193	-0.24597217629851	-0.157641714240451	-0.206154983186408	-0.201447957042943	-0.194008570152082	-0.192612391067661	-0.244281970120797	-0.218790234076181	-0.167381723024006	-0.169467414866741
td_700033454	-0.160015200869488	-0.199272218885936	-0.20043802636507	-0.158058148827465	-0.247621742250933	-0.187084526736041	-0.336381824685155	-0.228917626102071	-0.351028729749	-0.155904395853923	-0.166960122982685	-0.323062070990818	-0.211924934984156	-0.130753734161346	-0.18266830901574	-0.172981546538559	-0.145661755320534	-0.179344634110376	-0.152038399370397	-0.36738252544823	-0.230721385406647	-0.206718122585062	-0.138506417630618	-0.171367959913395	-0.162381196216515	-0.232012525778951	0	-0.117188894413571	-0.196598818474516	-0.107066323193458	-0.150240325137515	-0.0831617321817021	-0.0744992272520161	-0.104601055282413	-0.155535351051052	-0.11557818532583	-0.195535097221384	-0.123303590484979	-0.163831085220665	-0.146681038192328	-0.171620766602194	-0.291550555596665	-0.139290133881904	-0.166581603683713	-0.203078144004391	-0.181227023622991	-0.21071977515408	-0.212457403639104	-0.165658218242163	-0.17245741420031	-0.170655808329772	-0.213775765435953	-0.180970544877501	-0.180710626646107	-0.225027594406998	-0.209492622878424	-0.319831893008729	-0.23668571184288	-0.249317815208542	-0.187176504715099	-0.217832846062358	-0.161726567598524	-0.122613242257005	-0.24823674529681	-0.146674586290852	-0.273999423204157	-0.142961562387169	-0.12249939725351	-0.173287741664646	-0.177685711823237	-0.272575205295634	-0.144557911069961	-0.181522355555303	-0.302121368988318	-0.125526844249598	-0.178029275483539	-0.179585392035836	-0.133627382450405	-0.122522838436981	-0.146080170297221	-0.149597117400082	-0.133107331458796	-0.102846537417249	-0.120823303399286	-0.100316650168647	-0.0833027674678848	-0.113169768170831	-0.131729803526409	-0.153525190662395	-0.137222005723321	-0.134647805483251	-0.138642771564553	-0.112041903629541	-0.166687335993225	-0.161236490523048	-0.148865939918825	-0.272984216086759	-0.123551963112958	-0.135551271275118	-0.147080866925749
td_700023286	-0.110437934112781	-0.14553316972738	-0.164403263482556	-0.0933776197242623	-0.177978718325002	-0.110387850888224	-0.258317205766385	-0.157969104830191	-0.312381928800563	-0.111736502275454	-0.109481134806131	-0.254890563059298	-0.1406086609582	-0.10063003691836	-0.104139244727793	-0.114432258818943	-0.0897944060938962	-0.104092245502977	-0.0995389442509052	-0.298731563485978	-0.254727096956355	-0.168164594434457	-0.078698223977077	-0.099212039195057	-0.158658740484248	-0.163582148816031	-0.117188894413571	0	-0.188395912643167	-0.0938877453837703	-0.10128893742088	-0.0782281297540405	-0.0980096833873388	-0.0830461650535943	-0.0989096680952505	-0.0981612006822318	-0.141084555381511	-0.0956851823910994	-0.120405436642788	-0.113054904930866	-0.114298791076226	-0.226868347425526	-0.110922480773389	-0.11938413236337	-0.13676655468965	-0.119995973747395	-0.149540109970184	-0.144317923553693	-0.108614068177767	-0.114000356594786	-0.117995895445549	-0.162477103310868	-0.135590975342519	-0.126235624264711	-0.186806814655358	-0.146381187276262	-0.249159187556381	-0.167974940554696	-0.182802599592803	-0.129446076052045	-0.152966453746506	-0.102192591197075	-0.0831452355477929	-0.184569452764258	-0.082401964492874	-0.197656152488796	-0.0861495535562085	-0.0844234586273155	-0.164348944659295	-0.113307096553115	-0.197170593628588	-0.101947643942673	-0.116769021399522	-0.224913348102971	-0.0945455445210413	-0.11043353256911	-0.111147659142036	-0.0699791574581637	-0.102719067749807	-0.0770835202134392	-0.144125066351563	-0.112233439862157	-0.139400507781212	-0.0945338965846979	-0.100073010061721	-0.113626867144559	-0.0949935298808315	-0.15144658899762	-0.136860598950318	-0.126063000456043	-0.16318173690816	-0.100815763563768	-0.100781930945481	-0.152581283792131	-0.147873025489336	-0.0958059414191174	-0.266583647095204	-0.108291960139941	-0.139172087699553	-0.0988778943415471
td_700103566	-0.216641529501666	-0.24482789736167	-0.153976747347954	-0.216906806696127	-0.244429131001806	-0.239435439990219	-0.319702714104957	-0.223776727145888	-0.270020999814147	-0.201185488823989	-0.213212807982507	-0.325855255901282	-0.228482660033188	-0.211193689864499	-0.212837062058128	-0.229253801871735	-0.19861539191888	-0.20224438043519	-0.214587873382508	-0.328245595491255	-0.157646183680544	-0.151125757835577	-0.188333894742299	-0.177952468483292	-0.116142200384631	-0.158076856260729	-0.196598818474516	-0.188395912643167	0	-0.176243298212187	-0.177861215820846	-0.190780971858104	-0.194195752076716	-0.155208906462565	-0.165043020715444	-0.131375391235708	-0.127181143198064	-0.147528409173648	-0.118851761758011	-0.153984587871198	-0.225531368935365	-0.284703873829903	-0.231317591466796	-0.23178553270338	-0.23319070864786	-0.238265609132219	-0.226321618684022	-0.237809068721069	-0.198094345231436	-0.230812192593953	-0.211452862088352	-0.190764111183272	-0.234102559119871	-0.231567784426232	-0.254436245414937	-0.218904858124742	-0.320710945785887	-0.245634946815613	-0.252186099282771	-0.214434019726902	-0.233352371411993	-0.157783502363692	-0.205222750644734	-0.239665174573548	-0.204289333662656	-0.286448071947719	-0.172619328118449	-0.190948984884249	-0.187227385726166	-0.231511697824426	-0.210534055876974	-0.149323270318675	-0.184487507294525	-0.219522377425917	-0.219398502684258	-0.202381063939471	-0.172154171478328	-0.208572281613583	-0.18087899666684	-0.190616648498516	-0.185490071713402	-0.19264801154089	-0.222179680049384	-0.212402281858636	-0.193296534387527	-0.206652536350192	-0.192411538700218	-0.225001924277421	-0.185779921210532	-0.165925313116651	-0.235912217840412	-0.180457868353762	-0.206555812581449	-0.19851252917589	-0.189693068561759	-0.215768474104572	-0.256235380711997	-0.216627057688252	-0.188728459526633	-0.191947249142428
td_700038686	-0.138195110760269	-0.160381166516421	-0.16817613789719	-0.129006264937033	-0.201855501708308	-0.154728815427197	-0.276732422007206	-0.179971107969429	-0.303700562383707	-0.13540068583761	-0.13969057124952	-0.282987909678055	-0.17174827314404	-0.118758273689457	-0.137879296620148	-0.150619653219156	-0.105605785819516	-0.145295906334994	-0.129091623285372	-0.313496676644461	-0.235341702358209	-0.168411215904794	-0.111537045904839	-0.124125313451799	-0.154612160194627	-0.17902189708448	-0.107066323193458	-0.0938877453837703	-0.176243298212187	0	-0.107971021135657	-0.101490914647236	-0.0895217159057214	-0.0737036870140974	-0.125549626396563	-0.0884002387774184	-0.150622789393528	-0.109326594349836	-0.14194413347826	-0.134050655297957	-0.153727794944208	-0.249821682646121	-0.137719926178481	-0.145672273376833	-0.164957953784081	-0.162318567249799	-0.169069845635979	-0.173258106313297	-0.127059084673503	-0.151071577099873	-0.14780214388495	-0.1701736298695	-0.171321010637574	-0.155622161103147	-0.205186793661323	-0.165119509011997	-0.277458114689363	-0.194523175331382	-0.212618239761026	-0.163485888686958	-0.172565123706677	-0.13772738952563	-0.122169300375527	-0.201987785722938	-0.132018193632303	-0.225277487714414	-0.115207546576366	-0.0972295326059287	-0.158113312981773	-0.159532061804512	-0.220505867674096	-0.115456338384193	-0.147184000420197	-0.240571801544439	-0.107799960813976	-0.131471094468214	-0.145724397087777	-0.103227485553358	-0.115938895511578	-0.128722499009969	-0.14368477752536	-0.127067919771726	-0.141176357783167	-0.107844110930111	-0.108161559872676	-0.113246419044464	-0.109264436740068	-0.148668955869313	-0.140293167401417	-0.113565992600491	-0.151481161840942	-0.128902561895001	-0.110843751684026	-0.155241717151138	-0.159014724905711	-0.11010312382944	-0.268040051445182	-0.132452210142354	-0.133305617098857	-0.129199681736271
td_700102525	-0.141227536685487	-0.147912588699912	-0.162328316013122	-0.129569482226494	-0.161519831389955	-0.144148039300279	-0.223794504398153	-0.149537225100354	-0.292863766961275	-0.143894865250552	-0.139105910848036	-0.24295480773738	-0.141133390286348	-0.111090921658289	-0.111964563610468	-0.147914231136639	-0.100620476929512	-0.14434874347357	-0.133613007188487	-0.288056539044746	-0.246573236374492	-0.169135981641915	-0.117304271896848	-0.116829211838131	-0.190984732167191	-0.161176848544676	-0.150240325137515	-0.10128893742088	-0.177861215820846	-0.107971021135657	0	-0.11524894507212	-0.129312717588215	-0.0918603558256009	-0.134877251705693	-0.113477554194995	-0.164248551800556	-0.13200647195349	-0.153285929145332	-0.151509807225977	-0.146955416315361	-0.208809585946609	-0.147901096117853	-0.165284611915735	-0.155059001680654	-0.154745024906314	-0.161205419116039	-0.15844688223787	-0.136513974332892	-0.14892073662014	-0.14490891380117	-0.14935454266961	-0.174603314178391	-0.156108268470086	-0.190104142931208	-0.1523335764289	-0.237541738365437	-0.165558646503854	-0.174122911676393	-0.15162238532213	-0.158992320136191	-0.148396153532156	-0.134324585238054	-0.164408026745828	-0.133518141556021	-0.183039670610511	-0.125583792726708	-0.129714476317886	-0.162755852975877	-0.154146269441746	-0.193460546484357	-0.129779212313145	-0.137367961499559	-0.205700938017068	-0.11984927941016	-0.119110543246561	-0.139803730540448	-0.117507853222524	-0.131379163971384	-0.130197638580769	-0.179565385598003	-0.154120576405049	-0.1724829597104	-0.127892157066312	-0.136856385009794	-0.141518059593713	-0.131731379612944	-0.18957468882012	-0.182805139675489	-0.151165683779299	-0.192052598468425	-0.151950186594808	-0.118432193794702	-0.171746029327599	-0.190980385621695	-0.118920039645323	-0.273976315985138	-0.147020694952007	-0.134575568782427	-0.141040386886412
td_700034087	-0.109309118969141	-0.171691190577017	-0.174329328331963	-0.118858328932091	-0.212953686754558	-0.147190235641371	-0.29812265181454	-0.192298717656396	-0.331161888950379	-0.107799549568646	-0.112371285103873	-0.289190853472761	-0.176144682487335	-0.107064980994334	-0.141730742002565	-0.123123380164571	-0.117692770502289	-0.138097992701437	-0.0988043354110275	-0.336349836157244	-0.233866670774711	-0.177638539160657	-0.0824965353256373	-0.137230642140272	-0.150078996442063	-0.195724168916081	-0.0831617321817021	-0.0782281297540405	-0.190780971858104	-0.101490914647236	-0.11524894507212	0	-0.0660040150708829	-0.0823397762591311	-0.103135734587283	-0.0877793817576704	-0.162899779918024	-0.0962863131854081	-0.12386723477577	-0.0968897082199124	-0.118951443511343	-0.258221276775904	-0.0917278596326143	-0.145595413695033	-0.167000904170611	-0.142807756733807	-0.175803428264247	-0.17809843141376	-0.122242474914746	-0.119732819965488	-0.116589349021307	-0.178109152865484	-0.145076164592578	-0.150342108968104	-0.194864344606239	-0.177804894004065	-0.284650568663816	-0.200959252297218	-0.214933755164976	-0.142032829153574	-0.183793892700011	-0.105798659019786	-0.0727607107846241	-0.215906587277278	-0.092566127589464	-0.235290679039933	-0.105616883399786	-0.0834346853183655	-0.158578052589512	-0.122317412581498	-0.233631315848897	-0.113938899950122	-0.147702516035531	-0.264844543880736	-0.104287913981523	-0.140944903384367	-0.143494013055023	-0.0999345010878981	-0.0835514150663485	-0.0874773126263581	-0.12765967844935	-0.101621066772811	-0.101609760358608	-0.106993448602811	-0.0692210158269758	-0.0683729513650028	-0.0653972367859571	-0.12022230778802	-0.131067983582738	-0.118979236755938	-0.123649115256485	-0.0867851007676831	-0.0888018204614411	-0.140089329374272	-0.124687648052076	-0.115566861487385	-0.256496839752336	-0.0849950268548166	-0.115522411062476	-0.0980662243640093
td_700024452	-0.134656805876553	-0.190731978587673	-0.190365035577708	-0.141682096549467	-0.23825307372436	-0.172575720217078	-0.307577953894859	-0.214480425608376	-0.332464687946128	-0.130600711940832	-0.13751363468918	-0.308970781491022	-0.201452546642625	-0.132382568560091	-0.168126029478579	-0.147162859796355	-0.138727252876943	-0.158477906098797	-0.126733494695754	-0.350345838904376	-0.237909610568743	-0.190761781647021	-0.100723407916496	-0.145472646747421	-0.157142450998795	-0.207633985700036	-0.0744992272520161	-0.0980096833873388	-0.194195752076716	-0.0895217159057214	-0.129312717588215	-0.0660040150708829	0	-0.0903619047367396	-0.117659450471053	-0.100368976448753	-0.176440601972851	-0.116219218370874	-0.136931766206881	-0.119424320824172	-0.148572610201848	-0.283538062145252	-0.117220757839337	-0.145051741573181	-0.192695639874934	-0.165569504269711	-0.195043686126935	-0.203027557568609	-0.128873966562631	-0.147781359587984	-0.138835847901169	-0.195985157562114	-0.164116011942675	-0.164716052118632	-0.216051048006971	-0.200026657991092	-0.310380785206627	-0.22622480624536	-0.241883459821797	-0.160531563782177	-0.20495867089497	-0.122212396892196	-0.105191803136309	-0.238120008437619	-0.116536344479461	-0.255946820045424	-0.136432116296054	-0.0950967096316827	-0.170933130362911	-0.152195018792455	-0.243295672158067	-0.137967992695429	-0.169575199631238	-0.272479668324441	-0.114591598410918	-0.162876701441101	-0.166987605119152	-0.11182340190758	-0.107542236705699	-0.112558392249208	-0.133414470306361	-0.110363851531801	-0.114786855623259	-0.102783446132116	-0.0832735788823155	-0.076970643026556	-0.0891406080266404	-0.115583117893506	-0.13361182345232	-0.122033501291245	-0.121721789164654	-0.108138424232169	-0.091696866857197	-0.151931159119031	-0.137335225425105	-0.13034366030411	-0.271251226928566	-0.108643311144694	-0.13100400639745	-0.114302233344402
td_700033732	-0.126732791410818	-0.165101509709896	-0.146026031093065	-0.125143836284392	-0.189215584151426	-0.150205398151275	-0.278616882973051	-0.167082697808882	-0.297483613296722	-0.121359731895381	-0.12810425836167	-0.280714391322766	-0.159643918374461	-0.102248802985057	-0.133927574254588	-0.14116938220739	-0.0992325310875754	-0.142958461528433	-0.123030527585827	-0.305635021522692	-0.211621129774161	-0.157807485531184	-0.097698235760741	-0.126115536738491	-0.136430688723457	-0.159423321274503	-0.104601055282413	-0.0830461650535943	-0.155208906462565	-0.0737036870140974	-0.0918603558256009	-0.0823397762591311	-0.0903619047367396	0	-0.103470997664922	-0.0740795693313299	-0.128168359715075	-0.0965275595858305	-0.119133995658107	-0.110929379208047	-0.140689963912795	-0.239374056330248	-0.127947083321586	-0.163534362035438	-0.154039219606431	-0.154622964752357	-0.164041926627945	-0.163009221669964	-0.123642682540018	-0.144186293191183	-0.138432895004568	-0.150440397867123	-0.153334684151258	-0.148839377093037	-0.187010617607502	-0.161194657613389	-0.266349703229761	-0.18363869295646	-0.200365670485515	-0.149957047937828	-0.160244193920446	-0.112851887935209	-0.106801997132508	-0.189297328393184	-0.107068812751863	-0.223001965749184	-0.10855748536554	-0.0863942330780624	-0.145321023927637	-0.148671616975064	-0.191892011180884	-0.103346050458702	-0.122519866789751	-0.220762212596551	-0.106848723076635	-0.118182189964323	-0.117499255293721	-0.104551369765154	-0.0975811361426517	-0.110042259792858	-0.133800850255429	-0.12703859553944	-0.133511793321066	-0.114899325097249	-0.0934033999297467	-0.0975542772569361	-0.0989758593278166	-0.152403924820219	-0.138629110766937	-0.113830613223004	-0.15215482202334	-0.115457121558949	-0.106415535662893	-0.150817797421702	-0.144744345423894	-0.114769342696328	-0.251235501348062	-0.128367125035298	-0.10146184768919	-0.12118897430452
td_700101082	-0.0789125258432986	-0.173594087366193	-0.141447366322654	-0.106676628788726	-0.193852999369938	-0.144106188528109	-0.275649346072128	-0.169542975549892	-0.28996438707449	-0.0720655172436055	-0.0866940586568442	-0.278411808715876	-0.165834530346973	-0.143893565801606	-0.139217251600885	-0.106144984841135	-0.115749891659726	-0.12145471888498	-0.0768627791674626	-0.301781709680889	-0.237257646821311	-0.159017299207805	-0.0661428911094871	-0.132265700877883	-0.138457632059674	-0.131503413422413	-0.155535351051052	-0.0989096680952505	-0.165043020715444	-0.125549626396563	-0.134877251705693	-0.103135734587283	-0.117659450471053	-0.103470997664922	0	-0.110626265440094	-0.119199102695539	-0.114705871776654	-0.0835893959174704	-0.0506270311033056	-0.0968989980560474	-0.241115597260934	-0.112581534604403	-0.134419227478441	-0.154290608929769	-0.133311457267765	-0.158929141201211	-0.164377207627028	-0.0818581908463028	-0.0957465278722775	-0.0932074292596859	-0.141772931241785	-0.141189352541945	-0.128511313468907	-0.195733109331899	-0.158502827440122	-0.270626740266589	-0.18594077005831	-0.205665124374609	-0.105408714317815	-0.154618938577687	-0.0463453193049347	-0.0801715501731707	-0.192907224534585	-0.0794254870187454	-0.227986053470076	-0.123183211409731	-0.0815837238849201	-0.194879388861803	-0.103730594514466	-0.172586335028637	-0.11680177411466	-0.113170528454725	-0.199331436868816	-0.13172251897583	-0.119218725196729	-0.105728638076074	-0.096384942710577	-0.0734430606172967	-0.071341814229908	-0.118947654260048	-0.110381819079975	-0.154148232304809	-0.115008005287924	-0.108590527683406	-0.109671331306566	-0.0925791565183969	-0.119474623315599	-0.107408548393574	-0.118660589967443	-0.144010859858264	-0.0678505764648045	-0.133780491045794	-0.166574131955015	-0.0959883564976469	-0.118176082139849	-0.259205406373804	-0.128351582599961	-0.148303045388553	-0.0653978185323763
td_700033136	-0.149414511921319	-0.183505777746423	-0.138804512448744	-0.143670750891305	-0.214764365881503	-0.170845669384976	-0.282385516822336	-0.19037324304365	-0.291254208703842	-0.142358147892585	-0.149137124814713	-0.289834842804475	-0.182847497762932	-0.126565615373991	-0.152036991649934	-0.164567186127121	-0.124712989213831	-0.145506545873733	-0.141713513338601	-0.323169311257872	-0.19429558831452	-0.136731738584912	-0.106506529006949	-0.12376452860779	-0.119405346648246	-0.151702303274907	-0.11557818532583	-0.0981612006822318	-0.131375391235708	-0.0884002387774184	-0.113477554194995	-0.0877793817576704	-0.100368976448753	-0.0740795693313299	-0.110626265440094	0	-0.110658875380489	-0.0808442531757144	-0.0978987243131886	-0.106247473562575	-0.16200771037494	-0.260652590111131	-0.143408452182014	-0.167543042283027	-0.179451576876784	-0.176575695774279	-0.170759159587415	-0.184983914314789	-0.135437705703273	-0.164840451606356	-0.147524782081611	-0.168981485874696	-0.167229002272289	-0.174689963971342	-0.20104941473023	-0.181366888368254	-0.289498732510889	-0.206972939000415	-0.221868133373903	-0.172372908895864	-0.186559917285942	-0.100659178150033	-0.108497103220282	-0.209045809831079	-0.127053405805153	-0.240081063507459	-0.0935338351305118	-0.110852731574887	-0.145524233204359	-0.164858813474041	-0.200862428379506	-0.0859798256623081	-0.142448457011211	-0.231752680836637	-0.125445855333411	-0.136392877173076	-0.135911851392135	-0.125235098897404	-0.105433178343352	-0.118370057325104	-0.124413865150243	-0.107826607890955	-0.128808349156263	-0.125730294283573	-0.096796047350096	-0.112633110897892	-0.0876069633033077	-0.142882530412032	-0.130224919501848	-0.0960651099012503	-0.151159786233796	-0.104996114107843	-0.108555735630944	-0.131102748578276	-0.131652239876182	-0.133401748371313	-0.235527382138501	-0.128678793904754	-0.109066075607223	-0.123349241273544
td_700016125	-0.176224177312824	-0.196001303371002	-0.122804056534771	-0.167702816648307	-0.205637760344287	-0.187717455025932	-0.285656761660687	-0.18306269274243	-0.289478376390834	-0.168048728643944	-0.170981263259239	-0.289360832935252	-0.183341654582914	-0.177209503279615	-0.165091300766158	-0.184258785012646	-0.155181680410682	-0.164429270407952	-0.175796712326238	-0.303811866897825	-0.194014073298247	-0.117384356150905	-0.137912540995652	-0.137982869679377	-0.112615282985739	-0.106544893480177	-0.195535097221384	-0.141084555381511	-0.127181143198064	-0.150622789393528	-0.164248551800556	-0.162899779918024	-0.176440601972851	-0.128168359715075	-0.119199102695539	-0.110658875380489	0	-0.133717587927459	-0.0907306238608	-0.103179927059657	-0.179571606940039	-0.249136850746008	-0.197708641129674	-0.187424228616174	-0.181069830610916	-0.190752891255588	-0.180877207137893	-0.186476019806356	-0.146600932163018	-0.187757020017677	-0.175995812958222	-0.15649995219459	-0.170011418998269	-0.183553194005469	-0.195133404242757	-0.181161380574142	-0.277104131467532	-0.202625649580382	-0.215030757674473	-0.171804656574495	-0.176295212859234	-0.10866014172921	-0.153507906200306	-0.208426024246428	-0.151414622916486	-0.248191962989479	-0.123999072760059	-0.16119667728522	-0.189772321580488	-0.18386986289511	-0.162472732740286	-0.116866824749976	-0.131680458690278	-0.192054346896097	-0.18393226257707	-0.147823713837977	-0.12308639515286	-0.155000512668679	-0.153967357275473	-0.142576408047128	-0.133207781321997	-0.141788563568096	-0.190059872149142	-0.174908936656646	-0.162614590794116	-0.183059059001292	-0.158444914901834	-0.176662845795753	-0.123712529099119	-0.143460375285557	-0.214520133147745	-0.123773800046624	-0.17949570075681	-0.165439450468815	-0.145653524064294	-0.171384594579303	-0.222041273083297	-0.1782650490524	-0.153375137198448	-0.155593816479699
td_700021312	-0.138206175617462	-0.182440524243379	-0.139630646560988	-0.131960020651241	-0.211237027417661	-0.148206329819093	-0.293064874285117	-0.192778025957484	-0.305268031271951	-0.135557862507869	-0.139109398853148	-0.284755939059906	-0.181838719241924	-0.14531376765351	-0.141919098363503	-0.150460013851126	-0.132438543447179	-0.13276976355591	-0.130147414689104	-0.319280996203699	-0.200936470728359	-0.152938542807114	-0.103524662585343	-0.141798364772558	-0.103954555628042	-0.166708383085866	-0.123303590484979	-0.0956851823910994	-0.147528409173648	-0.109326594349836	-0.13200647195349	-0.0962863131854081	-0.116219218370874	-0.0965275595858305	-0.114705871776654	-0.0808442531757144	-0.133717587927459	0	-0.101322474986324	-0.107060280154662	-0.152085631131582	-0.260684759134227	-0.14245252027594	-0.155484581725365	-0.171446181253459	-0.164263517120574	-0.178073163754655	-0.183184312211303	-0.130724211767272	-0.149782215105998	-0.145284575960277	-0.177689503304645	-0.162764214169217	-0.16174847456069	-0.212209800789808	-0.18185288691957	-0.284704490538348	-0.204140142706353	-0.222774829614638	-0.163713294965028	-0.182017214805615	-0.111264647351987	-0.102048482679414	-0.208340918358606	-0.115933663110435	-0.233162308073833	-0.0747094897497553	-0.109001391839926	-0.148226772172916	-0.148758715357735	-0.210388663415956	-0.0710222626200905	-0.141450382305373	-0.242842842813078	-0.128904694514691	-0.142221507771332	-0.132696906190658	-0.115606475965528	-0.100502928205612	-0.103279291239465	-0.129652841489805	-0.112946676261673	-0.134160343977327	-0.124173767213094	-0.0989572790142379	-0.120644554928101	-0.097419105842071	-0.141352264994226	-0.135039525023695	-0.102155968515827	-0.159193840759603	-0.107484474915557	-0.120360053939362	-0.14105121142694	-0.130984224752947	-0.136846944522606	-0.245057692862625	-0.126899643005923	-0.138703434031572	-0.122433776030013
td_700016301	-0.137461359515937	-0.20959805898225	-0.122526857921772	-0.145142662011341	-0.224161460715823	-0.176700663356619	-0.290456667103661	-0.198458129795251	-0.28100333154467	-0.125473793204009	-0.132777049145339	-0.305547496807874	-0.196513582080671	-0.167116533444992	-0.17287565050825	-0.147419315305584	-0.151904479849483	-0.137594648442454	-0.13679922727573	-0.320438782516496	-0.200747977445049	-0.144180531001967	-0.106122485454626	-0.153224769801428	-0.102373468279276	-0.143011287222218	-0.163831085220665	-0.120405436642788	-0.118851761758011	-0.14194413347826	-0.153285929145332	-0.12386723477577	-0.136931766206881	-0.119133995658107	-0.0835893959174704	-0.0978987243131886	-0.0907306238608	-0.101322474986324	0	-0.0714497905683403	-0.145895653605004	-0.268694934794828	-0.15493902491889	-0.162731405160515	-0.182900266376657	-0.166072515164056	-0.191850723975415	-0.195443004319849	-0.118476507176048	-0.151012130744603	-0.138036346913109	-0.171363790133263	-0.160194965775477	-0.160165454684382	-0.218318053131759	-0.193651107425356	-0.300611949630678	-0.216358064366623	-0.235414311522116	-0.12816441991043	-0.185013478218998	-0.0697031903950185	-0.120384529524326	-0.21913630188304	-0.118679404294314	-0.261950745371512	-0.122791901746017	-0.112342515267323	-0.184204373021639	-0.152714134396627	-0.19130812726592	-0.103252028724551	-0.136813327594216	-0.211162167708953	-0.153825868858851	-0.151451524008013	-0.126977243856078	-0.132229246166683	-0.105634464291132	-0.106356308454472	-0.123164465865942	-0.117480400105543	-0.163614949217514	-0.144229168055027	-0.123679214210066	-0.144642600349566	-0.121913855557742	-0.152068015759706	-0.114624043283061	-0.124064865206895	-0.177703544129838	-0.0998783963015739	-0.152526493662585	-0.170771995135795	-0.112097640680581	-0.153172157660032	-0.248392150448125	-0.144193264437641	-0.154899912461625	-0.123217437139016
