S1	S2	S3	S4	S5	S6	S7	S8L	S8R	S9	S10	S10L	S10R	S11	S12	S13_T1	S13_T2	S13_T3	S14R	S14L	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38I	S38U	S39	S40	S41	S42	S43	S44	S45	S46	S47U	S47I	S48	S49	S50
S10	0.402675484386145	0.209314392460261	0.387505099921123	0.17098281255618	0.248614391273188	0.450238595249036	0.155267388262093	0.220255261857158	0.329441976833249	0.271600669307876	0	0.308377376691266	0.395110414748159	0.356334371299223	0.268625236978487	0.284692438062886	0.192046774778253	0.372431901663182	0.548824398603043	0.313510062892841	0.187482355179455	0.561651639770858	0.287146933002175	0.204949240893453	0.552782220751004	0.521116592220894	0.203830087064306	0.352955712275598	0.803804980946081	0.304467249875811	0.27577671258607	0.351100122102249	0.360735461419912	0.369990025085475	0.216462864851401	0.22018379611358	0.446396488545045	0.697104637098521	0.438445728902145	0.27690818656555	0.484391061747257	0.403052431414143	0.273936008650097	0.985409735637885	0.269103530888489	0.269536813463484	0.552269860384756	0.299981741942291	0.527776659329488	0.291967233300201	0.389974393623146	0.1878993439293	0.551200196663066	0.15181031885557	0.23039581801105	0.220391970222315	0.338805175332386	0.456934674390743
S10L	0.254325877363124	0.399576589129036	0.326041539148787	0.294599123449902	0.147240446761084	0.535332783398061	0.259905438211615	0.185995621344966	0.501980599772969	0.378008088084429	0.308377376691266	0	0.522298158954939	0.220268844840268	0.455307389740665	0.212687037108226	0.231544528465287	0.289583998430686	0.428818081492981	0.367724326658085	0.333284120496923	0.438090562073193	0.160332636545144	0.254019460495393	0.4233587002814	0.349812082521408	0.201450240617876	0.305105573281293	0.736666878534119	0.229097710055574	0.329224406381418	0.268849487256175	0.279048972735235	0.323069410709365	0.387559528538211	0.295487523317787	0.273816633505464	0.571321993932989	0.381210344941835	0.271205024295124	0.302653317473568	0.224692632371558	0.281058992948447	0.978284450786115	0.21891427148596	0.344809203376633	0.430312346976539	0.334726415929057	0.345997328492084	0.186539215774701	0.284512543784542	0.24330711751167	0.438223571083373	0.28249823873712	0.268635896900847	0.308242501522474	0.257521841382362	0.397811768414345
S10R	0.626110603692403	0.283930942276566	0.652805726291574	0.365971261675615	0.51608799561652	0.412198286673559	0.388138630901277	0.494840373451666	0.177398131750029	0.325065843040012	0.395110414748159	0.522298158954939	0	0.59919376679553	0.279895705206798	0.587893744960552	0.404397285013696	0.641511593899969	0.737837592895261	0.485862831980767	0.336303962847177	0.732168276025913	0.51599804889605	0.436306660568259	0.74709490978644	0.728445301150138	0.499858351722112	0.644487876310658	0.902999422365083	0.589097344643066	0.500989482877515	0.63505688676353	0.630096429818139	0.650121156212934	0.260642178206038	0.555249330869353	0.670961223181973	0.835959652208487	0.694270696827198	0.521077324391673	0.639284052958099	0.639312149128634	0.582116226808983	0.993068939512646	0.563361310975958	0.4788480054746	0.701736846529558	0.525912967802907	0.674579060180642	0.569741970216089	0.608550716451607	0.508043997456594	0.745043737267656	0.399334378348845	0.467761574780518	0.492829281249677	0.604837227572304	0.709380184912872
S11	0.154122494153442	0.447356119254348	0.233311332344601	0.377105677349532	0.178953134796455	0.630577041335896	0.351235659957697	0.217970517876809	0.555287577576415	0.469123458131818	0.356334371299223	0.220268844840268	0.59919376679553	0	0.510328324264823	0.127416524578442	0.300010926560905	0.107943116231066	0.298981356795954	0.440221813581225	0.381791062550875	0.355943639172002	0.215312148209756	0.334617318414151	0.282990792871369	0.202414111719439	0.253683946096726	0.156557027435026	0.65431850574334	0.119712843245076	0.259757945762599	0.114475263141603	0.102767848403479	0.180210355076328	0.453588491103958	0.240984313406783	0.141946429186079	0.45030494765565	0.269123207919588	0.220355614283116	0.258668928924303	0.147880977059736	0.22778863837479	0.970324238585172	0.140058989922837	0.287724074645437	0.349784303228261	0.416579786447338	0.274660346533837	0.0916578801488207	0.19860929636356	0.282650763374271	0.282713824364242	0.338285811463745	0.266981478038053	0.243417756231913	0.115368337422835	0.22742384403857
S12	0.534631968960933	0.238664480981567	0.546979815920401	0.304388436181329	0.421641381298235	0.360022949335093	0.303844949648504	0.397148375067231	0.227029829343885	0.229243235714241	0.268625236978487	0.455307389740665	0.279895705206798	0.510328324264823	0	0.479324313435598	0.326261505414684	0.536509399230896	0.663760085749249	0.361161505363831	0.224753522106061	0.640786298519726	0.413567942316476	0.325923057948404	0.670597130739772	0.646608219345421	0.365868227294672	0.51675010743578	0.856112348362518	0.483791383438648	0.432190559015518	0.52099277070211	0.529407909502069	0.517409503070623	0.155886590206421	0.412752131633777	0.584044875694043	0.787032545183987	0.583412036838529	0.43634688653434	0.571414015448557	0.558509692899524	0.464601507317472	0.990393043183871	0.443589139463595	0.404603188612639	0.61581148223595	0.384796356297214	0.571816385323662	0.450288991469424	0.493082349287332	0.359547648441101	0.676073383519948	0.25682469081277	0.384816318639085	0.383233486160035	0.495416104245459	0.603580305263215
S13_T1	0.244640663524158	0.417763536092219	0.282164580227488	0.353755543293364	0.159839230145208	0.591755669453608	0.336849792240381	0.178298056869197	0.508022520765609	0.46972634259632	0.284692438062886	0.212687037108226	0.587893744960552	0.127416524578442	0.479324313435598	0	0.29026324103282	0.133863673665187	0.382898858513805	0.42686578863427	0.371607250619213	0.423918603277154	0.20707987340348	0.312688415117299	0.347744511507592	0.296275583725351	0.21924094015188	0.147292679658614	0.680452553344163	0.0860270548632056	0.269728259028944	0.126310331734375	0.139124851297096	0.214809920953725	0.428251672334719	0.155412007311756	0.234329701299832	0.517960770304027	0.321971575424096	0.217549787085904	0.333650619960865	0.169491895977061	0.197964003709205	0.973866150178353	0.131794927995795	0.294679442971176	0.416340769517273	0.39788069612153	0.371014708136997	0.119820612871407	0.262512868468079	0.243777094999535	0.335759614136551	0.307912304989168	0.283658781158292	0.240488510551487	0.199585293801171	0.240424043635481
S13_T2	0.355844686738755	0.267414237341225	0.398411167652683	0.11932072276713	0.175199066250681	0.493488167815967	0.1503557394712	0.165022498642949	0.355920127640342	0.24832820090276	0.192046774778253	0.231544528465287	0.404397285013696	0.300010926560905	0.326261505414684	0.29026324103282	0	0.364020374407581	0.505982290861581	0.283457463941867	0.167463637949008	0.499568833535306	0.188099058896575	0.141768982987715	0.53192405103636	0.469820233272151	0.194057406817485	0.382268943590164	0.790615446087995	0.291824738798876	0.220682877501344	0.355147713516818	0.349284985613489	0.388440452931496	0.254901892850806	0.290582011212467	0.385897402065157	0.659082703711678	0.447167521321972	0.222425705493306	0.421922287317353	0.314233640647096	0.299412005944983	0.983967213542856	0.27063629524234	0.260102571246209	0.504950435104613	0.25035170751642	0.447919231285652	0.267283698755615	0.353413263663097	0.199556766586823	0.519473549368637	0.12045906440858	0.151892931888415	0.230535313590276	0.324352379066943	0.476212926653024
S13_T3	0.167009562483894	0.485156931629367	0.218004854799242	0.438633744149344	0.24350223016188	0.65334098283784	0.417410684772561	0.274279290594274	0.597353724918997	0.523425263053957	0.372431901663182	0.289583998430686	0.641511593899969	0.107943116231066	0.536509399230896	0.133863673665187	0.364020374407581	0	0.269137882012297	0.483709366192593	0.441919892307775	0.312200651819211	0.270309834609713	0.385398632732346	0.26926947032941	0.195670308293012	0.288763185721532	0.117727084068663	0.614381536917646	0.141949783556475	0.343837530539623	0.137430712111318	0.0722361834561113	0.148226923977932	0.493346484427509	0.238246562128668	0.156986438209641	0.428812193570109	0.201884169840409	0.297204634362251	0.235442289554102	0.22774844906072	0.269447889400932	0.967497969393268	0.19571642634986	0.369168984426636	0.299261942579767	0.457493763379001	0.242083274780951	0.155882800327763	0.185933329859939	0.315391980028942	0.231896650550406	0.392449672682148	0.350789544259314	0.320343946135128	0.11955904511548	0.161896196183401
S14R	0.220244690874214	0.626208407973579	0.185635503949346	0.564171166939576	0.399169130124531	0.727885083082798	0.524288324360145	0.435890438160529	0.706858921140364	0.63713747229093	0.548824398603043	0.428818081492981	0.737837592895261	0.298981356795954	0.663760085749249	0.382898858513805	0.505982290861581	0.269137882012297	0	0.538829932165899	0.578544974028135	0.144199083310719	0.384875578958571	0.518140663875713	0.252556690963253	0.193401338116348	0.419994127199301	0.346285369751221	0.527521214572346	0.383433041124138	0.481660354158896	0.293010726468587	0.265654795484162	0.269625542016195	0.624132574229806	0.4782196226247	0.230813089202797	0.330442271524359	0.135070581267825	0.450166330124123	0.261984899394891	0.381481519093213	0.441162305588426	0.957181338485412	0.367804664447228	0.508249173607772	0.122159188920751	0.548525412278623	0.238074346931922	0.329289499553653	0.273369586775047	0.454548720461233	0.258181448569884	0.540060379410632	0.451582593870423	0.468447901758944	0.269590876184087	0.158444170918409
S14L	0.45922988723404	0.354419752156399	0.468812854291294	0.306149022108423	0.365347104867358	0.432506845206891	0.256389605246406	0.351646311726821	0.431778082010048	0.348149981610224	0.313510062892841	0.367724326658085	0.485862831980767	0.440221813581225	0.361161505363831	0.42686578863427	0.283457463941867	0.483709366192593	0.538829932165899	0	0.281261651666201	0.551262177663997	0.312316173197346	0.2494466413131	0.547101519421146	0.545180762826075	0.284778294386434	0.501371703676053	0.80710035206315	0.448388204130061	0.324687452842335	0.394266273833953	0.433664022920297	0.493763450838999	0.306282498271652	0.422100924906473	0.461361279041878	0.703580598533066	0.503077211907592	0.361496702078838	0.49295023992636	0.439357991119651	0.397410516934076	0.985406893505732	0.38497350486494	0.323034349885466	0.559995580097934	0.202101369195494	0.513092604949673	0.385076937984889	0.428151723953216	0.300982728120289	0.617971387982723	0.296925409066622	0.274420193301322	0.34007410662573	0.458065242204943	0.529733979257309
