S1	S2	S3	S4	S5	S6	S7	S8L	S8R	S9	S10	S10L	S10R	S11	S12	S13_T1	S13_T2	S13_T3	S14R	S14L	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28	S29	S30	S31	S32	S33	S34	S35	S36	S37	S38I	S38U	S39	S40	S41	S42	S43	S44	S45	S46	S47U	S47I	S48	S49	S50
S10	0.185968549850512	0.143985653145983	0.274793795457719	0.153672687646735	0.157511683672754	0.438296772810714	0.166978922970773	0.119166515803847	0.125199490620145	0.196176841014796	0	0.268379032920019	0.0991668102653384	0.193440812453981	0.197824580093016	0.125811250648245	0.14578946401708	0.147712154375868	0.357143619229473	0.347844532085869	0.144888195218857	0.325673408433729	0.236125265260469	0.229676024791521	0.374294136019916	0.289004636272389	0.17997841264712	0.117477348224686	0.274648334490174	0.156257091780933	0.300025447755504	0.17107795487004	0.146076406991085	0.149048253953755	0.115487892430125	0.118829594781204	0.252087616933247	0.412713047409965	0.235787230039614	0.227295075039797	0.349610964562797	0.334971241150556	0.216022471651691	0.482055989428335	0.168343877786659	0.267488249241888	0.402456605939353	0.41206430369112	0.391993592249213	0.146560793505608	0.252407057027899	0.171449482609852	0.309921485155491	0.145531192131051	0.275640982373152	0.214192067725068	0.116744892228202	0.145890614657754
S10L	0.163589947028944	0.279552355876895	0.226123180058911	0.264236576703193	0.233926976713563	0.433182101901394	0.220306361354277	0.285278054934798	0.327543593233975	0.238858109423977	0.268379032920019	0	0.197702374969295	0.223617137820781	0.296701739985364	0.282496988598529	0.224457130666071	0.257844697254516	0.23787282150473	0.314117365272884	0.250188295454233	0.267023218388127	0.193527009228926	0.297002434654929	0.332264688571277	0.226576330929559	0.23872004126126	0.33153093166158	0.271133673150381	0.321068671741271	0.295698775350895	0.223291132266399	0.226253929510886	0.262528506167345	0.25485774130818	0.340129746909593	0.201379709368055	0.358519001246521	0.259077525464201	0.298110363025086	0.243800629685836	0.319477650286962	0.292380247415751	0.438233605390568	0.298170027310606	0.305518034350463	0.296028999651681	0.414094089033358	0.280205470092018	0.22799984518972	0.257672469797441	0.270989252365827	0.330174219529656	0.307887544886841	0.263094100383064	0.260101103705901	0.277726161278603	0.219212682776301
S10R	0.141394233753285	0.147722601864604	0.229894718268786	0.145619874858268	0.142509626745046	0.412471219383609	0.138595573062671	0.141399824187943	0.170600588976421	0.165688687120942	0.0991668102653384	0.197702374969295	0	0.177025658140495	0.210709740881401	0.139250137487049	0.129001236948747	0.14316792858306	0.308950392150822	0.321847363103489	0.108478342194496	0.275256324942134	0.183975205350866	0.210182901345299	0.357966573589813	0.260511951035482	0.161892581241826	0.17356348439708	0.248965948226954	0.176508325754893	0.278972689812923	0.154351294869004	0.119029774345379	0.118975886363416	0.109549144227111	0.182261846327349	0.224304368365222	0.39603112431501	0.206489112309602	0.21389289235124	0.283381815843876	0.320178946809391	0.211944768688821	0.468015919134689	0.179086742333187	0.255418519247304	0.354151993795232	0.402393934703723	0.340271091526147	0.132345483420987	0.226423397080114	0.179911696095739	0.301935804506466	0.162526957091874	0.254322287743683	0.197241705697113	0.14202094305186	0.105615569737034
S11	0.155181051223841	0.143306145531613	0.267819779722557	0.171453254445916	0.138843669775509	0.502332576864247	0.195283403043704	0.191138807494775	0.235452122045801	0.216061388522945	0.193440812453981	0.223617137820781	0.177025658140495	0	0.29346854667582	0.132702644066043	0.116309575665307	0.107027145193496	0.305604112854585	0.366224924686144	0.163060108502973	0.317544440239226	0.198345586374247	0.284748760186519	0.388482001289303	0.109033941908549	0.240237405807037	0.191460092874456	0.168234697866428	0.140735641990109	0.135004646663595	0.121619055807412	0.137694754617628	0.20455756694583	0.194985906032621	0.190376767646154	0.138252500350111	0.241306258335843	0.275494250099883	0.115898641628525	0.348622711207041	0.178911407494018	0.114032808011398	0.324891011527321	0.114724874633664	0.141598812571366	0.366119519809786	0.458497162629333	0.351454181871913	0.0908749876363359	0.294075798825501	0.260275910768523	0.184204418787686	0.230034145134975	0.109983316441279	0.100432343796723	0.127333070504551	0.14341840301246
S12	0.235851384482737	0.272639824887551	0.249431749020044	0.293730737155416	0.266366677229852	0.400054277758554	0.244210233031551	0.25108248119683	0.244872219920986	0.206927565107103	0.197824580093016	0.296701739985364	0.210709740881401	0.29346854667582	0	0.268953605273168	0.261993148380821	0.268491299902428	0.325824598067529	0.308113902872143	0.209508198463079	0.28382549160313	0.234053237563198	0.238628674956098	0.342931304137215	0.375686053886908	0.16296940281581	0.246157886365465	0.342043727357348	0.280787513980031	0.384061071615292	0.254000492044079	0.233690676677503	0.19338375404255	0.171666238442964	0.234037897540986	0.331921784960596	0.491574826198258	0.201940354846182	0.32327100793695	0.336802918024969	0.419174549039916	0.303821700986818	0.558734616524788	0.277702486575724	0.352193733486427	0.375561720119087	0.363355077846907	0.334438226068504	0.240717015141634	0.236831582910701	0.166512032780559	0.406928590300994	0.165166988761432	0.350298594568274	0.297530087392481	0.236514051663398	0.211734345964358
S13_T1	0.210707980988027	0.117648107089499	0.292854280817513	0.0967301825095214	0.117543343033554	0.470919715887581	0.190981560491788	0.112814907126479	0.143135115251937	0.234965860505934	0.125811250648245	0.282496988598529	0.139250137487049	0.132702644066043	0.268953605273168	0	0.111385762698229	0.0780035593246156	0.357813020371819	0.36106705499016	0.147215233249288	0.31970739108849	0.24662528331849	0.27793673825918	0.385020283357635	0.233139996519526	0.22739978618175	0.154484694305503	0.210606158617874	0.133090922116224	0.24068214872483	0.159562626580549	0.149606157022061	0.188229307669724	0.179215830336607	0.123134208955093	0.208377761985541	0.349653636383358	0.27111231170896	0.187801631227949	0.365979211245191	0.274325561874733	0.188872044330689	0.420792338165453	0.164192558317215	0.222178159003482	0.403500505621709	0.444449525871249	0.397747005983054	0.129400152879888	0.276064430492774	0.24554538410656	0.24988759129293	0.19550470972634	0.221462195801447	0.174841624647432	0.120413264637679	0.158094198523017
S13_T2	0.131144308162501	0.159686908123941	0.235428976007041	0.127478311168105	0.0825741933800824	0.460973236461855	0.171524811089897	0.129986090413455	0.185463007959454	0.197394919907609	0.14578946401708	0.224457130666071	0.129001236948747	0.116309575665307	0.261993148380821	0.111385762698229	0	0.0828694310882436	0.286263768541175	0.338107618819774	0.123016492578485	0.270841570675169	0.162146623899723	0.265140395189831	0.362773350170734	0.198460709257915	0.209454822331965	0.152156444175849	0.167167505396104	0.156744817636222	0.224247277985247	0.104450079108176	0.0948265039742408	0.159494993504935	0.163858144175972	0.182249532130639	0.155991442296953	0.336265429969581	0.237760387283129	0.196656071959164	0.309944020965464	0.249038654365828	0.20029814840363	0.41045095366537	0.180567338129334	0.224921210443586	0.333047824118363	0.428418859435789	0.322117466662205	0.0982599750600332	0.244731509835632	0.218099602666053	0.237065909992362	0.204059556622497	0.197376357475548	0.178272242202493	0.134202264460661	0.107700824997581
S13_T3	0.174171746275023	0.114164447413543	0.2653146870481	0.150691490426199	0.121985769497522	0.49855474043427	0.20915892157803	0.164081868085371	0.174754079528691	0.215950510992576	0.147712154375868	0.257844697254516	0.14316792858306	0.107027145193496	0.268491299902428	0.0780035593246156	0.0828694310882436	0	0.318292438648575	0.372356620724197	0.153835185755945	0.314200385058101	0.206906555621108	0.284184365955683	0.409149098233472	0.192446581855538	0.223281781233297	0.140757795946344	0.157663784568616	0.10892369626205	0.213684576958843	0.144758894818079	0.120707249684582	0.1834992736513	0.179745495315252	0.131163843485475	0.174268987635633	0.320860233896374	0.26384243534923	0.171269729043716	0.351766957949827	0.238976523846587	0.168901700707445	0.393614485490964	0.152776766675626	0.204642375803766	0.366724671342686	0.454652252251911	0.355366643228091	0.101708577044617	0.292252091238908	0.248801819732521	0.214329793632678	0.218158710868823	0.188977169239194	0.166503097610534	0.113186560490915	0.14341409126591
S14R	0.215404364407532	0.387499575052042	0.127626787679149	0.355595777514895	0.287583072744685	0.447648068885796	0.270399906335942	0.359607346921698	0.406584184607275	0.311041196013836	0.357143619229473	0.23787282150473	0.308950392150822	0.305604112854585	0.325824598067529	0.357813020371819	0.286263768541175	0.318292438648575	0	0.268816458525348	0.305958744135255	0.145982540020699	0.159641519683899	0.339613673017164	0.325619326271591	0.259398308833826	0.210228379325003	0.406808845150593	0.272727995381122	0.39360985625447	0.33760072133883	0.235264053810581	0.225826535300747	0.319384545078997	0.280543839439668	0.423664269921649	0.213529156161917	0.363805345168058	0.176769533696261	0.364919007091646	0.150398649312326	0.336134388919208	0.349686311325909	0.439227791476831	0.364951608990835	0.36615016609476	0.127559413269448	0.384698974295884	0.141710771240913	0.289817489449163	0.18587227082533	0.291591815571255	0.393609398816479	0.365522957302828	0.313014867682048	0.326640957253566	0.360068536298072	0.238678408168165
S14L	0.303729385510705	0.393878536721035	0.292686622286115	0.360006842800174	0.335251453379371	0.360093903272974	0.278046643760656	0.346005427143013	0.363968398565857	0.337393806916326	0.347844532085869	0.314117365272884	0.321847363103489	0.366224924686144	0.308113902872143	0.36106705499016	0.338107618819774	0.372356620724197	0.268816458525348	0	0.331277056759407	0.277368151368844	0.292050891345159	0.273941542056398	0.261625347552862	0.371229215423844	0.252917102042715	0.406329786378415	0.391537046058239	0.410514729790379	0.407253978375753	0.273337428005597	0.304127927070733	0.348589432869278	0.287219234992886	0.405524766429315	0.311334435892717	0.469049836367714	0.249439952639366	0.393282020783783	0.34700968161729	0.426113511352577	0.37316532825862	0.538609013769557	0.371383035011155	0.400004088699707	0.36489800721124	0.227523759696543	0.350422642432635	0.326322956953654	0.276821071600248	0.270887209628641	0.462559108477576	0.324426098176802	0.375495425087663	0.351395977155411	0.375650731320591	0.302562506673254
